"delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=0) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=0) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=80) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=80) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=0) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=0) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=80) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=80) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=0) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=0) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=80) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=0) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=80) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=0) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=80) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=0) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=80) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=0) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=80) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=0) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=80) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=0) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=80) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=80) Y"
3.5e-07,2.430314593840233e-09,3.5e-07,2.084766734708792e-09,3.5e-07,1.724639378250293e-09,3.5e-07,1.858169052186872e-09,3.5e-07,1.680324640821525e-09,3.5e-07,1.476603644088603e-09,3.5e-07,1.767163241027552e-09,3.5e-07,1.627553610844559e-09,3.5e-07,1.429800782161439e-09,3.5e-07,4.599634230921616e-09,3.5e-07,4.102466717460332e-09,3.5e-07,3.403034803525929e-09,3.5e-07,3.066252474359192e-09,3.5e-07,2.737570598229787e-09,3.5e-07,2.428317884417615e-09,3.5e-07,2.682530478677798e-09,3.5e-07,2.513845957402711e-09,3.5e-07,2.292422559132859e-09,3.5e-07,1.208182766586399e-09,3.5e-07,1.018303880450647e-09,3.5e-07,8.247337890056934e-10,3.5e-07,1.0443554005008e-09,3.5e-07,9.292648427419923e-10,3.5e-07,7.656168394358176e-10,3.5e-07,1.043585814274808e-09,3.5e-07,9.178811216579939e-10,3.5e-07,7.263158267497328e-10
3.8e-07,2.465973671804128e-09,3.8e-07,2.120165638147088e-09,3.8e-07,1.76043264810163e-09,3.8e-07,1.899032389355687e-09,3.8e-07,1.72175750868316e-09,3.8e-07,1.517354664438093e-09,3.8e-07,1.81579356723045e-09,3.8e-07,1.675308131691735e-09,3.8e-07,1.477183239758674e-09,3.8e-07,4.648392360339686e-09,3.8e-07,4.149650489010509e-09,3.8e-07,3.454936245243249e-09,3.8e-07,3.117169672824995e-09,3.8e-07,2.787951551265371e-09,3.8e-07,2.478391023981752e-09,3.8e-07,2.741268412413604e-09,3.8e-07,2.572302416568002e-09,3.8e-07,2.350678869782154e-09,3.8e-07,1.235262368387189e-09,3.8e-07,1.045323519862048e-09,3.8e-07,8.517597230134898e-10,3.8e-07,1.07670392907583e-09,3.8e-07,9.611561224917198e-10,3.8e-07,7.977516348278726e-10,3.8e-07,1.08111244432017e-09,3.8e-07,9.555462123807211e-10,3.8e-07,7.638103669846251e-10
4.099999999999999e-07,2.501337043096084e-09,4.099999999999999e-07,2.156381848522388e-09,4.099999999999999e-07,1.796663414504308e-09,4.099999999999999e-07,1.940324429346743e-09,4.099999999999999e-07,1.762731063092621e-09,4.099999999999999e-07,1.558380505734478e-09,4.099999999999999e-07,1.863540064378835e-09,4.099999999999999e-07,1.723014219530687e-09,4.099999999999999e-07,1.524947353859213e-09,4.099999999999999e-07,4.698460851885524e-09,4.099999999999999e-07,4.20434696756221e-09,4.099999999999999e-07,3.505257289718989e-09,4.099999999999999e-07,3.166987304160202e-09,4.099999999999999e-07,2.839312452507565e-09,4.099999999999999e-07,2.529922571741294e-09,4.099999999999999e-07,2.799498274772242e-09,4.099999999999999e-07,2.630154004986516e-09,4.099999999999999e-07,2.408905756168171e-09,4.099999999999999e-07,1.262597239805614e-09,4.099999999999999e-07,1.071726341844081e-09,4.099999999999999e-07,8.788567248652591e-10,4.099999999999999e-07,1.10917119612253e-09,4.099999999999999e-07,9.933852903221826e-10,4.099999999999999e-07,8.299362822229522e-10,4.099999999999999e-07,1.118915029955395e-09,4.099999999999999e-07,9.934131204556231e-10,4.099999999999999e-07,8.018488900403699e-10
4.4e-07,2.536862761483545e-09,4.4e-07,2.191284677869272e-09,4.4e-07,1.833301602416376e-09,4.4e-07,1.982320842271626e-09,4.4e-07,1.80382007474293e-09,4.4e-07,1.5999374714436e-09,4.4e-07,1.911373545242708e-09,4.4e-07,1.770747712395141e-09,4.4e-07,1.572660649175643e-09,4.4e-07,4.74998810618972e-09,4.4e-07,4.256837142487062e-09,4.4e-07,3.558565203316889e-09,4.4e-07,3.218078656902585e-09,4.4e-07,2.890876593507012e-09,4.4e-07,2.580492240763956e-09,4.4e-07,2.858244041656327e-09,4.4e-07,2.688487904222066e-09,4.4e-07,2.467122029930737e-09,4.4e-07,1.289201998716625e-09,4.4e-07,1.099675026554746e-09,4.4e-07,9.053074317556964e-10,4.4e-07,1.14159086663353e-09,4.4e-07,1.025800914556157e-09,4.4e-07,8.620424953383202e-10,4.4e-07,1.15651602021439e-09,4.4e-07,1.031026047578514e-09,4.4e-07,8.392608261316535e-10
4.699999999999999e-07,2.572310249640157e-09,4.699999999999999e-07,2.226855523284179e-09,4.699999999999999e-07,1.869333756644406e-09,4.699999999999999e-07,2.021864749539972e-09,4.699999999999999e-07,1.845345148421069e-09,4.699999999999999e-07,1.640689794711331e-09,4.699999999999999e-07,1.959165762109111e-09,4.699999999999999e-07,1.818420893055185e-09,4.699999999999999e-07,1.620206613597618e-09,4.699999999999999e-07,4.800256491174246e-09,4.699999999999999e-07,4.304855640483649e-09,4.699999999999999e-07,3.610285845528015e-09,4.699999999999999e-07,3.269242299783702e-09,4.699999999999999e-07,2.941250826469502e-09,4.699999999999999e-07,2.631529011951998e-09,4.699999999999999e-07,2.916968118009768e-09,4.699999999999999e-07,2.747338999876321e-09,4.699999999999999e-07,2.52493259775537e-09,4.699999999999999e-07,1.316850027888056e-09,4.699999999999999e-07,1.126544355945205e-09,4.699999999999999e-07,9.328353063573994e-10,4.699999999999999e-07,1.174076075326008e-09,4.699999999999999e-07,1.058334016469512e-09,4.699999999999999e-07,8.943993508218573e-10,4.699999999999999e-07,1.194195176708544e-09,4.699999999999999e-07,1.068826002089749e-09,4.699999999999999e-07,8.766671412608866e-10
5e-07,2.606555059262111e-09,5e-07,2.262722553024617e-09,5e-07,1.905209718323813e-09,5e-07,2.064615217145435e-09,5e-07,1.885814255688437e-09,5e-07,1.681849525703058e-09,5e-07,2.006135169351094e-09,5e-07,1.866162163666676e-09,5e-07,1.668089017619383e-09,5e-07,4.846767872364797e-09,5e-07,4.355339599674562e-09,5e-07,3.662441956867556e-09,5e-07,3.320961181562365e-09,5e-07,2.991407999280239e-09,5e-07,2.682044360609434e-09,5e-07,2.975403088796569e-09,5e-07,2.80572202259287e-09,5e-07,2.583254249136288e-09,5e-07,1.344205129490322e-09,5e-07,1.153551511372405e-09,5e-07,9.598039138345206e-10,5e-07,1.206512970533794e-09,5e-07,1.090425901937033e-09,5e-07,9.264257524881465e-10,5e-07,1.231644003204269e-09,5e-07,1.106505704571035e-09,5e-07,9.142741622629732e-10
5.3e-07,2.643194127973448e-09,5.3e-07,2.298268163130154e-09,5.3e-07,1.941178810712632e-09,5.3e-07,2.106088305555026e-09,5.3e-07,1.927378472032805e-09,5.3e-07,1.722712503901096e-09,5.3e-07,2.054507246114277e-09,5.3e-07,1.913842968935789e-09,5.3e-07,1.715829928909979e-09,5.3e-07,4.896538663681754e-09,5.3e-07,4.404884927041893e-09,5.3e-07,3.712999343118443e-09,5.3e-07,3.371858377556911e-09,5.3e-07,3.042958522013317e-09,5.3e-07,2.733102511514453e-09,5.3e-07,3.034098860352824e-09,5.3e-07,2.864140989265266e-09,5.3e-07,2.641228106171255e-09,5.3e-07,1.371031177433317e-09,5.3e-07,1.180456038335616e-09,5.3e-07,9.864408754062369e-10,5.3e-07,1.237998608571113e-09,5.3e-07,1.122922743076314e-09,5.3e-07,9.588879681658567e-10,5.3e-07,1.26950743445349e-09,5.3e-07,1.144160863307313e-09,5.3e-07,9.517463752083145e-10
5.599999999999999e-07,2.678872084885353e-09,5.599999999999999e-07,2.33394382331217e-09,5.599999999999999e-07,1.977273723279437e-09,5.599999999999999e-07,2.147484737244318e-09,5.599999999999999e-07,1.968863190289158e-09,5.599999999999999e-07,1.763927317457073e-09,5.599999999999999e-07,2.102689812179989e-09,5.599999999999999e-07,1.961668683791378e-09,5.599999999999999e-07,1.763218681959109e-09,5.599999999999999e-07,4.947483025103351e-09,5.599999999999999e-07,4.457226497283974e-09,5.599999999999999e-07,3.765690784504408e-09,5.599999999999999e-07,3.422846204653595e-09,5.599999999999999e-07,3.09353381557417e-09,5.599999999999999e-07,2.783854195947725e-09,5.599999999999999e-07,3.092632595419021e-09,5.599999999999999e-07,2.922450583807507e-09,5.599999999999999e-07,2.699252050396977e-09,5.599999999999999e-07,1.398483391497468e-09,5.599999999999999e-07,1.207593279999723e-09,5.599999999999999e-07,1.012640968684203e-09,5.599999999999999e-07,1.271251167029564e-09,5.599999999999999e-07,1.155411616130767e-09,5.599999999999999e-07,9.908819677983265e-10,5.599999999999999e-07,1.307213361066255e-09,5.599999999999999e-07,1.181787309813624e-09,5.599999999999999e-07,9.894210364280719e-10
5.899999999999999e-07,2.714463243035318e-09,5.899999999999999e-07,2.369523102785714e-09,5.899999999999999e-07,2.013631977191407e-09,5.899999999999999e-07,2.188617291243497e-09,5.899999999999999e-07,2.009852678418213e-09,5.899999999999999e-07,1.804778688969372e-09,5.899999999999999e-07,2.150422740922855e-09,5.899999999999999e-07,2.009307575737144e-09,5.899999999999999e-07,1.81092173346187e-09,5.899999999999999e-07,4.998417687977826e-09,5.899999999999999e-07,4.509124019291421e-09,5.899999999999999e-07,3.818633981727817e-09,5.899999999999999e-07,3.473513696420733e-09,5.899999999999999e-07,3.144532084976278e-09,5.899999999999999e-07,2.834073204204574e-09,5.899999999999999e-07,3.151167638671129e-09,5.899999999999999e-07,2.980386740408889e-09,5.899999999999999e-07,2.757706467640274e-09,5.899999999999999e-07,1.424645415659403e-09,5.899999999999999e-07,1.234510367673671e-09,5.899999999999999e-07,1.039729818477729e-09,5.899999999999999e-07,1.303431733697387e-09,5.899999999999999e-07,1.187542201466159e-09,5.899999999999999e-07,1.023192895424362e-09,5.899999999999999e-07,1.344662095803373e-09,5.899999999999999e-07,1.219520898414435e-09,5.899999999999999e-07,1.026589982533264e-09
6.2e-07,2.749419742349776e-09,6.2e-07,2.403872583433941e-09,6.2e-07,2.049814208654063e-09,6.2e-07,2.229778736633864e-09,6.2e-07,2.050623956782618e-09,6.2e-07,1.845732745583342e-09,6.2e-07,2.197975091251181e-09,6.2e-07,2.057002980416117e-09,6.2e-07,1.858633417320245e-09,6.2e-07,5.044660217307892e-09,6.2e-07,4.557396812892055e-09,6.2e-07,3.868355627506472e-09,6.2e-07,3.524239995422772e-09,6.2e-07,3.194602909301705e-09,6.2e-07,2.884977418354451e-09,6.2e-07,3.209889562757101e-09,6.2e-07,3.039027687837026e-09,6.2e-07,2.815945747226024e-09,6.2e-07,1.453004861960713e-09,6.2e-07,1.261629374256168e-09,6.2e-07,1.0671981147677e-09,6.2e-07,1.336060852160828e-09,6.2e-07,1.220092225860074e-09,6.2e-07,1.055188924628886e-09,6.2e-07,1.382349598666087e-09,6.2e-07,1.257626584240795e-09,6.2e-07,1.064103546027782e-09
6.499999999999999e-07,2.785595497226366e-09,6.499999999999999e-07,2.439031804575941e-09,6.499999999999999e-07,2.085880256549527e-09,6.499999999999999e-07,2.271689341391525e-09,6.499999999999999e-07,2.091565338821037e-09,6.499999999999999e-07,1.886868949146071e-09,6.499999999999999e-07,2.246203848218078e-09,6.499999999999999e-07,2.104879072898098e-09,6.499999999999999e-07,1.90630926282978e-09,6.499999999999999e-07,5.094977321932236e-09,6.499999999999999e-07,4.607592528144976e-09,6.499999999999999e-07,3.919774467187988e-09,6.499999999999999e-07,3.576014550472282e-09,6.499999999999999e-07,3.245696704550114e-09,6.499999999999999e-07,2.935781400598979e-09,6.499999999999999e-07,3.268430882531034e-09,6.499999999999999e-07,3.09726547103585e-09,6.499999999999999e-07,2.874127123993281e-09,6.499999999999999e-07,1.479836468075069e-09,6.499999999999999e-07,1.288631569577756e-09,6.499999999999999e-07,1.093531304957382e-09,6.499999999999999e-07,1.368474835742802e-09,6.499999999999999e-07,1.252394733670032e-09,6.499999999999999e-07,1.087386786171128e-09,6.499999999999999e-07,1.419821340952079e-09,6.499999999999999e-07,1.294734152307148e-09,6.499999999999999e-07,1.101690221553927e-09
6.799999999999998e-07,2.820328970158524e-09,6.799999999999998e-07,2.474977848202367e-09,6.799999999999998e-07,2.122004985119762e-09,6.799999999999998e-07,2.313340664152901e-09,6.799999999999998e-07,2.133275361236034e-09,6.799999999999998e-07,1.92790128847559e-09,6.799999999999998e-07,2.293812240443304e-09,6.799999999999998e-07,2.152635608429465e-09,6.799999999999998e-07,1.954280348361372e-09,6.799999999999998e-07,5.14458785153995e-09,6.799999999999998e-07,4.65827461455099e-09,6.799999999999998e-07,3.971184479422196e-09,6.799999999999998e-07,3.626699357320073e-09,6.799999999999998e-07,3.295383502353561e-09,6.799999999999998e-07,2.986323015478044e-09,6.799999999999998e-07,3.327181844799934e-09,6.799999999999998e-07,3.155858078130018e-09,6.799999999999998e-07,2.932044309483774e-09,6.799999999999998e-07,1.50717670681438e-09,6.799999999999998e-07,1.315390146162446e-09,6.799999999999998e-07,1.120719768605066e-09,6.799999999999998e-07,1.401059283837059e-09,6.799999999999998e-07,1.284863326898925e-09,6.799999999999998e-07,1.119429039986252e-09,6.799999999999998e-07,1.45753695330022e-09,6.799999999999998e-07,1.332808971862723e-09,6.799999999999998e-07,1.139354320011612e-09
7.1e-07,2.855843213706682e-09,7.1e-07,2.510102717709963e-09,7.1e-07,2.158241203924255e-09,7.1e-07,2.354283488642029e-09,7.1e-07,2.174355131898659e-09,7.1e-07,1.968876657309839e-09,7.1e-07,2.341750953705739e-09,7.1e-07,2.200160852411831e-09,7.1e-07,2.0016701990218e-09,7.1e-07,5.193742545847466e-09,7.1e-07,4.708517129077471e-09,7.1e-07,4.022515708500093e-09,7.1e-07,3.6777171958015e-09,7.1e-07,3.346649019980707e-09,7.1e-07,3.037583944231617e-09,7.1e-07,3.385509372064011e-09,7.1e-07,3.214334632349405e-09,7.1e-07,2.990228523933614e-09,7.1e-07,1.534308799883869e-09,7.1e-07,1.341747582601117e-09,7.1e-07,1.147178066611132e-09,7.1e-07,1.433690164230939e-09,7.1e-07,1.317143734311952e-09,7.1e-07,1.151494777670592e-09,7.1e-07,1.494924588775655e-09,7.1e-07,1.370149292719056e-09,7.1e-07,1.176769485683387e-09
7.399999999999999e-07,2.891186602838395e-09,7.399999999999999e-07,2.547001912005396e-09,7.399999999999999e-07,2.194195172805475e-09,7.399999999999999e-07,2.39561063585399e-09,7.399999999999999e-07,2.215509054427593e-09,7.399999999999999e-07,2.010036429676723e-09,7.399999999999999e-07,2.389611775223161e-09,7.399999999999999e-07,2.247972239818839e-09,7.399999999999999e-07,2.049361703563025e-09,7.399999999999999e-07,5.245548804022578e-09,7.399999999999999e-07,4.759174993102661e-09,7.399999999999999e-07,4.073783247148732e-09,7.399999999999999e-07,3.728799053473684e-09,7.399999999999999e-07,3.397654193614299e-09,7.399999999999999e-07,3.087710113286458e-09,7.399999999999999e-07,3.444179725869234e-09,7.399999999999999e-07,3.272461755199379e-09,7.399999999999999e-07,3.049100898254325e-09,7.399999999999999e-07,1.560532301596194e-09,7.399999999999999e-07,1.369396479737642e-09,7.399999999999999e-07,1.174119655076476e-09,7.399999999999999e-07,1.465550522812892e-09,7.399999999999999e-07,1.349545900396724e-09,7.399999999999999e-07,1.18388537654728e-09,7.399999999999999e-07,1.53271466236727e-09,7.399999999999999e-07,1.408110524668499e-09,7.399999999999999e-07,1.213837745293001e-09
7.699999999999998e-07,2.927415899793751e-09,7.699999999999998e-07,2.582465648336836e-09,7.699999999999998e-07,2.230252079640496e-09,7.699999999999998e-07,2.436670452038927e-09,7.699999999999998e-07,2.256448035444572e-09,7.699999999999998e-07,2.051034991743571e-09,7.699999999999998e-07,2.43742905572511e-09,7.699999999999998e-07,2.295933562519162e-09,7.699999999999998e-07,2.097277224948897e-09,7.699999999999998e-07,5.289385124807237e-09,7.699999999999998e-07,4.809177875674963e-09,7.699999999999998e-07,4.125586476234067e-09,7.699999999999998e-07,3.779881215928917e-09,7.699999999999998e-07,3.448813226950534e-09,7.699999999999998e-07,3.138682716015982e-09,7.699999999999998e-07,3.503092182240512e-09,7.699999999999998e-07,3.331271382653197e-09,7.699999999999998e-07,3.107140901970692e-09,7.699999999999998e-07,1.588738068028032e-09,7.699999999999998e-07,1.395939100617012e-09,7.699999999999998e-07,1.201586575996793e-09,7.699999999999998e-07,1.498436173243597e-09,7.699999999999998e-07,1.382009505393855e-09,7.699999999999998e-07,1.216114649409397e-09,7.699999999999998e-07,1.57038667087234e-09,7.699999999999998e-07,1.445517319314698e-09,7.699999999999998e-07,1.251599083729752e-09
8e-07,2.962190405219787e-09,8e-07,2.618197427058073e-09,8e-07,2.266363120242954e-09,8e-07,2.477032692529382e-09,8e-07,2.297986845760205e-09,8e-07,2.091975554752983e-09,8e-07,2.485046113084445e-09,8e-07,2.34371103577766e-09,8e-07,2.144907317960693e-09,8e-07,5.340891466010387e-09,8e-07,4.858045361826071e-09,8e-07,4.178875813901288e-09,8e-07,3.830821407055207e-09,8e-07,3.499580527430126e-09,8e-07,3.189576886198769e-09,8e-07,3.561624896206561e-09,8e-07,3.389928862169644e-09,8e-07,3.16516028628597e-09,8e-07,1.615925514110799e-09,8e-07,1.423239887090226e-09,8e-07,1.22814674370563e-09,8e-07,1.530931130772699e-09,8e-07,1.414341028017193e-09,8e-07,1.248098596848825e-09,8e-07,1.607836499425071e-09,8e-07,1.48302489784804e-09,8e-07,1.288585204568633e-09
8.299999999999999e-07,2.997611703247507e-09,8.299999999999999e-07,2.654132910053143e-09,8.299999999999999e-07,2.302315184466049e-09,8.299999999999999e-07,2.519765308722146e-09,8.299999999999999e-07,2.339202608705535e-09,8.299999999999999e-07,2.13298350337549e-09,8.299999999999999e-07,2.533178720657661e-09,8.299999999999999e-07,2.391631651294785e-09,8.299999999999999e-07,2.19231646070292e-09,8.299999999999999e-07,5.392530289000624e-09,8.299999999999999e-07,4.907932388929966e-09,8.299999999999999e-07,4.231084436604805e-09,8.299999999999999e-07,3.880492393447221e-09,8.299999999999999e-07,3.549924973814234e-09,8.299999999999999e-07,3.240338760053662e-09,8.299999999999999e-07,3.620235240899908e-09,8.299999999999999e-07,3.448309850594392e-09,8.299999999999999e-07,3.223635523900446e-09,8.299999999999999e-07,1.643039094220491e-09,8.299999999999999e-07,1.450208143041596e-09,8.299999999999999e-07,1.254732340548972e-09,8.299999999999999e-07,1.563306800762516e-09,8.299999999999999e-07,1.446726914935209e-09,8.299999999999999e-07,1.280120413734691e-09,8.299999999999999e-07,1.645492204630221e-09,8.299999999999999e-07,1.520631865667445e-09,8.299999999999999e-07,1.326193464492286e-09
8.6e-07,3.032812386182332e-09,8.6e-07,2.687757034198053e-09,8.6e-07,2.338495501391583e-09,8.6e-07,2.561221571494356e-09,8.6e-07,2.380495825593806e-09,8.6e-07,2.17365315657127e-09,8.6e-07,2.581085236305444e-09,8.6e-07,2.439165742961705e-09,8.6e-07,2.240189109101289e-09,8.6e-07,5.440452262093059e-09,8.6e-07,4.957189025051729e-09,8.6e-07,4.282292808884616e-09,8.6e-07,3.931965919840116e-09,8.6e-07,3.600879663494067e-09,8.6e-07,3.291491593145957e-09,8.6e-07,3.678970814068532e-09,8.6e-07,3.506813508676173e-09,8.6e-07,3.281955948894533e-09,8.6e-07,1.670366377369189e-09,8.6e-07,1.477446320811058e-09,8.6e-07,1.281882648274647e-09,8.6e-07,1.595548014607298e-09,8.6e-07,1.478989747640107e-09,8.6e-07,1.312543121802778e-09,8.6e-07,1.683359940182966e-09,8.6e-07,1.558318655888966e-09,8.6e-07,1.363843633694713e-09
8.899999999999999e-07,3.068215018001346e-09,8.899999999999999e-07,2.724053062504108e-09,8.899999999999999e-07,2.373879142574972e-09,8.899999999999999e-07,2.602156446536379e-09,8.899999999999999e-07,2.421668340169795e-09,8.899999999999999e-07,2.215053742522911e-09,8.899999999999999e-07,2.628931817733788e-09,8.899999999999999e-07,2.487186764592695e-09,8.899999999999999e-07,2.287967958841139e-09,8.899999999999999e-07,5.489129318538097e-09,8.899999999999999e-07,5.012165424656819e-09,8.899999999999999e-07,4.333622496609164e-09,8.899999999999999e-07,3.983536215747552e-09,8.899999999999999e-07,3.651799999652965e-09,8.899999999999999e-07,3.341902023431971e-09,8.899999999999999e-07,3.737318608116527e-09,8.899999999999999e-07,3.565089083578363e-09,8.899999999999999e-07,3.340055831725673e-09,8.899999999999999e-07,1.697005522404118e-09,8.899999999999999e-07,1.504360731461858e-09,8.899999999999999e-07,1.309002551653159e-09,8.899999999999999e-07,1.628069102035068e-09,8.899999999999999e-07,1.511277434271845e-09,8.899999999999999e-07,1.344346238886143e-09,8.899999999999999e-07,1.720615213639376e-09,8.899999999999999e-07,1.596169337515159e-09,8.899999999999999e-07,1.400580051429221e-09
9.199999999999999e-07,3.103951917841102e-09,9.199999999999999e-07,2.7592558206212e-09,9.199999999999999e-07,2.410471035495498e-09,9.199999999999999e-07,2.644092171367184e-09,9.199999999999999e-07,2.462842799440804e-09,9.199999999999999e-07,2.256099288724367e-09,9.199999999999999e-07,2.676603686545396e-09,9.199999999999999e-07,2.534955280164361e-09,9.199999999999999e-07,2.335740903621189e-09,9.199999999999999e-07,5.538776196345367e-09,9.199999999999999e-07,5.061670029952394e-09,9.199999999999999e-07,4.383081892520693e-09,9.199999999999999e-07,4.034781913747225e-09,9.199999999999999e-07,3.70220694171807e-09,9.199999999999999e-07,3.392356705064544e-09,9.199999999999999e-07,3.79627892253459e-09,9.199999999999999e-07,3.623149689238856e-09,9.199999999999999e-07,3.398411593267439e-09,9.199999999999999e-07,1.722960370997875e-09,9.199999999999999e-07,1.531327001168328e-09,9.199999999999999e-07,1.335737416170541e-09,9.199999999999999e-07,1.660413733474269e-09,9.199999999999999e-07,1.543700612647246e-09,9.199999999999999e-07,1.376256729723139e-09,9.199999999999999e-07,1.758569607290089e-09,9.199999999999999e-07,1.63359316215789e-09,9.199999999999999e-07,1.438005674069486e-09
9.5e-07,3.13988252426527e-09,9.5e-07,2.795627864581855e-09,9.5e-07,2.446785820691444e-09,9.5e-07,2.685407672389914e-09,9.5e-07,2.50403067063574e-09,9.5e-07,2.297276921775608e-09,9.5e-07,2.724449768512269e-09,9.5e-07,2.582713779556607e-09,9.5e-07,2.382860941915296e-09,9.5e-07,5.588237922842333e-09,9.5e-07,5.107738053579669e-09,9.5e-07,4.436318757267839e-09,9.5e-07,4.085854296092746e-09,9.5e-07,3.75294135008734e-09,9.5e-07,3.443747944604639e-09,9.5e-07,3.855023687292934e-09,9.5e-07,3.681700450927387e-09,9.5e-07,3.456759755564651e-09,9.5e-07,1.750992773092692e-09,9.5e-07,1.558282071133904e-09,9.5e-07,1.362200324424824e-09,9.5e-07,1.692986489144672e-09,9.5e-07,1.576061643613191e-09,9.5e-07,1.40863995930707e-09,9.5e-07,1.796159882244454e-09,9.5e-07,1.671033959416761e-09,9.5e-07,1.475312128262603e-09
