P_inst (ln_comp_coarse=3e-07) X,P_inst (ln_comp_coarse=3e-07) Y
2.38023689164044e-06,4.611275686293797e-05
2.380248244378924e-06,4.643506900709828e-05
2.380264109491672e-06,5.286663238854099e-05
2.380272145352813e-06,6.680117678877183e-05
2.380280916886952e-06,8.278038646578378e-05
2.380287693907679e-06,9.021615290871559e-05
2.380292320901473e-06,0.0001126267403188116
2.380294345831503e-06,0.000139937005182935
2.380296017355043e-06,0.0001734975876549391
2.380297627339101e-06,0.0002129962209328482
2.380299287428385e-06,0.0002553730430983821
2.380300897506091e-06,0.0002917518987259518
2.380303786323431e-06,0.0003341476103590092
2.380305951830714e-06,0.0003462061577868776
2.380306946847861e-06,0.000352536525499667
2.380307993642493e-06,0.0003654904792686045
2.380309113232154e-06,0.0003824276869888391
2.380310267612587e-06,0.000398296332452968
2.380311289368193e-06,0.0004095411772445763
2.380312541822383e-06,0.0004195648150796057
2.380314583712342e-06,0.0004276611012177299
2.380317976250165e-06,0.0004227654047657708
2.380323862046191e-06,0.0003801462138611193
2.380328859506837e-06,0.0003254542094324025
2.380334123367043e-06,0.0002589916415472841
2.380339617966476e-06,0.0001872497836291252
2.380344054085724e-06,0.000145497861819491
2.380348635024646e-06,0.000124224460945806
2.380353151891454e-06,0.0001157099139190861
2.380359057918899e-06,0.0001116520404351438
2.380364536075334e-06,0.0001105834634037553
2.380371978788626e-06,0.0001101907726843771
2.38038168141245e-06,0.0001100404006782101
2.38039838941208e-06,0.0001098215404275835
2.380425587015297e-06,0.0001094272083593506
2.380462793507648e-06,0.0001089015071727778
2.380499999999999e-06,0.0001083797318275534
2.380509488270173e-06,0.0001082452532573759
2.380526381260733e-06,0.0001080095768772496
2.380541783181337e-06,0.0001077933581070197
2.380572587022544e-06,0.0001073626113361698
2.380634194704958e-06,0.0001065054628642613
2.380757410069786e-06,0.0001048038970262958
2.381003840799443e-06,0.0001014490042236648
2.381496702258756e-06,9.490872014424977e-05
2.382482425177383e-06,8.297542511023062e-05
2.382685267968238e-06,8.178921038546961e-05
2.382784799041276e-06,8.17638020936505e-05
2.382895974396744e-06,8.205144191025605e-05
2.383016538509151e-06,8.226353743008856e-05
2.383137612902471e-06,9.592096324953869e-05
2.383173226123522e-06,0.0001159808514064912
2.383187790769074e-06,0.0001265482866838011
2.383202874927145e-06,0.0001351898516280859
2.383219756072926e-06,0.0001353279064536087
2.383236191698098e-06,0.0001271752489301634
2.383251807047615e-06,0.0001225231904863165
2.383256347850931e-06,0.0001228375502061022
2.383259891938018e-06,0.0001229397874893254
2.383263786469328e-06,0.0001221373120932305
2.383268388797336e-06,0.0001196231622298495
2.38327255758649e-06,0.0001160199837739055
2.383276642267567e-06,0.0001118338795502093
2.383280158869187e-06,0.0001085984613991535
2.383282703752092e-06,0.0001069661365603877
2.383285693873091e-06,0.0001055571677070542
2.383288842826679e-06,0.0001042436418844158
2.383291442570819e-06,0.0001031973072539941
2.383294700042304e-06,0.0001018963568260582
2.383300811243092e-06,9.941177981691735e-05
2.383309939858385e-06,9.546055591852547e-05
2.383328158333492e-06,8.469367047581637e-05
2.383341087891504e-06,7.534173412757195e-05
2.38334755267051e-06,7.093431517999831e-05
2.383360482228521e-06,6.340416382345721e-05
2.383374574088241e-06,5.70272523766072e-05
2.383402757807681e-06,4.89395084149728e-05
2.383433582891772e-06,4.464387094591387e-05
2.383475926431995e-06,4.222403337654778e-05
2.383533849459292e-06,4.102513204099258e-05
2.383627627590204e-06,4.029578711753264e-05
2.383739190018193e-06,3.994625526425406e-05
2.383877507071659e-06,3.978721657611762e-05
2.384052579764316e-06,3.977866273501605e-05
2.38411352085967e-06,3.979714299497325e-05
2.384235403050376e-06,3.983844418207236e-05
2.384378621227871e-06,3.988648912486921e-05
2.384573617291097e-06,3.994795666387558e-05
2.384848619708007e-06,4.002673983998006e-05
2.38527989395935e-06,4.013370025085709e-05
2.386142442462036e-06,4.029885416771547e-05
2.387867539467407e-06,4.049757732602297e-05
2.39e-06,4.060533256526398e-05
2.390062994489151e-06,4.060730965814998e-05
2.390141740646291e-06,4.066585965133762e-05
2.39018111372486e-06,4.120197731956774e-05
2.390200800264145e-06,4.209252160643151e-05
2.390218900491498e-06,4.355461694627962e-05
2.390232506360538e-06,4.505644814515619e-05
2.390244204858891e-06,4.63394820820293e-05
2.390256634978327e-06,4.715371976058933e-05
2.390268260358597e-06,4.769365426838332e-05
2.390276275506643e-06,5.090108917541403e-05
2.390281739308445e-06,5.754323574458573e-05
2.390282905328088e-06,5.951114427200445e-05
2.390284242234778e-06,6.195534243615697e-05
2.390285333587004e-06,6.406732194449898e-05
2.390287516291456e-06,6.842616923848153e-05
2.390291739308445e-06,7.61634360101289e-05
2.390292178931301e-06,7.683446356534813e-05
2.390292959524035e-06,7.795765909466377e-05
2.39029381432942e-06,7.905575913304058e-05
2.390295523940191e-06,8.079639487914637e-05
2.390298943161731e-06,8.237238266414447e-05
2.390304245296389e-06,8.608328917365888e-05
2.390306976248789e-06,0.0001029021317810874
2.390308762075092e-06,0.0001236303553412517
2.390310966326017e-06,0.0001532848928662877
2.39031253579831e-06,0.000171842510830646
2.390313974828421e-06,0.0001883743621740195
2.390315626357811e-06,0.0002196109436345344
2.390317458244444e-06,0.0002633688704404436
2.390319139219832e-06,0.0002963377110038805
2.390320353803774e-06,0.000316039249930555
2.390321843901821e-06,0.000337515194889054
2.390323157873176e-06,0.0003538310619209461
2.390324535159833e-06,0.0003685789366780113
2.390325986915359e-06,0.0003817843070374908
2.390327926606395e-06,0.0003959204902442337
2.390330806538123e-06,0.0004101465982068393
2.390336499324419e-06,0.0004207114725685307
2.390341781577028e-06,0.0004220127384974769
2.390347502666886e-06,0.0004403660812363841
2.390351092325287e-06,0.0004665191753204614
2.390355348529195e-06,0.0004909561843421198
2.390358337749193e-06,0.0004887739061930439
2.390361045421412e-06,0.0004792361571291434
2.390362710233208e-06,0.000482430186971204
2.390364028854115e-06,0.0004925801480518018
2.390365397189807e-06,0.0004957078574502167
2.390366476515804e-06,0.0004836565942576795
2.390367720236971e-06,0.0004583161625833
2.390368593530765e-06,0.0004408289337688422
2.390369688432502e-06,0.000419610448254766
2.39037046209742e-06,0.0004043287953008109
2.390371287681135e-06,0.000389319721002964
2.390372046384168e-06,0.000378474151581563
2.390372977734985e-06,0.0003682167103086302
2.390374003025316e-06,0.0003593438552443871
2.390374841810686e-06,0.0003535526340259626
2.390375807596542e-06,0.0003481435891197752
2.390377172933478e-06,0.0003420142453257649
2.390379349353209e-06,0.0003342056478468958
2.390381662475386e-06,0.0003272595174969406
2.390384362799823e-06,0.0003201450596937115
2.39038765954349e-06,0.0003124009354148676
2.390392712414426e-06,0.0003019605092622355
2.390401616702315e-06,0.0002866340381928254
2.390419425278093e-06,0.0002625274163111892
2.390433091986206e-06,0.0002463808591645161
2.390446929028489e-06,0.0002307654115301653
2.390460649041575e-06,0.0002158441702884644
2.390479223063018e-06,0.0001965309025156986
2.390499999999999e-06,0.0001762177272832032
2.390510337852738e-06,0.0001667736560343585
2.39052272875189e-06,0.0001558088648616271
2.39053458276228e-06,0.0001458548139339642
2.390558290783058e-06,0.0001275787162271971
2.390605706824616e-06,9.768373889608111e-05
2.390698196628657e-06,6.218246741005728e-05
2.390821917453914e-06,4.473439287819084e-05
2.390952779403305e-06,4.067575811211272e-05
2.391074966750354e-06,4.002554020713294e-05
2.391203715970837e-06,3.991429005574473e-05
2.391357962315985e-06,3.989940969662863e-05
2.391563761602561e-06,3.990138287789848e-05
2.391857332623029e-06,3.99059882610657e-05
2.392300363597639e-06,3.991200129583116e-05
2.393101361615569e-06,3.992042398367566e-05
2.394703357651429e-06,3.993086896136278e-05
2.397351678825714e-06,3.993817663285673e-05
2.399999999999999e-06,3.994023189923278e-05
2.400069822044106e-06,3.99411045334625e-05
2.40015415992856e-06,4.030849370474678e-05
2.400196328870787e-06,4.222504869777985e-05
2.400210688440948e-06,4.358043923887604e-05
2.400222090606344e-06,4.484286376487094e-05
2.400237578631879e-06,4.615105365200009e-05
2.400248850458204e-06,4.644677325244795e-05
2.400260732791374e-06,4.956995242854003e-05
2.400268714856618e-06,6.02740847143454e-05
2.400277708167217e-06,7.799878570609591e-05
2.40028439212872e-06,8.672707738890617e-05
2.400292937376939e-06,0.0001173374411456231
2.400295083337065e-06,0.0001504512915931639
2.400296761043318e-06,0.0001872617945893147
2.400298318683237e-06,0.0002268313243323698
2.40029987986288e-06,0.0002658809034615241
2.400301858393173e-06,0.0003066995986333458
2.400304292698067e-06,0.0003363162701905655
2.400305623008438e-06,0.0003428867297127147
2.400306483626504e-06,0.0003469542022083824
2.400307439293568e-06,0.0003556354767288263
2.400308465401503e-06,0.0003702083279585572
2.400309324301983e-06,0.0003833118059682273
2.400310349953277e-06,0.0003973300243584329
2.400311381450872e-06,0.0004088002060336823
2.40031277922877e-06,0.0004198416340868539
2.400314697244096e-06,0.0004272097187424927
2.400318471677786e-06,0.000420793283142145
2.400324257187556e-06,0.0003770492061407491
2.400329293597418e-06,0.0003213745764041951
2.400334525794946e-06,0.0002548477103855582
2.40034009694602e-06,0.0001827454175652909
2.400344369494397e-06,0.0001439918064381327
2.400348809179621e-06,0.0001240724006895433
2.4003534693883e-06,0.0001154858701212266
2.400359183476516e-06,0.0001116872097905759
2.400364724097659e-06,0.0001106010716742063
2.400372176618793e-06,0.0001102054249448767
2.400381993656526e-06,0.0001100590666552631
2.400398724191633e-06,0.0001098395041831404
2.400426083618573e-06,0.0001094458288731993
2.400463041809286e-06,0.0001089262100647181
2.400499999999999e-06,0.0001084118981767611
2.400509460892652e-06,0.0001082778721044322
2.400526285402255e-06,0.0001080449850096903
2.400541629170443e-06,0.0001078309692577294
2.400572316706819e-06,0.0001074044492110231
2.400633691779571e-06,0.0001065558417033409
2.400756441925075e-06,0.0001048711035675234
2.401001942216084e-06,0.0001015495058885191
2.4014929427981e-06,9.507385824911003e-05
2.402474943962133e-06,8.318236119883025e-05
2.402689821701539e-06,8.181694716262056e-05
2.402792358558125e-06,8.174106702534245e-05
2.402903868999931e-06,8.200700803870226e-05
2.403027172837547e-06,8.22172275808258e-05
2.403147201112975e-06,9.222524314093564e-05
2.403187974165999e-06,0.0001121160049287334
2.403204053880315e-06,0.0001235952830923943
2.403219563515021e-06,0.0001335453606835696
2.403237981102346e-06,0.0001359835413240305
2.403253567006965e-06,0.0001288197058704505
2.403271630300077e-06,0.0001224858307962767
2.403276353859356e-06,0.0001227272997162776
2.403279921897101e-06,0.0001229212899082026
2.40328405406431e-06,0.0001222433222227362
2.403288140397327e-06,0.0001202511109872245
2.403292546226987e-06,0.000116711733666942
2.403296603698657e-06,0.0001126312596012212
2.403300349645868e-06,0.0001090556337946067
2.403303019990909e-06,0.0001072117902438319
2.403305756358222e-06,0.0001058732946565036
2.403308236569929e-06,0.0001048191554371981
2.403310769461378e-06,0.0001037930101969077
2.403313663660937e-06,0.0001026435040946778
2.403318461384918e-06,0.0001007310514964214
2.403325387524823e-06,9.787363997761593e-05
2.403339239804632e-06,9.122264009679888e-05
2.403353451417394e-06,8.171094068003962e-05
2.403367507368272e-06,7.171828169033759e-05
2.403383194621919e-06,6.265621666149047e-05
2.403396357010578e-06,5.683581745475246e-05
2.403420749117679e-06,4.965061450457811e-05
2.403449436124217e-06,4.519425717845057e-05
2.403494118629121e-06,4.233466525465658e-05
2.403549927330169e-06,4.109243228376157e-05
2.40363797208291e-06,4.035168643683203e-05
2.403747454886116e-06,3.997540782648135e-05
2.403882900995142e-06,3.979840593547631e-05
2.404054228068433e-06,3.977460532298813e-05
2.404288965793977e-06,3.984932985771247e-05
2.404462927514414e-06,3.990721196750677e-05
2.404640681651869e-06,3.996221486638913e-05
2.404871463512254e-06,4.002784173418749e-05
2.405333027233024e-06,4.014190824422365e-05
2.406256154674564e-06,4.031475274130454e-05
2.408102409557643e-06,4.051575554740915e-05
2.41e-06,4.060625970788919e-05
2.410059627479344e-06,4.060813822672227e-05
2.410135542077465e-06,4.064732615769007e-05
2.410173499376525e-06,4.100640910528892e-05
2.410192478026055e-06,4.163928377701073e-05
2.410217807898852e-06,4.344660374739671e-05
2.410232350452144e-06,4.503972650739758e-05
2.410243917755694e-06,4.631481498733115e-05
2.410256728191919e-06,4.715952612215394e-05
2.41026837939601e-06,4.771073736482744e-05
2.410276314238738e-06,5.093059515627671e-05
2.41028174293923e-06,5.75454681271432e-05
2.410282903360844e-06,5.950335441173949e-05
2.410284233841537e-06,6.193350270928486e-05
2.410285320804253e-06,6.403525176694687e-05
2.410287494729684e-06,6.837707918511776e-05
2.41029174293923e-06,7.616598524275706e-05
2.410292157570703e-06,7.680030422581485e-05
2.410292908292752e-06,7.788609679652646e-05
2.410293761554477e-06,7.899160535943309e-05
2.410295468077928e-06,8.075020185286972e-05
2.410298881124831e-06,8.236717686592167e-05
2.410304204529756e-06,8.595171819706542e-05
2.410306948045159e-06,0.0001026024113486857
2.410308738803797e-06,0.0001232780074066586
2.410310956731117e-06,0.0001531037241103723
2.410312528213535e-06,0.0001716991047185201
2.410313971730618e-06,0.0001882576648648851
2.41031562533749e-06,0.0002194768968188861
2.410317455365746e-06,0.0002631833187068003
2.410319138478575e-06,0.0002962077605829982
2.410320353413407e-06,0.0003159141148664432
2.41032184163399e-06,0.0003373644467877182
2.410323152632183e-06,0.0003536504746538106
2.410324529880647e-06,0.0003684088010031578
2.410325980301806e-06,0.0003816155892440684
2.410327917667665e-06,0.0003957590353434018
2.41033078851905e-06,0.0004099928372401848
2.410336456633736e-06,0.0004206495716260058
2.410341740146103e-06,0.0004220038915355963
2.410347455607685e-06,0.0004402258610125044
2.410351061321105e-06,0.000466467444905963
2.410354038820277e-06,0.0004865652841731741
2.410357061629863e-06,0.0004920232811651184
2.410360150206064e-06,0.0004819217389615189
2.410362184051887e-06,0.0004802105541387748
2.410363563340888e-06,0.000489177589740493
2.410365103379244e-06,0.0004968185573806301
2.410366234615376e-06,0.0004875931414116264
2.410367071838934e-06,0.0004720032080351494
2.410367989425445e-06,0.0004525683682957259
2.410368891364132e-06,0.0004351586918073641
2.410370261099751e-06,0.0004084813589263273
2.41037122644255e-06,0.0003905714017938747
2.410372021187973e-06,0.000378993388507379
2.410372890862808e-06,0.0003692836082884212
2.410373660715934e-06,0.0003622944833355531
2.410374476402488e-06,0.0003561784865554044
2.410375388550903e-06,0.0003506192442826314
2.410376610498408e-06,0.0003446653027191232
2.410378407259509e-06,0.0003376968958114866
2.410380676768399e-06,0.0003304387007198493
2.410383176712009e-06,0.0003235304345960267
2.410386196142805e-06,0.000316122945078645
2.410390309336661e-06,0.0003071622757689194
2.410397229898453e-06,0.0002942524486373288
2.410411071022036e-06,0.0002737275873003964
2.410426297528536e-06,0.0002549747384349212
2.410439736887995e-06,0.0002395647556971978
2.410453254856618e-06,0.000224649251254758
2.41046882729377e-06,0.0002081183523415499
2.410484413646885e-06,0.0001922923648194298
2.4105e-06,0.0001772335817042185
2.410509066201312e-06,0.0001689385135113763
2.41051975339547e-06,0.0001594190834922462
2.410529987962094e-06,0.0001506918378248865
2.410550457095342e-06,0.0001344214789412139
2.410591395361838e-06,0.0001067730131518908
2.410671477424087e-06,7.049770593508717e-05
2.410831641548584e-06,4.415645869346644e-05
2.410964335117309e-06,4.05639106317447e-05
2.411092610691672e-06,3.999599759498447e-05
2.411219245264524e-06,3.991014717183717e-05
2.411378561171489e-06,3.989846174772965e-05
2.411590640343346e-06,3.990098601133711e-05
2.411900321912149e-06,3.990589301239261e-05
2.412366407379399e-06,3.991220861355536e-05
2.413230863959576e-06,3.992113318606515e-05
2.414959777119929e-06,3.993180618175224e-05
2.417479888559964e-06,3.99382344108057e-05
2.42e-06,3.994018768358984e-05
2.420068189022091e-06,3.994096928902421e-05
2.420151206710856e-06,4.025401170904321e-05
2.420192715555239e-06,4.194843607962957e-05
2.42020716676445e-06,4.321498010799934e-05
2.420219180883581e-06,4.452092793778495e-05
2.420235623985157e-06,4.603654459800077e-05
2.420247244728098e-06,4.641907485256584e-05
2.420261765675921e-06,5.041238482518655e-05
2.420269709940045e-06,6.208484410164153e-05
2.420278961725493e-06,8.004699367273528e-05
2.420285674507514e-06,8.778187153434235e-05
2.4202946353155e-06,0.0001404239712967039
2.420296689633165e-06,0.0001840310140106407
2.420298245561805e-06,0.0002231328276714635
2.420300076229619e-06,0.0002687326321707368
2.420302004346929e-06,0.0003075863171955735
2.420304467340808e-06,0.000336399252431159
2.420305727416914e-06,0.0003424073275519231
2.420306595201517e-06,0.0003468232434602276
2.420307534329897e-06,0.0003559587840931602
2.420308602915771e-06,0.0003714516102208866
2.420309543150316e-06,0.0003856578949766667
2.420310559792262e-06,0.0003991307846010278
2.420311630245916e-06,0.000410450945319333
2.420313085841038e-06,0.0004210038347374605
2.420315229978059e-06,0.000427358034299052
2.420319518252101e-06,0.0004150143083520451
2.42032500317492e-06,0.0003691967487961688
2.420330070241518e-06,0.0003118223852205749
2.420335274957182e-06,0.000244649090528162
2.420341059468373e-06,0.0001720784610141485
2.420345060044751e-06,0.000139593967272736
2.420349249559896e-06,0.0001230995922076355
2.420354269899057e-06,0.0001147092422341668
2.420359613559425e-06,0.0001116805095581974
2.420365426647662e-06,0.0001106315075802721
2.420372834349802e-06,0.0001102114796953688
2.420383764865553e-06,0.0001100556710059168
2.420400901499997e-06,0.0001098328903188576
2.420431328738063e-06,0.0001093918877493593
2.420465664369031e-06,0.000108918676644424
2.4205e-06,0.0001084392076482864
2.420509165786952e-06,0.0001083117741308294
2.420525257079172e-06,0.0001080909271730621
2.420539977713119e-06,0.000107886548400531
2.420569418981013e-06,0.0001074798320961371
2.420628301516801e-06,0.0001066702718210669
2.420746066588377e-06,0.0001050626799227527
2.42098159673153e-06,0.000101891833807679
2.421452657017834e-06,9.570512373199787e-05
2.422394777590444e-06,8.412233260301451e-05
2.422661909890338e-06,8.197722164768373e-05
2.422774273024061e-06,8.171789225272721e-05
2.422886187939889e-06,8.189462445641301e-05
2.423019162666045e-06,8.216778599021855e-05
2.423136844810362e-06,8.580016131353231e-05
2.423175125687749e-06,9.508804267292274e-05
2.423194266126443e-06,0.0001038956175531334
2.423220574109111e-06,0.0001211449828926834
2.423238437005943e-06,0.0001330182554256574
2.423258345612099e-06,0.0001358634941509091
2.423274083703008e-06,0.0001285091262108027
2.423293185353249e-06,0.0001224126812788448
2.423297886269455e-06,0.0001227678410451086
2.423301518578874e-06,0.0001227448628688707
2.423305453269686e-06,0.0001217201823992125
2.42330932731403e-06,0.0001195118423184092
2.423313468254189e-06,0.0001159967217593615
2.423317505458918e-06,0.0001119207555604054
2.42332109220425e-06,0.0001086459750439184
2.423323648944695e-06,0.00010700488430339
2.423326627112949e-06,0.0001056075999446838
2.423329870036824e-06,0.0001042701610142009
2.423332500333793e-06,0.0001032257800021938
2.423335705327032e-06,0.0001019645827060412
2.423341947593167e-06,9.94662452463072e-05
2.423350827656368e-06,9.569314735826107e-05
2.423368587782769e-06,8.554025708684176e-05
2.423381605438961e-06,7.62358212401615e-05
2.423388114267057e-06,7.176411999989994e-05
2.423401131923248e-06,6.409370702606133e-05
2.423414570195471e-06,5.78571899397723e-05
2.423441446739915e-06,4.969244022467405e-05
2.423471313199212e-06,4.509669743990288e-05
2.423512699191532e-06,4.242176582438648e-05
2.423568352904611e-06,4.112510420103259e-05
2.423656895187503e-06,4.036264929892255e-05
2.423766605915313e-06,3.998150291691755e-05
2.423901611088392e-06,3.980227225700679e-05
2.424072255568487e-06,3.977507445497234e-05
2.424305983519834e-06,3.984859429900855e-05
2.424482613129745e-06,3.990755448246024e-05
2.424660264185284e-06,3.996268679164224e-05
2.424888325020956e-06,4.002776502791399e-05
2.425344446692299e-06,4.014106475167642e-05
2.426256690034987e-06,4.031329491382201e-05
2.428081176720362e-06,4.051482263323669e-05
2.43e-06,4.060807171740622e-05
2.430059939642187e-06,4.060998099523984e-05
2.430136118962634e-06,4.065069255036431e-05
2.430174208622859e-06,4.102388865794386e-05
2.43019325345297e-06,4.167826158384094e-05
2.430217758306141e-06,4.344379414813844e-05
2.430232259062103e-06,4.503082133242161e-05
2.430243831803063e-06,4.630836083192951e-05
2.430256630435004e-06,4.715791965405001e-05
2.430268255835188e-06,4.769591460870423e-05
2.430276274960548e-06,5.090042245722025e-05
2.43028174283709e-06,5.754648902320769e-05
2.430282909337807e-06,5.951932669344856e-05
2.43028424681032e-06,6.197532921294594e-05
2.430285338646342e-06,6.40941436647649e-05
2.430287522318387e-06,6.844497562644847e-05
2.43029174283709e-06,7.618525953533042e-05
2.43029218139799e-06,7.685199469390942e-05
2.430292960733148e-06,7.796934809256299e-05
2.430293815068703e-06,7.906346981761173e-05
2.430295523739814e-06,8.079876306084396e-05
2.430298941082036e-06,8.237130324521186e-05
2.430304239097972e-06,8.606235022593415e-05
2.430306970395959e-06,0.0001028366238755983
2.430308756957645e-06,0.0001235425022738834
2.430310962968414e-06,0.0001532019940995722
2.430312532760312e-06,0.0001717552133416054
2.430313971987124e-06,0.0001882685772579689
2.430315623977938e-06,0.0002194707719882215
2.430317455207192e-06,0.0002631951390304003
2.430319137283467e-06,0.0002961829699783442
2.430320352099031e-06,0.0003158822432549807
2.430321841054254e-06,0.0003373383526123831
2.430323153308253e-06,0.0003536359735976763
2.430324530569586e-06,0.0003683915196650967
2.430325981558885e-06,0.0003816024412282811
2.430327919883372e-06,0.0003957531874515801
2.43033079453665e-06,0.0004100067353716489
2.430336472881543e-06,0.0004206905737417472
2.430341756001594e-06,0.0004221217419167785
2.430347473887912e-06,0.0004405601632935313
2.430351067125911e-06,0.0004667947627206953
2.430355324670206e-06,0.0004913240987252223
2.430358314861809e-06,0.000489201282172553
2.430361024725596e-06,0.0004797076779359548
2.430362689626974e-06,0.0004829430365120152
2.430364008428907e-06,0.0004931304851624255
2.430365376805426e-06,0.0004962945537861926
2.430366456269827e-06,0.0004842667284018592
2.430367700487779e-06,0.0004589361143040554
2.430368573707294e-06,0.0004414625587012773
2.430369668513371e-06,0.0004202658919790404
2.430370442269994e-06,0.0004049969429142433
2.430371267957261e-06,0.0003900006411432461
2.43037202674444e-06,0.0003791663304857376
2.430372958153548e-06,0.000368922449542604
2.430373983633492e-06,0.000360062662267499
2.430374822490303e-06,0.0003542826742541116
2.430375788381572e-06,0.0003488865102712023
2.430377153847419e-06,0.0003427758987888285
2.430379330668992e-06,0.0003349973849810563
2.430381644056259e-06,0.000328084653699906
2.430384344543536e-06,0.0003210101108747593
2.430387641222813e-06,0.0003133154109440868
2.430392693626755e-06,0.0003029502808160053
2.430401596037999e-06,0.0002877525835161219
2.430419400860486e-06,0.0002638830656456816
2.4304330684321e-06,0.0002479016326174777
2.430446912535624e-06,0.0002324345429410505
2.430460639529671e-06,0.0002176459570884049
2.430479213091417e-06,0.0001984945608520322
2.430499999999999e-06,0.0001783075515812775
2.430510333250202e-06,0.0001689123305144963
2.430522725270117e-06,0.0001579869463736917
2.43053458055173e-06,0.0001480522358819121
2.430558291114956e-06,0.0001297629199272075
2.430605712241408e-06,9.966442107910617e-05
2.430698199705703e-06,6.343494022226654e-05
2.430825890617285e-06,4.489488336545681e-05
2.430959394005425e-06,4.069214203353758e-05
2.431083670509322e-06,4.002641985578042e-05
2.431213691208975e-06,3.99135412913416e-05
2.431369457997717e-06,3.989833575664343e-05
2.431577174022734e-06,3.990037724152856e-05
2.431873611613707e-06,3.990514152926974e-05
2.432319958598146e-06,3.991134136762524e-05
2.433125205370559e-06,3.99199936640055e-05
2.434735698915385e-06,3.9930697487195e-05
2.437367849457692e-06,3.993809749241412e-05
2.44e-06,3.994019965725516e-05
2.440069618187942e-06,3.994106118386736e-05
2.440153791834154e-06,4.030129600768041e-05
2.440195878657261e-06,4.218915436263411e-05
2.440210249419378e-06,4.353370961019146e-05
2.440221731831884e-06,4.480359463466845e-05
2.440237364067591e-06,4.613936987377237e-05
2.440248656487743e-06,4.644281804119513e-05
2.44026533673244e-06,5.442332292618546e-05
2.44027343693333e-06,6.93316603368808e-05
2.440282060126607e-06,8.406429760913277e-05
2.440288925921669e-06,9.305932980657188e-05
2.440292293048322e-06,0.0001128890720666447
2.440294174010751e-06,0.0001378812099048165
2.440295878846234e-06,0.0001714886498514052
2.440298171986128e-06,0.0002280581618914307
2.440299808199741e-06,0.0002687552234751983
2.440301633506879e-06,0.0003062321195842556
2.440304533083437e-06,0.000339762104028403
2.440305801562718e-06,0.0003452204285266054
2.440306712692616e-06,0.0003505963830383166
2.44030766177766e-06,0.0003613991366872649
2.440308839486942e-06,0.0003790381726667186
2.440310061054048e-06,0.000396349760407622
2.440311089767277e-06,0.0004081203440822739
2.440312275290047e-06,0.0004182150392665159
2.440314155698612e-06,0.0004270144015645627
2.440317176610249e-06,0.0004256803504860579
2.440323218433523e-06,0.0003862681810321865
2.440328224205107e-06,0.0003327090475380457
2.440333507940999e-06,0.0002668072305581444
2.440338879082245e-06,0.0001957924509362717
2.440343708194065e-06,0.0001476808826611943
2.440348594788002e-06,0.0001240718271465636
2.440352953217348e-06,0.0001158669969658254
2.440359268961318e-06,0.0001115496449328523
2.440364672070346e-06,0.0001105957587164866
2.440372209093942e-06,0.0001102443459941541
2.440381927952876e-06,0.0001100973370726605
2.440399221616163e-06,0.0001098750570761526
2.440426738816191e-06,0.0001094820845550969
2.440463369408095e-06,0.0001089758808068182
2.440499999999999e-06,0.0001084693075400605
2.44050942462771e-06,0.0001083388108611219
2.440526158544834e-06,0.000108110451903756
2.440541425371923e-06,0.0001078997150405507
2.4405719590261e-06,0.0001074806497007386
2.440633026334453e-06,0.0001066463871939841
2.44075516095116e-06,0.0001049903651211807
2.440999430184575e-06,0.0001017254158904925
2.441487968651403e-06,9.536031745502262e-05
2.442465045585061e-06,8.356440719910877e-05
2.442705165759901e-06,8.18644618376285e-05
2.442812375138055e-06,8.171066024070881e-05
2.442924649789395e-06,8.193285607142454e-05
2.443052857108327e-06,8.215558127672058e-05
2.443172338556455e-06,8.848925096430211e-05
2.443216712704985e-06,0.0001051575661000657
2.443235585482175e-06,0.0001173838250563701
2.44324502187077e-06,0.000124176936910273
2.44326389464796e-06,0.000135085294266449
2.443279643598718e-06,0.0001354312874686256
2.443296795896267e-06,0.0001272885084781414
2.443313937998937e-06,0.000122342210672068
2.443318642557269e-06,0.0001226965812792786
2.443322282582279e-06,0.0001226465015157092
2.443326167584795e-06,0.0001216125372469412
2.443329941143471e-06,0.0001194754439972759
2.443334094774191e-06,0.0001159919206805626
2.443338141063687e-06,0.0001119440040411509
2.443341758712885e-06,0.0001086530796276127
2.443344336340759e-06,0.0001069989596116238
2.443347292629814e-06,0.0001056168179705704
2.44335060066027e-06,0.0001042612111705827
2.443353229925061e-06,0.000103225498046651
2.443356444206362e-06,0.0001019713168438164
2.443362566546519e-06,9.954381775010742e-05
2.443371419312939e-06,9.58243177804703e-05
2.443389124845779e-06,8.587716571816146e-05
2.443402228700227e-06,7.658031400085925e-05
2.443408780627451e-06,7.207417298024803e-05
2.443421884481898e-06,6.433594760004071e-05
2.443435102808956e-06,5.815851869293579e-05
2.443461539463071e-06,4.997677661974073e-05
2.443491100268866e-06,4.527002927272859e-05
2.443532211493901e-06,4.24947673518489e-05
2.443587154055637e-06,4.115983467217399e-05
2.443673997924982e-06,4.038614940743116e-05
2.443783233692435e-06,3.99943977198668e-05
2.443917325599212e-06,3.980868202578419e-05
2.444086805951187e-06,3.977485517544481e-05
2.444317751998705e-06,3.984575846993387e-05
2.444498530469893e-06,3.99064260181668e-05
2.444675497024531e-06,3.996163179902851e-05
2.444898878212357e-06,4.002577095418708e-05
2.445345640588009e-06,4.013775607772973e-05
2.446239165339314e-06,4.030914125989457e-05
2.448026214841923e-06,4.051175517839767e-05
2.45e-06,4.061015673882014e-05
