delay X,delay Y
1.124e-05,2.018892909431002e-09
1.126e-05,2.019921461922022e-09
1.128e-05,2.020942052792353e-09
1.13e-05,2.02195946314879e-09
1.132e-05,2.022959771089278e-09
1.134e-05,2.023970583825655e-09
1.136e-05,2.024961694847894e-09
1.138e-05,2.024979028577919e-09
1.14e-05,2.025972215150242e-09
1.142e-05,2.027001773111496e-09
1.144e-05,2.028041865869766e-09
1.146e-05,2.029066574351966e-09
1.148e-05,2.030079557269078e-09
1.15e-05,2.031074247324188e-09
1.152e-05,2.032057765733469e-09
1.154e-05,2.033021008925775e-09
1.156e-05,2.033979910033992e-09
1.158e-05,2.034941573182049e-09
1.16e-05,2.035900903955538e-09
1.162e-05,2.036883053869833e-09
1.164e-05,2.037872615068969e-09
1.166e-05,2.038856153416785e-09
1.168e-05,2.0398178636809e-09
1.17e-05,2.031701411643849e-09
1.172e-05,2.031989029999847e-09
1.174e-05,2.032888660159109e-09
1.176e-05,2.033804087428629e-09
1.178e-05,2.03473552398533e-09
1.18e-05,2.035697586421902e-09
1.182e-05,2.036687058071071e-09
1.184e-05,2.037717353079113e-09
1.186e-05,2.038751186862071e-09
1.188e-05,2.03977423373431e-09
1.19e-05,2.040795409243697e-09
1.192e-05,2.041810471192025e-09
1.194e-05,2.042816157831325e-09
1.196e-05,2.043824693094179e-09
1.198e-05,2.044824818497951e-09
1.2e-05,2.045829541092916e-09
1.202e-05,2.045847129210742e-09
1.204e-05,2.046856673520163e-09
1.206e-05,2.047908524303078e-09
1.208e-05,2.048939167691812e-09
1.21e-05,2.049954264908974e-09
1.212e-05,2.050950705029784e-09
1.214e-05,2.051937687110153e-09
1.216e-05,2.052907508123375e-09
1.218e-05,2.053877526511833e-09
1.22e-05,2.054840098824924e-09
1.222e-05,2.055811790813998e-09
1.224e-05,2.05678893415852e-09
1.226e-05,2.057790978572106e-09
1.228e-05,2.058782175922061e-09
1.23e-05,2.059749091360781e-09
1.232e-05,2.060709816032882e-09
1.234e-05,2.052862384130467e-09
1.236e-05,2.053152050507206e-09
1.238e-05,2.054033450770083e-09
1.24e-05,2.054952465529366e-09
1.242e-05,2.05589819234637e-09
1.244e-05,2.056880078919052e-09
1.246e-05,2.057901367775298e-09
1.248e-05,2.05892755934106e-09
1.25e-05,2.059945516351413e-09
1.252e-05,2.06096124546247e-09
1.254e-05,2.06197605192192e-09
1.256e-05,2.062977644872339e-09
1.258e-05,2.063984541206982e-09
1.26e-05,2.064987448542405e-09
1.262e-05,2.06600637184301e-09
1.264e-05,2.067033967063536e-09
1.266e-05,2.067052019965003e-09
1.268e-05,2.068086509586807e-09
1.27e-05,2.069128190295173e-09
1.272e-05,2.070152530353366e-09
1.274e-05,2.071157225687152e-09
1.276e-05,2.072146722718046e-09
1.278e-05,2.073123585010129e-09
1.28e-05,2.074086969930486e-09
1.282e-05,2.07506753067309e-09
1.284e-05,2.076033632365318e-09
1.286e-05,2.077024927811815e-09
1.288e-05,2.078026581198433e-09
1.29e-05,2.07901510897562e-09
1.292e-05,2.079991656892896e-09
1.294e-05,2.080944357167779e-09
1.296e-05,2.081892058062621e-09
1.298e-05,2.073684736406362e-09
1.3e-05,2.073964606871715e-09
1.302e-05,2.074848750641817e-09
1.304e-05,2.075773593237703e-09
1.306e-05,2.076739474765425e-09
1.308e-05,2.077746555373546e-09
1.31e-05,2.078760626498126e-09
1.312e-05,2.079771586552772e-09
1.314e-05,2.080788355785562e-09
1.316e-05,2.081795012766477e-09
1.318e-05,2.082799204735872e-09
1.32e-05,2.083803679267317e-09
1.322e-05,2.084807188959504e-09
1.324e-05,2.085827288576567e-09
1.326e-05,2.08686045438588e-09
1.328e-05,2.087908756028726e-09
1.33e-05,2.087927218980521e-09
1.332e-05,2.088953049955274e-09
1.334e-05,2.089981828747201e-09
1.336e-05,2.090997488766065e-09
1.338e-05,2.091999786960636e-09
1.34e-05,2.092981534901585e-09
1.342e-05,2.09395178705921e-09
1.344e-05,2.094929926130184e-09
1.346e-05,2.095907291635117e-09
1.348e-05,2.09689935798379e-09
1.35e-05,2.097908773311064e-09
1.352e-05,2.098905445432131e-09
1.354e-05,2.099878959639532e-09
1.356e-05,2.1008417946307e-09
1.358e-05,2.101802045442259e-09
1.36e-05,2.102737971364044e-09
1.362e-05,2.094839614987939e-09
1.364e-05,2.095134191082063e-09
1.366e-05,2.096028735505795e-09
1.368e-05,2.096976140746013e-09
1.37e-05,2.097964786359132e-09
1.372e-05,2.098963061046486e-09
1.374e-05,2.099962708004051e-09
1.376e-05,2.100966636435401e-09
1.378e-05,2.101976421234881e-09
1.38e-05,2.102972517772569e-09
1.382e-05,2.103978299681608e-09
1.384e-05,2.104981283447989e-09
1.386e-05,2.105997389164669e-09
1.388e-05,2.107040959504893e-09
1.39e-05,2.108096700217909e-09
1.392e-05,2.109134115200624e-09
1.394e-05,2.109152427947457e-09
1.396e-05,2.110166458881942e-09
1.398e-05,2.111186361955711e-09
1.4e-05,2.112183984074379e-09
1.402e-05,2.113175540209821e-09
1.404e-05,2.114149763469455e-09
1.406e-05,2.115133288284545e-09
1.408e-05,2.116115824927346e-09
1.41e-05,2.117121530980172e-09
1.412e-05,2.118136313531684e-09
1.414e-05,2.119137317931614e-09
1.416e-05,2.12012120963524e-09
1.418e-05,2.121092478543307e-09
