P_inst X,P_inst Y
1e-06,4.057112642765916e-05
1.000068623429537e-06,4.057191988983819e-05
1.000153043034097e-06,4.091796119272851e-05
1.000195252836377e-06,4.277083880248693e-05
1.000209816187191e-06,4.411876715202282e-05
1.000221555747484e-06,4.541510090571065e-05
1.00023755155963e-06,4.677943866677747e-05
1.000249033306525e-06,4.70805805487282e-05
1.000265917686568e-06,5.609734953735275e-05
1.000278189690338e-06,8.186048359179541e-05
1.000287687758376e-06,9.719279949598516e-05
1.000296519833877e-06,0.0001136656609940343
1.000304030718269e-06,0.0002231567395593031
1.000308425923373e-06,0.0003587219662129161
1.000310796645012e-06,0.0004393199278227926
1.000314036224982e-06,0.0005347159040269894
1.000316532438088e-06,0.0005747035021904947
1.000319825496532e-06,0.0005753620263139024
1.000322084920453e-06,0.0005460444670744151
1.000325117405672e-06,0.0004826680745907016
1.000327298683537e-06,0.0004306264414975796
1.000329387521635e-06,0.0003902664646324848
1.0003313068563e-06,0.0003645238593459525
1.000333505490027e-06,0.0003351844235571284
1.000335546004348e-06,0.0002987104173953715
1.000337324326218e-06,0.000260939409181403
1.000339718110544e-06,0.0002120888409875452
1.000342773554051e-06,0.0001671428136064077
1.000345787539735e-06,0.0001419153914759617
1.000350406347575e-06,0.0001230232257178054
1.000354853144437e-06,0.0001152561203051776
1.000359974025262e-06,0.0001113587617918888
1.000365749571776e-06,0.000109541923165037
1.000373144705809e-06,0.0001086575652464129
1.000382937420086e-06,0.0001082795925484661
1.000397638727224e-06,0.0001079462813536674
1.000420939586281e-06,0.0001073442074174819
1.000467541304394e-06,0.0001061241391910491
1.0005e-06,0.000105281065283362
1.000509141730694e-06,0.0001050444482346837
1.000525877820956e-06,0.0001046123271864357
1.000540459508646e-06,0.0001042344300373987
1.000569622884025e-06,0.0001034799993340887
1.000627949634784e-06,0.0001019789300569698
1.000744603136303e-06,9.899262674064748e-05
1.00097791013934e-06,9.310473016866081e-05
1.001136678780078e-06,8.922817246075501e-05
1.001276571213687e-06,8.624140533681908e-05
1.001370455510367e-06,8.505311666106959e-05
1.001459273282791e-06,8.536535156339071e-05
1.001563979036419e-06,8.803157122085797e-05
1.001646584135137e-06,9.034192161270436e-05
1.001728778903026e-06,8.981024383630414e-05
1.001753107091938e-06,8.905736905966792e-05
1.001765271186393e-06,8.923273768491604e-05
1.001789599375305e-06,9.626902365833665e-05
1.001810109567767e-06,0.0001134775130546872
1.001825149582878e-06,0.0001219804141617467
1.001839022507735e-06,0.000113803017311818
1.001843706685964e-06,0.0001092610287185516
1.001847665595522e-06,0.0001064426781382317
1.001850346226358e-06,0.0001054924970415063
1.001852903016756e-06,0.000105080615318427
1.001855701262576e-06,0.0001039955514936304
1.001858078048658e-06,0.0001016997733560584
1.001860680363999e-06,9.736985398438955e-05
1.001863640472007e-06,9.034145640265714e-05
1.001866354844175e-06,8.30908419121447e-05
1.001868434147269e-06,7.841192440641295e-05
1.0018701208936e-06,7.565340491028652e-05
1.001872788549189e-06,7.212874833917471e-05
1.001874712011358e-06,6.980661328933447e-05
1.001876686188082e-06,6.756578491965172e-05
1.001879054214671e-06,6.506674613879797e-05
1.001883790267848e-06,6.065397632584583e-05
1.001891235334965e-06,5.572719210875046e-05
1.001898369584159e-06,5.360390156789848e-05
