"delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=0) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=0) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=80) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=80) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=0) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=0) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=80) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=80) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=0) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=0) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=80) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=0) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=80) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=0) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=80) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=0) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=80) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=0) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=80) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=0) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=80) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=80) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=0) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=0) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=80) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=80) Y"
3.29e-06,3.063918392373611e-09,3.29e-06,2.766774703485826e-09,3.29e-06,2.341634439512621e-09,3.29e-06,2.773393685667715e-09,3.29e-06,2.495932347868966e-09,3.29e-06,2.098492183902725e-09,3.29e-06,2.600408090011727e-09,3.29e-06,2.353992032848184e-09,3.29e-06,1.994239201404373e-09,3.29e-06,5.185946965888588e-09,3.29e-06,4.817176624862306e-09,3.29e-06,4.254299404227992e-09,3.29e-06,4.317316468955546e-09,3.29e-06,3.962537978001537e-09,3.29e-06,3.448923963987989e-09,3.29e-06,4.053697274732387e-09,3.29e-06,3.725780822362369e-09,3.29e-06,3.246780077862677e-09,3.29e-06,1.700444714818025e-09,3.29e-06,1.486260444116179e-09,3.29e-06,1.187769022006449e-09,3.29e-06,1.551350439736151e-09,3.29e-06,1.363136418186736e-09,3.29e-06,1.09832359748508e-09,3.29e-06,1.457436838900214e-09,3.29e-06,1.28784074691556e-09,3.29e-06,1.042585399344873e-09
3.32e-06,3.086058835507366e-09,3.32e-06,2.785897816102509e-09,3.32e-06,2.357474612333538e-09,3.32e-06,2.793458217328969e-09,3.32e-06,2.514260007175975e-09,3.32e-06,2.113200724593498e-09,3.32e-06,2.61929541603161e-09,3.32e-06,2.371067370548864e-09,3.32e-06,2.008474510729718e-09,3.32e-06,5.219338254412901e-09,3.32e-06,4.847916631800902e-09,3.32e-06,4.281189397226164e-09,3.32e-06,4.347318820271704e-09,3.32e-06,3.988561595027066e-09,3.32e-06,3.47097761174728e-09,3.32e-06,4.080874424863415e-09,3.32e-06,3.750545747677965e-09,3.32e-06,3.267894070907242e-09,3.32e-06,1.714313347369653e-09,3.32e-06,1.498289473973677e-09,3.32e-06,1.197146651326609e-09,3.32e-06,1.564369572484988e-09,3.32e-06,1.374523254994953e-09,3.32e-06,1.10737592385721e-09,3.32e-06,1.469751947621162e-09,3.32e-06,1.298720734538717e-09,3.32e-06,1.051231540168778e-09
3.35e-06,3.107815471941462e-09,3.35e-06,2.804858752287605e-09,3.35e-06,2.373665585271024e-09,3.35e-06,2.81366026288664e-09,3.35e-06,2.531986003804861e-09,3.35e-06,2.128131978801514e-09,3.35e-06,2.638581210589119e-09,3.35e-06,2.38839771035685e-09,3.35e-06,2.022885208014265e-09,3.35e-06,5.253683014482603e-09,3.35e-06,4.879066946383765e-09,3.35e-06,4.308619113913393e-09,3.35e-06,4.375177750035198e-09,3.35e-06,4.01492623924005e-09,3.35e-06,3.493337472909711e-09,3.35e-06,4.108407492572938e-09,3.35e-06,3.775562998038704e-09,3.35e-06,3.288553174756434e-09,3.35e-06,1.728426814690986e-09,3.35e-06,1.510494867293247e-09,3.35e-06,1.206664576764563e-09,3.35e-06,1.577573133910882e-09,3.35e-06,1.386111241077856e-09,3.35e-06,1.11654871099598e-09,3.35e-06,1.482503669774316e-09,3.35e-06,1.309837199845872e-09,3.35e-06,1.060022479596157e-09
3.38e-06,3.129568504521702e-09,3.38e-06,2.824947101428093e-09,3.38e-06,2.389581884649268e-09,3.38e-06,2.834613777248223e-09,3.38e-06,2.550155442720765e-09,3.38e-06,2.142702739380164e-09,3.38e-06,2.657574781284752e-09,3.38e-06,2.405459125970292e-09,3.38e-06,2.036464357046376e-09,3.38e-06,5.28663237261801e-09,3.38e-06,4.909850992625457e-09,3.38e-06,4.335149653223693e-09,3.38e-06,4.403868751005954e-09,3.38e-06,4.040803688396644e-09,3.38e-06,3.515657200334778e-09,3.38e-06,4.135894390732845e-09,3.38e-06,3.79998126839154e-09,3.38e-06,3.310459325351392e-09,3.38e-06,1.742273994743424e-09,3.38e-06,1.522553635437423e-09,3.38e-06,1.216099601270697e-09,3.38e-06,1.590543996111531e-09,3.38e-06,1.398118917858221e-09,3.38e-06,1.125558741726103e-09,3.38e-06,1.494880236198403e-09,3.38e-06,1.320683151174159e-09,3.38e-06,1.068639048787075e-09
3.41e-06,3.150102765883598e-09,3.41e-06,2.844040413952086e-09,3.41e-06,2.405229210181233e-09,3.41e-06,2.853225254256196e-09,3.41e-06,2.567809039361246e-09,3.41e-06,2.157316074340391e-09,3.41e-06,2.676605932552891e-09,3.41e-06,2.422322467803804e-09,3.41e-06,2.051134869893598e-09,3.41e-06,5.318730802032536e-09,3.41e-06,4.939491938909098e-09,3.41e-06,4.361194168295398e-09,3.41e-06,4.430707214712436e-09,3.41e-06,4.065660850463358e-09,3.41e-06,3.537334254226878e-09,3.41e-06,4.161961792071282e-09,3.41e-06,3.82390212254743e-09,3.41e-06,3.331204989437593e-09,3.41e-06,1.756160771892257e-09,3.41e-06,1.534799082639884e-09,3.41e-06,1.225456410431398e-09,3.41e-06,1.603559858729877e-09,3.41e-06,1.409507778328657e-09,3.41e-06,1.134417988001728e-09,3.41e-06,1.50724048578022e-09,3.41e-06,1.331534996121419e-09,3.41e-06,1.077027062011837e-09
3.44e-06,3.172028052807617e-09,3.44e-06,2.862448703189218e-09,3.44e-06,2.421162527095383e-09,3.44e-06,2.872870331691743e-09,3.44e-06,2.585534193917807e-09,3.44e-06,2.171998602909063e-09,3.44e-06,2.695598084939196e-09,3.44e-06,2.439254085818768e-09,3.44e-06,2.06368069300094e-09,3.44e-06,5.352329860776587e-09,3.44e-06,4.970155151055048e-09,3.44e-06,4.387587764922453e-09,3.44e-06,4.458984890652839e-09,3.44e-06,4.091624079802072e-09,3.44e-06,3.559347197802827e-09,3.44e-06,4.189229815592216e-09,3.44e-06,3.848640870017276e-09,3.44e-06,3.352255282692631e-09,3.44e-06,1.770016184979718e-09,3.44e-06,1.546765073104419e-09,3.44e-06,1.234899921478962e-09,3.44e-06,1.616404505116113e-09,3.44e-06,1.420193511064609e-09,3.44e-06,1.143571052467252e-09,3.44e-06,1.519595752656181e-09,3.44e-06,1.342407107184766e-09,3.44e-06,1.085751016140658e-09
3.47e-06,3.194165050343635e-09,3.47e-06,2.88293346780819e-09,3.47e-06,2.437278591796921e-09,3.47e-06,2.894138571542805e-09,3.47e-06,2.603810268063488e-09,3.47e-06,2.186970436619795e-09,3.47e-06,2.714646128534222e-09,3.47e-06,2.456632848161468e-09,3.47e-06,2.079609403892342e-09,3.47e-06,5.385801002282643e-09,3.47e-06,5.001593496005745e-09,3.47e-06,4.414241160114957e-09,3.47e-06,4.489106108510427e-09,3.47e-06,4.117948825228753e-09,3.47e-06,3.581689881432573e-09,3.47e-06,4.216760715318168e-09,3.47e-06,3.873604726506483e-09,3.47e-06,3.373596950326634e-09,3.47e-06,1.784131256341257e-09,3.47e-06,1.559004815522474e-09,3.47e-06,1.244544343881408e-09,3.47e-06,1.629645266540234e-09,3.47e-06,1.431733214556763e-09,3.47e-06,1.152725911438842e-09,3.47e-06,1.532102352291459e-09,3.47e-06,1.353446480388043e-09,3.47e-06,1.094597634671385e-09
3.5e-06,3.215718004914758e-09,3.5e-06,2.901571495363898e-09,3.5e-06,2.453035321471521e-09,3.5e-06,2.913396671242228e-09,3.5e-06,2.621778643311212e-09,3.5e-06,2.201598621228458e-09,3.5e-06,2.733760687338356e-09,3.5e-06,2.473656871293952e-09,3.5e-06,2.092277201323231e-09,3.5e-06,5.419571895009783e-09,3.5e-06,5.031592612949828e-09,3.5e-06,4.440614308644932e-09,3.5e-06,4.517136057044052e-09,3.5e-06,4.143966169295137e-09,3.5e-06,3.603742468431692e-09,3.5e-06,4.243621545966708e-09,3.5e-06,3.898285341022222e-09,3.5e-06,3.394642658013353e-09,3.5e-06,1.79796859057052e-09,3.5e-06,1.570670125909895e-09,3.5e-06,1.253976512698338e-09,3.5e-06,1.642595737975991e-09,3.5e-06,1.443070419941996e-09,3.5e-06,1.161743728542378e-09,3.5e-06,1.544394408280988e-09,3.5e-06,1.364278775756698e-09,3.5e-06,1.103251125953325e-09
3.53e-06,3.238047576405834e-09,3.53e-06,2.920935488705689e-09,3.53e-06,2.469121428752814e-09,3.53e-06,2.933599869516877e-09,3.53e-06,2.639910546190006e-09,3.53e-06,2.216447726065281e-09,3.53e-06,2.753023812548985e-09,3.53e-06,2.491296344133463e-09,3.53e-06,2.108040905923799e-09,3.53e-06,5.453367128378981e-09,3.53e-06,5.063404800599817e-09,3.53e-06,4.46734840939985e-09,3.53e-06,4.54618687345701e-09,3.53e-06,4.170054532483695e-09,3.53e-06,3.625964417037189e-09,3.53e-06,4.271256681903823e-09,3.53e-06,3.923335288349504e-09,3.53e-06,3.413416378000381e-09,3.53e-06,1.812111744571763e-09,3.53e-06,1.582948759462966e-09,3.53e-06,1.263574176057661e-09,3.53e-06,1.655699371200131e-09,3.53e-06,1.454594726025495e-09,3.53e-06,1.170891383777711e-09,3.53e-06,1.556900166551841e-09,3.53e-06,1.375299492588448e-09,3.53e-06,1.112008893765425e-09
3.56e-06,3.259630825994388e-09,3.56e-06,2.940569179634891e-09,3.56e-06,2.48489482940878e-09,3.56e-06,2.953344584478702e-09,3.56e-06,2.657713329974767e-09,3.56e-06,2.231100496667812e-09,3.56e-06,2.772000527769898e-09,3.56e-06,2.507933917605606e-09,3.56e-06,2.121002020210778e-09,3.56e-06,5.486301174468526e-09,3.56e-06,5.093711436995624e-09,3.56e-06,4.492212567255937e-09,3.56e-06,4.574861127984779e-09,3.56e-06,4.19584453906774e-09,3.56e-06,3.647945115397427e-09,3.56e-06,4.298452824017399e-09,3.56e-06,3.947962027793365e-09,3.56e-06,3.436945519946554e-09,3.56e-06,1.825931040185379e-09,3.56e-06,1.595002654259633e-09,3.56e-06,1.272917437719506e-09,3.56e-06,1.668590646716307e-09,3.56e-06,1.467012569361327e-09,3.56e-06,1.179875636993045e-09,3.56e-06,1.569175935322876e-09,3.56e-06,1.386113920214888e-09,3.56e-06,1.120614033440858e-09
3.59e-06,3.280967628553161e-09,3.59e-06,2.960153797871428e-09,3.59e-06,2.500991104279065e-09,3.59e-06,2.973938847213188e-09,3.59e-06,2.675762448033062e-09,3.59e-06,2.245763369047473e-09,3.59e-06,2.791251208604969e-09,3.59e-06,2.525185470293635e-09,3.59e-06,2.134727524017432e-09,3.59e-06,5.52054837222156e-09,3.59e-06,5.124340492519005e-09,3.59e-06,4.518919172414945e-09,3.59e-06,4.60411297338387e-09,3.59e-06,4.221881640380741e-09,3.59e-06,3.670154097787451e-09,3.59e-06,4.326026558527245e-09,3.59e-06,3.972907917299262e-09,3.59e-06,3.458305965422296e-09,3.59e-06,1.839932218665939e-09,3.59e-06,1.607247934233962e-09,3.59e-06,1.282640736846532e-09,3.59e-06,1.681751462501996e-09,3.59e-06,1.478516462587137e-09,3.59e-06,1.188991857474137e-09,3.59e-06,1.581667763379212e-09,3.59e-06,1.39712199207256e-09,3.59e-06,1.129346638764142e-09
3.62e-06,3.302686824892007e-09,3.62e-06,2.979410797236878e-09,3.62e-06,2.51678102051809e-09,3.62e-06,2.993839427774046e-09,3.62e-06,2.693589946796765e-09,3.62e-06,2.260505892189096e-09,3.62e-06,2.810221790634557e-09,3.62e-06,2.542169001772607e-09,3.62e-06,2.149526038696873e-09,3.62e-06,5.553866922755998e-09,3.62e-06,5.155791517058773e-09,3.62e-06,4.544188584294423e-09,3.62e-06,4.632739564952023e-09,3.62e-06,4.247371384179763e-09,3.62e-06,3.691708806419261e-09,3.62e-06,4.353086862989781e-09,3.62e-06,3.99746064401877e-09,3.62e-06,3.479176772423527e-09,3.62e-06,1.85388136184732e-09,3.62e-06,1.619258403062157e-09,3.62e-06,1.292024996615593e-09,3.62e-06,1.694670071805711e-09,3.62e-06,1.48985239837005e-09,3.62e-06,1.197960266347927e-09,3.62e-06,1.59393026579109e-09,3.62e-06,1.407920090888413e-09,3.62e-06,1.137980653391655e-09
3.65e-06,3.324953328547476e-09,3.65e-06,2.998143572613291e-09,3.65e-06,2.532780526319426e-09,3.65e-06,3.014376647355114e-09,3.65e-06,2.711535264149756e-09,3.65e-06,2.275276559551793e-09,3.65e-06,2.82942723250556e-09,3.65e-06,2.559403156083615e-09,3.65e-06,2.164006645654708e-09,3.65e-06,5.587626166147625e-09,3.65e-06,5.185230308684886e-09,3.65e-06,4.571207352200481e-09,3.65e-06,4.661828109016901e-09,3.65e-06,4.273136795081928e-09,3.65e-06,3.714620381270111e-09,3.65e-06,4.380483207056848e-09,3.65e-06,4.022532650612953e-09,3.65e-06,3.500432233721012e-09,3.65e-06,1.867905597650424e-09,3.65e-06,1.631529763601106e-09,3.65e-06,1.301353276273613e-09,3.65e-06,1.70782023884689e-09,3.65e-06,1.501377632516685e-09,3.65e-06,1.207010221967798e-09,3.65e-06,1.606408329827674e-09,3.65e-06,1.418901007665946e-09,3.65e-06,1.146636459461097e-09
3.679999999999999e-06,3.345737732052794e-09,3.679999999999999e-06,3.018196169856145e-09,3.679999999999999e-06,2.548524591747413e-09,3.679999999999999e-06,3.034317519992437e-09,3.679999999999999e-06,2.729334733257967e-09,3.679999999999999e-06,2.289924860139951e-09,3.679999999999999e-06,2.848322736210554e-09,3.679999999999999e-06,2.576374846474834e-09,3.679999999999999e-06,2.177711572866766e-09,3.679999999999999e-06,5.620342504165021e-09,3.679999999999999e-06,5.216425279282133e-09,3.679999999999999e-06,4.59955361142515e-09,3.679999999999999e-06,4.690039395109128e-09,3.679999999999999e-06,4.298913424018778e-09,3.679999999999999e-06,3.736096308035389e-09,3.679999999999999e-06,4.407652161247478e-09,3.679999999999999e-06,4.047019944464482e-09,3.679999999999999e-06,3.521378607915504e-09,3.679999999999999e-06,1.881637901298846e-09,3.679999999999999e-06,1.643534713914327e-09,3.679999999999999e-06,1.310676915769545e-09,3.679999999999999e-06,1.720663589079894e-09,3.679999999999999e-06,1.512713023587045e-09,3.679999999999999e-06,1.215921378783731e-09,3.679999999999999e-06,1.618657660749559e-09,3.679999999999999e-06,1.429638354799042e-09,3.679999999999999e-06,1.155187431703481e-09
3.71e-06,3.368644005046199e-09,3.71e-06,3.037687590219602e-09,3.71e-06,2.564506827211754e-09,3.71e-06,3.054226198569673e-09,3.71e-06,2.747390336808305e-09,3.71e-06,2.304704351981811e-09,3.71e-06,2.867525425947487e-09,3.71e-06,2.593585771895503e-09,3.71e-06,2.192155566881397e-09,3.71e-06,5.65362644424324e-09,3.71e-06,5.247440732287044e-09,3.71e-06,4.626092661547088e-09,3.71e-06,4.719129846073709e-09,3.71e-06,4.324860288620642e-09,3.71e-06,3.758450813167001e-09,3.71e-06,4.435033176176945e-09,3.71e-06,4.071971982806126e-09,3.71e-06,3.542631202921203e-09,3.71e-06,1.89563270850289e-09,3.71e-06,1.655745350546311e-09,3.71e-06,1.32029413712025e-09,3.71e-06,1.733774823743071e-09,3.71e-06,1.52422370747192e-09,3.71e-06,1.225026105866436e-09,3.71e-06,1.631126393678734e-09,3.71e-06,1.440626015730492e-09,3.71e-06,1.163877516659208e-09
3.74e-06,3.390146143749781e-09,3.74e-06,3.056974464271705e-09,3.74e-06,2.579669110985554e-09,3.74e-06,3.074351983422412e-09,3.74e-06,2.765092568723226e-09,3.74e-06,2.319267683706587e-09,3.74e-06,2.886285720137277e-09,3.74e-06,2.610537874551312e-09,3.74e-06,2.206247281803279e-09,3.74e-06,5.688137423934973e-09,3.74e-06,5.277853675690667e-09,3.74e-06,4.650159856511336e-09,3.74e-06,4.747789377133334e-09,3.74e-06,4.352572405064189e-09,3.74e-06,3.780344792110246e-09,3.74e-06,4.462079852681292e-09,3.74e-06,4.096546592487208e-09,3.74e-06,3.563565488282286e-09,3.74e-06,1.909372239249546e-09,3.74e-06,1.667614908483094e-09,3.74e-06,1.329452570102642e-09,3.74e-06,1.746675760431469e-09,3.74e-06,1.535519503002372e-09,3.74e-06,1.233883910216661e-09,3.74e-06,1.643260732618946e-09,3.74e-06,1.45137052925417e-09,3.74e-06,1.172389484328563e-09
3.769999999999999e-06,3.411976109694127e-09,3.769999999999999e-06,3.076433819746285e-09,3.769999999999999e-06,2.59560893326198e-09,3.769999999999999e-06,3.09339766216935e-09,3.769999999999999e-06,2.78308231136804e-09,3.769999999999999e-06,2.334094083787975e-09,3.769999999999999e-06,2.905476886625914e-09,3.769999999999999e-06,2.628130152730038e-09,3.769999999999999e-06,2.220543528988122e-09,3.769999999999999e-06,5.721902671327376e-09,3.769999999999999e-06,5.308817001193506e-09,3.769999999999999e-06,4.676505693172851e-09,3.769999999999999e-06,4.776803028580806e-09,3.769999999999999e-06,4.378953396067445e-09,3.769999999999999e-06,3.802856950813234e-09,3.769999999999999e-06,4.489491596212642e-09,3.769999999999999e-06,4.121411011380823e-09,3.769999999999999e-06,3.584752628941564e-09,3.769999999999999e-06,1.923368012418155e-09,3.769999999999999e-06,1.679755085179651e-09,3.769999999999999e-06,1.338891952639701e-09,3.769999999999999e-06,1.759801585282133e-09,3.769999999999999e-06,1.547077306907839e-09,3.769999999999999e-06,1.24292458937665e-09,3.769999999999999e-06,1.655812718179103e-09,3.769999999999999e-06,1.46232900203229e-09,3.769999999999999e-06,1.181046627492891e-09
3.8e-06,3.433476338275764e-09,3.8e-06,3.095609178283882e-09,3.8e-06,2.611294482653789e-09,3.8e-06,3.114568569118791e-09,3.8e-06,2.800847467372248e-09,3.8e-06,2.351090584054434e-09,3.8e-06,2.924383007560403e-09,3.8e-06,2.645134970169916e-09,3.8e-06,2.234611520501543e-09,3.8e-06,5.754081252523055e-09,3.8e-06,5.340438413278223e-09,3.8e-06,4.703497767549784e-09,3.8e-06,4.805443572736877e-09,3.8e-06,4.404469973875023e-09,3.8e-06,3.824409257995007e-09,3.8e-06,4.516522670695364e-09,3.8e-06,4.145991530422021e-09,3.8e-06,3.605693396256637e-09,3.8e-06,1.937083369082548e-09,3.8e-06,1.691715799269595e-09,3.8e-06,1.348170593639864e-09,3.8e-06,1.77249557326362e-09,3.8e-06,1.558365723698492e-09,3.8e-06,1.25167410430984e-09,3.8e-06,1.668039128299639e-09,3.8e-06,1.473087238470093e-09,3.8e-06,1.189553642777738e-09
3.83e-06,3.455411477923055e-09,3.83e-06,3.115053248026542e-09,3.83e-06,2.627729843101696e-09,3.83e-06,3.134691285457651e-09,3.83e-06,2.818812648662474e-09,3.83e-06,2.365881788815135e-09,3.83e-06,2.943565935739001e-09,3.83e-06,2.662382933696012e-09,3.83e-06,2.248711030430747e-09,3.83e-06,5.788441386708905e-09,3.83e-06,5.370743942659834e-09,3.83e-06,4.730020533206127e-09,3.83e-06,4.83555328181742e-09,3.83e-06,4.430787743859236e-09,3.83e-06,3.846556903526299e-09,3.83e-06,4.543858660856798e-09,3.83e-06,4.170865111012409e-09,3.83e-06,3.626894245415665e-09,3.83e-06,1.95104861925281e-09,3.83e-06,1.703242704514629e-09,3.83e-06,1.357604554323792e-09,3.83e-06,1.785546925478399e-09,3.83e-06,1.5698349646478e-09,3.83e-06,1.260873164106058e-09,3.83e-06,1.680481060163173e-09,3.83e-06,1.484028393464961e-09,3.83e-06,1.198201462734483e-09
3.859999999999999e-06,3.476908752858965e-09,3.859999999999999e-06,3.133303600598542e-09,3.859999999999999e-06,2.643390207058725e-09,3.859999999999999e-06,3.153759350417748e-09,3.859999999999999e-06,2.836482866658235e-09,3.859999999999999e-06,2.380409869986499e-09,3.859999999999999e-06,2.962457476991016e-09,3.859999999999999e-06,2.679364550466355e-09,3.859999999999999e-06,2.26267791999514e-09,3.859999999999999e-06,5.821202396361106e-09,3.859999999999999e-06,5.399636973039383e-09,3.859999999999999e-06,4.752452074130096e-09,3.859999999999999e-06,4.86306277679255e-09,3.859999999999999e-06,4.456589382064129e-09,3.859999999999999e-06,3.868467820523024e-09,3.859999999999999e-06,4.570975226728087e-09,3.859999999999999e-06,4.196489197308302e-09,3.859999999999999e-06,3.64776444302386e-09,3.859999999999999e-06,1.964763689757965e-09,3.859999999999999e-06,1.715258724965601e-09,3.859999999999999e-06,1.366859797581028e-09,3.859999999999999e-06,1.798474075872444e-09,3.859999999999999e-06,1.581004094640301e-09,3.859999999999999e-06,1.269707306126032e-09,3.859999999999999e-06,1.692701730597801e-09,3.859999999999999e-06,1.494768945685729e-09,3.859999999999999e-06,1.206674943004592e-09
3.89e-06,3.498886066647965e-09,3.89e-06,3.153620229076143e-09,3.89e-06,2.660152799133546e-09,3.89e-06,3.174017199390251e-09,3.89e-06,2.854438856232136e-09,3.89e-06,2.395115537115552e-09,3.89e-06,2.981622787372935e-09,3.89e-06,2.696626270857494e-09,3.89e-06,2.277281749848515e-09,3.89e-06,5.854898388405703e-09,3.89e-06,5.432220705646372e-09,3.89e-06,4.778856873453614e-09,3.89e-06,4.891934527408266e-09,3.89e-06,4.484448669797722e-09,3.89e-06,3.890590314390769e-09,3.89e-06,4.598224141543912e-09,3.89e-06,4.221420582283773e-09,3.89e-06,3.669059870860101e-09,3.89e-06,1.978723489717081e-09,3.89e-06,1.727454159140282e-09,3.89e-06,1.376192025729925e-09,3.89e-06,1.811591114678135e-09,3.89e-06,1.592413255104522e-09,3.89e-06,1.278586084019755e-09,3.89e-06,1.70514262682679e-09,3.89e-06,1.505657593687059e-09,3.89e-06,1.215210296757814e-09
3.92e-06,3.51985018019007e-09,3.92e-06,3.172477720426238e-09,3.92e-06,2.675790416257182e-09,3.92e-06,3.194006431567303e-09,3.92e-06,2.872107911402841e-09,3.92e-06,2.409619303298787e-09,3.92e-06,3.000428065297477e-09,3.92e-06,2.713554506603405e-09,3.92e-06,2.29128413031999e-09,3.92e-06,5.888697859461364e-09,3.92e-06,5.463421152287131e-09,3.92e-06,4.807596708169531e-09,3.92e-06,4.921665973536462e-09,3.92e-06,4.508650207669107e-09,3.92e-06,3.911671169654634e-09,3.92e-06,4.62516551326235e-09,3.92e-06,4.244870567336543e-09,3.92e-06,3.689940964461643e-09,3.92e-06,1.99246903333018e-09,3.92e-06,1.739540883930578e-09,3.92e-06,1.385486599299624e-09,3.92e-06,1.824255627343088e-09,3.92e-06,1.603643927979261e-09,3.92e-06,1.287442687244381e-09,3.92e-06,1.717352441458355e-09,3.92e-06,1.51653791819818e-09,3.92e-06,1.22369960522463e-09
3.949999999999999e-06,3.541642690098061e-09,3.949999999999999e-06,3.192013922932059e-09,3.949999999999999e-06,2.69169354971455e-09,3.949999999999999e-06,3.214305511826188e-09,3.949999999999999e-06,2.890037125076794e-09,3.949999999999999e-06,2.421915041172815e-09,3.949999999999999e-06,3.019568034870271e-09,3.949999999999999e-06,2.730779719641191e-09,3.949999999999999e-06,2.305140629366737e-09,3.949999999999999e-06,5.921895771663073e-09,3.949999999999999e-06,5.49300568189178e-09,3.949999999999999e-06,4.833770958167642e-09,3.949999999999999e-06,4.949522346832598e-09,3.949999999999999e-06,4.534769258118622e-09,3.949999999999999e-06,3.934051941372626e-09,3.949999999999999e-06,4.652668895915286e-09,3.949999999999999e-06,4.27079926555865e-09,3.949999999999999e-06,3.711098502882987e-09,3.949999999999999e-06,2.006453143198938e-09,3.949999999999999e-06,1.751701296268579e-09,3.949999999999999e-06,1.394977465385939e-09,3.949999999999999e-06,1.837331356662688e-09,3.949999999999999e-06,1.615089626733378e-09,3.949999999999999e-06,1.296423359175695e-09,3.949999999999999e-06,1.729787891848483e-09,3.949999999999999e-06,1.527447878798647e-09,3.949999999999999e-06,1.232331296082745e-09
