"delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=1) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=1) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=2) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=2) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=3) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=3) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=4) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=4) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=5) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=5) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=6) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=6) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=7) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=7) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=8) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=8) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=9) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=9) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=10) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=10) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=11) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=11) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=12) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=12) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=13) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=13) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=14) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=14) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=15) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=15) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=16) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=16) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=17) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=17) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=18) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=18) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=19) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=19) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=20) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=20) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=21) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=21) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=22) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=22) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=23) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=23) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=24) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=24) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=25) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=25) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=26) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=26) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=27) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=27) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=28) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=28) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=29) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=29) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=30) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=30) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=31) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=31) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=32) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=32) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=33) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=33) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=34) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=34) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=35) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=35) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=36) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=36) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=37) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=37) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=38) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=38) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=39) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=39) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=40) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=40) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=41) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=41) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=42) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=42) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=43) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=43) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=44) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=44) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=45) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=45) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=46) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=46) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=47) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=47) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=48) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=48) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=49) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=49) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=50) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=50) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=51) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=51) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=52) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=52) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=53) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=53) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=54) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=54) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=55) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=55) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=56) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=56) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=57) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=57) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=58) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=58) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=59) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=59) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=60) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=60) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=61) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=61) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=62) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=62) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=63) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=63) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=64) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=64) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=65) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=65) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=66) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=66) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=67) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=67) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=68) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=68) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=69) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=69) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=70) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=70) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=71) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=71) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=72) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=72) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=73) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=73) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=74) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=74) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=75) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=75) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=76) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=76) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=77) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=77) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=78) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=78) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=79) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=79) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=80) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=80) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=81) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=81) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=82) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=82) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=83) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=83) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=84) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=84) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=85) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=85) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=86) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=86) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=87) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=87) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=88) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=88) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=89) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=89) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=90) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=90) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=91) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=91) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=92) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=92) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=93) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=93) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=94) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=94) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=95) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=95) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=96) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=96) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=97) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=97) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=98) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=98) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=99) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=99) Y","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=100) X","delay_fine (b12=1,b11=1,b10=1,b9=1,b8=1,b7=1,b6=1,b5=1,mcparamset=100) Y"
8.000000000000001e-07,6.91024337375555e-09,8.000000000000001e-07,6.916602938735275e-09,8.000000000000001e-07,6.906605528726552e-09,8.000000000000001e-07,6.618229198088932e-09,8.000000000000001e-07,6.850717380669816e-09,8.000000000000001e-07,6.898083449728428e-09,8.000000000000001e-07,6.800596423452644e-09,8.000000000000001e-07,6.905141210476528e-09,8.000000000000001e-07,6.777007570928935e-09,8.000000000000001e-07,6.778891770001556e-09,8.000000000000001e-07,6.879306734932032e-09,8.000000000000001e-07,6.803504282996155e-09,8.000000000000001e-07,7.013098571230889e-09,8.000000000000001e-07,6.748222258644657e-09,8.000000000000001e-07,6.930904750638892e-09,8.000000000000001e-07,6.93792955851946e-09,8.000000000000001e-07,6.747730601594233e-09,8.000000000000001e-07,6.88562417468561e-09,8.000000000000001e-07,6.910434730337468e-09,8.000000000000001e-07,6.907815479542599e-09,8.000000000000001e-07,6.741580725552854e-09,8.000000000000001e-07,6.902078787766215e-09,8.000000000000001e-07,6.894036663316096e-09,8.000000000000001e-07,6.774252724049535e-09,8.000000000000001e-07,6.948324102901521e-09,8.000000000000001e-07,6.898897596713104e-09,8.000000000000001e-07,6.673648966944173e-09,8.000000000000001e-07,6.879119296559805e-09,8.000000000000001e-07,6.882650914373585e-09,8.000000000000001e-07,6.897803447606422e-09,8.000000000000001e-07,6.926029677199338e-09,8.000000000000001e-07,6.835966402093125e-09,8.000000000000001e-07,6.854403505240164e-09,8.000000000000001e-07,6.805846706285324e-09,8.000000000000001e-07,7.069763238498918e-09,8.000000000000001e-07,6.8801673453633e-09,8.000000000000001e-07,6.866477181857902e-09,8.000000000000001e-07,7.019347377364613e-09,8.000000000000001e-07,6.809075224951273e-09,8.000000000000001e-07,7.000159651900237e-09,8.000000000000001e-07,6.765344019115822e-09,8.000000000000001e-07,6.940164062186329e-09,8.000000000000001e-07,6.796214272159146e-09,8.000000000000001e-07,6.844475562921281e-09,8.000000000000001e-07,6.892478345777396e-09,8.000000000000001e-07,6.773231549069113e-09,8.000000000000001e-07,6.777473234258192e-09,8.000000000000001e-07,6.759797307998336e-09,8.000000000000001e-07,6.922065764646799e-09,8.000000000000001e-07,6.878545261242342e-09,8.000000000000001e-07,6.793863486058443e-09,8.000000000000001e-07,6.85683892090536e-09,8.000000000000001e-07,6.748125933915441e-09,8.000000000000001e-07,6.83601244740718e-09,8.000000000000001e-07,6.935761496315659e-09,8.000000000000001e-07,6.699223137044337e-09,8.000000000000001e-07,6.950358662997329e-09,8.000000000000001e-07,6.861354121914356e-09,8.000000000000001e-07,6.838999863011746e-09,8.000000000000001e-07,6.827831845076617e-09,8.000000000000001e-07,6.847073084333831e-09,8.000000000000001e-07,6.832518309417486e-09,8.000000000000001e-07,6.868452648603859e-09,8.000000000000001e-07,6.836178396933961e-09,8.000000000000001e-07,6.84786918265437e-09,8.000000000000001e-07,6.68431108285193e-09,8.000000000000001e-07,6.942294263438702e-09,8.000000000000001e-07,6.832709863386156e-09,8.000000000000001e-07,6.836279556325811e-09,8.000000000000001e-07,6.835662669919678e-09,8.000000000000001e-07,6.798815360195598e-09,8.000000000000001e-07,6.867611265192546e-09,8.000000000000001e-07,6.877131303635665e-09,8.000000000000001e-07,6.981139407881812e-09,8.000000000000001e-07,6.761875313104019e-09,8.000000000000001e-07,6.975659347070779e-09,8.000000000000001e-07,6.833510017891509e-09,8.000000000000001e-07,6.807883134693062e-09,8.000000000000001e-07,6.847595078130585e-09,8.000000000000001e-07,6.783749049899217e-09,8.000000000000001e-07,7.02928730012042e-09,8.000000000000001e-07,6.790963218087487e-09,8.000000000000001e-07,6.9605447704152e-09,8.000000000000001e-07,6.780373806133109e-09,8.000000000000001e-07,6.778693218473515e-09,8.000000000000001e-07,6.869436556336043e-09,8.000000000000001e-07,6.894308606435178e-09,8.000000000000001e-07,6.991030807527789e-09,8.000000000000001e-07,6.809597164317802e-09,8.000000000000001e-07,6.855549279454894e-09,8.000000000000001e-07,6.796912778889692e-09,8.000000000000001e-07,6.785440610967216e-09,8.000000000000001e-07,6.921657001721044e-09,8.000000000000001e-07,6.846807310224863e-09,8.000000000000001e-07,6.874776428122802e-09,8.000000000000001e-07,6.623581625231096e-09,8.000000000000001e-07,6.87109179301967e-09,8.000000000000001e-07,6.977958422610751e-09,8.000000000000001e-07,6.772953712721647e-09,8.000000000000001e-07,6.935588951546102e-09
