"P_inst (b0=1,b1=0,b2=1,b3=0) X","P_inst (b0=1,b1=0,b2=1,b3=0) Y"
1.580203454874023e-06,9.207867094492492e-06
1.580220259948412e-06,1.216533712913848e-05
1.580240651772414e-06,1.638846339190515e-05
1.580255797280776e-06,1.838978099497389e-05
1.580273718386678e-06,1.941899653637579e-05
1.580281607912478e-06,2.512257742447788e-05
1.58028723140762e-06,3.612887433616293e-05
1.580295326499018e-06,6.135778892852554e-05
1.580301130808702e-06,7.613507225056548e-05
1.580308319298993e-06,0.0001058506231153306
1.580309975688976e-06,0.0001367242631995005
1.580311894098487e-06,0.0002020837757466127
1.580313388762513e-06,0.0002775898916739769
1.580314962654598e-06,0.0003744155691044445
1.58031646630445e-06,0.0004731542200151794
1.580318353682359e-06,0.0005886567392930233
1.580319513571831e-06,0.0006487636498849293
1.580320198540984e-06,0.000680767128027798
1.580321139127833e-06,0.0007244195908941014
1.580321890300035e-06,0.0007619212198058236
1.58032315735507e-06,0.000826366135666854
1.58032429392577e-06,0.0008781298211550337
1.580325236989043e-06,0.0009141997248163123
1.580326273874102e-06,0.0009467133224006148
1.580328288007895e-06,0.0009905680173767034
1.580331059360474e-06,0.001018470463755629
1.580335046340813e-06,0.00101923220495542
1.580338754032961e-06,0.0009994999878120601
1.580342841402436e-06,0.0009704034282318762
1.580347566669804e-06,0.00093425726670213
1.58035422317765e-06,0.0008839829775374412
1.580363411364718e-06,0.0008182643039278841
1.580377661559308e-06,0.000725587280090694
1.580404247759136e-06,0.0005785157506141786
1.580454329528804e-06,0.0003691718660912696
1.5805e-06,0.0002275720525151168
1.580513387725729e-06,0.0001946406517629007
1.580533535713049e-06,0.0001470454759885254
1.580551641751038e-06,0.0001156123990501807
1.580573978623068e-06,9.529898011426355e-05
1.580596883565366e-06,8.726564660311582e-05
1.580625517604613e-06,8.369462806722677e-05
1.580653949996829e-06,8.213366024810468e-05
1.580688480523767e-06,8.070596340224669e-05
1.580734200272892e-06,7.903550527849196e-05
1.580825639771142e-06,7.622985954463151e-05
1.580959970953198e-06,7.391247973775924e-05
1.581089444722858e-06,7.450444627631438e-05
1.581201873000363e-06,7.561648228517369e-05
1.581294062558152e-06,9.779653684770966e-05
1.581320823286892e-06,0.000128561988390069
1.581333790691754e-06,0.0001495884038215642
1.581351015539371e-06,0.000176779230386505
1.581369073836369e-06,0.0001882902340122181
1.581385947612872e-06,0.0001828785581968244
1.581404359365183e-06,0.0001766842366989179
1.581411094851897e-06,0.0001763911785468722
1.581416059537436e-06,0.0001763616153867033
1.581421406129086e-06,0.000175534879412195
1.581427981392656e-06,0.0001723840455710604
1.581435353746836e-06,0.000165893595716503
1.581441251079672e-06,0.0001596374590925654
1.581445828859793e-06,0.0001557202218996733
1.581449124772185e-06,0.0001537673008009563
1.581452401565109e-06,0.0001520684368230277
1.581455945403666e-06,0.0001502021692271897
1.581459533839616e-06,0.0001481844593481066
1.58146435263955e-06,0.0001452111078794747
1.581471706772651e-06,0.000140012246666818
1.581481752278568e-06,0.000130724344767722
1.581495604496364e-06,0.0001119465534224904
1.581511845274634e-06,8.805051467048883e-05
1.581526805208003e-06,7.024086955240722e-05
1.581541468475259e-06,5.700598826482421e-05
1.581568401639177e-06,4.16553312075337e-05
1.581599101256043e-06,3.29425365886047e-05
1.581647563303355e-06,2.709729923506825e-05
1.581710696831374e-06,2.353761833168739e-05
1.581803696178229e-06,2.016457049423915e-05
1.581915240680722e-06,1.72543683520058e-05
1.582055385462053e-06,1.463538479242248e-05
1.582263303724725e-06,1.202320811558801e-05
1.582409613229479e-06,1.074573354507106e-05
1.582555080007282e-06,9.784283214634487e-06
1.582736447690203e-06,8.892315025778656e-06
1.583099183056044e-06,7.752524634314232e-06
1.583653394836904e-06,6.892471109917326e-06
1.584315671590945e-06,6.482022818122895e-06
1.585124098590142e-06,6.313606067748598e-06
1.586145196779553e-06,6.255437164978581e-06
1.587376411074959e-06,6.240189042880018e-06
1.588888571063152e-06,6.238251116376886e-06
1.59e-06,6.239594820001625e-06
1.590047342486445e-06,6.240034162889277e-06
1.590113104895037e-06,6.246157633514898e-06
1.590163782711963e-06,6.44150237856202e-06
1.590189121620427e-06,7.140056190101282e-06
1.59021503132369e-06,9.264113186591211e-06
1.590232144417808e-06,1.18378853912277e-05
1.590248135886891e-06,1.479413125453284e-05
1.590264800937631e-06,1.737304264260157e-05
1.590280954837941e-06,1.839932312727088e-05
1.590289723323805e-06,1.920326616171791e-05
1.590301335077499e-06,3.35678344667635e-05
1.590303083522915e-06,3.862433614812533e-05
1.590305041209567e-06,4.855452084959968e-05
1.590306772982389e-06,8.892366107825201e-05
1.590307839429972e-06,0.0001288433078669168
1.590308933990634e-06,0.0001647559828171124
1.590310066050142e-06,0.0001872660102986517
1.590311335077499e-06,0.0002012633480174795
1.590311630911013e-06,0.0002010902409221936
1.590312105810412e-06,0.0002075925916612449
1.590312538495525e-06,0.0002181285988973308
1.590313109024523e-06,0.0002346626976109427
1.590313814810014e-06,0.0002528293914892817
1.590314577492173e-06,0.0002629713839755255
1.590315319970837e-06,0.0002609562228880976
1.59031606944558e-06,0.0002567566060609173
1.590316886053484e-06,0.0002551447824874331
1.590317636004002e-06,0.0002520165006074132
1.590318445580068e-06,0.0002498467055894887
1.590319328796044e-06,0.0002411419210056436
1.590320095884251e-06,0.000226958581752132
1.59032081654075e-06,0.0002189754301572992
1.590321628947485e-06,0.0002231510641584935
1.590322483360262e-06,0.0002336216685632619
1.590323191754529e-06,0.0002405903752091975
1.590324110877387e-06,0.0002517534816489915
1.590324902977924e-06,0.0002654215786411735
1.590325699286584e-06,0.0002871422351500602
1.590326502266996e-06,0.0003132849284201591
1.590327264993923e-06,0.0003279355445578693
1.590328072242104e-06,0.0003324599117338381
1.590328916647063e-06,0.0003382079426839003
1.590329831079883e-06,0.0003469231804670424
1.590330607600049e-06,0.0003616587278420885
1.590331330831131e-06,0.0003869454091660521
1.590332134962953e-06,0.0004185129788490946
1.590332779521488e-06,0.0004369207478239002
1.59033359121261e-06,0.0004511983024303955
1.590334299976879e-06,0.0004630449970618086
1.590335003801367e-06,0.0004802032921658691
1.590335651866199e-06,0.0004970251599266694
1.590336417948489e-06,0.0005107124985457726
1.590337179292296e-06,0.0005136063548814438
1.590338079955921e-06,0.0005055792002649682
1.59033892089122e-06,0.0004905627532396774
1.590339834989345e-06,0.0004706290507048863
1.590340659768673e-06,0.0004568272091400438
1.590341262179543e-06,0.0004517139951074667
1.590342045544829e-06,0.0004497102429899333
1.590343043818701e-06,0.0004490005840504007
1.590343744076766e-06,0.0004484898894767574
1.590344544495732e-06,0.0004477385568897754
1.590345622577391e-06,0.0004464174853769437
1.590347444626958e-06,0.0004434886475854727
1.590349453214791e-06,0.0004395414455374961
1.590351775500167e-06,0.0004345559665322353
1.590354470557615e-06,0.0004286080352790009
1.590358025657787e-06,0.0004208546299170532
1.590363014517254e-06,0.0004110379932737327
1.590370083859087e-06,0.0004050352121352286
1.590378210496601e-06,0.0004275460970501477
1.59038456570518e-06,0.0004740156578838404
1.590389532115872e-06,0.0005125719364770887
1.590394821448206e-06,0.0005277395736355474
1.590399461119998e-06,0.0005157959921951804
1.590404631489486e-06,0.000499308549990658
1.590407137134804e-06,0.0005041939307557352
1.590410013109026e-06,0.000505759579181929
1.590412046335758e-06,0.0004843795949617733
1.590413431412011e-06,0.0004641178900305856
1.590414819170707e-06,0.0004469719695704736
1.590416460880701e-06,0.0004252623834874468
1.590418054208171e-06,0.0004011108509649415
1.590419087503289e-06,0.0003852538314535276
1.590420149533496e-06,0.0003707940818197934
1.590421202756488e-06,0.0003596170159775121
1.590422724631284e-06,0.0003459150804448282
1.590423822975954e-06,0.0003369202250021444
1.590424969286094e-06,0.000328374317938694
1.590426403840593e-06,0.0003189670703108937
1.59042927294959e-06,0.0003039732725428991
1.590434271784035e-06,0.0002857761623157234
1.590438542901455e-06,0.0002746514241404775
1.590443195052374e-06,0.0002650445152522527
1.590448376057071e-06,0.0002559924230925662
1.590456612099572e-06,0.0002435391257981372
1.590465535859459e-06,0.0002318502225419884
1.590476450767262e-06,0.000219304791816644
1.590490130075155e-06,0.0002051993120817956
1.5905e-06,0.0001956485859004469
1.59050722126756e-06,0.0001889086440116473
1.590515959950367e-06,0.000180889330999283
1.590524203391847e-06,0.0001734899932544035
1.590540690274808e-06,0.0001591404811883172
1.590568068667458e-06,0.0001366812797250287
1.590603853557656e-06,0.0001101205778759196
1.590651632002872e-06,8.014186052204245e-05
1.590723737935411e-06,4.714292529523327e-05
1.590867457219767e-06,1.590972296654061e-05
1.591048249306686e-06,7.284013082471959e-06
1.591192127587123e-06,6.409397216412608e-06
1.59133732376266e-06,6.271743778377634e-06
1.59149829489659e-06,6.250239372907254e-06
1.591719966783646e-06,6.246906768478387e-06
1.592033939628302e-06,6.245942370358443e-06
1.592509085915682e-06,6.245327978332415e-06
1.593326165359922e-06,6.245399239546549e-06
1.594960324248401e-06,6.247459227137995e-06
1.5974801621242e-06,6.25172943980116e-06
1.6e-06,6.255999881389766e-06
1.600069241427216e-06,6.257169530273241e-06
1.600153974770569e-06,6.401733019574675e-06
1.600196341442245e-06,8.323246775395821e-06
1.600212075007714e-06,1.057555928159519e-05
1.600226421222049e-06,1.347749334578541e-05
1.60024424656841e-06,1.702431199686908e-05
1.600259002028454e-06,1.858983963653389e-05
1.600280757344302e-06,2.379857958133765e-05
1.600287390243477e-06,3.602337486820027e-05
1.600293049119945e-06,5.342897599194944e-05
1.600299470618064e-06,7.237240292504973e-05
1.600305913674299e-06,8.638165415640373e-05
1.600307578493409e-06,9.773613250544393e-05
1.600310908131629e-06,0.0001646118189287548
1.600312657894844e-06,0.0002391619130795706
1.600314755499508e-06,0.0003618309049960336
1.600316238416848e-06,0.0004589672800879337
1.600318540553052e-06,0.0005995721797088884
1.600319632958231e-06,0.000654911404307049
1.600320301136854e-06,0.0006858757245776282
1.600321200397294e-06,0.0007277981095301924
1.600321972589535e-06,0.0007666831875558671
1.600323341316888e-06,0.0008357612385804967
1.600324387115623e-06,0.0008824356399001132
1.600325343204522e-06,0.0009182930961266994
1.600326408886887e-06,0.000950805825420395
1.600328540251618e-06,0.0009948652433090658
1.600331557680112e-06,0.001021017332852362
1.600335476908008e-06,0.001017995434275483
1.600339219093532e-06,0.0009969898412066525
1.600343338906602e-06,0.0009672982271901625
1.60034824340323e-06,0.0009298543893770811
1.60035516201912e-06,0.0008779684260080933
1.600364748459697e-06,0.0008101914760165435
1.600379898625352e-06,0.0007132871631719003
1.600409270128642e-06,0.0005554992775580052
1.600454635064321e-06,0.0003697429731391317
1.6005e-06,0.0002287626775360134
1.600513312266034e-06,0.0001958090811623496
1.600533098807466e-06,0.0001486060241219362
1.600551109198457e-06,0.0001167737728682895
1.600573369406957e-06,9.601431042589305e-05
1.600596150617863e-06,8.77930043391109e-05
1.60063600448562e-06,8.31951255559138e-05
1.600664601764976e-06,8.192326523597005e-05
1.600701820196313e-06,8.059332669410193e-05
1.600751152660576e-06,7.882743082021455e-05
1.600841239542265e-06,7.611305570063489e-05
1.600979190875294e-06,7.380414822165062e-05
1.601109705117569e-06,7.445302345691429e-05
1.601223172380736e-06,7.555857784977938e-05
1.601315769231328e-06,0.0001003966326788071
1.601343801739278e-06,0.000135019980971798
1.60135621377034e-06,0.0001555855619546948
1.601373304763234e-06,0.0001805138323944993
1.601390726514187e-06,0.0001877177211400996
1.601408734143402e-06,0.0001810651458028468
1.601425058608357e-06,0.0001763148929419736
1.601431144205663e-06,0.00017620128912143
1.601436139782597e-06,0.0001761252684239692
1.601441296040948e-06,0.0001752111433228759
1.601449240473653e-06,0.0001709254335515359
1.601456254023041e-06,0.0001643280335428555
1.601462103505747e-06,0.0001583353123093993
1.601466274329616e-06,0.000155125835170268
1.601469636113321e-06,0.0001532745342085317
1.601472602827791e-06,0.0001517650452565146
1.601475994514683e-06,0.0001499873787648923
1.601479749732378e-06,0.0001478783726296192
1.601485003506259e-06,0.0001446200740420587
1.601493415243378e-06,0.0001385217532072476
1.601503813912257e-06,0.0001282458807945492
1.601517673920283e-06,0.0001088334270347195
1.601536284310749e-06,8.249931765359955e-05
1.601550470492794e-06,6.675670619544741e-05
1.601566583411179e-06,5.352701401117382e-05
1.601592976111682e-06,4.005116170781436e-05
1.601631363062536e-06,3.095051352279221e-05
1.601678250203018e-06,2.634259419464877e-05
1.601751067945038e-06,2.268680412727184e-05
1.601846870221584e-06,1.948608481144974e-05
1.601963135783812e-06,1.666559848061384e-05
1.602116373836674e-06,1.402385322576987e-05
1.60217300410421e-06,1.326833386050152e-05
1.602286264639282e-06,1.199965325079977e-05
1.602406904555579e-06,1.092747404661302e-05
1.602571692217488e-06,9.80931792620144e-06
1.602813594977098e-06,8.668032485853946e-06
1.603188923611663e-06,7.602539141489101e-06
1.603757320350767e-06,6.815502700110579e-06
1.604429530915188e-06,6.450068198891498e-06
1.605267710847299e-06,6.300181055763365e-06
1.606325161615139e-06,6.250365169404707e-06
1.607581764473819e-06,6.238099930967043e-06
1.60879088223691e-06,6.237004004659466e-06
1.61e-06,6.238283140606644e-06
1.610049177173823e-06,6.23873151409684e-06
1.610116627809429e-06,6.24658246192461e-06
1.610153080696427e-06,6.338517019880766e-06
1.610225986470423e-06,1.073267507594825e-05
1.610245024371853e-06,1.413921023931973e-05
1.610260946972901e-06,1.679775897641746e-05
1.610277608313986e-06,1.824664696614472e-05
1.610288376275397e-06,1.885597446812936e-05
1.610298502747169e-06,2.782792959740527e-05
1.610301152097295e-06,3.365667887260754e-05
1.610302143523794e-06,3.634326510347232e-05
1.610303227036632e-06,3.9611116259822e-05
1.610303985609279e-06,4.23872598925362e-05
1.610305502754573e-06,5.486163879562882e-05
1.610306506929749e-06,7.466385546076429e-05
1.610307760683988e-06,0.0001045326606354867
1.610308737965772e-06,0.0001230678834004207
1.610309945031534e-06,0.0001345019225978549
1.610311152097295e-06,0.0001420135909580855
1.610311443574535e-06,0.0001446355721846731
1.610311912170348e-06,0.0001538799514925623
1.610312333532063e-06,0.0001639867305992501
1.610312905933946e-06,0.0001747433104326951
1.610313594153895e-06,0.0001782736888130454
1.610314352456598e-06,0.0001712270410338458
1.610315088647939e-06,0.0001593084936070147
1.610315841025074e-06,0.0001548411994373662
1.610316642767989e-06,0.0001637726554321511
1.610317402450929e-06,0.0001716403049888087
1.610318184515128e-06,0.0001721955510120107
1.61031911182395e-06,0.0001634812090568531
1.610320033440063e-06,0.0001510142954820733
1.610320930785826e-06,0.0001521573545857677
1.610321772004627e-06,0.000168249063167666
1.610322595739836e-06,0.0001831166089148566
1.610323302380001e-06,0.0001870978432657444
1.610324137838249e-06,0.0001830857527409034
1.610324917710154e-06,0.0001792356387105883
1.610325694633545e-06,0.0001899472183692259
1.610326561940734e-06,0.0002156545938257949
1.6103273009566e-06,0.0002355005858953134
1.610328226809819e-06,0.0002520669418545937
1.610329153289329e-06,0.0002607532261994089
1.610330118732989e-06,0.0002736453036300367
1.610330950195327e-06,0.0003025452048738658
1.610331866755428e-06,0.0003453497553322322
1.610332532276556e-06,0.0003706218458558806
1.610333266059912e-06,0.0003876050175406904
1.610333971877773e-06,0.0003951510600562805
1.610334666311829e-06,0.0003985803693590884
1.610335311518567e-06,0.0004005769458899384
1.610336154623177e-06,0.0004038952624502822
1.610337102887706e-06,0.0004103133780478629
1.610338193491357e-06,0.0004206613816571297
1.610339532646292e-06,0.0004326763732175558
1.610340609757721e-06,0.0004395586583253515
1.610341715118864e-06,0.0004439948553321207
1.6103429458538e-06,0.0004464239774034029
1.61034464918296e-06,0.0004467933830509157
1.610346979257689e-06,0.000444087642633418
1.610350432918094e-06,0.0004373656578496304
1.610354664333335e-06,0.0004280502245437315
1.610360555395566e-06,0.0004155422500619871
1.610367786817596e-06,0.0004053301645006927
1.610375253795489e-06,0.0004148206265189754
1.610384419782289e-06,0.0004731483502757763
1.610389739512307e-06,0.0005142932017354891
1.610395453185156e-06,0.0005275364316631171
1.610400171801791e-06,0.0005130908106583739
1.610405081399755e-06,0.000499838343658973
1.610407524960143e-06,0.0005062015260803698
1.61041023170228e-06,0.0005045734161814185
1.610412177887098e-06,0.0004820571582941167
1.610413963580673e-06,0.0004572290557454967
1.610415353712518e-06,0.0004401039023603584
1.610417547842215e-06,0.0004086580724125655
1.610419091785688e-06,0.0003850318109253553
1.610420271814642e-06,0.0003693231789234795
1.610421348047681e-06,0.0003582811549124514
1.610422816101539e-06,0.0003452559221641747
1.610423897082001e-06,0.0003365074023680941
1.610425059873546e-06,0.0003279593808679521
1.610426587092469e-06,0.0003181593814908273
1.610429641530316e-06,0.0003027578989297968
1.610434543949197e-06,0.0002855060680970694
1.610438818756621e-06,0.0002746289973400251
1.61044348774174e-06,0.0002651637077549385
1.610448805998467e-06,0.0002560156292600063
1.61045728423647e-06,0.000243403714952443
1.610466290836517e-06,0.0002318074099952266
1.610477418590884e-06,0.0002192224672148074
1.610488709295442e-06,0.0002076530217964452
1.6105e-06,0.0001967618826561768
1.610507327219137e-06,0.0001899672948070353
1.610516233975699e-06,0.0001818467344324577
1.610524897504929e-06,0.0001741265949425614
1.610542224563391e-06,0.0001591689383694543
1.61056987557498e-06,0.0001366900529508989
1.61060622914425e-06,0.0001099613174128639
1.61065483024243e-06,7.980064959361135e-05
1.610729414586217e-06,4.627886572967829e-05
1.610878583273792e-06,1.521838745416336e-05
1.611058114043538e-06,7.240781548482576e-06
1.611203576218858e-06,6.400716201707844e-06
1.611349760402066e-06,6.269393017823167e-06
1.611513740152267e-06,6.248668923602908e-06
1.611738913307508e-06,6.245499493281031e-06
1.612059060219996e-06,6.244559545977553e-06
1.612543308063503e-06,6.243899712827399e-06
1.61338193599144e-06,6.244159983270973e-06
1.615059191847313e-06,6.246350404477944e-06
1.617529595923656e-06,6.250585024854396e-06
1.62e-06,6.254814812198538e-06
1.620068591290583e-06,6.255970286811775e-06
1.620152793402635e-06,6.388957225844259e-06
1.620194894458661e-06,8.172420324804846e-06
1.620210412740863e-06,1.028529512789996e-05
1.62022522687211e-06,1.321847170298823e-05
1.620243552116286e-06,1.690724612844603e-05
1.620258290502697e-06,1.85534644446506e-05
1.620278923207419e-06,2.207126797782169e-05
1.620285449478676e-06,3.169021161203675e-05
1.620291030765285e-06,4.713376022875965e-05
1.620297740042165e-06,6.838332728726169e-05
1.620303799804765e-06,8.043437102936296e-05
1.620306929472184e-06,9.229138106817579e-05
1.620309093766229e-06,0.0001183316004224076
1.620310806811751e-06,0.0001615324754736249
1.620312414715331e-06,0.0002273128592661159
1.62031424007439e-06,0.0003297540172686233
1.62031567815376e-06,0.0004227222634796791
1.620317614363882e-06,0.0005467337026741766
1.620318759173157e-06,0.0006116631050933965
1.620319592048913e-06,0.0006533346508269439
1.620320244965746e-06,0.0006837152172150414
1.620321026363671e-06,0.0007198465031360116
1.620321805811784e-06,0.0007585938787730362
1.620322935817228e-06,0.0008166173285816748
1.620324073840227e-06,0.000869892194182732
1.620324994202927e-06,0.0009065507506663844
1.620326013653077e-06,0.0009402195763046124
1.620327671587879e-06,0.0009805005403210909
1.620330191831014e-06,0.001013855516184384
1.620334340732073e-06,0.001022645368602892
1.620338039801731e-06,0.001005260771077559
1.620342073605011e-06,0.0009775392304439588
1.620346549391601e-06,0.0009436063979883582
1.620352825425448e-06,0.0008961925382083628
1.620361470783048e-06,0.0008338522249286306
1.620374482579207e-06,0.0007478402112758721
1.620397578598769e-06,0.0006155441612651499
1.620443150595414e-06,0.0004129961167178613
1.6205e-06,0.0002299696681085635
1.620514221750121e-06,0.0001949262927794903
1.620536132700105e-06,0.0001433797036066921
1.620556448842595e-06,0.0001106425220693097
1.620578457482704e-06,9.385905441827364e-05
1.620601669715193e-06,8.715638446343676e-05
1.620629312115403e-06,8.420501241419115e-05
1.6206577069659e-06,8.27264555908644e-05
1.620693705138746e-06,8.126966998394465e-05
1.620743342948957e-06,7.946904033797788e-05
1.620842618569378e-06,7.637478088724111e-05
1.620984050625176e-06,7.379672347993065e-05
1.621120065314044e-06,7.428063438677236e-05
1.621236581672713e-06,7.539811179909519e-05
1.621331254167491e-06,9.788042088828098e-05
1.621358146677423e-06,0.0001284024988994174
1.621371369026882e-06,0.0001494543566533945
1.621388805824908e-06,0.0001763918310666298
1.621407134019184e-06,0.0001876617955428038
1.621424266571101e-06,0.0001822502556908239
1.621442848294609e-06,0.0001762482897760284
1.621449671486057e-06,0.0001759924068485218
1.621454697890338e-06,0.0001759892349337343
1.621460119553683e-06,0.000175201286370843
1.621466718862048e-06,0.0001721681671399558
1.621474190580218e-06,0.000165817498769361
1.621480175321106e-06,0.0001596425087505682
1.62148485246663e-06,0.0001557227112574971
1.621488196761461e-06,0.0001537856795362933
1.621491612072569e-06,0.0001520631791849042
1.621495238468002e-06,0.0001502013834563515
1.621498822730235e-06,0.0001482337689763126
1.621503691509238e-06,0.0001453036401826883
1.621512100179172e-06,0.0001394333346451609
1.621522414121872e-06,0.0001298098237929244
1.621536523061299e-06,0.0001106641098204198
1.621553432645381e-06,8.635757028285532e-05
1.621568205062382e-06,6.927429402149986e-05
1.621583526044956e-06,5.596021778537385e-05
1.62160936277073e-06,4.161406850415023e-05
1.621645128209529e-06,3.200941114956864e-05
1.621690347057969e-06,2.691700961263042e-05
1.621757860085569e-06,2.322846704416768e-05
1.621850772232259e-06,1.995875239688073e-05
1.621965431366195e-06,1.704476414271814e-05
1.622107967814174e-06,1.444373669977435e-05
1.622255044247058e-06,1.253832835559387e-05
1.622409401304165e-06,1.106973632928164e-05
1.622545194305865e-06,1.009394393170509e-05
1.622728085899195e-06,9.110969670256302e-06
1.623037478830951e-06,8.013567488490901e-06
1.62357933116172e-06,7.015928834759729e-06
1.624209785352183e-06,6.53970346086711e-06
1.624990623081027e-06,6.332586105113142e-06
1.625953108613951e-06,6.259892283005727e-06
1.627154009471099e-06,6.23892250565535e-06
1.628586131806638e-06,6.235466941884967e-06
1.63e-06,6.236901373740354e-06
1.630052816205274e-06,6.237399864735215e-06
1.630123554588923e-06,6.250174925862777e-06
1.630158923780747e-06,6.384421925737969e-06
1.630203886776091e-06,8.107740835174121e-06
1.630220362138691e-06,9.961707739522134e-06
1.630237132139903e-06,1.274130254110156e-05
1.630258069409003e-06,1.645582371446814e-05
1.630273664061039e-06,1.813790569272189e-05
1.630293430808511e-06,2.107385735415938e-05
1.630301311506153e-06,3.361318234110968e-05
1.630303811506153e-06,4.199823581351791e-05
1.630305806673609e-06,7.728439191886505e-05
1.630307289491111e-06,0.0001869559630835821
1.630308691938561e-06,0.0003148881177778555
1.630309757215708e-06,0.0003874893052701202
1.630310534360931e-06,0.0004186198986840327
1.630311311506153e-06,0.0004385103850935059
1.630311559463254e-06,0.0004278981456492998
1.630311920053704e-06,0.0004206348397161122
1.630312250396665e-06,0.0004231524573002292
1.63031285474858e-06,0.0004540768194666491
1.630313564329613e-06,0.0005297799221031759
1.630314353283978e-06,0.000627637726735881
1.630315159520435e-06,0.0006918531796503022
1.630316009362469e-06,0.0006951397102921577
1.630316852608431e-06,0.0006560418480537843
1.630317755599088e-06,0.0006271256409086716
1.630318580833575e-06,0.0006530063630894098
1.630319457869766e-06,0.0006955799343713681
1.630320243303996e-06,0.0007069400292321432
1.630320981427378e-06,0.0006878050710166703
1.630321761734517e-06,0.0006457016879487903
1.630322608955496e-06,0.0006062494178181284
1.630323423307672e-06,0.0006178549058763973
1.630324351070427e-06,0.0007203987497592817
1.630325299162985e-06,0.0008878211828534192
1.630326118152208e-06,0.001020920943373051
1.630327048014926e-06,0.001107342787687498
1.630327966370908e-06,0.001117938954229729
1.630328856916739e-06,0.001112616473996238
1.630329734926163e-06,0.001158311798834022
1.630330526438915e-06,0.001262629864891627
1.630331248846344e-06,0.001380582262711732
1.630332026374439e-06,0.001493666946772689
1.630332906466081e-06,0.001574749555579463
1.630333708781388e-06,0.001597318937249088
1.630334594232492e-06,0.001590756785180545
1.630335415020017e-06,0.001606071812899178
1.630336254227901e-06,0.001705833643007208
1.630336997669286e-06,0.001882762712327687
1.630337820778554e-06,0.002110938630813635
1.630338640841631e-06,0.002269771784725616
1.630339458723148e-06,0.002294789081286906
1.630340365131703e-06,0.002177126565445186
1.630340999715461e-06,0.002035615239893945
1.630341595195165e-06,0.001883278988906672
1.630342256872047e-06,0.001695522764781113
1.630342845145919e-06,0.001522618096713351
1.630343438778538e-06,0.001355333269353823
1.630344060368483e-06,0.001195597032153584
1.63034477400481e-06,0.001031227049434722
1.63034554013724e-06,0.0008741259084951676
1.630346267934193e-06,0.0007388732343287962
1.630347092604975e-06,0.0006112676783682769
1.630347878002641e-06,0.0005287042787170446
1.630348546174978e-06,0.0004884172162531929
1.630349685200478e-06,0.0004582407431920697
1.630350701066161e-06,0.0004455797154823377
1.630351595292144e-06,0.0004379830477879604
1.630352545228713e-06,0.0004320537745768641
1.630354037003362e-06,0.0004254424899085682
1.630356213210877e-06,0.0004188123428020558
1.630358846185059e-06,0.0004126428189249269
1.630361711883093e-06,0.000406875667097701
1.630365007850744e-06,0.0004015536198389827
1.63036909314281e-06,0.000398624393926954
1.630374635190607e-06,0.0004066392737418463
1.630382809682097e-06,0.0004544332548139196
1.630388345377892e-06,0.0005003240807991148
1.63039425272215e-06,0.0005230334763878017
1.630398863109926e-06,0.0005127019883418692
1.630402446613681e-06,0.0004984719282460487
1.630406470358638e-06,0.0004979788204451402
1.630409324249707e-06,0.0005030639548868508
1.630411638835967e-06,0.0004828033146310626
1.630413574948949e-06,0.0004550946062390133
1.630414990665132e-06,0.000437621444654187
1.630416766084911e-06,0.0004130056602773548
1.630418394056056e-06,0.0003879724236075935
1.630419677225689e-06,0.0003694461561861874
1.630420718601661e-06,0.0003577094452005239
1.630421944048402e-06,0.0003462831231885556
1.630423295699909e-06,0.0003348920183014773
1.630424360723421e-06,0.0003267260324042841
1.630425685886473e-06,0.0003176688180060427
1.630428015380142e-06,0.0003045601673173643
1.630431983012355e-06,0.0002882364668928316
1.630436337004435e-06,0.000275411143077523
1.63044073055673e-06,0.0002655114815917081
1.630445611975511e-06,0.000256473600474977
1.630452088166213e-06,0.0002461601046889621
1.630460763580921e-06,0.0002341833315540985
1.630470485128226e-06,0.0002225284705329057
1.630482697994148e-06,0.0002095844917038236
1.630491348997074e-06,0.0002010988378347149
1.6305e-06,0.000192950004676056
1.630506858992691e-06,0.0001866942946276132
1.630514664225358e-06,0.000179687702534876
1.630522377298526e-06,0.0001729021248277887
1.630537803444863e-06,0.0001597136298801178
1.630564797527344e-06,0.0001378984610050408
1.630599466162496e-06,0.0001124156636840588
1.630645646582092e-06,8.338405932146293e-05
1.630713677985897e-06,5.127958847250165e-05
1.630846650874652e-06,1.888060903229147e-05
1.631047264591862e-06,7.352724876928921e-06
1.631193245713184e-06,6.419836569641016e-06
1.631343236764766e-06,6.270223839787168e-06
1.631502296651285e-06,6.247928497128073e-06
1.63172622729643e-06,6.244266610737208e-06
1.632039878389097e-06,6.2433117413185e-06
1.632518006669574e-06,6.242727102192898e-06
1.633324312422039e-06,6.242836875149383e-06
1.634936923926971e-06,6.244934868325039e-06
1.637468461963485e-06,6.249301049583132e-06
1.64e-06,6.253690279601002e-06
1.640069394412366e-06,6.254864478206841e-06
1.640154252518932e-06,6.402291638343356e-06
1.640196681572215e-06,8.357565594343301e-06
1.640212441962891e-06,1.063874447176734e-05
1.640226711077332e-06,1.353791026048031e-05
1.640244438483763e-06,1.705338947520139e-05
1.640259205075308e-06,1.85966674219041e-05
1.640281261931152e-06,2.435902939968227e-05
1.640287916764109e-06,3.734104688320314e-05
1.640293606939652e-06,5.51804661714824e-05
1.640299973366279e-06,7.337003248741385e-05
1.640306554073271e-06,8.979413515288678e-05
1.640308129886299e-06,0.0001039240479320717
