"delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=27) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=27) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=125) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=125) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=27) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=27) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=125) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=125) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=27) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=27) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=125) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=125) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=27) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=27) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=125) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=125) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=27) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=27) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=125) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=125) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=27) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=27) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=125) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=125) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=27) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=27) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=125) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=125) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=27) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=27) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=125) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=125) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=27) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=27) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=125) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=125) Y","delay (modelFiles=toplevel.scs:top_sf,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_sf,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_sf,Vdd=0.88,temperature=27) X","delay (modelFiles=toplevel.scs:top_sf,Vdd=0.88,temperature=27) Y","delay (modelFiles=toplevel.scs:top_sf,Vdd=0.88,temperature=125) X","delay (modelFiles=toplevel.scs:top_sf,Vdd=0.88,temperature=125) Y","delay (modelFiles=toplevel.scs:top_sf,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_sf,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_sf,Vdd=1.1,temperature=27) X","delay (modelFiles=toplevel.scs:top_sf,Vdd=1.1,temperature=27) Y","delay (modelFiles=toplevel.scs:top_sf,Vdd=1.1,temperature=125) X","delay (modelFiles=toplevel.scs:top_sf,Vdd=1.1,temperature=125) Y","delay (modelFiles=toplevel.scs:top_sf,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_sf,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_sf,Vdd=1.32,temperature=27) X","delay (modelFiles=toplevel.scs:top_sf,Vdd=1.32,temperature=27) Y","delay (modelFiles=toplevel.scs:top_sf,Vdd=1.32,temperature=125) X","delay (modelFiles=toplevel.scs:top_sf,Vdd=1.32,temperature=125) Y","delay (modelFiles=toplevel.scs:top_fs,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_fs,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_fs,Vdd=0.88,temperature=27) X","delay (modelFiles=toplevel.scs:top_fs,Vdd=0.88,temperature=27) Y","delay (modelFiles=toplevel.scs:top_fs,Vdd=0.88,temperature=125) X","delay (modelFiles=toplevel.scs:top_fs,Vdd=0.88,temperature=125) Y","delay (modelFiles=toplevel.scs:top_fs,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_fs,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_fs,Vdd=1.1,temperature=27) X","delay (modelFiles=toplevel.scs:top_fs,Vdd=1.1,temperature=27) Y","delay (modelFiles=toplevel.scs:top_fs,Vdd=1.1,temperature=125) X","delay (modelFiles=toplevel.scs:top_fs,Vdd=1.1,temperature=125) Y","delay (modelFiles=toplevel.scs:top_fs,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_fs,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_fs,Vdd=1.32,temperature=27) X","delay (modelFiles=toplevel.scs:top_fs,Vdd=1.32,temperature=27) Y","delay (modelFiles=toplevel.scs:top_fs,Vdd=1.32,temperature=125) X","delay (modelFiles=toplevel.scs:top_fs,Vdd=1.32,temperature=125) Y"
1.49e-06,1.016814295915364e-09,1.49e-06,8.127965873368025e-10,1.49e-06,6.43224804584363e-10,1.49e-06,4.638758387577322e-10,1.49e-06,3.599733990070456e-10,1.49e-06,3.13867484456895e-10,1.49e-06,2.994045574921443e-10,1.49e-06,2.084280760860189e-10,1.49e-06,1.911453298627303e-10,1.49e-06,2.4812530544989e-09,1.49e-06,2.046179755052081e-09,1.49e-06,1.578840460089469e-09,1.49e-06,1.11460037267369e-09,1.49e-06,8.593653250665034e-10,1.49e-06,6.752137427005932e-10,1.49e-06,8.24481883824531e-10,1.49e-06,5.506611489151384e-10,1.49e-06,3.699007662545297e-10,1.49e-06,3.736125645424081e-10,1.49e-06,3.215833755347347e-10,1.49e-06,2.862682499559892e-10,1.49e-06,1.79826695105832e-10,1.49e-06,1.707511546497438e-10,1.49e-06,1.634497032189055e-10,1.49e-06,1.101861272718006e-10,1.49e-06,1.094697278022227e-10,1.49e-06,1.080661210641277e-10,1.49e-06,1.310772444556846e-09,1.49e-06,1.046124942695862e-09,1.49e-06,8.006376223651849e-10,1.49e-06,5.064677749266879e-10,1.49e-06,4.328274788095361e-10,1.49e-06,3.730491903143103e-10,1.49e-06,2.916355427845468e-10,1.49e-06,2.472290167197232e-10,1.49e-06,2.27497920567114e-10,1.49e-06,9.87996940538253e-10,1.49e-06,7.108932025245265e-10,1.49e-06,5.45140261248362e-10,1.49e-06,4.868468063540918e-10,1.49e-06,3.111653814275848e-10,1.49e-06,2.621925175144074e-10,1.49e-06,3.333516261762744e-10,1.49e-06,1.806782001346532e-10,1.49e-06,1.545783638448799e-10
1.52e-06,1.03558081261262e-09,1.52e-06,8.263749756452624e-10,1.52e-06,6.528309390406552e-10,1.52e-06,4.786267947567719e-10,1.52e-06,3.662422714184319e-10,1.52e-06,3.181038879508327e-10,1.52e-06,3.135872424116978e-10,1.52e-06,2.120222429213438e-10,1.52e-06,1.933027327402722e-10,1.52e-06,2.520530215285848e-09,1.52e-06,2.083028640947129e-09,1.52e-06,1.611222148761749e-09,1.52e-06,1.14190439892844e-09,1.52e-06,8.799767283666333e-10,1.52e-06,6.879209007880786e-10,1.52e-06,8.49938269419327e-10,1.52e-06,5.713837193486964e-10,1.52e-06,3.77854269882839e-10,1.52e-06,3.786915297492377e-10,1.52e-06,3.253767300128792e-10,1.52e-06,2.8917047578789e-10,1.52e-06,1.82244557945682e-10,1.52e-06,1.725377210110402e-10,1.52e-06,1.649352609323277e-10,1.52e-06,1.114597722325905e-10,1.52e-06,1.105156290619929e-10,1.52e-06,1.089734195798364e-10,1.52e-06,1.333652994302795e-09,1.52e-06,1.062732634471746e-09,1.52e-06,8.118690787421021e-10,1.52e-06,5.169513219685744e-10,1.52e-06,4.392598108338111e-10,1.52e-06,3.774582484684537e-10,1.52e-06,3.007055617354292e-10,1.52e-06,2.502741958204569e-10,1.52e-06,2.297101796844393e-10,1.52e-06,1.009196513049613e-09,1.52e-06,7.244282036798045e-10,1.52e-06,5.539565500367056e-10,1.52e-06,5.053474781902337e-10,1.52e-06,3.198325936246504e-10,1.52e-06,2.661275167042998e-10,1.52e-06,3.511452900600776e-10,1.52e-06,1.870108583365845e-10,1.52e-06,1.567560833177576e-10
1.55e-06,1.054722785793371e-09,1.55e-06,8.414984234661019e-10,1.55e-06,6.63215387012831e-10,1.55e-06,4.944380361604909e-10,1.55e-06,3.730182036670829e-10,1.55e-06,3.224202074800486e-10,1.55e-06,3.287289881584591e-10,1.55e-06,2.161485028265575e-10,1.55e-06,1.955445001022362e-10,1.55e-06,2.560337624274647e-09,1.55e-06,2.115732159846452e-09,1.55e-06,1.63841576021969e-09,1.55e-06,1.168994980631773e-09,1.55e-06,9.022125112433449e-10,1.55e-06,7.012569568706313e-10,1.55e-06,8.756831602440372e-10,1.55e-06,5.929845119192898e-10,1.55e-06,3.864081450232947e-10,1.55e-06,3.840959388712799e-10,1.55e-06,3.293476083163222e-10,1.55e-06,2.918187609466325e-10,1.55e-06,1.845313775675652e-10,1.55e-06,1.743867540916118e-10,1.55e-06,1.66467310591454e-10,1.55e-06,1.128070120849058e-10,1.55e-06,1.116012737215185e-10,1.55e-06,1.099103916175214e-10,1.55e-06,1.354764220326386e-09,1.55e-06,1.076064125471425e-09,1.55e-06,8.234495054069089e-10,1.55e-06,5.27870787895664e-10,1.55e-06,4.45773347624972e-10,1.55e-06,3.821988494048362e-10,1.55e-06,3.106844018386807e-10,1.55e-06,2.534233644527193e-10,1.55e-06,2.319434536426712e-10,1.55e-06,1.029782155453242e-09,1.55e-06,7.397463670194773e-10,1.55e-06,5.632504032288372e-10,1.55e-06,5.246231498421091e-10,1.55e-06,3.292216349713327e-10,1.55e-06,2.701600147621121e-10,1.55e-06,3.692862272827329e-10,1.55e-06,1.941879692112734e-10,1.55e-06,1.59075954912997e-10
1.58e-06,1.074519387504162e-09,1.58e-06,8.550647691680791e-10,1.58e-06,6.722369894679312e-10,1.58e-06,5.106296690298358e-10,1.58e-06,3.796748835558469e-10,1.58e-06,3.265003029109009e-10,1.58e-06,3.440760053387606e-10,1.58e-06,2.203680329593738e-10,1.58e-06,1.977811396850564e-10,1.58e-06,2.600077656983997e-09,1.58e-06,2.149149828177772e-09,1.58e-06,1.669300364867591e-09,1.58e-06,1.196468055400193e-09,1.58e-06,9.242920500122893e-10,1.58e-06,7.146940236035533e-10,1.58e-06,9.015415802706857e-10,1.58e-06,6.141885636188546e-10,1.58e-06,3.954632908422518e-10,1.58e-06,3.895935781212131e-10,1.58e-06,3.332528447459128e-10,1.58e-06,2.944899741246875e-10,1.58e-06,1.867809204332966e-10,1.58e-06,1.762760503876597e-10,1.58e-06,1.679754360347993e-10,1.58e-06,1.141615124123524e-10,1.58e-06,1.126802097745594e-10,1.58e-06,1.108332868220549e-10,1.58e-06,1.376514113606155e-09,1.58e-06,1.096618421241692e-09,1.58e-06,8.349435151746606e-10,1.58e-06,5.391152081779869e-10,1.58e-06,4.524685514199054e-10,1.58e-06,3.868127371067746e-10,1.58e-06,3.212019173571837e-10,1.58e-06,2.566549730782947e-10,1.58e-06,2.342395430383594e-10,1.58e-06,1.051097292009625e-09,1.58e-06,7.544916940220355e-10,1.58e-06,5.72126764408571e-10,1.58e-06,5.436884626736672e-10,1.58e-06,3.391973121658979e-10,1.58e-06,2.742704205027694e-10,1.58e-06,3.873986608204544e-10,1.58e-06,2.019170646366268e-10,1.58e-06,1.61390570489935e-10
1.61e-06,1.090256860172217e-09,1.61e-06,8.700893504645589e-10,1.61e-06,6.829378482624099e-10,1.61e-06,5.27319965306043e-10,1.61e-06,3.867838047673684e-10,1.61e-06,3.309626912962636e-10,1.61e-06,3.599716809134748e-10,1.61e-06,2.251421924089174e-10,1.61e-06,2.001512393742019e-10,1.61e-06,2.640344434900754e-09,1.61e-06,2.186060530595786e-09,1.61e-06,1.693648240182117e-09,1.61e-06,1.22433773830539e-09,1.61e-06,9.458835748048809e-10,1.61e-06,7.285788461437514e-10,1.61e-06,9.272397698086344e-10,1.61e-06,6.359380699282944e-10,1.61e-06,4.051771651391053e-10,1.61e-06,3.954221530173544e-10,1.61e-06,3.372700306090633e-10,1.61e-06,2.982474368198426e-10,1.61e-06,1.892094793915368e-10,1.61e-06,1.781554121103491e-10,1.61e-06,1.695768722002066e-10,1.61e-06,1.155801483996295e-10,1.61e-06,1.137910013752597e-10,1.61e-06,1.117821260612359e-10,1.61e-06,1.401346378067353e-09,1.61e-06,1.109687708090239e-09,1.61e-06,8.466987356351545e-10,1.61e-06,5.508287139735589e-10,1.61e-06,4.592891976079251e-10,1.61e-06,3.914855401310433e-10,1.61e-06,3.326819179449179e-10,1.61e-06,2.600569128769627e-10,1.61e-06,2.365519678333711e-10,1.61e-06,1.076706606960838e-09,1.61e-06,7.691533532603346e-10,1.61e-06,5.816639499417245e-10,1.61e-06,5.63551978994992e-10,1.61e-06,3.499136242854128e-10,1.61e-06,2.786852174984181e-10,1.61e-06,4.059264025617968e-10,1.61e-06,2.104739910245158e-10,1.61e-06,1.638006577836713e-10
1.64e-06,1.113475657936922e-09,1.64e-06,8.840212809747101e-10,1.64e-06,6.922426342612759e-10,1.64e-06,5.441809819982023e-10,1.64e-06,3.940063405742019e-10,1.64e-06,3.355033705966578e-10,1.64e-06,3.761769885704985e-10,1.64e-06,2.30114374490161e-10,1.64e-06,2.024110286212501e-10,1.64e-06,2.679959062100905e-09,1.64e-06,2.220316703725194e-09,1.64e-06,1.715166802227594e-09,1.64e-06,1.252172764551748e-09,1.64e-06,9.678838795603174e-10,1.64e-06,7.425359793295773e-10,1.64e-06,9.528900017006883e-10,1.64e-06,6.575778231419652e-10,1.64e-06,4.153825827049682e-10,1.64e-06,4.010082367661906e-10,1.64e-06,3.41354659375671e-10,1.64e-06,3.013519535717962e-10,1.64e-06,1.91935240195363e-10,1.64e-06,1.799666937962658e-10,1.64e-06,1.711168527381577e-10,1.64e-06,1.170309349799981e-10,1.64e-06,1.148828042930368e-10,1.64e-06,1.127127053489492e-10,1.64e-06,1.420925403396299e-09,1.64e-06,1.131873280836131e-09,1.64e-06,8.583701688213763e-10,1.64e-06,5.628338590296081e-10,1.64e-06,4.661039770890121e-10,1.64e-06,3.961364108131941e-10,1.64e-06,3.4454049205762e-10,1.64e-06,2.634936177174726e-10,1.64e-06,2.38884331856033e-10,1.64e-06,1.093899884210877e-09,1.64e-06,7.849236770652442e-10,1.64e-06,5.898691361549175e-10,1.64e-06,5.829652163542088e-10,1.64e-06,3.611806255870023e-10,1.64e-06,2.830129786931325e-10,1.64e-06,4.243497029163346e-10,1.64e-06,2.19251223378749e-10,1.64e-06,1.662526856184812e-10
1.67e-06,1.134174645982094e-09,1.67e-06,8.990987665375431e-10,1.67e-06,7.024205933755687e-10,1.67e-06,5.616711624981267e-10,1.67e-06,4.017060564091843e-10,1.67e-06,3.400035095573263e-10,1.67e-06,3.928411280617309e-10,1.67e-06,2.354518762446189e-10,1.67e-06,2.047628819869002e-10,1.67e-06,2.718371236187292e-09,1.67e-06,2.254976252389218e-09,1.67e-06,1.749050710421157e-09,1.67e-06,1.279348803541909e-09,1.67e-06,9.903268279678261e-10,1.67e-06,7.569770648743896e-10,1.67e-06,9.78903422685527e-10,1.67e-06,6.797104700245886e-10,1.67e-06,4.262169427832502e-10,1.67e-06,4.069419936986962e-10,1.67e-06,3.455913745589003e-10,1.67e-06,3.043786732392868e-10,1.67e-06,1.945494183142817e-10,1.67e-06,1.820042905011145e-10,1.67e-06,1.725807059956508e-10,1.67e-06,1.185798699320892e-10,1.67e-06,1.159972467001733e-10,1.67e-06,1.136668636015573e-10,1.67e-06,1.445970790698572e-09,1.67e-06,1.143827218161806e-09,1.67e-06,8.703210159587079e-10,1.67e-06,5.753683903667804e-10,1.67e-06,4.731937853770443e-10,1.67e-06,4.0091551823462e-10,1.67e-06,3.572269163163753e-10,1.67e-06,2.671204849542319e-10,1.67e-06,2.412272747361199e-10,1.67e-06,1.119414423847395e-09,1.67e-06,7.99888186106469e-10,1.67e-06,6.011103969838726e-10,1.67e-06,6.025952358884126e-10,1.67e-06,3.733217102405048e-10,1.67e-06,2.876410427278184e-10,1.67e-06,4.432180986820979e-10,1.67e-06,2.291073314749988e-10,1.67e-06,1.689013588977878e-10
1.7e-06,1.15317138172581e-09,1.7e-06,9.139432168562601e-10,1.7e-06,7.132951403170124e-10,1.7e-06,5.791431032326047e-10,1.7e-06,4.095512904659191e-10,1.7e-06,3.445075316497042e-10,1.7e-06,4.09625779445078e-10,1.7e-06,2.413191039629457e-10,1.7e-06,2.070652200629961e-10,1.7e-06,2.756812569020022e-09,1.7e-06,2.28918128142e-09,1.7e-06,1.776711608977684e-09,1.7e-06,1.307139238629922e-09,1.7e-06,1.01356944298032e-09,1.7e-06,7.722392177418759e-10,1.7e-06,1.004749950103721e-09,1.7e-06,7.015236753589666e-10,1.7e-06,4.375914932707251e-10,1.7e-06,4.117987819918959e-10,1.7e-06,3.497300937739727e-10,1.7e-06,3.073326208147949e-10,1.7e-06,1.970252103928567e-10,1.7e-06,1.839346795122106e-10,1.7e-06,1.741223031246802e-10,1.7e-06,1.201558184355496e-10,1.7e-06,1.171019672430694e-10,1.7e-06,1.146065151836839e-10,1.7e-06,1.468314554205188e-09,1.7e-06,1.166114058358525e-09,1.7e-06,8.822079685824728e-10,1.7e-06,5.881776241768718e-10,1.7e-06,4.804718315167448e-10,1.7e-06,4.056566099209775e-10,1.7e-06,3.702808389125076e-10,1.7e-06,2.708981727960572e-10,1.7e-06,2.435446378978582e-10,1.7e-06,1.140912080785391e-09,1.7e-06,8.167364791050008e-10,1.7e-06,6.092028294132502e-10,1.7e-06,6.223869023272389e-10,1.7e-06,3.857812712576654e-10,1.7e-06,2.920398352080229e-10,1.7e-06,4.617112222931949e-10,1.7e-06,2.395109186973643e-10,1.7e-06,1.715236243073659e-10
1.73e-06,1.17473925967262e-09,1.73e-06,9.296966827430683e-10,1.73e-06,7.236953389705729e-10,1.73e-06,5.971702759435826e-10,1.73e-06,4.175301253920637e-10,1.73e-06,3.490411595637781e-10,1.73e-06,4.266502255405525e-10,1.73e-06,2.476098855009316e-10,1.73e-06,2.094459679024857e-10,1.73e-06,2.797371153174089e-09,1.73e-06,2.323840946232048e-09,1.73e-06,1.799526060215109e-09,1.73e-06,1.334504987177988e-09,1.73e-06,1.037364459698523e-09,1.73e-06,7.867519536121752e-10,1.73e-06,1.030879276555494e-09,1.73e-06,7.239023321564397e-10,1.73e-06,4.495630323206478e-10,1.73e-06,4.17326698185974e-10,1.73e-06,3.536731747091648e-10,1.73e-06,3.10488284696949e-10,1.73e-06,1.999620270107432e-10,1.73e-06,1.858546466611774e-10,1.73e-06,1.757859113335567e-10,1.73e-06,1.218486725607025e-10,1.73e-06,1.182306928360439e-10,1.73e-06,1.155651519567344e-10,1.73e-06,1.491058601080434e-09,1.73e-06,1.178415594619985e-09,1.73e-06,8.939317208519954e-10,1.73e-06,6.015804811720996e-10,1.73e-06,4.877299479234254e-10,1.73e-06,4.105168404000602e-10,1.73e-06,3.840093245948225e-10,1.73e-06,2.746471737313259e-10,1.73e-06,2.459123899522742e-10,1.73e-06,1.15925701279336e-09,1.73e-06,8.329733859870801e-10,1.73e-06,6.204334741582917e-10,1.73e-06,6.421769172268736e-10,1.73e-06,3.99026508961266e-10,1.73e-06,2.968084473934204e-10,1.73e-06,4.807645380105689e-10,1.73e-06,2.505058451849669e-10,1.73e-06,1.742862319714522e-10
1.76e-06,1.194209243345306e-09,1.76e-06,9.44647927479071e-10,1.76e-06,7.340767561343961e-10,1.76e-06,6.148987228983974e-10,1.76e-06,4.263514872158276e-10,1.76e-06,3.535587096642124e-10,1.76e-06,4.437469667641897e-10,1.76e-06,2.543852639918883e-10,1.76e-06,2.118692460746546e-10,1.76e-06,2.836452705491433e-09,1.76e-06,2.358407521284956e-09,1.76e-06,1.827100670877267e-09,1.76e-06,1.362092451694073e-09,1.76e-06,1.059268947170542e-09,1.76e-06,8.020707257822406e-10,1.76e-06,1.056822750947674e-09,1.76e-06,7.460424979204352e-10,1.76e-06,4.623213299329559e-10,1.76e-06,4.245920490535707e-10,1.76e-06,3.572709563573825e-10,1.76e-06,3.134847397114303e-10,1.76e-06,2.028281315460429e-10,1.76e-06,1.87782471431754e-10,1.76e-06,1.772716250725688e-10,1.76e-06,1.236230443089384e-10,1.76e-06,1.193572353027411e-10,1.76e-06,1.165153745721451e-10,1.76e-06,1.513438270486623e-09,1.76e-06,1.200497042777058e-09,1.76e-06,9.07299390323603e-10,1.76e-06,6.150181360812714e-10,1.76e-06,4.950835362245158e-10,1.76e-06,4.153845467677614e-10,1.76e-06,3.979556092212433e-10,1.76e-06,2.786951748227985e-10,1.76e-06,2.482958218962369e-10,1.76e-06,1.184466741966624e-09,1.76e-06,8.477219002752053e-10,1.76e-06,6.304949815537476e-10,1.76e-06,6.61825694088919e-10,1.76e-06,4.12696305803097e-10,1.76e-06,3.018080841523816e-10,1.76e-06,4.993000914467392e-10,1.76e-06,2.622185598327591e-10,1.76e-06,1.771637255590767e-10
