"P_inst (c0=1,c1=1,c2=1,c3=0) X","P_inst (c0=1,c1=1,c2=1,c3=0) Y"
1.604462117497472e-07,0.0002221060227640773
1.604471817939032e-07,0.0001752442843842408
1.604478217915331e-07,0.0001497860387729464
1.604484871283912e-07,0.0001334817823284821
1.604492189406552e-07,0.0001224941423584066
1.604503899050392e-07,0.0001100014688949582
1.604514505562899e-07,9.996868036675775e-05
1.604525456198147e-07,9.031401307822035e-05
1.604537253417396e-07,8.088258739995699e-05
1.604552272320383e-07,7.064536727947399e-05
1.604569984077332e-07,6.164538841300893e-05
1.60459168111375e-07,5.754892106904508e-05
1.604619594475141e-07,7.037449917078771e-05
1.604641281552067e-07,8.690748966366858e-05
1.604659240613998e-07,9.21398181725299e-05
1.604681671520216e-07,8.877976335708299e-05
1.604700850607684e-07,0.0001141144153974007
1.604716095532071e-07,0.000146131740054898
1.604729458853486e-07,0.0001588123808345613
1.604741281151089e-07,0.0001553900540436113
1.604753530802066e-07,0.000157494228773171
1.604765923991545e-07,0.0001849369070268445
1.604775873131621e-07,0.0002249094420990221
1.604785344578026e-07,0.0002636470231724822
1.604795826289787e-07,0.0002859220079548389
1.60480536977249e-07,0.0002889628149909999
1.604815113444708e-07,0.0002725856584020966
1.604823808899292e-07,0.0002553193297646031
1.604831602875062e-07,0.0002626508232425601
1.604841762014743e-07,0.0002901486485147046
1.604851095154866e-07,0.000302618502426056
1.604860195517274e-07,0.0003030592772714714
1.60487013646002e-07,0.0003026744031924838
1.604881301273484e-07,0.0003109765726716816
1.604891685021494e-07,0.00035582421968122
1.604903269285933e-07,0.0004757253784401729
1.604917893534332e-07,0.0006403231043912869
1.604935140507145e-07,0.0007309188237888028
1.604950110758435e-07,0.0007181995770604351
1.604967853842254e-07,0.0006346298668175815
1.604985579606469e-07,0.0005186208839297966
1.605004311612858e-07,0.0003963315178136964
1.605025264105825e-07,0.0002749327216346584
1.605051959070799e-07,0.0001476242380870199
1.605072052027652e-07,7.835640494843929e-05
1.605094381436318e-07,3.359822952618174e-05
1.605122104943378e-07,1.093367576908511e-05
1.605161775015347e-07,3.105839985047197e-06
1.605193617361211e-07,1.941925264083294e-06
1.605229541038356e-07,1.442733361689837e-06
1.605270204234639e-07,1.11761066236363e-06
1.605332281972157e-07,7.823022739870337e-07
1.60542193862288e-07,4.799472475967185e-07
1.60556283925773e-07,2.409548386544704e-07
1.605781414299508e-07,1.09542830701849e-07
1.606042833206544e-07,6.600886297282649e-08
1.606346348359033e-07,4.884738228938128e-08
1.606712495224373e-07,3.873549281866444e-08
1.607206641923015e-07,3.079062260020314e-08
1.607940301628837e-07,2.393293435802849e-08
1.609147581579098e-07,1.794298767153088e-08
1.611077839911787e-07,1.338173571971543e-08
1.61372023621775e-07,1.046305436659104e-08
1.617414017152623e-07,8.453781284199481e-09
1.62267290744007e-07,6.988873686595039e-09
1.630340647262552e-07,5.85806744187389e-09
1.641345125479418e-07,4.966167394812807e-09
1.657061359274879e-07,4.240237809286082e-09
1.679544105099543e-07,3.637738200781416e-09
1.7e-07,3.291470171979041e-09
1.7005e-07,8.283739497910697e-08
1.700634409687625e-07,5.496791859355695e-07
1.700903229062876e-07,7.526117316717216e-06
1.700970223638077e-07,1.102439276651711e-05
1.701025561423242e-07,1.297863201204212e-05
1.701085303313834e-07,1.314610737517242e-05
1.701134760390438e-07,1.191437540074526e-05
1.701162450936006e-07,1.08055739290887e-05
1.701171846058413e-07,1.041633699127325e-05
1.701181837914071e-07,1.000848937411195e-05
1.701189994475919e-07,9.918060895347786e-06
1.701206307599614e-07,1.682524577529579e-05
1.70121719783278e-07,3.437353755697776e-05
1.701230653783315e-07,6.011640493754655e-05
1.70124127112338e-07,7.355473666272302e-05
1.701251861029693e-07,7.682230511713442e-05
1.701262450936006e-07,7.943089003512899e-05
1.701265564897396e-07,8.10803428762966e-05
1.701270259656108e-07,8.873971912372905e-05
1.70127453899566e-07,9.768658461009518e-05
1.701280968537414e-07,0.0001080655604870509
1.701289441930856e-07,0.0001098395143194403
1.701297944366598e-07,9.987425605125444e-05
1.70130671004874e-07,8.670709135145343e-05
1.701315329784587e-07,8.631682644966926e-05
1.701325205212575e-07,0.0001017748512290526
1.701335132767833e-07,0.0001117598840720629
1.701346515300177e-07,0.0001085242884591954
1.701357690623253e-07,9.503403251826592e-05
1.701369358692856e-07,7.938277294239973e-05
1.70138125468879e-07,7.85567397496379e-05
1.701393627497716e-07,9.175745769204001e-05
1.701404493487026e-07,9.755515210668406e-05
1.701415481290838e-07,9.182562878878437e-05
1.701428634027117e-07,7.489203395040691e-05
1.701440098225424e-07,6.235028149261253e-05
1.70144977192656e-07,5.489625190906262e-05
1.701457610928351e-07,4.498277890667871e-05
1.701464363131045e-07,3.314198156578488e-05
1.701471876303053e-07,1.956091760851996e-05
1.701477510553261e-07,1.143463992599912e-05
1.701484274937351e-07,5.890284507916173e-06
1.701492586979667e-07,2.840006598368535e-06
1.701500467489779e-07,1.524814544030626e-06
1.701508021467497e-07,8.896060329918756e-07
1.701516988866077e-07,5.148746523548498e-07
1.701530142997277e-07,2.81374869848328e-07
1.701548419861514e-07,1.637533511203698e-07
1.701570476221738e-07,1.048932240051935e-07
1.70159877746662e-07,6.44494644165329e-08
1.70163817271643e-07,3.401103259031939e-08
1.701701451480666e-07,1.409135177233925e-08
1.70180074303199e-07,6.875736091470106e-09
1.701900371515995e-07,5.755656831483621e-09
1.702e-07,5.488454181064893e-09
1.70205151921163e-07,3.670340258381741e-09
1.702113283839764e-07,3.635676891013627e-09
1.702171768863477e-07,3.624272032082217e-09
1.702288738910904e-07,3.622721964832174e-09
1.702473681040955e-07,3.617728950156941e-09
1.702795903034434e-07,3.613487626928224e-09
1.703434353617027e-07,3.601742044254581e-09
1.704609919930945e-07,3.584136922849882e-09
1.706882843753444e-07,3.547389155251469e-09
1.71128185531465e-07,3.483365835957256e-09
1.719685321748838e-07,3.368419536713741e-09
1.729842660874419e-07,3.247461135235275e-09
1.74e-07,3.141380914927997e-09
1.740307638874005e-07,7.463622705686712e-09
1.740696568807144e-07,1.56113917076583e-06
1.740891033773713e-07,7.107693535135691e-06
1.740979353848877e-07,1.012570468582017e-05
1.741078889445094e-07,1.297760104186578e-05
1.741167770979027e-07,4.229378554221208e-05
1.741240472068895e-07,8.230980893874746e-05
1.741292680831133e-07,9.108767762888755e-05
1.74133873260745e-07,0.000102956673253617
1.741373939728168e-07,0.0001367235871169879
1.741399532946184e-07,0.0001767336560425862
1.741427123938553e-07,0.0002230887496470211
1.741454026232079e-07,0.0002605138565334406
1.741487421899604e-07,0.0002868429526320202
1.741516433873966e-07,0.0003009054554578647
1.741532331119737e-07,0.00031831822472247
1.741548898156129e-07,0.0003433470184909011
1.741562785863841e-07,0.0003580735583101148
1.741575114210158e-07,0.000359752124456948
1.741590759603033e-07,0.0003433252245501206
1.741600260626978e-07,0.0003248332268149397
1.741611121097719e-07,0.0003019861132855648
1.741619230342045e-07,0.0002862370211355805
1.741631385192561e-07,0.0002656212826637337
1.741642635167001e-07,0.0002481445294545787
1.74165427632224e-07,0.0002306795769914681
1.741665693470843e-07,0.0002137793236422041
1.741679647807119e-07,0.0001932601543663449
1.741697715241293e-07,0.0001665968955699654
1.7417170905225e-07,0.0001387444275199929
1.741732763700814e-07,0.0001191131839502416
1.741748665948639e-07,0.0001032900128928472
1.741776735513337e-07,8.284038230379095e-05
1.741801330587142e-07,6.909845217083392e-05
1.741826910326627e-07,6.051645311730136e-05
1.741850995857237e-07,6.033074738845356e-05
1.741874331934004e-07,7.188372550276743e-05
1.741903469381514e-07,9.749188079413036e-05
1.741924525472168e-07,0.0001084151783487883
1.741946858102849e-07,0.0001039702165284277
1.741960697156609e-07,0.0001049042042883806
1.741970359191622e-07,0.0001125927597625058
1.74197868962399e-07,0.000119159645153833
1.74198716146444e-07,0.0001192608914782535
1.74199358073222e-07,0.0001132308010987757
1.742e-07,0.0001019098380162906
1.742006659204201e-07,8.548972720169234e-05
1.742012921413294e-07,6.87546524165409e-05
1.742019453953455e-07,5.237083800119421e-05
1.742027416235911e-07,3.671797914032755e-05
1.74203726528705e-07,2.614291659465519e-05
1.742052333404442e-07,2.054258005297561e-05
1.742063292506358e-07,1.87728130952983e-05
1.742073950672686e-07,1.745056796085679e-05
1.74208550337077e-07,1.627877814470714e-05
1.742104138098238e-07,1.485943934064614e-05
1.742127945104558e-07,1.370389271552875e-05
1.742171478955357e-07,1.262701676174097e-05
1.742216774698725e-07,1.202050904632276e-05
1.742264882095827e-07,1.151111494355696e-05
1.742318151569154e-07,1.099556901660798e-05
1.742388382893556e-07,1.034729362973399e-05
1.742489307091284e-07,9.445033963467401e-06
1.742661235565738e-07,8.341177095955231e-06
1.742826881509224e-07,9.303095092564039e-06
1.743051820474021e-07,1.379330374091842e-05
1.743158498325625e-07,1.551434177790541e-05
1.743209542104491e-07,1.57401016347809e-05
1.743275720598948e-07,1.449759397773649e-05
1.743325119927438e-07,1.258556960127962e-05
1.743367883038752e-07,1.046397125498313e-05
1.743399198569977e-07,9.140116822236059e-06
1.743431573419464e-07,8.409963585512485e-06
1.743479398932552e-07,8.496176250490481e-06
1.743516639830637e-07,9.278254080461218e-06
1.743572577135404e-07,1.071491861755019e-05
1.743656818340796e-07,1.222230344131565e-05
1.743735206739942e-07,1.238400902829755e-05
1.743812320637585e-07,1.15990477987025e-05
1.743886580573534e-07,1.486638762561305e-05
1.743965409752775e-07,3.758104194965349e-05
1.744036817653987e-07,6.025407178830919e-05
1.744101506722205e-07,6.784199807652822e-05
1.744162958446042e-07,8.097011170491545e-05
1.744227455806874e-07,0.0001900700107485086
1.744262689248399e-07,0.0003018378801418086
1.744298849703473e-07,0.0003775177141438041
1.744332528315986e-07,0.0003802803154851262
1.744350141502731e-07,0.0003896922354180337
1.744364120129957e-07,0.0004177714004602789
1.744380134867933e-07,0.0004665577306913171
1.744394608252887e-07,0.0005096380589289003
1.744408862247515e-07,0.0005666981770162857
1.744420630235712e-07,0.0006577529503255982
1.744430096486389e-07,0.0007232293530820818
1.744439634575599e-07,0.0007545331049551822
1.744449678113949e-07,0.0007630722848590428
1.744457489829177e-07,0.000741780827417885
1.744466750507236e-07,0.0006840946387186053
1.744473623720602e-07,0.0006441012515517588
1.744480014797928e-07,0.0006075831466524084
1.744486676657191e-07,0.0005637804503592415
1.744494795347848e-07,0.0005047860656045147
1.744502203333879e-07,0.0004521232123148779
1.744511066099627e-07,0.0003994203831158349
1.74451967910415e-07,0.0003638434299131954
1.744529670641884e-07,0.0003368950120139717
1.744540532121802e-07,0.0003157050269628027
1.744550528976324e-07,0.000301070735166587
1.744561512011669e-07,0.0002902336817904769
1.744575584896349e-07,0.0002872207838180021
1.744588127735187e-07,0.0003011361488391383
1.744599077618309e-07,0.0003151437463833721
1.744608963415789e-07,0.00031616888795908
1.74461715883182e-07,0.0003104795502180866
1.74462579123173e-07,0.0003088754069373115
1.744633298380866e-07,0.0003161477220833443
1.744643201062354e-07,0.0003305162471618151
1.74465482580666e-07,0.0003344048731105008
1.744666730775027e-07,0.0003144113278663568
1.74467725103437e-07,0.0002910406515603059
1.744687645422788e-07,0.0002806980694681167
1.744697686898509e-07,0.0002804997955228713
1.744705878552728e-07,0.0002882333345715794
1.744715512345097e-07,0.0003018797369572026
1.744724326022314e-07,0.0003138481594693277
1.744733021717272e-07,0.000324128849395947
1.744741904133044e-07,0.0003169398572162686
1.744750261382585e-07,0.0002963409332105259
1.74476027835381e-07,0.0002933235418894994
1.744770207829064e-07,0.0003376064113645564
1.744779654317728e-07,0.0003903179105616245
1.744789459623189e-07,0.0004226605794934984
1.744800988398523e-07,0.0004129247609006207
1.744811278422924e-07,0.0003933676030700883
1.744821661811473e-07,0.0004334194271487851
1.744833765429473e-07,0.0005312104924418131
1.744845022523707e-07,0.0005951615524099524
1.744855183862794e-07,0.0006118386013796429
1.744867317163702e-07,0.0005914060604320912
1.744881325338462e-07,0.0005384326420801535
1.744893507545149e-07,0.0004835368330465386
1.74490764157022e-07,0.0004207923789333936
1.744924912349329e-07,0.000350369757150929
1.744951608662094e-07,0.0002584055612261049
1.744992695871104e-07,0.0001519095795436675
1.745034096622411e-07,7.777598605743439e-05
1.745068975013523e-07,3.887432282654473e-05
1.745104421417135e-07,1.754958047194559e-05
1.745146947077749e-07,6.62481535903423e-06
1.745204982762336e-07,2.335261726879511e-06
1.745259924685707e-07,1.463249985917367e-06
1.745321011759097e-07,1.167759760471622e-06
1.745392616408124e-07,9.810028484528168e-07
1.74548861831734e-07,7.943291133300374e-07
1.745624469833239e-07,5.963488390888605e-07
1.745840381785995e-07,3.88133224012073e-07
1.746230093457316e-07,1.969618594021112e-07
1.746876417627167e-07,8.990049058100397e-08
1.747627392312743e-07,5.700633214466589e-08
1.748555430103152e-07,4.294528605723424e-08
1.74974230379987e-07,3.42970238099438e-08
1.7515162845811e-07,2.732588305410714e-08
1.754455055384986e-07,2.144414265458952e-08
1.75861906458983e-07,1.731328032984015e-08
1.764456290541085e-07,1.427746036489529e-08
1.772638245351277e-07,1.191470204164833e-08
1.78441965301253e-07,9.951620645622702e-09
1.8e-07,8.398628350306311e-09
1.8005e-07,3.389977978521734e-07
1.800634409687625e-07,1.825972447764549e-06
1.800701614531438e-07,3.621076667845051e-06
1.800836024219063e-07,1.1067542306232e-05
1.800900012576416e-07,1.581972315054656e-05
1.800967848990415e-07,1.919721206535822e-05
1.801025971067956e-07,1.990611624712093e-05
1.801095768817794e-07,1.821943928596921e-05
1.80115075899022e-07,1.580630013699315e-05
1.801197549713738e-07,1.478225591037116e-05
1.801232421704587e-07,1.701319528281637e-05
1.801249857700012e-07,2.031746195209117e-05
1.801282643387257e-07,3.384471533463783e-05
1.801319377620462e-07,6.213330412024846e-05
1.801375020049709e-07,0.0001156908364330105
1.801433836058409e-07,0.0001531076411339336
1.801481175984728e-07,0.0001584294243886935
1.801533266858928e-07,0.0001451807152462001
1.801572612045607e-07,0.0001400434531620794
1.801594726990216e-07,0.0001456035005139516
1.801614090239523e-07,0.0001546237437344748
1.801634393752606e-07,0.000164249100382879
1.801656079186419e-07,0.0001715286046515639
1.801680890135797e-07,0.0001895668564051767
1.801703462934615e-07,0.0002049895487451887
1.801721049140272e-07,0.0002275451070345709
1.801735823723588e-07,0.0002723279218692162
1.801749735858848e-07,0.0003185559084264677
1.801764158510928e-07,0.0003495563718495809
1.801780257382655e-07,0.0003564720315037796
1.801795927353273e-07,0.0003540293026567001
1.801809785768987e-07,0.0003425914080893979
1.801819914532722e-07,0.0003320336955364325
1.801830275743587e-07,0.0003226796690403869
1.801843689069762e-07,0.0003105597713331032
1.801854541555965e-07,0.0003000113928312002
1.801865787893477e-07,0.0002880641666401091
1.801877177298918e-07,0.0002740378503823795
1.801890665236405e-07,0.0002565509455156821
1.801900191114629e-07,0.0002439403755124978
1.801917080167954e-07,0.0002224683028100436
1.801930782484473e-07,0.0002081285740169701
1.801943336738061e-07,0.0001984402078254806
1.801957601609856e-07,0.0001924831934354301
1.801976455385022e-07,0.000192512385278205
1.801988227692511e-07,0.0001957918101519553
1.802e-07,0.0001992627651113974
1.802005298444128e-07,0.0002000005083527846
1.802015895332385e-07,0.0002002185042341545
1.80202617764099e-07,0.0001977011940284704
1.802042212413118e-07,0.0001888259687669003
1.802060051596519e-07,0.0001903600028082894
1.802075065560096e-07,0.00020119154421956
1.802088539543032e-07,0.0002062879487597766
1.802099692597276e-07,0.0002076360135905217
1.802113615140038e-07,0.0002056605315267454
1.802126454398894e-07,0.0002022550447453674
1.802137894881858e-07,0.0001992765232281486
1.80215251558165e-07,0.0001957510504722986
1.802181756981233e-07,0.0001897400415942136
1.802229018340886e-07,0.0001818604976008035
1.802275588597498e-07,0.0001776222816017989
1.802305194868188e-07,0.0001816500507991123
1.802337161473924e-07,0.0001826834946881936
1.802362058116072e-07,0.0001753805086050626
1.802372349974809e-07,0.0001750655331470314
1.802381925403966e-07,0.0001815266131939015
1.802390450802277e-07,0.0001912775994427154
1.802399576318515e-07,0.0001967839272804548
1.8024075047882e-07,0.000191577786684004
1.802420278117391e-07,0.0001611882651330555
1.802430386048829e-07,0.0001257756639308666
1.802438320086316e-07,0.0001015071146749316
1.80244459116505e-07,8.901722442667969e-05
1.802452997198755e-07,7.919184961132791e-05
1.802461885685577e-07,7.225521162257911e-05
1.802469026993062e-07,6.799614169605707e-05
1.80247737935716e-07,6.394684843081948e-05
1.802491201094027e-07,5.856677602436169e-05
1.802508973360043e-07,5.306928011443883e-05
1.802529216689847e-07,4.804835604818981e-05
1.802553930302959e-07,4.318856486170211e-05
1.802587866307921e-07,3.816088014235419e-05
1.802630841231487e-07,3.36764605208029e-05
1.802681774948759e-07,3.005282067000231e-05
1.802746875465386e-07,2.66314450427736e-05
1.802802310202857e-07,2.397846859586373e-05
1.802862797915141e-07,2.059193874207735e-05
1.802907245020577e-07,1.774364525052037e-05
1.802956974436252e-07,1.446018697352042e-05
1.803004420717112e-07,1.1494981186606e-05
1.803054944567928e-07,9.390755093612452e-06
1.80309185334038e-07,8.52636648421596e-06
1.803136169041501e-07,8.058596094433957e-06
1.803195279425633e-07,7.999947835303158e-06
1.803283602445909e-07,8.319487228558412e-06
1.803374624047191e-07,8.472625203969941e-06
1.803477932702094e-07,8.132144223860957e-06
1.803585261907003e-07,7.331782841595922e-06
1.803706706613479e-07,8.17637101764667e-06
1.803836815514103e-07,2.649103733109879e-05
1.803942843548404e-07,5.131910957547575e-05
1.804026640375363e-07,5.779461684023202e-05
1.804081185107498e-07,6.596661368920554e-05
1.804115757731391e-07,9.261180397215624e-05
1.804147547112384e-07,0.0001407980372183183
1.804180725241815e-07,0.0002031318951622043
1.804213427749103e-07,0.0002530752530936259
1.804235930829535e-07,0.0002756284542562374
1.804258874830847e-07,0.000316702294449896
1.804281082636404e-07,0.0004397342080101478
1.804297183095092e-07,0.0005683837998331167
1.804311578548435e-07,0.0006598334209651519
1.804321985888239e-07,0.0007449895329901698
1.804333603932308e-07,0.0008511186038897209
1.80434260914868e-07,0.0008887620667234788
1.80435084187148e-07,0.0008791925998546347
1.804357793455416e-07,0.0008492522339565788
1.804366860599591e-07,0.0007880731657847859
1.804373151461606e-07,0.0007353479974691804
1.804380083612081e-07,0.0006748501490844754
1.804386200347201e-07,0.000624836385281151
1.804393011777175e-07,0.000578867744302739
1.804400288208544e-07,0.0005415975753495646
1.804408717813385e-07,0.0005059087710511152
1.804418038741132e-07,0.0004617506531048001
1.804428262843467e-07,0.0004002289984346205
1.804439205119404e-07,0.0003273005995130505
1.804451364170313e-07,0.0002570189622456116
1.804460493147968e-07,0.0002105607904245882
1.804470035118605e-07,0.0001624984117889604
1.804476403283905e-07,0.0001348178805068547
1.804483232764697e-07,0.0001123477876656012
1.804490584108233e-07,9.43854373334621e-05
1.80450195731612e-07,7.494749002684968e-05
1.804512991754626e-07,6.228255876373144e-05
1.804524180883233e-07,5.302497779639238e-05
1.804536370261022e-07,4.533910668034693e-05
1.804551529557871e-07,3.810520497005972e-05
1.804569183418831e-07,3.235126555767976e-05
1.804590744489949e-07,2.976071878230321e-05
1.804618555978263e-07,3.643027658439882e-05
1.804642179081296e-07,4.616866147685811e-05
1.804662270454368e-07,4.935950070758301e-05
1.804688020942952e-07,4.874426419236302e-05
1.804710893725256e-07,7.686556579762676e-05
1.804729613818961e-07,0.0001010502181000162
1.804744769509694e-07,9.94901440292038e-05
1.804758220603339e-07,9.236521792144117e-05
1.804772230851156e-07,0.0001155666444899381
1.804785886426202e-07,0.0001754944156321675
1.804797215286115e-07,0.0002082760551381575
1.804808470660729e-07,0.0002037766586485672
1.804822441130612e-07,0.000180109373897205
1.804833377787935e-07,0.0002060383565053371
1.804845184820536e-07,0.0002444881432061463
1.804855230727719e-07,0.0002481882154958041
1.804864245100066e-07,0.0002306757441682443
1.804875747891296e-07,0.0001992856034745784
1.804886610150871e-07,0.0002012193543559497
1.8048975618792e-07,0.000283670551091283
1.804910768903914e-07,0.0004465339222193365
1.804926641189235e-07,0.0005951476492259056
1.804941087256042e-07,0.0006490354465670308
1.804962484111139e-07,0.000619937624637721
1.804982369740825e-07,0.0005263343035606575
1.805003628754211e-07,0.0004034861875446004
1.805025421867162e-07,0.0002799843411989754
1.805052040380323e-07,0.00015183889743957
1.80508269126554e-07,5.524679856234517e-05
1.805115799437154e-07,1.41743519744987e-05
1.805148063823148e-07,4.200520344120891e-06
1.805183531676918e-07,1.86655094518994e-06
1.805216128577599e-07,1.301444022541373e-06
1.805255909379135e-07,9.731162501952215e-07
1.805306414678741e-07,7.099822174926172e-07
1.805385691559145e-07,4.43009660526904e-07
1.805508885483965e-07,2.220357025862678e-07
1.805694798443283e-07,9.317504046649459e-08
1.805950791736667e-07,4.513611827873081e-08
1.806241605865871e-07,3.118603322595135e-08
1.806592910772495e-07,2.468878508516361e-08
1.80704881542702e-07,2.021683448219629e-08
1.807722542422972e-07,1.642973239129679e-08
1.808824845992034e-07,1.310283854898659e-08
1.81059017583492e-07,1.050547472822258e-08
1.813038162844993e-07,8.766804133171705e-09
1.816450928361425e-07,7.516606523781397e-09
1.821297266064248e-07,6.538522115699296e-09
1.82834888977717e-07,5.709834312691228e-09
1.838546637175912e-07,4.98116509025089e-09
1.853216345631915e-07,4.328785942429974e-09
1.874355054707718e-07,3.746107591132728e-09
1.9e-07,3.303882761557634e-09
1.9005e-07,8.285148204620479e-08
1.900634409687625e-07,5.496933094131677e-07
1.900903229062876e-07,7.526131516697639e-06
1.900970223634859e-07,1.102440320578692e-05
1.901025561418685e-07,1.297864616554681e-05
1.901085303308575e-07,1.314612170720138e-05
1.901134760389528e-07,1.191438971146276e-05
1.901162450936023e-07,1.080558821432122e-05
1.901171846058682e-07,1.055470205794618e-05
1.901181837914659e-07,1.029981009161036e-05
1.90118999447668e-07,1.047529791661399e-05
1.901206307600721e-07,2.708057018751674e-05
1.901217143687336e-07,7.297525212722509e-05
1.901230612374986e-07,0.0001542691971231979
1.901241222787744e-07,0.0002091110818396893
1.901251836861884e-07,0.0002417428611648826
1.901262450936023e-07,0.0002576047222254189
1.901265567685485e-07,0.0002498318960541611
1.901270268813482e-07,0.0002484404752555534
1.901274553540894e-07,0.0002577140121974249
1.901280984328297e-07,0.0002899456446469898
1.901289467103236e-07,0.0003508835882932524
1.901297974153499e-07,0.0004012945121963197
1.901306742197013e-07,0.0004173819715709422
1.901315361078679e-07,0.0004062980213259117
1.901325247820501e-07,0.0003791172324224466
1.901335156479634e-07,0.0003603033526429613
1.901345540225553e-07,0.0003492980239573962
1.90135661696467e-07,0.0003183855828095851
1.901365232564147e-07,0.0002889215067959255
1.90137476546367e-07,0.000262071051023527
1.901386287189655e-07,0.0002465152623989011
1.901395541093395e-07,0.000240819850911203
1.901405767643061e-07,0.0002316554610755502
1.901418168566012e-07,0.0002188068613696801
1.9014295199019e-07,0.0002190633975675201
1.901441179158539e-07,0.0002438486855589811
1.90145013996333e-07,0.0002693485605172011
1.901457963730062e-07,0.0002819870645909198
1.901464180909374e-07,0.000281758812377966
1.901471694123433e-07,0.0002709401148943771
1.901477281832682e-07,0.0002575412677623295
1.901483856921937e-07,0.000238918032983678
1.901491627931327e-07,0.0002136310442423792
1.901499857926456e-07,0.0001865150458439165
1.901507168813821e-07,0.0001642155537300612
1.901515316683072e-07,0.0001373658450036494
1.901523935957773e-07,0.0001029164054095154
1.901531079334881e-07,7.219371421013388e-05
1.901538568509491e-07,4.50062654428847e-05
1.901545286741483e-07,2.785644511389995e-05
1.901554181877652e-07,1.546377123102241e-05
1.901564826460873e-07,9.190678255861587e-06
1.9015767007104e-07,5.936205315173421e-06
1.901587071098325e-07,4.165193209701075e-06
1.901598598160498e-07,2.802457881137955e-06
1.901613350958553e-07,1.670140145558003e-06
1.901635979864721e-07,7.387264236313723e-07
1.901669553618827e-07,2.140214574010247e-07
1.901714745570162e-07,4.315578367590468e-08
1.901766800003072e-07,1.209624879685713e-08
1.901830401127732e-07,7.348861285926771e-09
1.901912760865162e-07,6.565218812179058e-09
1.902e-07,6.336136135248887e-09
1.902048209554991e-07,4.534785208053534e-09
1.902105024212032e-07,4.482764861029284e-09
1.902159524775927e-07,4.470966524208083e-09
1.902268525903718e-07,4.469139546572001e-09
1.90243972031589e-07,4.463702899072716e-09
1.902743381178144e-07,4.458491810616453e-09
1.903350702902652e-07,4.444705528273778e-09
1.904486415623429e-07,4.422952961092914e-09
1.906720050485631e-07,4.377552713243484e-09
1.911110823035747e-07,4.295878206048128e-09
1.919641925097532e-07,4.146688828882215e-09
1.929820962548766e-07,3.989803363810499e-09
1.94e-07,3.850813556374336e-09
1.940307951890892e-07,8.198881628954238e-09
1.940697145598673e-07,1.570682086249526e-06
1.940891742452564e-07,7.13451963585433e-06
1.94098011831687e-07,1.014376321012053e-05
1.94107956428276e-07,1.303975400132109e-05
1.941168763429275e-07,4.287069843320846e-05
1.941240994581679e-07,8.2474212216885e-05
1.941293205697053e-07,9.114844746619621e-05
1.941339085131935e-07,0.0001032223700105376
1.941374362885262e-07,0.0001375136510794156
1.94140000793869e-07,0.0001779179381277464
1.941427512026407e-07,0.0002243278319128292
1.941454603480858e-07,0.0002620821602898663
1.941487758287279e-07,0.0002882926502006697
1.941516810408107e-07,0.0003029216087574137
1.941532745352359e-07,0.0003209046128201956
1.941549269206384e-07,0.0003462273174730485
1.941563071160761e-07,0.0003608789616640584
1.94157551476914e-07,0.0003622979376007713
1.941591161446818e-07,0.0003453541742482988
1.94160041201646e-07,0.0003271230271689537
1.941611149089815e-07,0.0003043541390370327
1.941619206549863e-07,0.0002885268552143643
1.941631615617747e-07,0.000267163068927708
1.941642833622907e-07,0.0002494229843257461
1.941654481178663e-07,0.000231608211675548
1.94166588871397e-07,0.0002144270765699854
1.94167992235706e-07,0.0001935148107180366
1.941698069522577e-07,0.0001665103875410741
1.941717326171288e-07,0.0001388007432723211
1.941733205714501e-07,0.0001190460569655854
1.941749215757708e-07,0.0001033375061669624
1.941777631112864e-07,8.295298810103948e-05
1.941802064955148e-07,6.942291892280913e-05
1.941827188125921e-07,6.045078334889888e-05
1.941851803413914e-07,5.849802099656385e-05
1.941875066354467e-07,6.715050213143893e-05
1.941896993602145e-07,8.564314313444721e-05
1.941920313218879e-07,0.0001050755410337216
1.941939642366425e-07,0.000108293598981468
1.941958162448831e-07,0.0001031131732108588
1.941972189195037e-07,0.0001083513542918991
1.941986094597519e-07,0.0001193173933998532
1.941993047298759e-07,0.00011926988553095
1.942e-07,0.0001130211435029595
1.942004404736861e-07,0.0001053851031147837
1.942013214210585e-07,8.499518127884662e-05
1.942019932282527e-07,6.697475343476542e-05
1.942029192348212e-07,4.497770159449782e-05
1.942036483675959e-07,3.282634413027527e-05
1.942048240146762e-07,2.353506139322973e-05
1.942058000490392e-07,2.062889001285338e-05
1.942068481846369e-07,1.885346310683393e-05
1.9420785538047e-07,1.756890706216677e-05
1.942091221874921e-07,1.625998745771362e-05
1.942107229199698e-07,1.500054133148974e-05
1.942131709746305e-07,1.374120786868942e-05
1.942168564255041e-07,1.27410678383735e-05
1.94221481237692e-07,1.206725715027116e-05
1.942261213290009e-07,1.156180489183419e-05
1.942313969770615e-07,1.104344734292688e-05
1.942379171758681e-07,1.043568262593537e-05
1.942473996829456e-07,9.580741027474147e-06
1.942625202752571e-07,8.466406844492388e-06
1.942789654558491e-07,8.829516675937169e-06
1.943024088897553e-07,1.322308746237275e-05
1.943193286265204e-07,1.570854974883598e-05
1.943250653726265e-07,1.508865806736428e-05
1.943312155682907e-07,1.309428629898081e-05
1.943355706493032e-07,1.103214633603033e-05
1.943391598616313e-07,9.37560714417628e-06
1.943428900348309e-07,8.436386534667016e-06
1.94346432725176e-07,8.338656589855277e-06
