/in_DTC X,/in_DTC Y,/out_DTC X,/out_DTC Y,/EN_b X,/EN_b Y,/V_cap X,/V_cap Y,/V_ramp X,/V_ramp Y,B X,B LogicBus,D X,D LogicBus
6.045790855136096e-08,0,6.045790855136096e-08,1.099999860481133,6.045790855136096e-08,1.098311096375907,6.045790855136096e-08,1.096360075188024,6.045790855136096e-08,1.094620514472483,  ,  ,  ,  
6.04585996274882e-08,0,6.04585996274882e-08,1.099999862926766,6.04585996274882e-08,1.09851908841987,6.04585996274882e-08,1.096357487927704,6.04585996274882e-08,1.094668179907319,  ,  ,  ,  
6.045921751248046e-08,0,6.045921751248046e-08,1.099999865139113,6.045921751248046e-08,1.098684926862298,6.045921751248046e-08,1.096355296388839,6.045921751248046e-08,1.094709625629579,  ,  ,  ,  
6.045978608807338e-08,0,6.045978608807338e-08,1.099999867141675,6.045978608807338e-08,1.098822138169174,6.045978608807338e-08,1.096353288266083,6.045978608807338e-08,1.094746815162336,  ,  ,  ,  
6.046058775174362e-08,0,6.046058775174362e-08,1.099999869841542,6.046058775174362e-08,1.098993347718789,6.046058775174362e-08,1.096350307947731,6.046058775174362e-08,1.094797745832836,  ,  ,  ,  
6.046130966778778e-08,0,6.046130966778778e-08,1.099999872136422,6.046130966778778e-08,1.099127673600775,6.046130966778778e-08,1.096347564013938,6.046130966778778e-08,1.094842138899977,  ,  ,  ,  
6.046208750540506e-08,0,6.046208750540506e-08,1.099999874498435,6.046208750540506e-08,1.099254024398792,6.046208750540506e-08,1.09634465931327,6.046208750540506e-08,1.094888458942338,  ,  ,  ,  
6.0462827220455e-08,0,6.0462827220455e-08,1.099999876650028,6.0462827220455e-08,1.099358500280211,6.0462827220455e-08,1.096341906859299,6.0462827220455e-08,1.094931096058061,  ,  ,  ,  
6.046345622770233e-08,0,6.046345622770233e-08,1.099999878383129,6.046345622770233e-08,1.099436559928342,6.046345622770233e-08,1.096339396690766,6.046345622770233e-08,1.094966291266583,  ,  ,  ,  
6.046413423466689e-08,0,6.046413423466689e-08,1.09999988006748,6.046413423466689e-08,1.099510647090858,6.046413423466689e-08,1.096336116563173,6.046413423466689e-08,1.09500314536914,  ,  ,  ,  
6.046473276241884e-08,0,6.046473276241884e-08,1.099999881418079,6.046473276241884e-08,1.099568159141322,6.046473276241884e-08,1.096332355862212,6.046473276241884e-08,1.095034741890317,  ,  ,  ,  
6.046523366307673e-08,0,6.046523366307673e-08,1.099999882257376,6.046523366307673e-08,1.099611118762538,6.046523366307673e-08,1.096328459493698,6.046523366307673e-08,1.095060497797957,  ,  ,  ,  
6.046570229143223e-08,0,6.046570229143223e-08,1.099999882837741,6.046570229143223e-08,1.099647422032658,6.046570229143223e-08,1.096324260407707,6.046570229143223e-08,1.095084024124859,  ,  ,  ,  
6.046619284139641e-08,0,6.046619284139641e-08,1.099999883384499,6.046619284139641e-08,1.099681736512345,6.046619284139641e-08,1.09631988352083,6.046619284139641e-08,1.095108076240596,  ,  ,  ,  
6.046668558086427e-08,0,6.046668558086427e-08,1.099999884058791,6.046668558086427e-08,1.099712717307118,6.046668558086427e-08,1.096315977344934,6.046668558086427e-08,1.095131675108459,  ,  ,  ,  
6.046725118762007e-08,0,6.046725118762007e-08,1.099999885069018,6.046725118762007e-08,1.099744416891092,6.046725118762007e-08,1.096311987630693,6.046725118762007e-08,1.09515810772242,  ,  ,  ,  
6.046783006371456e-08,0,6.046783006371456e-08,1.099999886335183,6.046783006371456e-08,1.099773041553857,6.046783006371456e-08,1.096308184894878,6.046783006371456e-08,1.09518446256103,  ,  ,  ,  
6.046847329503557e-08,0,6.046847329503557e-08,1.099999887940083,6.046847329503557e-08,1.09980087819426,6.046847329503557e-08,1.096304357163145,6.046847329503557e-08,1.095212953975841,  ,  ,  ,  
6.046906296398998e-08,0,6.046906296398998e-08,1.099999889716668,6.046906296398998e-08,1.099823210255623,6.046906296398998e-08,1.096302144577425,6.046906296398998e-08,1.095238400157296,  ,  ,  ,  
6.0469530358224e-08,0,6.0469530358224e-08,1.099999891568524,6.0469530358224e-08,1.099839024983692,6.0469530358224e-08,1.096302659159929,6.0469530358224e-08,1.09525818832282,  ,  ,  ,  
6.047002016625194e-08,0,6.047002016625194e-08,1.099999894432489,6.047002016625194e-08,1.099854032040428,6.047002016625194e-08,1.096307555532261,6.047002016625194e-08,1.095278705597447,  ,  ,  ,  
6.047051908772556e-08,0,6.047051908772556e-08,1.099999899081822,6.047051908772556e-08,1.099867850082376,6.047051908772556e-08,1.0963204849096,6.047051908772556e-08,1.095299613550309,  ,  ,  ,  
6.047093015471591e-08,0,6.047093015471591e-08,1.099999904824909,6.047093015471591e-08,1.099878231834462,6.047093015471591e-08,1.096339704376677,6.047093015471591e-08,1.095317067887148,  ,  ,  ,  
6.047129983679257e-08,0,6.047129983679257e-08,1.099999911825435,6.047129983679257e-08,1.099886859587001,6.047129983679257e-08,1.096364900316123,6.047129983679257e-08,1.095333129150333,  ,  ,  ,  
6.047165728108247e-08,0,6.047165728108247e-08,1.099999920229452,6.047165728108247e-08,1.099894621270052,6.047165728108247e-08,1.096395882247869,6.047165728108247e-08,1.095349124185784,  ,  ,  ,  
6.047205937519286e-08,0,6.047205937519286e-08,1.099999930785264,6.047205937519286e-08,1.099902729547367,6.047205937519286e-08,1.09643459936441,6.047205937519286e-08,1.095367714436089,  ,  ,  ,  
6.047245168352999e-08,0,6.047245168352999e-08,1.099999941233189,6.047245168352999e-08,1.099910050454797,6.047245168352999e-08,1.096473915665825,6.047245168352999e-08,1.095386438658833,  ,  ,  ,  
6.047287727477359e-08,0,6.047287727477359e-08,1.099999951948613,6.047287727477359e-08,1.099917374270765,6.047287727477359e-08,1.0965179879164,6.047287727477359e-08,1.095407371042384,  ,  ,  ,  
6.047333810904379e-08,0,6.047333810904379e-08,1.099999962435398,6.047333810904379e-08,1.099924624590245,6.047333810904379e-08,1.096567841434021,6.047333810904379e-08,1.09543074252201,  ,  ,  ,  
6.047377140983258e-08,0,6.047377140983258e-08,1.099999971021735,6.047377140983258e-08,1.099930838026819,6.047377140983258e-08,1.096616041127679,6.047377140983258e-08,1.095453357961406,  ,  ,  ,  
6.04741697249416e-08,0,6.04741697249416e-08,1.099999977228702,6.04741697249416e-08,1.099936064132787,6.04741697249416e-08,1.096657816400239,6.04741697249416e-08,1.095474581923403,  ,  ,  ,  
6.047460415777853e-08,0,6.047460415777853e-08,1.099999980054456,6.047460415777853e-08,1.099941275614964,6.047460415777853e-08,1.096689405654269,6.047460415777853e-08,1.095497775743762,  ,  ,  ,  
6.047504053819901e-08,0,6.047504053819901e-08,1.09999997498232,6.047504053819901e-08,1.099946037136542,6.047504053819901e-08,1.096689448697896,6.047504053819901e-08,1.095520227975051,  ,  ,  ,  
6.047542281397684e-08,0,6.047542281397684e-08,1.099999960190335,6.047542281397684e-08,1.099949852989948,6.047542281397684e-08,1.096647305138641,6.047542281397684e-08,1.095538140650039,  ,  ,  ,  
6.047579085262699e-08,0,6.047579085262699e-08,1.099999933325547,6.047579085262699e-08,1.09995324244711,6.047579085262699e-08,1.096556094670907,6.047579085262699e-08,1.095552627873282,  ,  ,  ,  
6.04761839419006e-08,0,6.04761839419006e-08,1.09999988861847,6.04761839419006e-08,1.099956584702897,6.04761839419006e-08,1.096396837403622,6.04761839419006e-08,1.09556369316416,  ,  ,  ,  
6.047659471766248e-08,0,6.047659471766248e-08,1.099999823779332,6.047659471766248e-08,1.09995979825173,6.047659471766248e-08,1.09615966915568,6.047659471766248e-08,1.09556887551501,  ,  ,  ,  
6.047703629816873e-08,0,6.047703629816873e-08,1.099999736749024,6.047703629816873e-08,1.09996297254885,6.047703629816873e-08,1.095834410843657,6.047703629816873e-08,1.095565796880384,  ,  ,  ,  
6.047750921760658e-08,0,6.047750921760658e-08,1.099999628663917,6.047750921760658e-08,1.099966078703079,6.047750921760658e-08,1.095422890402107,6.047750921760658e-08,1.095551167891696,  ,  ,  ,  
6.047800809316514e-08,0,6.047800809316514e-08,1.0999995029473,6.047800809316514e-08,1.099969048270571,6.047800809316514e-08,1.09491952581898,6.047800809316514e-08,1.095521509430685,  ,  ,  ,  
6.047851454005687e-08,0,6.047851454005687e-08,1.099999373210625,6.047851454005687e-08,1.099971755261194,6.047851454005687e-08,1.094320899855625,6.047851454005687e-08,1.095475973400517,  ,  ,  ,  
6.047896461314248e-08,0,6.047896461314248e-08,1.099999254618589,6.047896461314248e-08,1.09997392901975,6.047896461314248e-08,1.093704583015393,6.047896461314248e-08,1.095420958562992,  ,  ,  ,  
6.047936190708171e-08,0,6.047936190708171e-08,1.099999138999083,6.047936190708171e-08,1.099975686022608,6.047936190708171e-08,1.093094747516819,6.047936190708171e-08,1.095357947978978,  ,  ,  ,  
6.047981092851435e-08,0,6.047981092851435e-08,1.099999025319121,6.047981092851435e-08,1.099977534669565,6.047981092851435e-08,1.092369502689204,6.047981092851435e-08,1.095274510754836,  ,  ,  ,  
6.048026057813031e-08,0,6.048026057813031e-08,1.099998932397365,6.048026057813031e-08,1.099979274673825,6.048026057813031e-08,1.091677653015675,6.048026057813031e-08,1.095178344058458,  ,  ,  ,  
6.04807106407676e-08,0,6.04807106407676e-08,1.099998883673582,6.04807106407676e-08,1.099980921182841,6.04807106407676e-08,1.091112409361895,6.04807106407676e-08,1.095074181638908,  ,  ,  ,  
6.048121402161095e-08,0,6.048121402161095e-08,1.099998916805538,6.048121402161095e-08,1.099982649486826,6.048121402161095e-08,1.090765961081136,6.048121402161095e-08,1.094958055360752,  ,  ,  ,  
6.048161060330192e-08,0,6.048161060330192e-08,1.099999028455284,6.048161060330192e-08,1.099983917029626,6.048161060330192e-08,1.09078457485272,6.048161060330192e-08,1.094874639368863,  ,  ,  ,  
6.048199095236768e-08,0,6.048199095236768e-08,1.099999221766534,6.048199095236768e-08,1.099985048914806,6.048199095236768e-08,1.091112467654638,6.048199095236768e-08,1.094809252624505,  ,  ,  ,  
6.04823920704228e-08,0,6.04823920704228e-08,1.099999532462081,6.04823920704228e-08,1.099986161972848,6.04823920704228e-08,1.091871198041263,6.04823920704228e-08,1.094765670304496,  ,  ,  ,  
6.048285970293466e-08,0,6.048285970293466e-08,1.100000049571078,6.048285970293466e-08,1.099987348769228,6.048285970293466e-08,1.093391276181761,6.048285970293466e-08,1.094763388021748,  ,  ,  ,  
6.048330053001366e-08,0,6.048330053001366e-08,1.100000685807057,6.048330053001366e-08,1.099988351457871,6.048330053001366e-08,1.095528288442397,6.048330053001366e-08,1.094822764085065,  ,  ,  ,  
6.048369536254226e-08,0,6.048369536254226e-08,1.100001366558648,6.048369536254226e-08,1.099989182073774,6.048369536254226e-08,1.098103015116577,6.048369536254226e-08,1.094937138762579,  ,  ,  ,  
6.048425196550196e-08,0,6.048425196550196e-08,1.100002570045525,6.048425196550196e-08,1.099990182873036,6.048425196550196e-08,1.102941672606299,6.048425196550196e-08,1.095233486922337,  ,  ,  ,  
6.048474523813313e-08,0,6.048474523813313e-08,1.100003702155194,6.048474523813313e-08,1.099990963664824,6.048474523813313e-08,1.108499347159938,6.048474523813313e-08,1.095645661037061,  ,  ,  ,  
6.048525225527714e-08,0,6.048525225527714e-08,1.100005212811443,6.048525225527714e-08,1.09999163392936,6.048525225527714e-08,1.115480962729304,6.048525225527714e-08,1.096257059414821,  ,  ,  ,  
6.048584054872061e-08,0,6.048584054872061e-08,1.100007129127555,6.048584054872061e-08,1.099992156888622,6.048584054872061e-08,1.125008797131245,6.048584054872061e-08,1.097227631494215,  ,  ,  ,  
6.04862618314955e-08,0,6.04862618314955e-08,1.100008588969856,6.04862618314955e-08,1.099992368215146,6.04862618314955e-08,1.132632040962258,6.04862618314955e-08,1.098104946280668,  ,  ,  ,  
6.048670676969496e-08,0,6.048670676969496e-08,1.100010059331145,6.048670676969496e-08,1.099992495671523,6.048670676969496e-08,1.14127344569847,6.048670676969496e-08,1.099203022668813,  ,  ,  ,  
6.04873057496062e-08,0,6.04873057496062e-08,1.100011904090991,6.04873057496062e-08,1.099992595166944,6.04873057496062e-08,1.153618759156835,6.04873057496062e-08,1.100962003954726,  ,  ,  ,  
6.048796331389297e-08,0,6.048796331389297e-08,1.100013649514892,6.048796331389297e-08,1.099992692694876,6.048796331389297e-08,1.167802795170191,6.048796331389297e-08,1.10325711161335,  ,  ,  ,  
6.048862653086251e-08,0,6.048862653086251e-08,1.100015040026441,6.048862653086251e-08,1.099992830246318,6.048862653086251e-08,1.182477082742635,6.048862653086251e-08,1.105942627277382,  ,  ,  ,  
6.048922353344688e-08,0,6.048922353344688e-08,1.100015944834786,6.048922353344688e-08,1.099993013951234,6.048922353344688e-08,1.195798129421503,6.048922353344688e-08,1.1086615008478,  ,  ,  ,  
6.048981127766529e-08,0,6.048981127766529e-08,1.100016517320382,6.048981127766529e-08,1.099993253872865,6.048981127766529e-08,1.20886678562533,6.048981127766529e-08,1.11159935941563,  ,  ,  ,  
6.049042708902085e-08,0,6.049042708902085e-08,1.100016800332857,6.049042708902085e-08,1.099993556266887,6.049042708902085e-08,1.222394326356289,6.049042708902085e-08,1.114935269017981,  ,  ,  ,  
6.049110171648477e-08,0,6.049110171648477e-08,1.100016785199529,6.049110171648477e-08,1.099993922203798,6.049110171648477e-08,1.236919758235409,6.049110171648477e-08,1.118867662854626,  ,  ,  ,  
6.049187323238291e-08,0,6.049187323238291e-08,1.100016427393838,6.049187323238291e-08,1.099994355493719,6.049187323238291e-08,1.253055992335208,6.049187323238291e-08,1.123686981857469,  ,  ,  ,  
6.04927846119829e-08,0,6.04927846119829e-08,1.100015648241182,6.04927846119829e-08,1.099994840195631,6.04927846119829e-08,1.271352225881031,6.04927846119829e-08,1.129771245943594,  ,  ,  ,  
6.049389523874029e-08,0,6.049389523874029e-08,1.1000143372001,6.049389523874029e-08,1.099995360780775,6.049389523874029e-08,1.292382649003144,6.049389523874029e-08,1.137672819085783,  ,  ,  ,  
6.049529821410437e-08,0,6.049529821410437e-08,1.10001233848698,6.049529821410437e-08,1.099995894271536,6.049529821410437e-08,1.316763313064689,6.049529821410437e-08,1.148261168579339,  ,  ,  ,  
6.049700047922865e-08,0,6.049700047922865e-08,1.100009677512411,6.049700047922865e-08,1.099996391803115,6.049700047922865e-08,1.342871452482177,6.049700047922865e-08,1.16175078848931,  ,  ,  ,  
6.049900727501073e-08,0,6.049900727501073e-08,1.100006526000549,6.049900727501073e-08,1.099996836168059,6.049900727501073e-08,1.368720921977651,6.049900727501073e-08,1.178158010793725,  ,  ,  ,  
6.050068753284438e-08,0,6.050068753284438e-08,1.100004054425223,6.050068753284438e-08,1.099997131279289,6.050068753284438e-08,1.386441402878254,6.050068753284438e-08,1.192047110410104,  ,  ,  ,  
6.050215723706963e-08,0,6.050215723706963e-08,1.100002120189058,6.050215723706963e-08,1.099997345206575,6.050215723706963e-08,1.399238027195132,6.050215723706963e-08,1.204141945046894,  ,  ,  ,  
6.050360177882618e-08,0,6.050360177882618e-08,1.100000476527834,6.050360177882618e-08,1.099997520747157,6.050360177882618e-08,1.409609841134112,6.050360177882618e-08,1.215861455589447,  ,  ,  ,  
6.050505968698144e-08,0,6.050505968698144e-08,1.099999088466747,6.050505968698144e-08,1.099997668691156,6.050505968698144e-08,1.418133801147681,6.050505968698144e-08,1.227431887051352,  ,  ,  ,  
6.05065999998391e-08,0,6.05065999998391e-08,1.099997904745451,6.05065999998391e-08,1.099997797646408,6.05065999998391e-08,1.425324291717002,6.05065999998391e-08,1.239303013836758,  ,  ,  ,  
6.050826917547316e-08,0,6.050826917547316e-08,1.099996917573751,6.050826917547316e-08,1.099997913659226,6.050826917547316e-08,1.431362849395594,6.050826917547316e-08,1.251696219393754,  ,  ,  ,  
6.051008408233335e-08,0,6.051008408233335e-08,1.099996143074777,6.051008408233335e-08,1.099998018363371,6.051008408233335e-08,1.436254522022959,6.051008408233335e-08,1.264565718789513,  ,  ,  ,  
6.05119934946473e-08,0,6.05119934946473e-08,1.099995604790504,6.05119934946473e-08,1.09999811195844,6.05119934946473e-08,1.439925115584733,6.05119934946473e-08,1.277391348913469,  ,  ,  ,  
6.051404921426179e-08,0,6.051404921426179e-08,1.099995273312424,6.051404921426179e-08,1.099998200562457,6.051404921426179e-08,1.442602500430729,6.051404921426179e-08,1.290366098316474,  ,  ,  ,  
6.051632046601117e-08,0,6.051632046601117e-08,1.099995127200544,6.051632046601117e-08,1.099998288684373,6.051632046601117e-08,1.444454104585807,6.051632046601117e-08,1.303701752142908,  ,  ,  ,  
6.051887623838648e-08,0,6.051887623838648e-08,1.099995154413064,6.051887623838648e-08,1.099998380102629,6.051887623838648e-08,1.445591618196253,6.051887623838648e-08,1.317488577062805,  ,  ,  ,  
6.052159637374587e-08,0,6.052159637374587e-08,1.099995328549231,6.052159637374587e-08,1.099998472176714,6.052159637374587e-08,1.446089817959388,6.052159637374587e-08,1.330810596082193,  ,  ,  ,  
6.052454570518391e-08,0,6.052454570518391e-08,1.099995613744336,6.052454570518391e-08,1.0999985667515,6.052454570518391e-08,1.44613382342314,6.052454570518391e-08,1.343782687810158,  ,  ,  ,  
6.052781471282608e-08,0,6.052781471282608e-08,1.099995984182181,6.052781471282608e-08,1.099998665792746,6.052781471282608e-08,1.445857730373057,6.052781471282608e-08,1.356517876193364,  ,  ,  ,  
6.05315234459414e-08,0,6.05315234459414e-08,1.099996421776039,6.05315234459414e-08,1.099998770754326,6.05315234459414e-08,1.445358336984871,6.05315234459414e-08,1.369085333523331,  ,  ,  ,  
6.053584648457911e-08,0,6.053584648457911e-08,1.099996914563212,6.053584648457911e-08,1.099998883614911,6.053584648457911e-08,1.444707333974492,6.053584648457911e-08,1.381521090901122,  ,  ,  ,  
6.054102990324618e-08,0,6.054102990324618e-08,1.099997450717387,6.054102990324618e-08,1.099999003569497,6.054102990324618e-08,1.443963231575833,6.054102990324618e-08,1.393762881248067,  ,  ,  ,  
6.054745209772969e-08,0,6.054745209772969e-08,1.09999801592705,6.054745209772969e-08,1.099999131707695,6.054745209772969e-08,1.443178620467055,6.054745209772969e-08,1.405644568875136,  ,  ,  ,  
6.055573927927504e-08,0,6.055573927927504e-08,1.099998588525459,6.055573927927504e-08,1.099999269810263,6.055573927927504e-08,1.442404589849144,6.055573927927504e-08,1.416861062538566,  ,  ,  ,  
6.05659444255766e-08,0,6.05659444255766e-08,1.099999091285718,6.05659444255766e-08,1.099999404103033,6.05659444255766e-08,1.441753187672367,6.05659444255766e-08,1.426119921699875,  ,  ,  ,  
6.0577147566268e-08,0,6.0577147566268e-08,1.099999448589091,6.0577147566268e-08,1.099999517733439,6.0577147566268e-08,1.441309482663263,6.0577147566268e-08,1.432396636884227,  ,  ,  ,  
6.058962272442908e-08,0,6.058962272442908e-08,1.099999683333099,6.058962272442908e-08,1.099999612787148,6.058962272442908e-08,1.441026198693628,6.058962272442908e-08,1.436415109738202,  ,  ,  ,  
6.06038494448828e-08,0,6.06038494448828e-08,1.099999825513897,6.06038494448828e-08,1.099999692399362,6.06038494448828e-08,1.4408576634368,6.06038494448828e-08,1.438817840658061,  ,  ,  ,  
6.062053741937676e-08,0,6.062053741937676e-08,1.099999902722686,6.062053741937676e-08,1.099999758875162,6.062053741937676e-08,1.440767336281944,6.062053741937676e-08,1.440111111386048,  ,  ,  ,  
6.064084464190686e-08,0,6.064084464190686e-08,1.099999937674695,6.064084464190686e-08,1.099999812596121,6.064084464190686e-08,1.440726883440749,6.064084464190686e-08,1.440691604896118,  ,  ,  ,  
6.066661915115242e-08,0,6.066661915115242e-08,1.099999947521359,6.066661915115242e-08,1.099999854884633,6.066661915115242e-08,1.440715224107063,6.066661915115242e-08,1.4408585557341,  ,  ,  ,  
6.070123620802269e-08,0,6.070123620802269e-08,1.099999945968241,6.070123620802269e-08,1.099999885205452,6.070123620802269e-08,1.440717035626943,6.070123620802269e-08,1.440832147777716,  ,  ,  ,  
6.075162419576477e-08,0,6.075162419576477e-08,1.099999942169772,6.075162419576477e-08,1.09999990404499,6.075162419576477e-08,1.440721754730222,6.075162419576477e-08,1.440762860376554,  ,  ,  ,  
6.081619793894498e-08,0,6.081619793894498e-08,1.099999939992744,6.081619793894498e-08,1.099999910307774,6.081619793894498e-08,1.440724101024345,6.081619793894498e-08,1.440726850305177,  ,  ,  ,  
6.09006942868049e-08,0,6.09006942868049e-08,1.09999993959572,6.09006942868049e-08,1.099999910248745,6.09006942868049e-08,1.440724334346677,6.09006942868049e-08,1.440720236973818,  ,  ,  ,  
6.100505286463546e-08,0,6.100505286463546e-08,1.099999939747647,6.100505286463546e-08,1.099999907635294,6.100505286463546e-08,1.440723889774386,6.100505286463546e-08,1.440722512821301,  ,  ,  ,  
6.11324247984129e-08,0,6.11324247984129e-08,1.099999939843581,6.11324247984129e-08,1.099999908039644,6.11324247984129e-08,1.440723450558803,6.11324247984129e-08,1.440723791922925,  ,  ,  ,  
6.128924447163757e-08,0,6.128924447163757e-08,1.099999939857621,6.128924447163757e-08,1.099999907497772,6.128924447163757e-08,1.440723031037636,6.128924447163757e-08,1.440723624063392,  ,  ,  ,  
6.148339163669026e-08,0,6.148339163669026e-08,1.099999939853409,6.148339163669026e-08,1.099999907469514,6.148339163669026e-08,1.440722536739751,6.148339163669026e-08,1.440723053972663,  ,  ,  ,  
6.172501211374333e-08,0,6.172501211374333e-08,1.099999939851586,6.172501211374333e-08,1.099999907522355,6.172501211374333e-08,1.440721917475039,6.172501211374333e-08,1.440722401707806,  ,  ,  ,  
6.202657531935985e-08,0,6.202657531935985e-08,1.099999939851509,6.202657531935985e-08,1.099999907536642,6.202657531935985e-08,1.440721141972965,6.202657531935985e-08,1.44072162448804,  ,  ,  ,  
6.240336612293971e-08,0,6.240336612293971e-08,1.099999939851583,6.240336612293971e-08,1.099999907535762,6.240336612293971e-08,1.440720172827317,6.240336612293971e-08,1.440720656224235,  ,  ,  ,  
6.287439602302231e-08,0,6.287439602302231e-08,1.099999939851594,6.287439602302231e-08,1.099999907534506,6.287439602302231e-08,1.440718961422194,6.287439602302231e-08,1.440719444480278,  ,  ,  ,  
6.346346448676619e-08,0,6.346346448676619e-08,1.099999939851593,6.346346448676619e-08,1.099999907534314,6.346346448676619e-08,1.440717446532557,6.346346448676619e-08,1.440717928893639,  ,  ,  ,  
6.420048728768835e-08,0,6.420048728768835e-08,1.099999939851592,6.420048728768835e-08,1.099999907534345,6.420048728768835e-08,1.440715551268969,6.420048728768835e-08,1.440716032778213,  ,  ,  ,  
6.512310726242699e-08,0,6.512310726242699e-08,1.099999939851592,6.512310726242699e-08,1.099999907534355,6.512310726242699e-08,1.440713178924846,6.512310726242699e-08,1.440713659376067,  ,  ,  ,  
6.627310726242699e-08,0,6.627310726242699e-08,1.099999939851592,6.627310726242699e-08,1.099999907534354,6.627310726242699e-08,1.440710222205339,6.627310726242699e-08,1.440710701337985,  ,  ,  ,  
6.742310726242698e-08,0,6.742310726242698e-08,1.099999939851592,6.742310726242698e-08,1.099999907534353,6.742310726242698e-08,1.44070726580715,6.742310726242698e-08,1.440707743621273,  ,  ,  ,  
6.857310726242697e-08,0,6.857310726242697e-08,1.099999939851592,6.857310726242697e-08,1.099999907534353,6.857310726242697e-08,1.440704309730616,6.857310726242697e-08,1.440704786226344,  ,  ,  ,  
6.928655363121349e-08,0,6.928655363121349e-08,1.099999939851592,6.928655363121349e-08,1.099999907534353,6.928655363121349e-08,1.440702475977414,6.928655363121349e-08,1.440702951655301,  ,  ,  ,  
7e-08,0,7e-08,1.099999939851592,7e-08,1.099999907534353,7e-08,1.440700642347983,7e-08,1.440701117208083,  ,  ,  ,  
7.001250000000001e-08,0,7.001250000000001e-08,1.099999939851592,7.001250000000001e-08,1.099999907534355,7.001250000000001e-08,1.440700610222839,7.001250000000001e-08,1.440701085068611,  ,  ,  ,  
7.002543306549778e-08,0,7.002543306549778e-08,1.099999939851592,7.002543306549778e-08,1.09999990753435,7.002543306549778e-08,1.440700576984739,7.002543306549778e-08,1.440701051815687,  ,  ,  ,  
7.005129919649332e-08,0,7.005129919649332e-08,1.099999939851592,7.005129919649332e-08,1.099999907534353,7.005129919649332e-08,1.440700510508653,7.005129919649332e-08,1.440700985309953,  ,  ,  ,  
7.007307680958968e-08,0,7.007307680958968e-08,1.099999939851592,7.007307680958968e-08,1.099999907534353,7.007307680958968e-08,1.440700454540201,7.007307680958968e-08,1.440700929316539,  ,  ,  ,  
7.007941247848368e-08,0,7.007941247848368e-08,1.099999939851592,7.007941247848368e-08,1.099999907534353,7.007941247848368e-08,1.440700438257505,7.007941247848368e-08,1.440700913026621,  ,  ,  ,  
7.008789038821821e-08,0,7.008789038821821e-08,1.099999939816305,7.008789038821821e-08,1.099999907601339,7.008789038821821e-08,1.440700177900365,7.008789038821821e-08,1.440700811375048,  ,  ,  ,  
7.009142035984984e-08,0,7.009142035984984e-08,1.099999945837844,7.009142035984984e-08,1.09999991228018,7.009142035984984e-08,1.440700095407776,7.009142035984984e-08,1.440700708836692,  ,  ,  ,  
7.009526870844397e-08,0,7.009526870844397e-08,1.099999946725915,7.009526870844397e-08,1.099999911020448,7.009526870844397e-08,1.440700027388634,7.009526870844397e-08,1.440700580757073,  ,  ,  ,  
7.009850365210644e-08,0,7.009850365210644e-08,1.099999945596844,7.009850365210644e-08,1.099999908414116,7.009850365210644e-08,1.440699988953738,7.009850365210644e-08,1.440700485161744,  ,  ,  ,  
7.010086255543989e-08,0,7.010086255543989e-08,1.099999944947672,7.010086255543989e-08,1.099999906729285,7.010086255543989e-08,1.440699970111724,7.010086255543989e-08,1.440700424565092,  ,  ,  ,  
7.010308836027379e-08,0,7.010308836027379e-08,1.099999944657395,7.010308836027379e-08,1.099999905626533,7.010308836027379e-08,1.440699957454263,7.010308836027379e-08,1.440700372966734,  ,  ,  ,  
7.010670704647509e-08,0,7.010670704647509e-08,1.099999944524083,7.010670704647509e-08,1.099999904671222,7.010670704647509e-08,1.440699942917375,7.010670704647509e-08,1.440700297509141,  ,  ,  ,  
7.010957079883955e-08,0,7.010957079883955e-08,1.099999944527823,7.010957079883955e-08,1.099999904377269,7.010957079883955e-08,1.440699934589141,7.010957079883955e-08,1.440700244320326,  ,  ,  ,  
7.011224436064085e-08,0,7.011224436064085e-08,1.099999944544594,7.011224436064085e-08,1.099999904286048,7.011224436064085e-08,1.440699928130978,7.011224436064085e-08,1.440700199434035,  ,  ,  ,  
7.011512264621257e-08,0,7.011512264621257e-08,1.099999944555893,7.011512264621257e-08,1.099999904266576,7.011512264621257e-08,1.440699921832779,7.011512264621257e-08,1.440700155813743,  ,  ,  ,  
7.011624478349052e-08,0,7.011624478349052e-08,1.099999944558194,7.011624478349052e-08,1.099999904270988,7.011624478349052e-08,1.440699919491981,7.011624478349052e-08,1.44070014006197,  ,  ,  ,  
7.011652531781001e-08,0,7.011652531781001e-08,1.099999944555509,7.011652531781001e-08,1.099999571835065,7.011652531781001e-08,1.440699918890853,7.011652531781001e-08,1.440700136165101,  ,  ,  ,  
7.011672789650244e-08,0,7.011672789650244e-08,1.099999944555775,7.011672789650244e-08,1.099999457594556,7.011672789650244e-08,1.440699918476405,7.011672789650244e-08,1.440700133407817,  ,  ,  ,  
7.011691486397882e-08,0,7.011691486397882e-08,1.099999944557721,7.011691486397882e-08,1.099999487140233,7.011691486397882e-08,1.440699918106815,7.011691486397882e-08,1.440700130911588,  ,  ,  ,  
7.011728879893157e-08,0,7.011728879893157e-08,1.099999944561501,7.011728879893157e-08,1.099999669361536,7.011728879893157e-08,1.440699917362139,7.011728879893157e-08,1.440700125990396,  ,  ,  ,  
7.011803666883706e-08,0,7.011803666883706e-08,1.099999944563958,7.011803666883706e-08,1.100000030634994,7.011803666883706e-08,1.440699915831746,7.011803666883706e-08,1.440700116317831,  ,  ,  ,  
