"delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=27) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=27) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=125) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=0.88,temperature=125) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=27) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=27) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=125) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.1,temperature=125) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=27) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=27) Y","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=125) X","delay (modelFiles=toplevel.scs:top_tt,Vdd=1.32,temperature=125) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=27) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=27) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=125) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=0.88,temperature=125) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=27) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=27) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=125) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.1,temperature=125) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=27) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=27) Y","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=125) X","delay (modelFiles=toplevel.scs:top_ss,Vdd=1.32,temperature=125) Y","delay (modelFiles=toplevel.scs:top_sf,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_sf,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_sf,Vdd=0.88,temperature=27) X","delay (modelFiles=toplevel.scs:top_sf,Vdd=0.88,temperature=27) Y","delay (modelFiles=toplevel.scs:top_sf,Vdd=0.88,temperature=125) X","delay (modelFiles=toplevel.scs:top_sf,Vdd=0.88,temperature=125) Y","delay (modelFiles=toplevel.scs:top_sf,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_sf,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_sf,Vdd=1.1,temperature=27) X","delay (modelFiles=toplevel.scs:top_sf,Vdd=1.1,temperature=27) Y","delay (modelFiles=toplevel.scs:top_sf,Vdd=1.1,temperature=125) X","delay (modelFiles=toplevel.scs:top_sf,Vdd=1.1,temperature=125) Y","delay (modelFiles=toplevel.scs:top_sf,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_sf,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_sf,Vdd=1.32,temperature=27) X","delay (modelFiles=toplevel.scs:top_sf,Vdd=1.32,temperature=27) Y","delay (modelFiles=toplevel.scs:top_sf,Vdd=1.32,temperature=125) X","delay (modelFiles=toplevel.scs:top_sf,Vdd=1.32,temperature=125) Y","delay (modelFiles=toplevel.scs:top_fs,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_fs,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_fs,Vdd=0.88,temperature=27) X","delay (modelFiles=toplevel.scs:top_fs,Vdd=0.88,temperature=27) Y","delay (modelFiles=toplevel.scs:top_fs,Vdd=0.88,temperature=125) X","delay (modelFiles=toplevel.scs:top_fs,Vdd=0.88,temperature=125) Y","delay (modelFiles=toplevel.scs:top_fs,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_fs,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_fs,Vdd=1.1,temperature=27) X","delay (modelFiles=toplevel.scs:top_fs,Vdd=1.1,temperature=27) Y","delay (modelFiles=toplevel.scs:top_fs,Vdd=1.1,temperature=125) X","delay (modelFiles=toplevel.scs:top_fs,Vdd=1.1,temperature=125) Y","delay (modelFiles=toplevel.scs:top_fs,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_fs,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_fs,Vdd=1.32,temperature=27) X","delay (modelFiles=toplevel.scs:top_fs,Vdd=1.32,temperature=27) Y","delay (modelFiles=toplevel.scs:top_fs,Vdd=1.32,temperature=125) X","delay (modelFiles=toplevel.scs:top_fs,Vdd=1.32,temperature=125) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=27) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=27) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=125) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=0.88,temperature=125) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=27) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=27) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=125) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.1,temperature=125) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=-55) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=27) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=27) Y","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=125) X","delay (modelFiles=toplevel.scs:top_ff,Vdd=1.32,temperature=125) Y","delay (modelFiles=toplevel.scs:top_ttg_localmc,Vdd=1.1,temperature=-55) X","delay (modelFiles=toplevel.scs:top_ttg_localmc,Vdd=1.1,temperature=-55) Y"
2.6e-07,1.418449517082689e-08,2.6e-07,1.417957844980705e-08,2.6e-07,1.417283628646183e-08,2.6e-07,1.409947610211697e-08,2.6e-07,1.410518170603745e-08,2.6e-07,1.410985170847786e-08,2.6e-07,1.406648382455524e-08,2.6e-07,1.407387135439199e-08,2.6e-07,1.408050152988428e-08,2.6e-07,1.427299469293475e-08,2.6e-07,1.425377740240069e-08,2.6e-07,1.423754357336476e-08,2.6e-07,1.413648918914979e-08,2.6e-07,1.414013016437056e-08,2.6e-07,1.41420897968013e-08,2.6e-07,1.408697505801189e-08,2.6e-07,1.409358854760491e-08,2.6e-07,1.409986761557443e-08,2.6e-07,1.417965256586324e-08,2.6e-07,1.417800628519208e-08,2.6e-07,1.417329870064506e-08,2.6e-07,1.410961015666254e-08,2.6e-07,1.41145278807971e-08,2.6e-07,1.411841597531659e-08,2.6e-07,1.407978298180739e-08,2.6e-07,1.408635418536751e-08,2.6e-07,1.409212091187576e-08,2.6e-07,1.419944229648745e-08,2.6e-07,1.418672118572455e-08,2.6e-07,1.417609213890818e-08,2.6e-07,1.40898785073688e-08,2.6e-07,1.409658100432946e-08,2.6e-07,1.41020170591021e-08,2.6e-07,1.405319983718057e-08,2.6e-07,1.406146472113335e-08,2.6e-07,1.40690345805815e-08,2.6e-07,1.412369194557052e-08,2.6e-07,1.412703712312408e-08,2.6e-07,1.412820676145495e-08,2.6e-07,1.407254817367624e-08,2.6e-07,1.408036826256535e-08,2.6e-07,1.408668781559449e-08,2.6e-07,1.405138277128009e-08,2.6e-07,1.405840657755032e-08,2.6e-07,1.406509094560072e-08,2.6e-07,1.409947610211697e-08
2.8e-07,1.41854604129638e-08,2.8e-07,1.418072425841975e-08,2.8e-07,1.417416158352091e-08,2.8e-07,1.410013281830991e-08,2.8e-07,1.410598782789995e-08,2.8e-07,1.411084808371974e-08,2.8e-07,1.406703811366054e-08,2.8e-07,1.407456471738707e-08,2.8e-07,1.408136431680415e-08,2.8e-07,1.427432586794863e-08,2.8e-07,1.425516962002177e-08,2.8e-07,1.42390543777332e-08,2.8e-07,1.41372279745177e-08,2.8e-07,1.414104182974671e-08,2.8e-07,1.414315497378954e-08,2.8e-07,1.408753364383087e-08,2.8e-07,1.409429380466732e-08,2.8e-07,1.410075260707353e-08,2.8e-07,1.418070358623885e-08,2.8e-07,1.417922208918788e-08,2.8e-07,1.417471039596077e-08,2.8e-07,1.411028436492807e-08,2.8e-07,1.411536131652262e-08,2.8e-07,1.411945270180284e-08,2.8e-07,1.408034048092604e-08,2.8e-07,1.408706075265641e-08,2.8e-07,1.409299792465443e-08,2.8e-07,1.420037814625595e-08,2.8e-07,1.418779909655078e-08,2.8e-07,1.417737196519468e-08,2.8e-07,1.40905054571609e-08,2.8e-07,1.409737066617013e-08,2.8e-07,1.410300379496974e-08,2.8e-07,1.405374079620289e-08,2.8e-07,1.406214609316273e-08,2.8e-07,1.406989332370458e-08,2.8e-07,1.41244895597046e-08,2.8e-07,1.41280310939361e-08,2.8e-07,1.412941132226589e-08,2.8e-07,1.407316136186413e-08,2.8e-07,1.408113321774629e-08,2.8e-07,1.408763660475295e-08,2.8e-07,1.405192853004347e-08,2.8e-07,1.405909342224163e-08,2.8e-07,1.406592521543674e-08,2.8e-07,1.410013281830991e-08
3e-07,1.418645431910975e-08,3e-07,1.418185699666766e-08,3e-07,1.417548153053769e-08,3e-07,1.410078074453612e-08,3e-07,1.41067905153933e-08,3e-07,1.411184553008525e-08,3e-07,1.406759504222443e-08,3e-07,1.407525824257025e-08,3e-07,1.408223832183377e-08,3e-07,1.427572158730745e-08,3e-07,1.425659586710481e-08,3e-07,1.424056669525901e-08,3e-07,1.413798537364725e-08,3e-07,1.414189258330017e-08,3e-07,1.414419937164481e-08,3e-07,1.408811296449853e-08,3e-07,1.409501011039265e-08,3e-07,1.410163489265087e-08,3e-07,1.418174867242516e-08,3e-07,1.418042611099875e-08,3e-07,1.417607544875555e-08,3e-07,1.411096176051517e-08,3e-07,1.411620263574205e-08,3e-07,1.412048266671318e-08,3e-07,1.408090447759838e-08,3e-07,1.408777674571582e-08,3e-07,1.409386695907966e-08,3e-07,1.420132119089796e-08,3e-07,1.418886761365097e-08,3e-07,1.417862049544808e-08,3e-07,1.40911411652e-08,3e-07,1.409815467267001e-08,3e-07,1.410396246089674e-08,3e-07,1.405428791265543e-08,3e-07,1.40628253476427e-08,3e-07,1.407074910812467e-08,3e-07,1.412528348629134e-08,3e-07,1.412899269862216e-08,3e-07,1.413059647873016e-08,3e-07,1.407376106311915e-08,3e-07,1.408189937438477e-08,3e-07,1.408859855614069e-08,3e-07,1.40524800120266e-08,3e-07,1.405978393822089e-08,3e-07,1.40667457528825e-08,3e-07,1.410078074453612e-08
3.2e-07,1.418744344687773e-08,3.2e-07,1.418298461171937e-08,3.2e-07,1.417678966413197e-08,3.2e-07,1.410143061966934e-08,3.2e-07,1.410760920826473e-08,3.2e-07,1.411283521786115e-08,3.2e-07,1.406815255785393e-08,3.2e-07,1.407595458727739e-08,3.2e-07,1.408309415476373e-08,3.2e-07,1.427707477746121e-08,3.2e-07,1.425800963447629e-08,3.2e-07,1.424206533144006e-08,3.2e-07,1.413871556641818e-08,3.2e-07,1.414279323014526e-08,3.2e-07,1.41452645267158e-08,3.2e-07,1.408869763240378e-08,3.2e-07,1.409572549801173e-08,3.2e-07,1.410252229778511e-08,3.2e-07,1.418279396616178e-08,3.2e-07,1.418161360377931e-08,3.2e-07,1.417747399043161e-08,3.2e-07,1.411164222416902e-08,3.2e-07,1.411703524011966e-08,3.2e-07,1.412150849970323e-08,3.2e-07,1.408147363348748e-08,3.2e-07,1.408848723830108e-08,3.2e-07,1.409472334008132e-08,3.2e-07,1.42022910054525e-08,3.2e-07,1.41899790693587e-08,3.2e-07,1.417990161668975e-08,3.2e-07,1.409177749730001e-08,3.2e-07,1.40989346066087e-08,3.2e-07,1.410493625301403e-08,3.2e-07,1.405483748464349e-08,3.2e-07,1.406351133983089e-08,3.2e-07,1.407160397195825e-08,3.2e-07,1.412609665912136e-08,3.2e-07,1.412997842471641e-08,3.2e-07,1.413177365364931e-08,3.2e-07,1.407438084174945e-08,3.2e-07,1.408265902486546e-08,3.2e-07,1.408954921696664e-08,3.2e-07,1.405303064889148e-08,3.2e-07,1.40604677030286e-08,3.2e-07,1.406753438710233e-08,3.2e-07,1.410143061966934e-08
3.4e-07,1.418844378419792e-08,3.4e-07,1.418413298443301e-08,3.4e-07,1.417810569988335e-08,3.4e-07,1.410209142191086e-08,3.4e-07,1.410840619722453e-08,3.4e-07,1.411382631008807e-08,3.4e-07,1.406871913377805e-08,3.4e-07,1.407665489904023e-08,3.4e-07,1.408395990643503e-08,3.4e-07,1.427845243500775e-08,3.4e-07,1.42594164711243e-08,3.4e-07,1.424357652898064e-08,3.4e-07,1.413943528315755e-08,3.4e-07,1.41436552289595e-08,3.4e-07,1.414633394573274e-08,3.4e-07,1.408928971080944e-08,3.4e-07,1.409645141438152e-08,3.4e-07,1.410340798169709e-08,3.4e-07,1.418385466920327e-08,3.4e-07,1.418281762198068e-08,3.4e-07,1.417884421367674e-08,3.4e-07,1.411232891233275e-08,3.4e-07,1.411787394116294e-08,3.4e-07,1.412253021623974e-08,3.4e-07,1.408205643293052e-08,3.4e-07,1.408920133147479e-08,3.4e-07,1.40955607915126e-08,3.4e-07,1.420321188256272e-08,3.4e-07,1.419105475539393e-08,3.4e-07,1.41811525239347e-08,3.4e-07,1.409241758672841e-08,3.4e-07,1.409972247322178e-08,3.4e-07,1.410590702125256e-08,3.4e-07,1.405539757451665e-08,3.4e-07,1.406419607968623e-08,3.4e-07,1.407244015311604e-08,3.4e-07,1.412689285860303e-08,3.4e-07,1.413092832137082e-08,3.4e-07,1.413294857260271e-08,3.4e-07,1.407498887086303e-08,3.4e-07,1.408341623418795e-08,3.4e-07,1.40905129283072e-08,3.4e-07,1.405358566417394e-08,3.4e-07,1.40611460006802e-08,3.4e-07,1.406828570939982e-08,3.4e-07,1.410209142191086e-08
3.6e-07,1.418940737535102e-08,3.6e-07,1.418525964864685e-08,3.6e-07,1.417940241463131e-08,3.6e-07,1.410275539233753e-08,3.6e-07,1.410922208692301e-08,3.6e-07,1.411481559186906e-08,3.6e-07,1.406929372177318e-08,3.6e-07,1.40773584817237e-08,3.6e-07,1.408483379837246e-08,3.6e-07,1.427987315829113e-08,3.6e-07,1.426080883977477e-08,3.6e-07,1.424508797414686e-08,3.6e-07,1.414019169944091e-08,3.6e-07,1.414454275937926e-08,3.6e-07,1.414738862394029e-08,3.6e-07,1.408988099684473e-08,3.6e-07,1.409717962030625e-08,3.6e-07,1.41042974568647e-08,3.6e-07,1.418490046889726e-08,3.6e-07,1.418401499931089e-08,3.6e-07,1.418020941667956e-08,3.6e-07,1.411301776503103e-08,3.6e-07,1.411871633895088e-08,3.6e-07,1.412355065170019e-08,3.6e-07,1.4082642678594e-08,3.6e-07,1.408991477230261e-08,3.6e-07,1.40963706302383e-08,3.6e-07,1.420417295437433e-08,3.6e-07,1.419210319112958e-08,3.6e-07,1.418240310839297e-08,3.6e-07,1.409306340802079e-08,3.6e-07,1.410050223019983e-08,3.6e-07,1.410689066874917e-08,3.6e-07,1.405596316654598e-08,3.6e-07,1.406489022174739e-08,3.6e-07,1.407329517559582e-08,3.6e-07,1.412769230345072e-08,3.6e-07,1.413188838039659e-08,3.6e-07,1.413409543169596e-08,3.6e-07,1.407560518423576e-08,3.6e-07,1.408417725528111e-08,3.6e-07,1.409143462225286e-08,3.6e-07,1.405414632111329e-08,3.6e-07,1.406182537247641e-08,3.6e-07,1.406898037445324e-08,3.6e-07,1.410275539233753e-08
3.8e-07,1.41904147000512e-08,3.8e-07,1.418637377150184e-08,3.8e-07,1.418070896771652e-08,3.8e-07,1.410342560564586e-08,3.8e-07,1.411004018775254e-08,3.8e-07,1.41157963159872e-08,3.8e-07,1.406986827475516e-08,3.8e-07,1.407805944858187e-08,3.8e-07,1.408566194692523e-08,3.8e-07,1.428125237005061e-08,3.8e-07,1.42622386543813e-08,3.8e-07,1.424658454891105e-08,3.8e-07,1.414092623357163e-08,3.8e-07,1.414543346929234e-08,3.8e-07,1.414844645915295e-08,3.8e-07,1.409047741592194e-08,3.8e-07,1.409790534844253e-08,3.8e-07,1.410518639323252e-08,3.8e-07,1.418594102129734e-08,3.8e-07,1.418519963624107e-08,3.8e-07,1.418158233007762e-08,3.8e-07,1.411370734643422e-08,3.8e-07,1.411955012709116e-08,3.8e-07,1.412457043781194e-08,3.8e-07,1.408323325890586e-08,3.8e-07,1.40906270174399e-08,3.8e-07,1.409712030987918e-08,3.8e-07,1.420511253642597e-08,3.8e-07,1.419318659737882e-08,3.8e-07,1.418363533145885e-08,3.8e-07,1.409370485943041e-08,3.8e-07,1.410127684320144e-08,3.8e-07,1.410784106037141e-08,3.8e-07,1.405652433818685e-08,3.8e-07,1.406557749251759e-08,3.8e-07,1.407413947220277e-08,3.8e-07,1.412849173520631e-08,3.8e-07,1.413286368362637e-08,3.8e-07,1.413524890324879e-08,3.8e-07,1.407621911516173e-08,3.8e-07,1.408492811901193e-08,3.8e-07,1.409236178073599e-08,3.8e-07,1.405470345385832e-08,3.8e-07,1.406249530197412e-08,3.8e-07,1.406957754442751e-08,3.8e-07,1.410342560564586e-08
4e-07,1.419138478336003e-08,4e-07,1.418748094865215e-08,4e-07,1.418199771622929e-08,4e-07,1.410409538220321e-08,4e-07,1.411083570841068e-08,4e-07,1.411677923662049e-08,4e-07,1.407044697500435e-08,4e-07,1.407876012813175e-08,4e-07,1.408648410782571e-08,4e-07,1.428265037679953e-08,4e-07,1.426360791272214e-08,4e-07,1.424806987199247e-08,4e-07,1.414168151894269e-08,4e-07,1.414630649355349e-08,4e-07,1.414950677951019e-08,4e-07,1.409108293428655e-08,4e-07,1.409864278139916e-08,4e-07,1.410607129789845e-08,4e-07,1.41869691502653e-08,4e-07,1.418636630989175e-08,4e-07,1.418292367592355e-08,4e-07,1.411440039315583e-08,4e-07,1.412039916842626e-08,4e-07,1.412557897151921e-08,4e-07,1.408382834531991e-08,4e-07,1.409132654911962e-08,4e-07,1.409779658957508e-08,4e-07,1.420604864684498e-08,4e-07,1.419425521034055e-08,4e-07,1.418488886462638e-08,4e-07,1.409435434362677e-08,4e-07,1.410204845251805e-08,4e-07,1.410879532819487e-08,4e-07,1.405709145438768e-08,4e-07,1.406626699827022e-08,4e-07,1.40749984348245e-08,4e-07,1.412926972850716e-08,4e-07,1.413379456156022e-08,4e-07,1.413638155048558e-08,4e-07,1.407682911686716e-08,4e-07,1.408567761803208e-08,4e-07,1.409327786623824e-08,4e-07,1.405525752269114e-08,4e-07,1.406312801051026e-08,4e-07,1.407007026155811e-08,4e-07,1.410409538220321e-08
4.2e-07,1.419237527666919e-08,4.2e-07,1.418861199888793e-08,4.2e-07,1.418328082755466e-08,4.2e-07,1.410475939028012e-08,4.2e-07,1.411164917153148e-08,4.2e-07,1.411775091387548e-08,4.2e-07,1.40710239688015e-08,4.2e-07,1.407945666451966e-08,4.2e-07,1.408727000990344e-08,4.2e-07,1.428400387838433e-08,4.2e-07,1.426500630656088e-08,4.2e-07,1.42495515617518e-08,4.2e-07,1.414240111714355e-08,4.2e-07,1.414720164481701e-08,4.2e-07,1.415054275318551e-08,4.2e-07,1.409168907341456e-08,4.2e-07,1.409937498915651e-08,4.2e-07,1.410695519950045e-08,4.2e-07,1.418801246603528e-08,4.2e-07,1.418757533941042e-08,4.2e-07,1.418430055082487e-08,4.2e-07,1.411509381876352e-08,4.2e-07,1.412122940325867e-08,4.2e-07,1.41265789500218e-08,4.2e-07,1.408441947915701e-08,4.2e-07,1.40920078944246e-08,4.2e-07,1.409838013847888e-08,4.2e-07,1.420699246787847e-08,4.2e-07,1.419536150946617e-08,4.2e-07,1.418612330941987e-08,4.2e-07,1.409500411705648e-08,4.2e-07,1.410283328441859e-08,4.2e-07,1.410975732619931e-08,4.2e-07,1.405766005873384e-08,4.2e-07,1.406695237146374e-08,4.2e-07,1.407580964486984e-08,4.2e-07,1.41300729020956e-08,4.2e-07,1.413475340103083e-08,4.2e-07,1.413751217436211e-08,4.2e-07,1.407743917637112e-08,4.2e-07,1.408641980545028e-08,4.2e-07,1.409417451562457e-08,4.2e-07,1.405580948784549e-08,4.2e-07,1.40637247561363e-08,4.2e-07,1.407045400023529e-08,4.2e-07,1.410475939028012e-08
4.4e-07,1.419333895342653e-08,4.4e-07,1.418973351730949e-08,4.4e-07,1.418455517685566e-08,4.4e-07,1.4105432037653e-08,4.4e-07,1.411244284107796e-08,4.4e-07,1.411872235247116e-08,4.4e-07,1.407160195567432e-08,4.4e-07,1.408014616533163e-08,4.4e-07,1.408800464744351e-08,4.4e-07,1.428538079177462e-08,4.4e-07,1.426642095419325e-08,4.4e-07,1.42510468140279e-08,4.4e-07,1.414315778345536e-08,4.4e-07,1.414808593304084e-08,4.4e-07,1.415159807024401e-08,4.4e-07,1.409230014165795e-08,4.4e-07,1.410011534081298e-08,4.4e-07,1.410782544655692e-08,4.4e-07,1.418906554243664e-08,4.4e-07,1.418874235145227e-08,4.4e-07,1.418562134021794e-08,4.4e-07,1.411578773911284e-08,4.4e-07,1.412207737598461e-08,4.4e-07,1.412757043074386e-08,4.4e-07,1.408501183010671e-08,4.4e-07,1.409264160130017e-08,4.4e-07,1.409884806742795e-08,4.4e-07,1.42079264533608e-08,4.4e-07,1.419641680388708e-08,4.4e-07,1.418733261630308e-08,4.4e-07,1.409563724263853e-08,4.4e-07,1.41036168439539e-08,4.4e-07,1.411070404614283e-08,4.4e-07,1.405822434096314e-08,4.4e-07,1.406763613546604e-08,4.4e-07,1.407662358177913e-08,4.4e-07,1.413085291140052e-08,4.4e-07,1.413568816416225e-08,4.4e-07,1.413863336793202e-08,4.4e-07,1.407803881393324e-08,4.4e-07,1.408716160471437e-08,4.4e-07,1.409506239914244e-08,4.4e-07,1.405635255897013e-08,4.4e-07,1.406423553842721e-08,4.4e-07,1.407073128821485e-08,4.4e-07,1.4105432037653e-08
4.6e-07,1.419430485699022e-08,4.6e-07,1.419082779151026e-08,4.6e-07,1.418581739303395e-08,4.6e-07,1.410610159324311e-08,4.6e-07,1.411325085166499e-08,4.6e-07,1.411968036017688e-08,4.6e-07,1.407217168708694e-08,4.6e-07,1.408081815676181e-08,4.6e-07,1.408865597619572e-08,4.6e-07,1.428671530617279e-08,4.6e-07,1.426780134891633e-08,4.6e-07,1.425252194052615e-08,4.6e-07,1.414388598367324e-08,4.6e-07,1.414896736459118e-08,4.6e-07,1.41526387299404e-08,4.6e-07,1.409290786824837e-08,4.6e-07,1.4100845790556e-08,4.6e-07,1.410867632711525e-08,4.6e-07,1.419010692490961e-08,4.6e-07,1.418994209232605e-08,4.6e-07,1.418698151078349e-08,4.6e-07,1.411648106814035e-08,4.6e-07,1.412290273621763e-08,4.6e-07,1.412854501008019e-08,4.6e-07,1.408558941896223e-08,4.6e-07,1.409320461882682e-08,4.6e-07,1.409919901082949e-08,4.6e-07,1.420885872688665e-08,4.6e-07,1.419748598380856e-08,4.6e-07,1.418856886180023e-08,4.6e-07,1.409627882338153e-08,4.6e-07,1.410438899364768e-08,4.6e-07,1.411162468684697e-08,4.6e-07,1.405878711245223e-08,4.6e-07,1.406831577373129e-08,4.6e-07,1.407741101596553e-08,4.6e-07,1.413163983838905e-08,4.6e-07,1.413663086016773e-08,4.6e-07,1.413974996906896e-08,4.6e-07,1.407864157379944e-08,4.6e-07,1.408789299765838e-08,4.6e-07,1.409592119763784e-08,4.6e-07,1.405687750109325e-08,4.6e-07,1.406465112455255e-08,4.6e-07,1.407092399027212e-08,4.6e-07,1.410610159324311e-08
4.800000000000001e-07,1.419526267000318e-08,4.800000000000001e-07,1.419193514072488e-08,4.800000000000001e-07,1.418708429715203e-08,4.800000000000001e-07,1.41067519134867e-08,4.800000000000001e-07,1.411403131168741e-08,4.800000000000001e-07,1.412064015364862e-08,4.800000000000001e-07,1.407274197065677e-08,4.800000000000001e-07,1.408146504395849e-08,4.800000000000001e-07,1.40892060904801e-08,4.800000000000001e-07,1.428805229130847e-08,4.800000000000001e-07,1.426917341607633e-08,4.800000000000001e-07,1.425399217655426e-08,4.800000000000001e-07,1.414463104191445e-08,4.800000000000001e-07,1.414983817972435e-08,4.800000000000001e-07,1.415368612309028e-08,4.800000000000001e-07,1.409351577807318e-08,4.800000000000001e-07,1.410157733558767e-08,4.800000000000001e-07,1.410949512245509e-08,4.800000000000001e-07,1.419114620540786e-08,4.800000000000001e-07,1.419109153119882e-08,4.800000000000001e-07,1.418829108919041e-08,4.800000000000001e-07,1.41171691719599e-08,4.800000000000001e-07,1.412373466471513e-08,4.800000000000001e-07,1.412950186237265e-08,4.800000000000001e-07,1.408615188482478e-08,4.800000000000001e-07,1.409365490456177e-08,4.800000000000001e-07,1.409944609693876e-08,4.800000000000001e-07,1.420976770238219e-08,4.800000000000001e-07,1.419851528830211e-08,4.800000000000001e-07,1.418977479927036e-08,4.800000000000001e-07,1.409691794566522e-08,4.800000000000001e-07,1.410516935108391e-08,4.800000000000001e-07,1.4112559122329e-08,4.800000000000001e-07,1.405934263842131e-08,4.800000000000001e-07,1.406898829720007e-08,4.800000000000001e-07,1.407815260929708e-08,4.800000000000001e-07,1.413241722230663e-08,4.800000000000001e-07,1.413754058275868e-08,4.800000000000001e-07,1.414085541217039e-08,4.800000000000001e-07,1.407923403475995e-08,4.800000000000001e-07,1.408862118519562e-08,4.800000000000001e-07,1.409675067274419e-08,4.800000000000001e-07,1.405736102330979e-08,4.800000000000001e-07,1.406494367949281e-08,4.800000000000001e-07,1.407105178225223e-08,4.800000000000001e-07,1.41067519134867e-08
