"P_inst (c0=1,c1=1,c2=1,c3=1) X","P_inst (c0=1,c1=1,c2=1,c3=1) Y"
7.487134773786313e-08,2.57242288069258e-05
7.487608424318045e-08,1.085679907105032e-05
7.48807838519319e-08,5.676690714298717e-06
7.488600292567626e-08,3.71168968989761e-06
7.489210804199968e-08,2.885032205063223e-06
7.489955009739411e-08,2.402708038533066e-06
7.490908818098609e-08,1.985015526989057e-06
7.492145869506152e-08,1.569004983358415e-06
7.493916815898437e-08,1.129536411318131e-06
7.496495893530624e-08,7.110345417989593e-07
7.501262938811301e-08,3.213344307010965e-07
7.508349222095599e-08,1.255521888193392e-07
7.517942666528059e-08,6.133798347627839e-08
7.529970301901515e-08,4.128421139327644e-08
7.545448341255059e-08,3.080384406713001e-08
7.566993061565383e-08,2.31695779894279e-08
7.601197186430565e-08,1.697792716322444e-08
7.650247977971031e-08,1.268872161462762e-08
7.719260678554697e-08,9.749355003256849e-09
7.8162682027062e-08,7.710289059298424e-09
7.908134101353099e-08,6.637436730609403e-09
8e-08,5.933956825962199e-09
8.002886071482822e-08,1.500740248327169e-08
8.006573456506783e-08,2.320929546218026e-06
8.008417149018763e-08,1.144207843156384e-05
8.009082062245265e-08,1.630652569334582e-05
8.009921083343575e-08,1.975227688081115e-05
8.010533700174223e-08,1.953151856342995e-05
8.011179138747418e-08,1.726942250432226e-05
8.011697863135949e-08,1.508876331465652e-05
8.012096424639972e-08,1.510661636096331e-05
8.01246368561203e-08,1.946289451334311e-05
8.012903773030829e-08,3.885389072994986e-05
8.013231385189532e-08,6.667158372224408e-05
8.013838342950526e-08,0.0001290108303319673
8.014497667865833e-08,0.0001738062142901799
8.014960508322969e-08,0.0001816518349341645
8.015485762117826e-08,0.0001708493443052169
8.016175761731778e-08,0.000145392906832694
8.016686762697444e-08,0.0001312063335954871
8.017261036188145e-08,0.000130223570069199
8.017806896999986e-08,0.0001424503557056294
8.018244287471677e-08,0.000152626965850244
8.018792836843804e-08,0.0001563053725614626
8.019353098490058e-08,0.0001686011998987397
8.01967654924503e-08,0.0001729841592224181
8.02e-08,0.000172985187066544
8.020138576915805e-08,0.0001723360261985935
8.020415730747413e-08,0.0001752854380033295
8.020679623439886e-08,0.0001890604718253338
8.020995800177655e-08,0.0002192332239137679
8.021305658437737e-08,0.00025199038143436
8.021730659248064e-08,0.0002829501020323128
8.021924546391964e-08,0.0002866007657560212
8.022123535914448e-08,0.0002853816085062261
8.022282256441882e-08,0.0002842873171411908
8.02245227240092e-08,0.0002837529962611107
8.022711727976259e-08,0.0002820525331725284
8.022900174148413e-08,0.0002794283155349723
8.023100124191562e-08,0.0002746238059944896
8.023310448140019e-08,0.0002686490466740226
8.023609365935875e-08,0.0002593266779377203
8.023859489726881e-08,0.0002509038895069348
8.024092794623629e-08,0.0002430128744400943
8.024394645761638e-08,0.0002326063924877088
8.024817421131126e-08,0.0002177931924772281
8.025318211270989e-08,0.000200075725097021
8.025906498157156e-08,0.0001811785600319086
8.026650826306709e-08,0.0001725770915638827
8.027231568028399e-08,0.0001780840142407583
8.027665672631107e-08,0.0001800010648850427
8.028095516835169e-08,0.0001738666018125951
8.028476322213456e-08,0.0001647997797155902
8.028924533290204e-08,0.0001701885378756569
8.029279847987163e-08,0.0001737199349409582
8.029550634650765e-08,0.0001741897197527138
8.029808398475727e-08,0.0001721366271489914
8.030029375151584e-08,0.0001690210393355331
8.030264556244593e-08,0.0001654564331654138
8.030543550704911e-08,0.0001612544050628313
8.030983978667798e-08,0.0001554362858818508
8.031668067927746e-08,0.0001505415315890395
8.032432741906268e-08,0.0001509939129687021
8.032968654222072e-08,0.0001484530985813557
8.033490670686898e-08,0.0001417822579129099
8.033632523705799e-08,0.0001422618852461053
8.033805817056892e-08,0.0001473474368755317
8.033940568753694e-08,0.0001532958483277238
8.034081842788345e-08,0.0001561343877443201
8.034215126045235e-08,0.0001517976937511803
8.034419409149503e-08,0.0001304940974025174
8.034576507259553e-08,0.0001077868439426552
8.034689945045979e-08,9.49161282540111e-05
8.034780967548004e-08,8.857496546141512e-05
8.034873372887709e-08,8.352896752194909e-05
8.034970028690909e-08,7.882871146859408e-05
8.035066581097864e-08,7.469176122436415e-05
8.035201803743779e-08,6.980083068955058e-05
8.035440668578507e-08,6.317490192273534e-05
8.035776620950728e-08,5.619535231904379e-05
8.0360799230528e-08,5.104971386086411e-05
8.036409444719163e-08,4.626112800774004e-05
8.036801735640137e-08,4.139929337519146e-05
8.037444739300212e-08,3.48783229751794e-05
8.038167472523279e-08,2.903022383018191e-05
8.039047694655864e-08,2.33202593492807e-05
8.039673465561552e-08,2.028497036888342e-05
8.040273301293171e-08,1.812034338711616e-05
8.041204609061826e-08,1.583333037108758e-05
8.042107632476193e-08,1.43256026833266e-05
8.043358419743928e-08,1.275633824468018e-05
8.044655227607367e-08,1.144734233966734e-05
8.046102855476435e-08,1.023160999170654e-05
8.0476905140368e-08,9.13080639956636e-06
8.049677228170295e-08,7.973733266736304e-06
8.052211098219623e-08,6.727095762939774e-06
8.055290005969888e-08,7.124008596714432e-06
8.058863750769794e-08,2.475009026911354e-05
8.061690574869679e-08,5.089756200105128e-05
8.064034027372079e-08,6.01594983607936e-05
