/in_DTC X,/in_DTC Y,/out_DTC X,/out_DTC Y,/EN_b X,/EN_b Y,/V_cap X,/V_cap Y,/V_ramp X,/V_ramp Y,B X,B LogicBus,D X,D LogicBus
5.013656075814527e-08,0,5.013656075814527e-08,1.100063762488161,5.013656075814527e-08,1.100175739093914,5.013656075814527e-08,0.7639904008758427,5.013656075814527e-08,0.7641227133674122,  ,  ,  ,  
5.013699994045713e-08,0,5.013699994045713e-08,1.100079776836729,5.013699994045713e-08,1.100299431722326,5.013699994045713e-08,0.7639997947921676,5.013699994045713e-08,0.7642519287338962,  ,  ,  ,  
5.013747894227188e-08,0,5.013747894227188e-08,1.100094412044209,5.013747894227188e-08,1.100429281384249,5.013747894227188e-08,0.7640084285753169,5.013747894227188e-08,0.7643967501372104,  ,  ,  ,  
5.013800113204395e-08,0,5.013800113204395e-08,1.100107212103963,5.013800113204395e-08,1.100563254411125,5.013800113204395e-08,0.7640161884610206,5.013800113204395e-08,0.7645570343174889,  ,  ,  ,  
5.013856890726617e-08,0,5.013856890726617e-08,1.100117722272669,5.013856890726617e-08,1.100698315704395,5.013856890726617e-08,0.7640230246630004,5.013856890726617e-08,0.7647316835087369,  ,  ,  ,  
5.013918651720989e-08,0,5.013918651720989e-08,1.100125629094268,5.013918651720989e-08,1.100831159882478,5.013918651720989e-08,0.7640291307094458,5.013918651720989e-08,0.76491939744602,  ,  ,  ,  
5.013985771040709e-08,0,5.013985771040709e-08,1.10013071123077,5.013985771040709e-08,1.100957264182672,5.013985771040709e-08,0.7640350693433139,5.013985771040709e-08,0.7651176741979571,  ,  ,  ,  
5.014057383901007e-08,0,5.014057383901007e-08,1.100132671517516,5.014057383901007e-08,1.101069137504789,5.014057383901007e-08,0.7640413003654509,5.014057383901007e-08,0.7653181102759373,  ,  ,  ,  
5.01413169319066e-08,0,5.01413169319066e-08,1.100131377720386,5.01413169319066e-08,1.10115992076919,5.01413169319066e-08,0.764048167908856,5.01413169319066e-08,0.7655140720619488,  ,  ,  ,  
5.014212336517103e-08,0,5.014212336517103e-08,1.100127657708035,5.014212336517103e-08,1.101230500183175,5.014212336517103e-08,0.7640570066214408,5.014212336517103e-08,0.7657112739009224,  ,  ,  ,  
5.014275554404283e-08,0,5.014275554404283e-08,1.10012375910348,5.014275554404283e-08,1.101266840830552,5.014275554404283e-08,0.7640655818210302,5.014275554404283e-08,0.765854322325338,  ,  ,  ,  
5.014330414542293e-08,0,5.014330414542293e-08,1.100120236972471,5.014330414542293e-08,1.101285558227123,5.014330414542293e-08,0.7640743292999302,5.014330414542293e-08,0.7659666714133041,  ,  ,  ,  
5.014385813821327e-08,0,5.014385813821327e-08,1.10011524202743,5.014385813821327e-08,1.101292894664628,5.014385813821327e-08,0.7640841068287328,5.014385813821327e-08,0.766074747598261,  ,  ,  ,  
5.01444162482215e-08,0,5.01444162482215e-08,1.100108676548069,5.01444162482215e-08,1.10128793078807,5.01444162482215e-08,0.7640936951015219,5.01444162482215e-08,0.7661748001814508,  ,  ,  ,  
5.014501314687243e-08,0,5.014501314687243e-08,1.100098961941617,5.014501314687243e-08,1.101267904630339,5.014501314687243e-08,0.7641021734839795,5.014501314687243e-08,0.7662694053531982,  ,  ,  ,  
5.014565789322357e-08,0,5.014565789322357e-08,1.100084800628837,5.014565789322357e-08,1.101228346436048,5.014565789322357e-08,0.764108022377654,5.014565789322357e-08,0.7663554648856343,  ,  ,  ,  
5.01462931978378e-08,0,5.01462931978378e-08,1.100067579534615,5.01462931978378e-08,1.101171098819687,5.01462931978378e-08,0.7641101948016685,5.01462931978378e-08,0.7664230997683065,  ,  ,  ,  
5.014676139945276e-08,0,5.014676139945276e-08,1.100052623496173,5.014676139945276e-08,1.101116693835826,5.014676139945276e-08,0.7641091034180817,5.014676139945276e-08,0.7664609063660106,  ,  ,  ,  
5.014719650997012e-08,0,5.014719650997012e-08,1.100038100151137,5.014719650997012e-08,1.101057887516617,5.014719650997012e-08,0.7641068203576401,5.014719650997012e-08,0.7664880309569443,  ,  ,  ,  
5.014764274012433e-08,0,5.014764274012433e-08,1.100022741957615,5.014764274012433e-08,1.100990295533652,5.014764274012433e-08,0.7641031577958403,5.014764274012433e-08,0.7665079899782123,  ,  ,  ,  
5.014811223110335e-08,0,5.014811223110335e-08,1.100006199154502,5.014811223110335e-08,1.100912027840347,5.014811223110335e-08,0.7640978354646105,5.014811223110335e-08,0.766520705199159,  ,  ,  ,  
5.014882512657502e-08,0,5.014882512657502e-08,1.099980941496306,5.014882512657502e-08,1.100781732978777,5.014882512657502e-08,0.7640871816501719,5.014882512657502e-08,0.7665251009449694,  ,  ,  ,  
5.014952940275982e-08,0,5.014952940275982e-08,1.099956464536877,5.014952940275982e-08,1.100642641691086,5.014952940275982e-08,0.7640740140511568,5.014952940275982e-08,0.7665134783094698,  ,  ,  ,  
5.015045207529698e-08,0,5.015045207529698e-08,1.099926161364066,5.015045207529698e-08,1.100450845328411,5.015045207529698e-08,0.7640536920605885,5.015045207529698e-08,0.7664777209109295,  ,  ,  ,  
5.015127632429886e-08,0,5.015127632429886e-08,1.099901633924414,5.015127632429886e-08,1.100275409790862,5.015127632429886e-08,0.7640335992006617,5.015127632429886e-08,0.766429444428067,  ,  ,  ,  
5.015199507025978e-08,0,5.015199507025978e-08,1.099882465866098,5.015199507025978e-08,1.100123268691529,5.015199507025978e-08,0.7640154589651357,5.015199507025978e-08,0.7663774116517975,  ,  ,  ,  
5.015266207764006e-08,0,5.015266207764006e-08,1.09986737194247,5.015266207764006e-08,1.099985752467528,5.015266207764006e-08,0.7639989286238557,5.015266207764006e-08,0.7663230327372577,  ,  ,  ,  
