/out_DTC X,/out_DTC Y,/in_DTC X,/in_DTC Y,/V_ramp X,/V_ramp Y,/V_n X,/V_n Y,D X,D LogicBus
8.304548452212322e-07,0.01005265558034023,8.304548452212322e-07,0.09934051328907767,8.304548452212322e-07,0.5653337602820231,8.304548452212322e-07,0.6589323002975033,  ,  
8.304562992477426e-07,0.009651157450757473,8.304562992477426e-07,0.0961416549661589,8.304562992477426e-07,0.5664373727269366,8.304562992477426e-07,0.6585793227565749,  ,  
8.304579550484016e-07,0.009221721611758266,8.304579550484016e-07,0.09249889351653362,8.304579550484016e-07,0.5677312088636515,8.304579550484016e-07,0.6582196828381015,  ,  
8.304598711158658e-07,0.008766707849009145,8.304598711158658e-07,0.08828354509522618,8.304598711158658e-07,0.5692803962388774,8.304598711158658e-07,0.6578585345597464,  ,  
8.304621359957148e-07,0.008288928823134988,8.304621359957148e-07,0.08330080942749341,8.304621359957148e-07,0.5711827081074105,8.304621359957148e-07,0.6575026438325,  ,  
8.304648653593967e-07,0.007796780161147533,8.304648653593967e-07,0.07729620932729775,8.304648653593967e-07,0.5735702382994609,8.304648653593967e-07,0.6571641236908872,  ,  
8.304683075134e-07,0.007296421315942442,8.304683075134e-07,0.06972347052006533,8.304683075134e-07,0.5767098408996623,8.304683075134e-07,0.6568535092844513,  ,  
8.304721881802855e-07,0.006884408921082903,8.304721881802855e-07,0.06118600337185698,8.304721881802855e-07,0.5803904822244385,8.304721881802855e-07,0.656624583754061,  ,  
8.304761320138769e-07,0.006641143140105638,8.304761320138769e-07,0.05250956947079688,8.304761320138769e-07,0.5842519925573011,8.304761320138769e-07,0.6564900609453411,  ,  
8.304802243778488e-07,0.006623902282861348,8.304802243778488e-07,0.04350636873266533,8.304802243778488e-07,0.5883578451384289,8.304802243778488e-07,0.6564257803692964,  ,  
8.304845496363277e-07,0.006982633067394764,8.304845496363277e-07,0.03399080007908784,8.304845496363277e-07,0.5927809312321474,8.304845496363277e-07,0.6564177730879515,  ,  
8.304891242723271e-07,0.0080190894280794,8.304891242723271e-07,0.02392660088035914,8.304891242723271e-07,0.5975312486784053,8.304891242723271e-07,0.6564596110969967,  ,  
8.304940570135107e-07,0.01034921516027544,8.304940570135107e-07,0.01307457027648717,8.304940570135107e-07,0.6027180074371415,8.304940570135107e-07,0.6565506578306355,  ,  
8.304970285067554e-07,0.01261339959027861,8.304970285067554e-07,0.006537285138074944,8.304970285067554e-07,0.6058689827881332,8.304970285067554e-07,0.656625801645099,  ,  
8.305e-07,0.01579238154629972,8.305e-07,0,8.305e-07,0.6090343923033222,8.305e-07,0.6567139345199082,  ,  
8.3050124443416e-07,0.0176015314603871,8.3050124443416e-07,0,8.3050124443416e-07,0.610447572175813,8.3050124443416e-07,0.6568254277606485,  ,  
8.305024615855862e-07,0.01948066864531928,8.305024615855862e-07,0,8.305024615855862e-07,0.6117802428464792,8.305024615855862e-07,0.6568893149830963,  ,  
8.305035985575566e-07,0.02142379539098616,8.305035985575566e-07,4.235164736271502e-21,8.305035985575566e-07,0.6130108749631039,8.305035985575566e-07,0.6569358739975237,  ,  
8.30504811984856e-07,0.02375115362905214,8.30504811984856e-07,1.270549420881451e-21,8.30504811984856e-07,0.6143212134591012,8.30504811984856e-07,0.6569831849514327,  ,  
8.305068729902073e-07,0.02841190444558823,8.305068729902073e-07,-1.694065894508601e-21,8.305068729902073e-07,0.6165454007893698,8.305068729902073e-07,0.6570648275770336,  ,  
8.305100514750357e-07,0.03769768839421161,8.305100514750357e-07,5.293955920339377e-23,8.305100514750357e-07,0.6199699320105931,8.305100514750357e-07,0.6571932437414246,  ,  
8.305151644508069e-07,0.05954946302420126,8.305151644508069e-07,0,8.305151644508069e-07,0.6254496306862634,8.305151644508069e-07,0.6573949949603236,  ,  
8.305202343744694e-07,0.09113461114650974,8.305202343744694e-07,-1.694065894508601e-21,8.305202343744694e-07,0.6308422732242541,8.305202343744694e-07,0.657578149417497,  ,  
8.305258012811492e-07,0.1365498676620865,8.305258012811492e-07,4.764560328305439e-22,8.305258012811492e-07,0.636738900077742,8.305258012811492e-07,0.6577566148796394,  ,  
8.305312815184569e-07,0.1901303574752168,8.305312815184569e-07,-2.067951531382569e-25,8.305312815184569e-07,0.6425215366142809,8.305312815184569e-07,0.6579075030488217,  ,  
8.305368712548617e-07,0.2513096102162864,8.305368712548617e-07,4.135903062765138e-24,8.305368712548617e-07,0.6483925973323907,8.305368712548617e-07,0.6580389933051174,  ,  
8.305422076875836e-07,0.3133352509128756,8.305422076875836e-07,-2.481541837659083e-24,8.305422076875836e-07,0.6539727338843137,8.305422076875836e-07,0.6581532358628078,  ,  
8.305473831776545e-07,0.3751681298118762,8.305473831776545e-07,0,8.305473831776545e-07,0.6593475363564124,8.305473831776545e-07,0.6582642611320831,  ,  
8.305513377202566e-07,0.4228415225378772,8.305513377202566e-07,-1.058791184067875e-22,8.305513377202566e-07,0.6634199815148596,8.305513377202566e-07,0.6583632731799243,  ,  
8.305545252687746e-07,0.46123423662137,8.305545252687746e-07,2.117582368135751e-22,8.305545252687746e-07,0.6666782225370388,8.305545252687746e-07,0.658464934243509,  ,  
8.305570070110086e-07,0.4909462095338323,8.305570070110086e-07,-2.117582368135751e-22,8.305570070110086e-07,0.66919904360983,8.305570070110086e-07,0.6585684738629926,  ,  
8.3055907953235e-07,0.5155249360356057,8.3055907953235e-07,1.058791184067875e-22,8.3055907953235e-07,0.6712928790414152,8.3055907953235e-07,0.6586791501869022,  ,  
8.305609563576896e-07,0.5375206329648817,8.305609563576896e-07,-1.058791184067875e-22,8.305609563576896e-07,0.6731809683040489,8.305609563576896e-07,0.6588042109931409,  ,  
8.305626530435219e-07,0.5571538036041873,8.305626530435219e-07,0,8.305626530435219e-07,0.6748831569669159,8.305626530435219e-07,0.6589411359003268,  ,  
8.305642347766657e-07,0.575191227789086,8.305642347766657e-07,1.058791184067875e-22,8.305642347766657e-07,0.6764645281216709,8.305642347766657e-07,0.6590887412646231,  ,  
8.305662875930511e-07,0.5981720863758957,8.305662875930511e-07,0,8.305662875930511e-07,0.6785111000192882,8.305662875930511e-07,0.6593078163156759,  ,  
8.305691346425059e-07,0.6292238873581228,8.305691346425059e-07,0,8.305691346425059e-07,0.6813450240926215,8.305691346425059e-07,0.6596521874610679,  ,  
8.305704825251527e-07,0.6435251301917271,8.305704825251527e-07,-4.632211430296955e-23,8.305704825251527e-07,0.682686697220982,8.305704825251527e-07,0.6597724391929013,  ,  
8.305718934265028e-07,0.6581547964125827,8.305718934265028e-07,0,8.305718934265028e-07,0.6840960270081053,8.305718934265028e-07,0.6599707380940105,  ,  
8.305730736962517e-07,0.6701850148080658,8.305730736962517e-07,-1.058791184067875e-22,8.305730736962517e-07,0.6852830851015727,8.305730736962517e-07,0.660111689893542,  ,  
8.305740996913244e-07,0.6806446131833686,8.305740996913244e-07,0,8.305740996913244e-07,0.6863220949639772,8.305740996913244e-07,0.6602081386698828,  ,  
8.305750840468809e-07,0.6908491927028415,8.305750840468809e-07,3.176373552203626e-22,8.305750840468809e-07,0.6873222692323907,8.305750840468809e-07,0.6602718405350344,  ,  
8.305760788128368e-07,0.7014518088775165,8.305760788128368e-07,-9.26442286059391e-23,8.305760788128368e-07,0.6883304053350009,8.305760788128368e-07,0.6603058164857039,  ,  
8.305772484015276e-07,0.7143451875149497,8.305772484015276e-07,-4.235164736271502e-22,8.305772484015276e-07,0.6895050854334442,8.305772484015276e-07,0.660312443322902,  ,  
8.305790043758029e-07,0.7344143445911946,8.305790043758029e-07,0,8.305790043758029e-07,0.6912416119531803,8.305790043758029e-07,0.6602814315450948,  ,  
8.30580312987677e-07,0.7497219783670915,8.30580312987677e-07,-4.235164736271502e-22,8.30580312987677e-07,0.692514089771628,8.30580312987677e-07,0.6602416964805218,  ,  
8.305814433747755e-07,0.7630133395235621,8.305814433747755e-07,-5.293955920339377e-23,8.305814433747755e-07,0.6935988206577811,8.305814433747755e-07,0.6602003498203326,  ,  
8.305824181924733e-07,0.7744854326113296,8.305824181924733e-07,-6.352747104407253e-22,8.305824181924733e-07,0.6945320629900458,8.305824181924733e-07,0.6601666474648457,  ,  
8.305833687931499e-07,0.7857164054276796,8.305833687931499e-07,-6.352747104407253e-22,8.305833687931499e-07,0.6954490765367956,8.305833687931499e-07,0.6601423097767093,  ,  
8.305843034411057e-07,0.7968220264880995,8.305843034411057e-07,-7.940933880509066e-23,8.305843034411057e-07,0.6963575076178828,8.305843034411057e-07,0.6601268290715687,  ,  
8.305853107310457e-07,0.8088396256130009,8.305853107310457e-07,-1.270549420881451e-21,8.305853107310457e-07,0.697337604917045,8.305853107310457e-07,0.6601143945690127,  ,  
8.305862342229136e-07,0.8198591846766486,8.305862342229136e-07,-1.058791184067875e-22,8.305862342229136e-07,0.6982322906441281,8.305862342229136e-07,0.660102629062012,  ,  
8.305872251286481e-07,0.8316324965362479,8.305872251286481e-07,2.117582368135751e-22,8.305872251286481e-07,0.6991858756521231,8.305872251286481e-07,0.6600871181413601,  ,  
8.305881499680729e-07,0.8425359647763262,8.305881499680729e-07,1.323488980084844e-23,8.305881499680729e-07,0.700070019817065,8.305881499680729e-07,0.6600693660503807,  ,  
8.305891093358154e-07,0.8537303646527734,8.305891093358154e-07,-7.940933880509066e-23,8.305891093358154e-07,0.700982300139486,8.305891093358154e-07,0.6600483479599224,  ,  
8.305901976144178e-07,0.8662583761061934,8.305901976144178e-07,-5.293955920339377e-23,8.305901976144178e-07,0.702012625400709,8.305901976144178e-07,0.6600219488428475,  ,  
8.305915260319234e-07,0.8812688499204916,8.305915260319234e-07,1.323488980084844e-22,8.305915260319234e-07,0.7032652069710715,8.305915260319234e-07,0.6599867895024818,  ,  
8.305933005363079e-07,0.9007577954230601,8.305933005363079e-07,-1.323488980084844e-23,8.305933005363079e-07,0.704930324879672,8.305933005363079e-07,0.6599339464777658,  ,  
8.305959501600623e-07,0.9283877830703872,8.305959501600623e-07,-1.058791184067875e-22,8.305959501600623e-07,0.7073976140450443,8.305959501600623e-07,0.6598410628947978,  ,  
8.306000289434826e-07,0.9664191377953141,8.306000289434826e-07,6.352747104407253e-22,8.306000289434826e-07,0.7111417671443768,8.306000289434826e-07,0.659654350333813,  ,  
8.306046923558176e-07,1.001734218438922,8.306046923558176e-07,-5.161607022330893e-22,8.306046923558176e-07,0.7153403418140346,8.306046923558176e-07,0.6593708979028682,  ,  
8.30609646597578e-07,1.029185138982751,8.30609646597578e-07,1.694065894508601e-21,8.30609646597578e-07,0.7197390488996797,8.30609646597578e-07,0.6590161550401805,  ,  
8.306142014032906e-07,1.046180678153653,8.306142014032906e-07,-4.235164736271502e-21,8.306142014032906e-07,0.7237743894933029,8.306142014032906e-07,0.658682600234748,  ,  
8.306184198518438e-07,1.056336371968704,8.306184198518438e-07,0,8.306184198518438e-07,0.7275353127221965,8.306184198518438e-07,0.6583964112287144,  ,  
8.306231303699574e-07,1.063283461915298,8.306231303699574e-07,4.235164736271502e-22,8.306231303699574e-07,0.7317741284158455,8.306231303699574e-07,0.6581181170036307,  ,  
8.306280163197718e-07,1.067421832266714,8.306280163197718e-07,0,8.306280163197718e-07,0.7362074486422151,8.306280163197718e-07,0.6578749057862571,  ,  
8.306331587593082e-07,1.069899094976712,8.306331587593082e-07,-8.470329472543003e-22,8.306331587593082e-07,0.7408965584541175,8.306331587593082e-07,0.6576588878872701,  ,  
8.306389611597557e-07,1.071565281677457,8.306389611597557e-07,-2.541098841762901e-21,8.306389611597557e-07,0.7461934667174865,8.306389611597557e-07,0.6574489827984039,  ,  
8.306444805011374e-07,1.072627701180819,8.306444805011374e-07,-1.270549420881451e-21,8.306444805011374e-07,0.751222476875379,8.306444805011374e-07,0.6572711840045384,  ,  
8.306500728504549e-07,1.073475622897644,8.306500728504549e-07,2.117582368135751e-22,8.306500728504549e-07,0.7562985646935894,8.306500728504549e-07,0.6571049358329559,  ,  
8.306560816114807e-07,1.074263775020955,8.306560816114807e-07,-1.058791184067875e-22,8.306560816114807e-07,0.7617245197297565,8.306560816114807e-07,0.6569368128860902,  ,  
8.306628093556611e-07,1.075053553231857,8.306628093556611e-07,-3.705769144237564e-22,8.306628093556611e-07,0.7677610533562973,8.306628093556611e-07,0.6567582414797523,  ,  
8.306707606563005e-07,1.075891964392531,8.306707606563005e-07,1.323488980084844e-23,8.306707606563005e-07,0.7748390855902949,8.306707606563005e-07,0.6565580817692291,  ,  
8.30680746011648e-07,1.076828387881309,8.30680746011648e-07,0,8.30680746011648e-07,0.7836353410940287,8.30680746011648e-07,0.656317575432861,  ,  
8.306945674552928e-07,1.077958930805718,8.306945674552928e-07,3.970466940254533e-23,8.306945674552928e-07,0.7956286846479287,8.306945674552928e-07,0.6560159738222706,  ,  
8.307134254755621e-07,1.079267742073552,8.307134254755621e-07,0,8.307134254755621e-07,0.8116162812083427,8.307134254755621e-07,0.6556398126391996,  ,  
8.307320750560247e-07,1.080363744619149,8.307320750560247e-07,-5.293955920339377e-23,8.307320750560247e-07,0.8269616596393224,8.307320750560247e-07,0.6553042500237579,  ,  
8.307509001265272e-07,1.081326215497313,8.307509001265272e-07,0,8.307509001265272e-07,0.8419452234703391,8.307509001265272e-07,0.6549951617404278,  ,  
8.307707618894435e-07,1.082234201688747,8.307707618894435e-07,-4.135903062765138e-25,8.307707618894435e-07,0.857170103061563,8.307707618894435e-07,0.6546938204653203,  ,  
8.307922782375956e-07,1.0831369943439,8.307922782375956e-07,2.067951531382569e-25,8.307922782375956e-07,0.8729609549167778,8.307922782375956e-07,0.6543886690272298,  ,  
8.308164723291844e-07,1.084090261783478,8.308164723291844e-07,0,8.308164723291844e-07,0.8898258545065423,8.308164723291844e-07,0.6540648368949803,  ,  
8.308425601142176e-07,1.085072394678673,8.308425601142176e-07,-2.117582368135751e-22,8.308425601142176e-07,0.9069480727849947,8.308425601142176e-07,0.6537329043919808,  ,  
8.308724008128096e-07,1.086156021312038,8.308724008128096e-07,-9.26442286059391e-23,8.308724008128096e-07,0.9251940541524269,8.308724008128096e-07,0.653370742096662,  ,  
8.309081837446034e-07,1.087407743810494,8.309081837446034e-07,-1.852884572118782e-22,8.309081837446034e-07,0.9452358336721186,8.309081837446034e-07,0.6529581119839526,  ,  
8.309532794952542e-07,1.088906507031879,8.309532794952542e-07,-2.117582368135751e-22,8.309532794952542e-07,0.9677715285316898,8.309532794952542e-07,0.6524707909894666,  ,  
8.310083155703365e-07,1.090596909853335,8.310083155703365e-07,0,8.310083155703365e-07,0.9914635601496755,8.310083155703365e-07,0.6519274471064705,  ,  
8.310725599352902e-07,1.092350895524695,8.310725599352902e-07,1.058791184067875e-21,8.310725599352902e-07,1.014384030991144,8.310725599352902e-07,0.6513678423567336,  ,  
8.311443799647456e-07,1.094016984113278,8.311443799647456e-07,-4.235164736271502e-22,8.311443799647456e-07,1.034822345849886,8.311443799647456e-07,0.6508375647230468,  ,  
8.31216011193181e-07,1.095376772301062,8.31216011193181e-07,2.117582368135751e-22,8.31216011193181e-07,1.050668344535041,8.31216011193181e-07,0.6504036545698481,  ,  
8.312884438674536e-07,1.096474121709028,8.312884438674536e-07,0,8.312884438674536e-07,1.062973084436414,8.312884438674536e-07,0.6500513579639423,  ,  
8.313635282081474e-07,1.097360537492751,8.313635282081474e-07,2.636638202512776e-24,8.313635282081474e-07,1.072626543296793,8.313635282081474e-07,0.6497643877938037,  ,  
8.314425075406373e-07,1.098068570107438,8.314425075406373e-07,-1.694065894508601e-21,8.314425075406373e-07,1.080166581067064,8.314425075406373e-07,0.6495322894203176,  ,  
8.31527220886962e-07,1.098628696927444,8.31527220886962e-07,-1.033975765691285e-25,8.31527220886962e-07,1.086029203498851,8.31527220886962e-07,0.6493455293290976,  ,  
8.316181153452351e-07,1.099057533596594,8.316181153452351e-07,8.470329472543003e-22,8.316181153452351e-07,1.0904590347005,8.316181153452351e-07,0.6491991956462868,  ,  
8.317147078540356e-07,1.099372068723297,8.317147078540356e-07,-1.694065894508601e-21,8.317147078540356e-07,1.0936763013743,8.317147078540356e-07,0.6490885540160296,  ,  
8.31819976689076e-07,1.099600149132892,8.31819976689076e-07,0,8.31819976689076e-07,1.095992363597165,8.31819976689076e-07,0.6490049754216102,  ,  
8.319352031979781e-07,1.099758776746199,8.319352031979781e-07,4.725592366635949e-26,8.319352031979781e-07,1.097594768054482,8.319352031979781e-07,0.6489434137249058,  ,  
8.320649229829785e-07,1.099865903141039,8.320649229829785e-07,-4.963083675318166e-24,8.320649229829785e-07,1.098672354087697,8.320649229829785e-07,0.6488983858596009,  ,  
8.322152341170043e-07,1.099934505842466,8.322152341170043e-07,1.058791184067875e-21,8.322152341170043e-07,1.099360156427726,8.322152341170043e-07,0.648866041288897,  ,  
8.323924690791575e-07,1.099974204171408,8.323924690791575e-07,2.117582368135751e-22,8.323924690791575e-07,1.099757141746315,8.323924690791575e-07,0.6488438568317954,  ,  
8.326066988571473e-07,1.099993908982315,8.326066988571473e-07,4.235164736271502e-22,8.326066988571473e-07,1.099952907330226,8.326066988571473e-07,0.6488298587337787,  ,  
8.32873901322533e-07,1.100001286608397,8.32873901322533e-07,0,8.32873901322533e-07,1.100022827267594,8.32873901322533e-07,0.6488229065167305,  ,  
8.33226065535977e-07,1.100002131626299,8.33226065535977e-07,0,8.33226065535977e-07,1.100028764643569,8.33226065535977e-07,0.6488234219020664,  ,  
8.337234886521195e-07,1.10000084346896,8.337234886521195e-07,2.117582368135751e-22,8.337234886521195e-07,1.100013358438122,8.337234886521195e-07,0.6488348955471754,  ,  
8.344955036320386e-07,1.099999824322212,8.344955036320386e-07,-1.058791184067875e-22,8.344955036320386e-07,1.100000838267881,8.344955036320386e-07,0.6488671875382711,  ,  
8.354855781863087e-07,1.099999690471239,8.354855781863087e-07,-1.985233470127266e-23,8.354855781863087e-07,1.099998058245113,8.354855781863087e-07,0.6489229946010777,  ,  
8.365131724901564e-07,1.099999818485806,8.365131724901564e-07,0,8.365131724901564e-07,1.09999872729696,8.365131724901564e-07,0.6489901406367768,  ,  
8.378341727166893e-07,1.099999885187542,8.378341727166893e-07,-1.033975765691285e-25,8.378341727166893e-07,1.099999253612705,8.378341727166893e-07,0.6490791469747843,  ,  
8.389170863583447e-07,1.099999904355684,8.389170863583447e-07,-1.654361225106055e-24,8.389170863583447e-07,1.099999363692282,8.389170863583447e-07,0.6491541575026027,  ,  
8.4e-07,1.099999897355444,8.4e-07,2.481541837659083e-24,8.4e-07,1.099999347494069,8.4e-07,0.6492280443163149,  ,  
8.400312500000001e-07,1.100135195851172,8.400312500000001e-07,0.06875000000015075,8.400312500000001e-07,1.100303024563667,8.400312500000001e-07,0.6493581391706057,  ,  
8.400600001372977e-07,1.100153443561144,8.400600001372977e-07,0.1320003020548303,8.400600001372977e-07,1.100472333940649,8.400600001372977e-07,0.6493837995812651,  ,  
8.400825866435315e-07,1.100161689486189,8.400825866435315e-07,0.1816906157693658,8.400825866435315e-07,1.100587699998446,8.400825866435315e-07,0.6493894003701081,  ,  
8.401042392345765e-07,1.100170968249005,8.401042392345765e-07,0.2293263160682766,8.401042392345765e-07,1.100691064038713,8.401042392345765e-07,0.6493998159000868,  ,  
8.401376757897438e-07,1.10018189333344,8.401376757897438e-07,0.3028867374362531,8.401376757897438e-07,1.100833004559774,8.401376757897438e-07,0.6494122005283449,  ,  
8.401801562932555e-07,1.100181892407262,8.401801562932555e-07,0.3963438451621895,8.401801562932555e-07,1.100986961598803,8.401801562932555e-07,0.6494275770210363,  ,  
8.401929082293074e-07,1.100174359084784,8.401929082293074e-07,0.4243981044762812,8.401929082293074e-07,1.101027381362895,8.401929082293074e-07,0.6494332793323648,  ,  
8.402128176169397e-07,1.100148255305043,8.402128176169397e-07,0.4681987572672326,8.402128176169397e-07,1.101083915594513,8.402128176169397e-07,0.6494453870579657,  ,  
8.402228163141276e-07,1.100129579193229,8.402228163141276e-07,0.4901958910806117,8.402228163141276e-07,1.101107959836184,8.402228163141276e-07,0.6494526406879715,  ,  
8.402329122707394e-07,1.100108682907398,8.402329122707394e-07,0.5124069956267718,8.402329122707394e-07,1.101127629687281,8.402329122707394e-07,0.6494599360902679,  ,  
8.402423084464204e-07,1.100088902938139,8.402423084464204e-07,0.533078582124921,8.402423084464204e-07,1.101141689461702,8.402423084464204e-07,0.6494668827532305,  ,  
8.402514408422377e-07,1.10006913414345,8.402514408422377e-07,0.5531698529230198,8.402514408422377e-07,1.101151762974816,8.402514408422377e-07,0.6494743004691491,  ,  
8.402622042313381e-07,1.10004375669881,8.402622042313381e-07,0.5768493089437537,8.402622042313381e-07,1.101157950610325,8.402622042313381e-07,0.6494834116348155,  ,  
8.402749235575561e-07,1.100009754890005,8.402749235575561e-07,0.604831826623322,8.402749235575561e-07,1.10115410261586,8.402749235575561e-07,0.6494936453720164,  ,  
8.402921781833495e-07,1.099942281398981,8.402921781833495e-07,0.6427920033689369,8.402921781833495e-07,1.101114525943606,8.402921781833495e-07,0.6495052689986062,  ,  
8.402997783276782e-07,1.099879763076576,8.402997783276782e-07,0.6595123208919257,8.402997783276782e-07,1.101102535991031,8.402997783276782e-07,0.6495205859607711,  ,  
8.403057164369093e-07,1.099791550631254,8.403057164369093e-07,0.6725761612005481,8.403057164369093e-07,1.10113898958095,8.403057164369093e-07,0.6495570318179178,  ,  
8.403124693425313e-07,1.099612906350614,8.403124693425313e-07,0.6874325535688015,8.403124693425313e-07,1.101304266885114,8.403124693425313e-07,0.6496534012813547,  ,  
8.403172608797878e-07,1.09941504280369,8.403172608797878e-07,0.6979739355330936,8.403172608797878e-07,1.101537472829563,8.403172608797878e-07,0.6497684014701337,  ,  
8.40321482894909e-07,1.09917876354227,8.40321482894909e-07,0.7072623687997226,8.40321482894909e-07,1.101833513408471,8.40321482894909e-07,0.6499032598691894,  ,  
8.403258998136915e-07,1.098877796810644,8.403258998136915e-07,0.7169795901212062,8.403258998136915e-07,1.102233201557822,8.403258998136915e-07,0.6500712301432044,  ,  
8.403308590033017e-07,1.0984928268997,8.403308590033017e-07,0.727889807263691,8.403308590033017e-07,1.102785458413089,8.403308590033017e-07,0.6502823455553917,  ,  
8.403375554624203e-07,1.097937453794528,8.403375554624203e-07,0.742622017324572,8.403375554624203e-07,1.103689016186054,8.403375554624203e-07,0.6505873711311297,  ,  
8.403441123212326e-07,1.097406816738652,8.403441123212326e-07,0.7570471067118119,8.403441123212326e-07,1.104608925429188,8.403441123212326e-07,0.6509335299904038,  ,  
8.403488783226536e-07,1.097104505665711,8.403488783226536e-07,0.7675323098378537,8.403488783226536e-07,1.10483118902113,8.403488783226536e-07,0.6513129248628947,  ,  
8.403509972938613e-07,1.097020274246804,8.403509972938613e-07,0.7721940464948365,8.403509972938613e-07,1.104628611728171,8.403509972938613e-07,0.6515375027383599,  ,  
8.403532441549334e-07,1.096984406681603,8.403532441549334e-07,0.7771371408534333,8.403532441549334e-07,1.104054333399378,8.403532441549334e-07,0.6518568749201957,  ,  
8.403550355349872e-07,1.09698747786694,8.403550355349872e-07,0.7810781769717251,8.403550355349872e-07,1.103264913017557,8.403550355349872e-07,0.6521692218150701,  ,  
8.403564938085196e-07,1.097001455279945,8.403564938085196e-07,0.7842863787431161,8.403564938085196e-07,1.102384889906781,8.403564938085196e-07,0.6524630091898039,  ,  
8.403579719748923e-07,1.09701535379729,8.403579719748923e-07,0.7875383447630359,8.403579719748923e-07,1.101270084488338,8.403579719748923e-07,0.6527979935485467,  ,  
8.403600693957939e-07,1.097025921412177,8.403600693957939e-07,0.7921526707464692,8.403600693957939e-07,1.099317388430374,8.403600693957939e-07,0.653334631045152,  ,  
8.40362452984845e-07,1.097016371397356,8.40362452984845e-07,0.7973965666589592,8.40362452984845e-07,1.096619295093835,8.40362452984845e-07,0.6540259909703239,  ,  
8.403650271751026e-07,1.096979609171556,8.403650271751026e-07,0.80305978522567,8.403650271751026e-07,1.093206208898505,8.403650271751026e-07,0.6548572218381637,  ,  
8.403670370469666e-07,1.096942985206655,8.403670370469666e-07,0.807481503326509,8.403670370469666e-07,1.090222555097646,8.403670370469666e-07,0.6555569062248684,  ,  
8.403687793676091e-07,1.096933236550005,8.403687793676091e-07,0.8113146087399838,8.403687793676091e-07,1.08743534262852,8.403687793676091e-07,0.6561899646236773,  ,  
8.403703765726307e-07,1.096963459188117,8.403703765726307e-07,0.8148284597876088,8.403703765726307e-07,1.084725559850573,8.403703765726307e-07,0.6567810427191217,  ,  
8.403715447555559e-07,1.097011058991825,8.403715447555559e-07,0.8173984622228972,8.403715447555559e-07,1.082645424740914,8.403715447555559e-07,0.6572122583860412,  ,  
8.403724271390826e-07,1.097067764763055,8.403724271390826e-07,0.819339705981626,8.403724271390826e-07,1.081019349975109,8.403724271390826e-07,0.6575328526539908,  ,  
8.403733118812948e-07,1.097151250104374,8.403733118812948e-07,0.821286138848525,8.403733118812948e-07,1.079344376335247,8.403733118812948e-07,0.6578493848615243,  ,  
8.403742224456343e-07,1.09726689042037,8.403742224456343e-07,0.8232893803954944,8.403742224456343e-07,1.077580353307422,8.403742224456343e-07,0.6581711705272948,  ,  
8.403749851560626e-07,1.097384077563037,8.403749851560626e-07,0.824967343337643,8.403749851560626e-07,1.076079108689679,8.403749851560626e-07,0.6584412729902885,  ,  
8.403757014738622e-07,1.097506170080149,8.403757014738622e-07,0.826543242496803,8.403757014738622e-07,1.074655340224403,8.403757014738622e-07,0.6586988619628684,  ,  
8.403765629787403e-07,1.097659894098787,8.403765629787403e-07,0.8284385532285448,8.403765629787403e-07,1.072930306478287,8.403765629787403e-07,0.659016626378625,  ,  
8.403775091798627e-07,1.097827540886688,8.403775091798627e-07,0.8305201956978362,8.403775091798627e-07,1.071022886444039,8.403775091798627e-07,0.6593770319827054,  ,  
8.403784763812941e-07,1.097989064483728,8.403784763812941e-07,0.8326480388469968,8.403784763812941e-07,1.069060541071963,8.403784763812941e-07,0.6597570058916461,  ,  
8.403795238015723e-07,1.098147119480468,8.403795238015723e-07,0.8349523634591535,8.403795238015723e-07,1.066921616502778,8.403795238015723e-07,0.6601793754899331,  ,  
8.403807064787083e-07,1.098301836446619,8.403807064787083e-07,0.8375542531583056,8.403807064787083e-07,1.064489803288469,8.403807064787083e-07,0.6606661376196822,  ,  
8.403820486707436e-07,1.098449394227817,8.403820486707436e-07,0.8405070756359305,8.403820486707436e-07,1.061710908572896,8.403820486707436e-07,0.6612268765978254,  ,  
8.40383653854657e-07,1.098593635130727,8.40383653854657e-07,0.8440384802454191,8.40383653854657e-07,1.05836634178717,8.40383653854657e-07,0.6619031935121916,  ,  
8.40385688595195e-07,1.098739046942499,8.40385688595195e-07,0.848514909429025,8.40385688595195e-07,1.054104431308705,8.40385688595195e-07,0.6627531872012915,  ,  
8.403882016843073e-07,1.098882314196595,8.403882016843073e-07,0.8540437054761361,8.403882016843073e-07,1.048831745321504,8.403882016843073e-07,0.66379359511698,  ,  
8.403908887972594e-07,1.099008203219984,8.403908887972594e-07,0.8599553539706714,8.403908887972594e-07,1.043211984486464,8.403908887972594e-07,0.664892193055062,  ,  
8.403952882320994e-07,1.099177542078937,8.403952882320994e-07,0.8696341106186783,8.403952882320994e-07,1.03411893119195,8.403952882320994e-07,0.6666429626398893,  ,  
8.404001065207244e-07,1.099323315822351,8.404001065207244e-07,0.8802343455936821,8.404001065207244e-07,1.024376993379138,8.404001065207244e-07,0.6684722445182819,  ,  
8.40404951038313e-07,1.099435585753036,8.40404951038313e-07,0.8908922842885661,8.40404951038313e-07,1.014850848316946,8.40404951038313e-07,0.6702033372146438,  ,  
8.404100478491992e-07,1.099523844644274,8.404100478491992e-07,0.9021052682381986,8.404100478491992e-07,1.005137678566698,8.404100478491992e-07,0.6718971975615339,  ,  
