P_inst (ln_comp_coarse=2e-07) X,P_inst (ln_comp_coarse=2e-07) Y
7.254184906633496e-07,0.0008976566939309873
7.254242637507278e-07,0.0007046553966586832
7.254314775168157e-07,0.0005078530045350432
7.254397844304224e-07,0.0003371401949095481
7.254485347185273e-07,0.0002167957358866448
7.254598777143914e-07,0.0001321059120569893
7.254689182872206e-07,0.0001010350719587036
7.254812685003027e-07,8.299391212704166e-05
7.254906342501513e-07,7.749719057281157e-05
7.255e-07,7.459550662437342e-05
7.255145544907099e-07,7.211050452312021e-05
7.255307353357223e-07,6.99519470701867e-05
7.2554679078174e-07,6.820283137045059e-05
7.255789016737754e-07,6.523468417112169e-05
7.256093365530543e-07,6.290324122654681e-05
7.256576812166036e-07,5.995383253846293e-05
7.2572726776593e-07,5.692339835679214e-05
7.258664408645828e-07,5.350050279917182e-05
7.260969644361217e-07,5.140154337367753e-05
7.26364820641895e-07,5.079538003705525e-05
7.266839993160321e-07,5.06577935363531e-05
7.270694119120564e-07,5.064246193647134e-05
7.27576707653431e-07,5.065175550466741e-05
7.282770274185066e-07,5.066584576693849e-05
7.291385137092533e-07,5.067958488523561e-05
7.3e-07,5.068996178502118e-05
7.300487605589398e-07,5.069060039486907e-05
7.301225103106092e-07,5.070629035403723e-05
7.301511986701498e-07,5.079658932530817e-05
7.30208575389231e-07,5.271615030486421e-05
7.302247971913794e-07,5.425524886560271e-05
7.302388236618751e-07,5.585937414927169e-05
7.302572405733686e-07,5.72565191098232e-05
7.302705917559814e-07,5.819831694555562e-05
7.302778025016613e-07,6.240059141663023e-05
7.302848597578685e-07,7.338578418362766e-05
7.302933087201573e-07,9.013711121592356e-05
7.303004108292616e-07,9.712671667517135e-05
7.303086583662539e-07,0.0001001714929467395
7.30310761164565e-07,0.0001074774981424841
7.303124196719557e-07,0.000115623950481557
7.303143360284765e-07,0.0001236605385628665
7.303163499008926e-07,0.0001296287519729597
7.303181660361077e-07,0.0001441191515578395
7.303199751695012e-07,0.0001588144573233343
7.303213919201811e-07,0.00017258525904696
7.30322708231753e-07,0.0002011280571096546
7.303245282255476e-07,0.0002829185243980861
7.303259252735151e-07,0.0003541212856947206
7.303274433220471e-07,0.0004073510096561523
7.303292589984174e-07,0.000448920914394152
7.303306736200488e-07,0.0004965486859579611
7.303317768094322e-07,0.0004922113469227959
7.303327039147553e-07,0.0004513182420153158
7.303334954256089e-07,0.000410969063961973
7.303342638974478e-07,0.0003775701355592575
7.303353324929948e-07,0.0003366265654516215
7.303360893976217e-07,0.0003126199845075406
7.303368591110923e-07,0.0002943769459240396
7.303377777940765e-07,0.0002773999535227494
7.30338673339608e-07,0.0002630225089649378
7.30339507112469e-07,0.000250578252414179
7.303404931709756e-07,0.0002365862855658871
7.303420637202914e-07,0.0002167227700556366
7.30344327622356e-07,0.0002028015312976613
7.303472004582315e-07,0.0002174610090833406
7.303497831772078e-07,0.0002428086211995182
7.30352075708754e-07,0.0002529791875236791
7.303543283431738e-07,0.00024125172820802
7.303564570809942e-07,0.0002087430020981058
7.303578394857541e-07,0.0001978880843699647
7.303593172234623e-07,0.000240093296078789
7.303610223772097e-07,0.0003275789512136632
7.303629132927063e-07,0.0004092087989935907
7.303644150395257e-07,0.0004481731419257328
7.303668111591903e-07,0.0004715408962105113
7.303692037041762e-07,0.0004669295468128767
7.303714042673331e-07,0.0004533043474823267
7.303738683920386e-07,0.0004357274806656365
7.303766741417151e-07,0.0004160449411941802
7.303800900266107e-07,0.0003936246076284742
7.303837801058799e-07,0.0003713127998054839
7.303881803570733e-07,0.0003468957408739933
7.303931610136761e-07,0.0003217665023117856
7.303989236968546e-07,0.0002955443422592112
7.304055609096981e-07,0.0002686950465950088
7.304132371167179e-07,0.0002414925647941906
7.30422107146016e-07,0.000214507886638643
7.304323707841761e-07,0.0001882774912496474
7.304443039528188e-07,0.0001633863916229153
7.304580850378893e-07,0.0001406790708350919
7.304742008789235e-07,0.0001205851048319084
7.304871004394617e-07,0.0001084030135548218
7.305e-07,9.891800905240655e-05
7.305087072713096e-07,9.394690896731564e-05
7.305195019982653e-07,8.860092000967182e-05
7.305300726178616e-07,8.435789936989802e-05
7.305512138570541e-07,7.807443177153775e-05
7.305934963354391e-07,7.088433847407209e-05
7.306692707653481e-07,6.513013303647865e-05
7.307543776879797e-07,6.141665858271954e-05
7.308571958990328e-07,5.776524139796781e-05
7.309807045190628e-07,5.406304908657954e-05
7.311650341231289e-07,4.972656421517124e-05
7.314774704560581e-07,4.499847921893156e-05
7.320812307473466e-07,4.137606206506734e-05
7.327448704715978e-07,4.057619190994774e-05
7.334530796477765e-07,4.045878405728166e-05
7.342191156089093e-07,4.044749823521037e-05
7.351883572461811e-07,4.044875489152181e-05
7.352731618371741e-07,4.044891917587855e-05
7.352837624110483e-07,4.045145125326472e-05
7.352890626979853e-07,4.046866613873795e-05
7.352988255475743e-07,4.066172756554496e-05
7.353027161720492e-07,4.164021556798835e-05
7.353100780627014e-07,7.419328687627333e-05
7.353135878163371e-07,0.0001386049672212688
7.353175749708986e-07,0.000212958175426603
7.353205070394735e-07,0.0002316566874830882
7.353219191359034e-07,0.0002627901897396246
7.353230989616435e-07,0.0003334877450496028
7.353244912935154e-07,0.0004585514771775552
7.353257267397307e-07,0.0005604632690653563
7.353271066675574e-07,0.0006211339138627219
7.353280464794985e-07,0.0006760938912287911
7.353291017819754e-07,0.0007534224366123098
7.353300914514679e-07,0.0007968925067874159
7.353310270142824e-07,0.0007955116193064692
7.353317753595936e-07,0.0007732860018696754
7.353329421731742e-07,0.0007040643983311896
7.353340241395627e-07,0.000606307992825003
7.353346649681925e-07,0.0005505376364640323
7.353352950820945e-07,0.0005006637414934163
7.3533619650995e-07,0.0004418369217800298
7.353371623573713e-07,0.0003951884929378244
7.353382428790821e-07,0.0003585752058582824
7.35339362557755e-07,0.0003374368502602944
7.353405193496862e-07,0.000325594131934905
7.353414886377358e-07,0.0003030434328955839
7.353426905323157e-07,0.0002579449167279599
7.353435811356331e-07,0.0002390446323515373
7.35344366519384e-07,0.0002335687703643689
7.353453677281986e-07,0.0002260917680039435
7.353466491346613e-07,0.0002094849983975731
7.353477972375879e-07,0.0001916584540199524
7.353491125160429e-07,0.0001731893753845268
7.353507116457327e-07,0.0001560869842674554
7.353524010650883e-07,0.0001430488535476975
7.353543168637513e-07,0.0001312833820727207
7.353562652173643e-07,0.0001216089154630698
7.353584499708514e-07,0.0001174237207790864
7.353610183928867e-07,0.0001311321610583627
7.353634512659527e-07,0.0001644052223459233
7.353654901765696e-07,0.0001920687508842628
7.353681127314024e-07,0.000210399518518299
7.353696956091927e-07,0.0002218928440467555
7.353709432100026e-07,0.0002429518340490947
7.353722737263324e-07,0.0002711301624323257
7.353734296287604e-07,0.0002878496012894118
7.353746816428413e-07,0.0002928288110013551
7.353758861801782e-07,0.00030262422972029
7.353773238672283e-07,0.0003316015272786528
7.353783497829877e-07,0.0003818995768263933
7.353793785526269e-07,0.0004407824970965183
7.353804041395195e-07,0.000492325162277399
7.353813547637823e-07,0.0005315918950100472
7.35382592407219e-07,0.000570675733232711
7.353839528517614e-07,0.0005988637261350283
7.353852207801646e-07,0.0006143027673504557
7.353866592221644e-07,0.0006288392862986246
7.353884920990143e-07,0.0006941731779719622
7.353902002225615e-07,0.0008638166061431217
7.353916094206341e-07,0.001029621333733709
7.353929514397086e-07,0.001153716277212138
7.353942320752376e-07,0.001228901938000378
7.353962672671505e-07,0.00126908339226653
7.353983548027413e-07,0.001250959192400673
7.354003364004152e-07,0.001257178484412207
7.35402322998225e-07,0.001378288565996607
7.354039716741282e-07,0.001559964462560287
7.354052344214916e-07,0.001707760696089829
7.354065087078677e-07,0.001840109124344922
7.354081874453483e-07,0.00196994905415294
7.354094909602054e-07,0.002029921907843731
7.35411181424955e-07,0.002055985097459007
7.35412724198934e-07,0.00203718289957637
7.354143104279429e-07,0.001989204117082642
7.354163104392768e-07,0.001906393781427472
7.354179122444163e-07,0.001832387750874605
7.354201858538379e-07,0.001725042774490378
7.354220875305624e-07,0.001636146053474695
7.354243567064618e-07,0.001532053154008596
7.354266636568062e-07,0.001429239384830649
7.354291161131363e-07,0.001323001296321035
7.354317615464631e-07,0.001212622032451978
7.35434570554974e-07,0.00109992040494225
7.354376004665453e-07,0.0009843546473752456
7.354408519988965e-07,0.0008672917482697657
7.354443944284718e-07,0.0007491225981343767
7.354481613575563e-07,0.0006342966887863102
7.354523926119394e-07,0.0005197987486423869
7.35456805813086e-07,0.0004173738193302836
7.354616800180956e-07,0.0003255609971216862
7.354667240420872e-07,0.0002524091904360579
7.354719560568543e-07,0.0001968913588014546
7.354773971764289e-07,0.0001560347098323925
7.354833048463515e-07,0.0001259005430253844
7.354893674083656e-07,0.0001051002790929246
7.354960571400961e-07,8.978813972312943e-05
7.355031424315132e-07,7.87044443911979e-05
7.355104070593028e-07,7.071595035928354e-05
7.355185799654313e-07,6.408762973433023e-05
7.355266362814599e-07,5.921047359669829e-05
7.355358307031399e-07,5.491402211738754e-05
7.355449631376116e-07,5.167924463771672e-05
7.355551496424686e-07,4.889937692636793e-05
7.35565540541176e-07,4.679178844020894e-05
7.355768586113185e-07,4.507036603790137e-05
7.355886329859898e-07,4.378712081129495e-05
7.356012849707776e-07,4.279085114980569e-05
7.356145919725865e-07,4.207362388348247e-05
7.356288054774156e-07,4.154302405623263e-05
7.356438331344684e-07,4.117913693319625e-05
7.356598508731142e-07,4.092246071115842e-05
7.356768273497971e-07,4.075665388782813e-05
7.356949228697831e-07,4.064501772481196e-05
7.357141362581444e-07,4.057776271471027e-05
7.357346306882802e-07,4.0534310447108e-05
7.357564163936019e-07,4.051006321209194e-05
7.357796685684586e-07,4.049469326644946e-05
7.35804415039836e-07,4.048661723287637e-05
7.35830839464355e-07,4.048125877938793e-05
7.358589950599956e-07,4.047834646917471e-05
7.358890731839903e-07,4.047609099611025e-05
7.359211576424237e-07,4.04745943949469e-05
7.359554470332608e-07,4.047323576979733e-05
7.359920612704389e-07,4.047212837306697e-05
7.360312078177293e-07,4.047107818677389e-05
7.360730459151498e-07,4.047014070911919e-05
7.361177970403704e-07,4.046926028683125e-05
7.361656610580571e-07,4.046845357122403e-05
7.362168808353771e-07,4.046770543501589e-05
7.362716977906973e-07,4.046701684112485e-05
7.363303845848703e-07,4.046638348670394e-05
7.363932259554618e-07,4.046580188696933e-05
7.364605329289652e-07,4.046527043241147e-05
7.365326370372113e-07,4.046478480663086e-05
7.366098960232132e-07,4.046434416145178e-05
7.366926937267339e-07,4.046394430311534e-05
7.367814429446443e-07,4.046358465419996e-05
7.368765872367424e-07,4.04632611878205e-05
7.369786033280319e-07,4.046297352946769e-05
7.370880035576223e-07,4.046271780240429e-05
7.372053385352115e-07,4.046249374309884e-05
7.373311999954125e-07,4.046229764248717e-05
7.37466223865356e-07,4.046212937749898e-05
7.376110935594539e-07,4.04619852616234e-05
7.377665435221752e-07,4.046186523223179e-05
7.379333630343535e-07,4.04617656103388e-05
7.381124003038514e-07,4.046168642209202e-05
7.383045668618442e-07,4.046162403245756e-05
7.385108422870953e-07,4.046157843607591e-05
7.387322792829953e-07,4.046154601088802e-05
7.389700091335979e-07,4.046152677512546e-05
7.392252475669231e-07,4.046151712984598e-05
7.394993010559397e-07,4.046151711928601e-05
7.397935735898489e-07,4.046152320888218e-05
7.4e-07,4.046153101340371e-05
7.400254589140836e-07,4.046165954181879e-05
7.40073278744218e-07,4.046263241836637e-05
7.401211093656191e-07,4.050664034348828e-05
7.401985328459609e-07,4.29233620014688e-05
7.402145569136918e-07,4.452428419211566e-05
7.402283003365226e-07,4.599000226011016e-05
7.40245182333834e-07,4.691986507517082e-05
7.402592538492553e-07,4.905071467273531e-05
7.402661413411789e-07,5.624472654414458e-05
7.402725067030805e-07,6.748591199222555e-05
7.40279414317434e-07,7.854108519927677e-05
7.402865716103076e-07,8.818586081563525e-05
7.402897012295816e-07,0.0001198530683422152
7.402923129018441e-07,0.0001900747855277796
7.402954451230148e-07,0.0003139283025733258
7.402979811912216e-07,0.0004124836827383257
7.403004814744842e-07,0.0004853299053032315
7.403041229264531e-07,0.0006251735078637689
7.403067998457913e-07,0.0007220036920858191
7.403083458529555e-07,0.0007473762882442114
7.40309905787614e-07,0.0007353660571150432
7.40311492736195e-07,0.0006743602931980657
7.40312846746059e-07,0.0006035470737089699
7.403140401493203e-07,0.0005391943720974517
7.403152483403503e-07,0.0004761089075951518
7.403168780647324e-07,0.0004017633186305176
7.403186441574219e-07,0.0003413449077721441
7.403206725276514e-07,0.0002934974260053297
7.403229245476705e-07,0.0002599926897452542
7.403249032969753e-07,0.0002380160036810536
7.403271035111447e-07,0.0002167436048090878
7.403297452551924e-07,0.0001938249590197688
7.403331872970308e-07,0.0001655342959398264
7.403360841278532e-07,0.0001433423276462261
7.403392020331096e-07,0.0001238311630578188
7.403426713431001e-07,0.0001094129863810549
7.403473269640344e-07,9.945638607043009e-05
7.403536215549462e-07,9.4421682811225e-05
7.403603213707238e-07,9.300333543381965e-05
7.403675683412642e-07,9.270585070093834e-05
7.403771600155922e-07,9.255728606615879e-05
7.403918016836795e-07,9.239808876056912e-05
7.404141313977797e-07,9.21447091132854e-05
7.404470302391163e-07,9.176957419476404e-05
7.404735151195582e-07,9.147135320624478e-05
7.405e-07,9.117498403143631e-05
7.405138383013539e-07,9.101970568915177e-05
7.405304027125076e-07,9.083568559154279e-05
7.405461029261717e-07,9.066099315943981e-05
7.405775033534998e-07,9.031372426689672e-05
7.406403042081559e-07,8.962818156910056e-05
7.407659059174683e-07,8.830556199995424e-05
7.410171093360931e-07,8.603892687667295e-05
7.413233662423047e-07,8.487793623995781e-05
7.415387465149345e-07,8.58104584031957e-05
7.416731347830928e-07,8.679876584486976e-05
7.417143727027238e-07,8.696431643856322e-05
7.417968485419857e-07,8.699824986105223e-05
7.418854749974158e-07,9.54495031086357e-05
7.419071428929668e-07,0.000101881781906565
7.419179768407423e-07,0.000105087553918448
7.419396447362932e-07,0.0001066780232215345
7.419571533901781e-07,9.919638051874373e-05
7.419804285169659e-07,9.046887457314004e-05
7.419864726700427e-07,9.100426926916703e-05
7.419909635502994e-07,9.109613197860264e-05
7.419958454636296e-07,8.985010560209867e-05
7.420000107836142e-07,8.761279861574668e-05
7.420047433644239e-07,8.414395374809253e-05
7.420093178107278e-07,8.059331411002834e-05
7.420131272884854e-07,7.840336076728507e-05
7.420161698437381e-07,7.735940206257653e-05
7.420189435750648e-07,7.663266360883072e-05
7.420221058821076e-07,7.591541188145061e-05
7.420254892527787e-07,7.522148305239853e-05
7.420308067195156e-07,7.421246259021727e-05
7.420404758463376e-07,7.249583289913875e-05
7.420568421170138e-07,6.965584021540216e-05
7.420844571544432e-07,6.365745679055623e-05
7.421096360554917e-07,5.881353599085644e-05
7.421308308493415e-07,5.619479636131887e-05
7.421524947439991e-07,5.436057256330581e-05
7.421958225333143e-07,5.230473261837122e-05
7.422400846731487e-07,5.131011970715108e-05
7.423189606130159e-07,5.059153992302907e-05
7.424096008039965e-07,5.035658858443175e-05
7.425262058625158e-07,5.029653085872343e-05
7.426789288771558e-07,5.030030882943406e-05
7.42913026809373e-07,5.032922217303162e-05
7.433019578276312e-07,5.037103254822834e-05
7.44043809199179e-07,5.044094121902555e-05
7.44414734884953e-07,5.046767469967864e-05
7.45156586256501e-07,5.051651512395566e-05
7.452493176779445e-07,5.05200560854646e-05
7.452609091056249e-07,5.052212953224946e-05
7.452701749963978e-07,5.054175241854974e-05
7.452765677637334e-07,5.061419794491286e-05
7.452833492510396e-07,5.106157749207264e-05
7.452889761401848e-07,6.112787773607095e-05
7.452937549594118e-07,0.0001144592214971329
7.452950301204759e-07,0.0001379252263137302
7.452963663985263e-07,0.0001632339418087441
7.452975135611405e-07,0.000185356704862889
7.452991834733371e-07,0.000224432304154255
7.453009565698463e-07,0.0002790791781455591
7.453023091464159e-07,0.0003033419688834954
7.453030320529138e-07,0.0003049910820678084
7.453037549594117e-07,0.0003033987969674621
7.453040469182766e-07,0.0002983895529910291
7.453044373320892e-07,0.0002930096073602236
7.45304801064324e-07,0.0002889719907580864
7.45305484370432e-07,0.0002816927273503054
7.453064027302587e-07,0.0002707009274349858
7.453074060227309e-07,0.0002583396701968153
7.453084259466283e-07,0.0002516351603392265
7.453095110993745e-07,0.0002601060870532448
7.453106617047228e-07,0.0002918580133905936
7.453115596524906e-07,0.0003205932231789915
7.453124840707978e-07,0.0003420395640395888
7.453131511802688e-07,0.0003534595463591154
7.453138334187273e-07,0.0003625260356030212
7.453145619887919e-07,0.0003646489147037234
7.453158525522917e-07,0.0003491242678617959
7.453168727098454e-07,0.0003523510186453953
7.453179550995251e-07,0.000396661786392973
7.453189822313744e-07,0.0004562784599445446
7.453198876670285e-07,0.0004932800704597712
7.453206241052529e-07,0.0005109620598436119
7.45321434226889e-07,0.0005371008729413769
7.453221323210947e-07,0.0005674094348783381
7.453229830562308e-07,0.0005934746575234715
7.453243992680396e-07,0.0005919046591167131
7.453254260708485e-07,0.0005642367720275176
7.453263317749654e-07,0.0005323559786226157
7.45327506975846e-07,0.0004879555117381941
7.453287706035588e-07,0.0004390019197804772
7.453298204009619e-07,0.0004023637803508065
7.45330948538462e-07,0.0003702337527946879
7.453325798135504e-07,0.0003379381189884163
7.453338801034934e-07,0.0003321994312983576
7.453352346002726e-07,0.0003453299170781351
7.453363869773938e-07,0.0003594641424612307
7.453375466104716e-07,0.0003691268284703325
7.453389764192761e-07,0.0003788335779460159
7.453401469502691e-07,0.0004022164816489929
7.453413118382733e-07,0.0004297108370595752
7.453426488764644e-07,0.0004490825501313556
7.453436350581233e-07,0.0004559754684841172
7.453447378507913e-07,0.0004581494306646996
7.453459064895166e-07,0.000451007727145469
7.453470951598193e-07,0.0004291632040501794
7.453484400640448e-07,0.0003959028820950147
7.453493961111893e-07,0.0003743724408277032
7.453507248538864e-07,0.0003792640201651404
7.453519935049424e-07,0.0004196175090070982
7.453534637472143e-07,0.000466185606437158
7.453545195819546e-07,0.0004912521708624822
7.453558817296353e-07,0.0005133726705828701
7.453573249448708e-07,0.0005298351689052308
7.453585774754075e-07,0.0005404228167833133
7.453600607488641e-07,0.0005459631726384732
7.453623406774779e-07,0.0005412039319555471
7.453649907568778e-07,0.0005625316142568923
7.453674137041065e-07,0.0007146162058880953
7.453693460800408e-07,0.0008984723040848068
7.453707477391258e-07,0.001018705741684516
7.45372247880769e-07,0.001110691366276033
7.453741268743641e-07,0.001163374621238679
7.453758216637223e-07,0.001161161580586567
7.453777759994296e-07,0.00112775788782725
7.453797421430806e-07,0.001080871302111781
7.453816697366536e-07,0.001042126344621478
7.453845340898784e-07,0.001056647230241224
7.453870613368238e-07,0.001182718592709542
7.45389880643798e-07,0.00140459187774899
7.453925564879116e-07,0.001604810666447708
7.453948008097942e-07,0.001717283405813971
7.453976050700941e-07,0.00175423752509245
7.45399926647081e-07,0.001703951135094465
7.454031312782159e-07,0.001572323632202237
7.454063779126039e-07,0.001419155745453006
7.454089112019728e-07,0.001302802022673454
7.454128059176829e-07,0.001134863219333272
7.454165319665045e-07,0.0009867454518181786
7.454210000852268e-07,0.000825811996030103
7.454261947033211e-07,0.000662150885227015
7.454320524323242e-07,0.0005065325916072126
7.454383580859068e-07,0.0003717582448643048
7.454458442938112e-07,0.0002536457402211968
7.454537416347273e-07,0.0001726173800407538
7.454629206549598e-07,0.0001197426537517168
7.454712695378176e-07,9.562364608559215e-05
7.454815936395858e-07,8.171207766281545e-05
7.454938900202508e-07,7.500992101113909e-05
7.455056137050685e-07,7.213169133663154e-05
7.455194399564113e-07,7.00818554942774e-05
7.455330212467035e-07,6.851775689825461e-05
7.455496021311789e-07,6.686883994177234e-05
7.455672303137276e-07,6.529485344997984e-05
7.455885906678895e-07,6.360795103061048e-05
7.456127664893832e-07,6.192905370736479e-05
7.4564141008666e-07,6.023178412521657e-05
7.456748982674168e-07,5.856653806460976e-05
7.457139639203951e-07,5.699627003474916e-05
7.457598073119578e-07,5.554395359966784e-05
7.45813479370465e-07,5.426599320890585e-05
7.458763083964401e-07,5.318285394020354e-05
7.459500206169348e-07,5.231721833034088e-05
7.460362867980668e-07,5.166296917815502e-05
7.461375805903696e-07,5.12055914278386e-05
7.462561012843922e-07,5.091024507376205e-05
7.463954057221302e-07,5.073953730413067e-05
7.465583122957412e-07,5.065227941390716e-05
7.467499843671946e-07,5.061588223811689e-05
7.469740501807889e-07,5.060543639749627e-05
7.472377764629632e-07,5.060697367251632e-05
7.475461597360445e-07,5.061288606894853e-05
7.479089420405321e-07,5.062045322954702e-05
7.483336139139728e-07,5.062858305916174e-05
7.488326123556483e-07,5.063692451833116e-05
7.494175310305845e-07,5.064517356776077e-05
7.5e-07,5.065197326913088e-05
7.500412930389738e-07,5.065251377215868e-05
7.501073065263195e-07,5.065817744802347e-05
7.501971783744478e-07,5.192128780935564e-05
7.502257525657669e-07,5.431962785960493e-05
7.502406155829526e-07,5.601342879714297e-05
7.502537673240896e-07,5.707224666215787e-05
7.502671001829193e-07,5.760311015749924e-05
7.502763543375115e-07,6.101452852424251e-05
7.502844240370503e-07,7.245364981940799e-05
7.502937525861343e-07,9.074433308229623e-05
7.50301006621882e-07,9.718682430117413e-05
7.503094854072753e-07,0.0001021712602884089
7.503116868632831e-07,0.000111493105533154
7.503134437108089e-07,0.0001198858848240796
7.50315275031724e-07,0.0001257532082222822
7.503169573590643e-07,0.0001333403265121945
7.503186647733806e-07,0.0001486072183438152
7.503199160715051e-07,0.000158481548565547
7.503211992574685e-07,0.0001704173726800553
7.503225139836472e-07,0.0001959444913123313
7.503243371656292e-07,0.0002738046804428026
7.503257551364341e-07,0.0003469899088242788
7.503272457201094e-07,0.0004025392071761568
7.503291579222908e-07,0.0004463868616425401
7.503305801346494e-07,0.0004948085438398512
7.503317060550908e-07,0.0004935516420006035
7.503326345634436e-07,0.0004538691898319449
7.503334440204232e-07,0.000412508027196978
7.503342037220454e-07,0.0003793795736340949
7.503352814858744e-07,0.0003379033278941668
7.50336045741758e-07,0.0003134905395886274
7.503368114419755e-07,0.0002951962728827526
7.503377182008304e-07,0.0002783368067840173
7.503386292783549e-07,0.000263662938967867
7.503394576587775e-07,0.000251280007729588
7.503404402042502e-07,0.0002373119453853998
7.503419749911816e-07,0.0002177005091605342
7.503442296299853e-07,0.0002029303132970413
7.503470741777206e-07,0.0002162868735302627
7.503496728292027e-07,0.0002419134821876557
7.503519791360785e-07,0.0002529930860196679
7.503542046916876e-07,0.0002425381059806587
7.503562920405284e-07,0.0002117443766637335
7.503577037636025e-07,0.0001971006705616553
7.503592392916757e-07,0.0002365593230992106
7.503607875227488e-07,0.0003156781879545908
7.503625504372147e-07,0.0003964162543449143
7.503641788619376e-07,0.0004437486027177932
7.5036639448459e-07,0.0004700579847737014
7.503690475929941e-07,0.0004676097622931226
7.503712110828481e-07,0.0004546506724294488
7.503736346822104e-07,0.0004374578203960815
7.503766930999491e-07,0.0004159834553456792
7.503810805790098e-07,0.0003875186551353579
7.503868341487303e-07,0.0003541737280861783
7.503935740557091e-07,0.0003198176703047005
7.504019937213153e-07,0.0002827351069012667
7.504133913232572e-07,0.0002409976034222439
7.504302338076855e-07,0.0001933131594237488
7.504532858358957e-07,0.0001478499493608529
7.504766429179478e-07,0.0001179473783270015
7.505000000000001e-07,9.882531439852161e-05
7.505126566685946e-07,9.199123297181565e-05
7.505279932516154e-07,8.521582432753618e-05
7.505426055540783e-07,8.04035497557128e-05
7.505718301590039e-07,7.396681089575483e-05
7.506302793688552e-07,6.752526407684533e-05
7.507102994538957e-07,6.321929140794543e-05
7.508042350845358e-07,5.95790909243083e-05
7.509173183776389e-07,5.588352850622577e-05
7.510633143501328e-07,5.195895193578564e-05
7.513057468152814e-07,4.724551197106777e-05
7.517318772337423e-07,4.286277440463318e-05
7.52394468036211e-07,4.082277989268075e-05
7.530676775646835e-07,4.049285670156711e-05
7.538004509631054e-07,4.044989549049945e-05
7.54636744701449e-07,4.044772615575527e-05
7.549178195266623e-07,4.044826159089776e-05
7.55058356939269e-07,4.044854806897492e-05
7.551286256455724e-07,4.044869152777558e-05
7.55269163058179e-07,4.044895866818701e-05
7.552837922886243e-07,4.045071133238124e-05
7.55291106903847e-07,4.047703027529146e-05
7.55302986935247e-07,4.16598820837228e-05
7.553086602327542e-07,5.88052439311447e-05
7.55312306293316e-07,0.000107398722835491
7.553150741512147e-07,0.0001625457269753258
7.55317989005715e-07,0.0002047868104132025
7.553212820422855e-07,0.0002262036380821633
7.553226297545337e-07,0.0002833711400586442
7.553238371582125e-07,0.0003820745802409301
7.553251215719551e-07,0.0005062642661921195
7.553264382845729e-07,0.0005919537981188331
7.553280385928094e-07,0.0006743258725993436
7.553292127691541e-07,0.0007657765816425772
7.55330266550278e-07,0.0008106607062593751
7.553312185609951e-07,0.0008032363615050573
7.553319925888832e-07,0.0007743578596881127
7.553332323211596e-07,0.0006842169227754267
7.553341939012616e-07,0.0005923139187783635
7.553349407628043e-07,0.0005256103880882882
7.55335629058288e-07,0.0004721420322930401
7.553365739850848e-07,0.0004160025258426605
7.553376801674415e-07,0.0003741663978936104
7.553388657501711e-07,0.0003503352277058084
7.553399944990683e-07,0.0003399989258048992
7.553410396902846e-07,0.0003255130245975001
7.553420448520138e-07,0.0002946053933714567
7.553427394568789e-07,0.0002697932259293213
7.553435165855535e-07,0.0002504609938417951
7.553443531005256e-07,0.0002371720753181409
7.553454019792733e-07,0.0002199096116888657
7.553468095589521e-07,0.0001914107684300325
7.553480066060816e-07,0.0001673130976352944
7.553493846261814e-07,0.0001452646195379671
7.553510652274059e-07,0.0001276034920045813
7.553527434335172e-07,0.0001165797219465052
7.553547391449885e-07,0.0001070651960779576
7.553566951856051e-07,0.0001002013041530237
7.553589613937235e-07,9.875933293743268e-05
7.553617245937243e-07,0.0001149339065676617
7.553642490159594e-07,0.000145045391624679
7.553666201321058e-07,0.000170142645109763
7.553699275222069e-07,0.0001877784183608895
7.553718431660853e-07,0.0002086447071893984
7.553732603961714e-07,0.0002312491556005297
7.553747232264547e-07,0.0002440833542682494
7.553761314627392e-07,0.0002423696785663252
7.553777508715588e-07,0.0002662184971079858
7.553791381863881e-07,0.0003331738511406016
7.553800307690874e-07,0.0003770615320552875
7.553809692044397e-07,0.0004179685753720777
7.553822840491017e-07,0.0004642468996441453
7.553835202619443e-07,0.0004951393571787585
7.55384798300406e-07,0.0005162332207843534
7.553861350628873e-07,0.0005313230650034135
7.553876390405433e-07,0.000561523561242394
7.553893866324818e-07,0.0006829545365145122
7.553907945689136e-07,0.0008497748893989335
7.553917930917604e-07,0.0009659289034725886
7.55392832085061e-07,0.001064630924111891
7.553942770227641e-07,0.001155307629796284
7.553954543486566e-07,0.00119061684631118
7.553968765657009e-07,0.001197248100062112
7.553984969965159e-07,0.001183169221551484
7.553999079649138e-07,0.001184683601089301
7.554017687259865e-07,0.001269550783713016
7.55403363243289e-07,0.00142929807412144
7.554046637900749e-07,0.001586138607287692
7.554059514695818e-07,0.001732929050397967
7.55407612636238e-07,0.001885014748894584
7.554090524969612e-07,0.001971492342542312
7.554108905661185e-07,0.002018506999020913
7.554127013909173e-07,0.002006040658548942
7.554147647059623e-07,0.001945251299735876
7.554170456039239e-07,0.001850278798934355
7.554190302503233e-07,0.00176011776707371
7.55421599970778e-07,0.001643144952497916
7.554240912567188e-07,0.001532173182842467
7.554270178429082e-07,0.001405594808530237
7.554302034224679e-07,0.001272984759822886
7.554337935327211e-07,0.001130038104403363
7.554378710245403e-07,0.0009768380880727911
7.554424326924921e-07,0.0008179710528607918
7.55447631348581e-07,0.0006553600032461471
7.554534508867581e-07,0.0004986765658166749
7.55459620371668e-07,0.0003652136024283989
7.554665958925118e-07,0.0002553689390413073
