delay X,delay Y
2.36e-06,1.929324717634327e-09
2.38e-06,1.930188753497595e-09
2.4e-06,1.93110606935113e-09
2.42e-06,1.932153032116369e-09
2.44e-06,1.932858521871994e-09
2.46e-06,1.933732535636885e-09
2.48e-06,1.934606331890251e-09
2.5e-06,1.935551137781189e-09
2.52e-06,1.936354904935258e-09
2.54e-06,1.937150707792485e-09
2.56e-06,1.938060819324958e-09
2.58e-06,1.93908426028033e-09
2.6e-06,1.940007050500706e-09
2.62e-06,1.9407709250758e-09
2.64e-06,1.941535224020116e-09
2.66e-06,1.942402494514305e-09
2.68e-06,1.938366432916842e-09
2.7e-06,1.938701354579829e-09
2.72e-06,1.939398816533735e-09
2.74e-06,1.940146391878389e-09
2.76e-06,1.941062417294063e-09
2.78e-06,1.941956091708383e-09
2.8e-06,1.942750206298813e-09
2.82e-06,1.943575807780921e-09
2.84e-06,1.944558136710589e-09
2.86e-06,1.945543572542659e-09
2.88e-06,1.946297461236288e-09
2.9e-06,1.947387339498805e-09
2.92e-06,1.94821468938962e-09
2.94e-06,1.949045463246579e-09
2.96e-06,1.949931198165293e-09
2.98e-06,1.950897906075278e-09
3e-06,1.95172269752436e-09
3.02e-06,1.952494458612093e-09
3.04e-06,1.953370088287814e-09
3.06e-06,1.954321055332471e-09
3.08e-06,1.955142391011485e-09
3.1e-06,1.956086895067269e-09
3.12e-06,1.956937538692022e-09
3.14e-06,1.957812566142207e-09
3.16e-06,1.958684210360707e-09
3.18e-06,1.95956986526928e-09
3.2e-06,1.960352368706102e-09
3.22e-06,1.961347877668601e-09
3.24e-06,1.962125726050751e-09
3.26e-06,1.963101647024058e-09
3.28e-06,1.963779542664016e-09
3.3e-06,1.960010744358255e-09
3.32e-06,1.960350716163562e-09
3.34e-06,1.960978692305155e-09
3.36e-06,1.961806426969796e-09
3.38e-06,1.962732857913119e-09
3.4e-06,1.963526504729734e-09
3.42e-06,1.964501115326255e-09
3.44e-06,1.965379804231358e-09
3.46e-06,1.966375949155674e-09
3.48e-06,1.967081016671697e-09
3.5e-06,1.967968641048411e-09
3.52e-06,1.968849908151124e-09
3.54e-06,1.969748536131287e-09
3.56e-06,1.970760648257661e-09
3.58e-06,1.97162562376812e-09
3.6e-06,1.972508503282999e-09
3.62e-06,1.973368373266387e-09
3.64e-06,1.974202816097408e-09
3.66e-06,1.975094175911827e-09
3.68e-06,1.976013233620099e-09
3.7e-06,1.976918254858978e-09
3.72e-06,1.97786247577984e-09
3.74e-06,1.978641323016706e-09
3.76e-06,1.979511073763417e-09
3.78e-06,1.980383283801072e-09
3.8e-06,1.981257956777771e-09
3.82e-06,1.982143366996364e-09
3.84e-06,1.982971377676089e-09
3.86e-06,1.983796045731567e-09
3.88e-06,1.984662959094095e-09
3.9e-06,1.985615975771105e-09
3.92e-06,1.981414086329168e-09
3.94e-06,1.981677432855e-09
3.96e-06,1.982381255611995e-09
3.98e-06,1.983320707377549e-09
4e-06,1.984085753951727e-09
4.02e-06,1.98494215389241e-09
4.04e-06,1.985903235455571e-09
4.06e-06,1.986725109583712e-09
4.08e-06,1.98763820875023e-09
4.1e-06,1.988543957360051e-09
4.12e-06,1.989554309950277e-09
4.14e-06,1.990348238534911e-09
4.16e-06,1.99138334114086e-09
4.18e-06,1.992085949530147e-09
4.2e-06,1.993026699737937e-09
4.22e-06,1.993902263780956e-09
4.24e-06,1.994797164802046e-09
4.26e-06,1.995705989621931e-09
4.28e-06,1.996494743335708e-09
4.3e-06,1.997539403535556e-09
4.32e-06,1.998318956936575e-09
4.34e-06,1.999208156086086e-09
4.36e-06,2.00007717586106e-09
4.38e-06,2.00095744178156e-09
4.4e-06,2.001827863346309e-09
4.42e-06,2.002636981086622e-09
4.44e-06,2.003583652614474e-09
4.46e-06,2.004436430293882e-09
4.48e-06,2.005297518669669e-09
4.5e-06,2.00619663860333e-09
4.52e-06,2.007147437249395e-09
4.54e-06,2.003120000296285e-09
4.56e-06,2.003370820652163e-09
4.58e-06,2.004155259427782e-09
4.6e-06,2.005001558011599e-09
4.62e-06,2.005850903849672e-09
4.64e-06,2.006875490058131e-09
4.66e-06,2.007617761348333e-09
4.68e-06,2.008666062247066e-09
4.7e-06,2.009391048589221e-09
4.72e-06,2.010291308240133e-09
4.74e-06,2.01118110116632e-09
4.76e-06,2.012069687755893e-09
4.78e-06,2.012890488575122e-09
4.8e-06,2.013854321363891e-09
4.82e-06,2.014744325495645e-09
4.84e-06,2.015690203090436e-09
4.86e-06,2.016528047889539e-09
4.88e-06,2.017402547520532e-09
4.9e-06,2.018282967324955e-09
4.919999999999999e-06,2.01935649013646e-09
4.94e-06,2.020057631091954e-09
4.96e-06,2.020921793625481e-09
4.98e-06,2.021809219842238e-09
5e-06,2.022684286193003e-09
5.02e-06,2.023557262728185e-09
5.04e-06,2.024439296100115e-09
5.06e-06,2.02529386431875e-09
5.08e-06,2.026175885136925e-09
5.099999999999999e-06,2.027047083535504e-09
5.12e-06,2.027942835063305e-09
5.14e-06,2.028790040228939e-09
5.16e-06,2.024566760134228e-09
5.18e-06,2.024938092855155e-09
5.2e-06,2.02572011572029e-09
5.22e-06,2.026436386598619e-09
5.24e-06,2.027296298288546e-09
5.26e-06,2.028166627600887e-09
5.28e-06,2.029188901169658e-09
5.3e-06,2.029959638254309e-09
5.32e-06,2.030820459355555e-09
5.34e-06,2.031717975313625e-09
5.36e-06,2.032803476702351e-09
5.38e-06,2.033503417803643e-09
5.4e-06,2.034397606350438e-09
5.42e-06,2.035305023736737e-09
5.44e-06,2.036196935864651e-09
5.46e-06,2.037035242637403e-09
5.48e-06,2.037948860382529e-09
5.5e-06,2.038847276376628e-09
5.52e-06,2.03974105963252e-09
5.539999999999999e-06,2.040693461908502e-09
5.56e-06,2.041470459441812e-09
5.58e-06,2.042381676239809e-09
5.6e-06,2.043246282909456e-09
5.62e-06,2.044272150498323e-09
5.64e-06,2.045013748295255e-09
5.66e-06,2.045894484921401e-09
5.68e-06,2.046744457797911e-09
5.7e-06,2.047622280282217e-09
5.72e-06,2.048496721864296e-09
5.74e-06,2.049376110786334e-09
5.76e-06,2.050263737658178e-09
5.78e-06,2.046194629293252e-09
5.8e-06,2.046581475340498e-09
5.82e-06,2.047369751950444e-09
5.84e-06,2.048045540051412e-09
5.86e-06,2.048920257182493e-09
5.88e-06,2.049907511263737e-09
5.9e-06,2.050711225800642e-09
5.92e-06,2.051606225302829e-09
5.94e-06,2.052614220231647e-09
5.96e-06,2.053366619059526e-09
5.979999999999999e-06,2.054255282337874e-09
6e-06,2.055160162630818e-09
6.02e-06,2.056043991528151e-09
6.04e-06,2.056950841612326e-09
6.06e-06,2.05782934333068e-09
6.08e-06,2.058737656605554e-09
6.1e-06,2.059608268144018e-09
6.12e-06,2.060646758409032e-09
6.14e-06,2.06141126633427e-09
6.159999999999999e-06,2.062268868156362e-09
6.18e-06,2.063113350075039e-09
6.2e-06,2.064058761585011e-09
6.22e-06,2.06494135359118e-09
6.24e-06,2.065808920852934e-09
6.26e-06,2.066685550970744e-09
6.28e-06,2.067531651378003e-09
6.3e-06,2.06841909675014e-09
6.32e-06,2.069423816331302e-09
6.34e-06,2.070136281283752e-09
6.36e-06,2.07104336237025e-09
6.38e-06,2.071903288078473e-09
6.4e-06,2.067627415796018e-09
6.42e-06,2.067851158631342e-09
6.44e-06,2.068696271712716e-09
6.46e-06,2.069522090280988e-09
6.48e-06,2.070363252581179e-09
6.5e-06,2.071262360648209e-09
6.52e-06,2.072124176325892e-09
6.54e-06,2.073194165772584e-09
6.56e-06,2.073942559053105e-09
6.58e-06,2.074803695912574e-09
6.599999999999999e-06,2.075690371220374e-09
6.62e-06,2.076639922261302e-09
6.64e-06,2.077491893800128e-09
6.66e-06,2.078433777188621e-09
6.68e-06,2.079275447710013e-09
6.7e-06,2.080202019209545e-09
6.72e-06,2.081114305646046e-09
6.74e-06,2.081965440233801e-09
6.76e-06,2.082870457907038e-09
6.78e-06,2.083715965364535e-09
6.8e-06,2.084604089075684e-09
6.82e-06,2.085561147844186e-09
6.84e-06,2.086377777571788e-09
6.86e-06,2.087258322234179e-09
6.88e-06,2.088127073903337e-09
6.9e-06,2.089020724346719e-09
6.92e-06,2.089864148781223e-09
6.94e-06,2.0907643963665e-09
6.96e-06,2.091649006883933e-09
6.98e-06,2.09250795859323e-09
7e-06,2.093357692937892e-09
7.02e-06,2.089418520486371e-09
7.04e-06,2.089630876836303e-09
7.06e-06,2.090481298959786e-09
7.08e-06,2.091291835942113e-09
7.1e-06,2.092141962382271e-09
7.12e-06,2.093027533036476e-09
7.14e-06,2.093905431868229e-09
7.16e-06,2.094805800168967e-09
7.18e-06,2.095849664469465e-09
7.2e-06,2.096590792126881e-09
7.219999999999999e-06,2.097472721014412e-09
7.24e-06,2.098456993773801e-09
7.26e-06,2.099279838782547e-09
7.28e-06,2.100200587698113e-09
7.3e-06,2.101053445117342e-09
7.32e-06,2.102000669878153e-09
7.34e-06,2.103011643568764e-09
7.36e-06,2.103726754880385e-09
7.38e-06,2.104669476241413e-09
7.4e-06,2.10551053214887e-09
7.42e-06,2.106533079886524e-09
7.44e-06,2.107282152654622e-09
7.46e-06,2.108184106521594e-09
7.48e-06,2.109037569706243e-09
7.5e-06,2.109942271847478e-09
7.52e-06,2.1108070062718e-09
7.54e-06,2.111658470977611e-09
7.56e-06,2.112552843440637e-09
7.58e-06,2.113425702198826e-09
7.6e-06,2.114291537205582e-09
7.62e-06,2.115202458086124e-09
7.64e-06,2.110990480542248e-09
7.66e-06,2.111045711208739e-09
7.680000000000001e-06,2.111881428758289e-09
7.700000000000001e-06,2.112712509064071e-09
7.720000000000001e-06,2.113584237552902e-09
7.74e-06,2.114443938685664e-09
7.76e-06,2.115495406844783e-09
7.78e-06,2.116224118994463e-09
7.8e-06,2.11714362099249e-09
7.82e-06,2.118039934027865e-09
7.840000000000001e-06,2.118924609822368e-09
7.860000000000001e-06,2.119864483711996e-09
7.880000000000001e-06,2.120712496958906e-09
7.900000000000001e-06,2.121618162784882e-09
7.92e-06,2.122528601529336e-09
7.94e-06,2.123453213109121e-09
7.96e-06,2.124322452536052e-09
7.98e-06,2.125342689137561e-09
8e-06,2.126081633007058e-09
8.020000000000001e-06,2.126972297193631e-09
8.040000000000001e-06,2.127952008246841e-09
8.060000000000001e-06,2.128715626526487e-09
8.080000000000001e-06,2.129599659277496e-09
8.1e-06,2.130459070729091e-09
8.12e-06,2.131356358146878e-09
8.14e-06,2.132224971464321e-09
8.16e-06,2.13312612121055e-09
8.18e-06,2.133980370043172e-09
8.200000000000001e-06,2.13489441873824e-09
8.220000000000001e-06,2.135881011607027e-09
8.240000000000001e-06,2.136611864901008e-09
8.260000000000001e-06,2.132625597856165e-09
8.28e-06,2.13287527268473e-09
8.3e-06,2.133650786591e-09
8.32e-06,2.134468573426065e-09
8.34e-06,2.135349830875828e-09
8.36e-06,2.136225766090979e-09
8.380000000000001e-06,2.137234833047351e-09
8.400000000000001e-06,2.138153517784488e-09
8.420000000000001e-06,2.138908432252989e-09
8.440000000000001e-06,2.139873541266433e-09
8.46e-06,2.140690587923705e-09
8.48e-06,2.141611072144271e-09
8.500000000000002e-06,2.14248326793857e-09
8.520000000000001e-06,2.143373040749994e-09
8.540000000000001e-06,2.144303848573924e-09
8.560000000000001e-06,2.14532791439669e-09
8.580000000000001e-06,2.146124431292057e-09
8.600000000000001e-06,2.147080023618781e-09
8.62e-06,2.147888866425141e-09
8.64e-06,2.148788679396361e-09
8.66e-06,2.149643577168457e-09
8.680000000000002e-06,2.150502496659807e-09
8.700000000000001e-06,2.151384011677856e-09
8.720000000000001e-06,2.15232111520048e-09
8.740000000000001e-06,2.153109512691577e-09
8.760000000000001e-06,2.154140913944684e-09
8.780000000000001e-06,2.154913653093827e-09
8.8e-06,2.155768891248762e-09
8.82e-06,2.156642349839e-09
8.84e-06,2.15764477986838e-09
8.860000000000002e-06,2.158376269198205e-09
8.880000000000001e-06,2.154052479841591e-09
8.900000000000001e-06,2.15432531494638e-09
8.920000000000001e-06,2.155090618708283e-09
8.940000000000001e-06,2.155963117108827e-09
8.960000000000001e-06,2.156777605371613e-09
8.98e-06,2.157655934904564e-09
9e-06,2.158550474125926e-09
9.02e-06,2.159539951131488e-09
9.040000000000002e-06,2.160334758769257e-09
9.060000000000001e-06,2.161258021373343e-09
9.080000000000001e-06,2.16220314189133e-09
9.100000000000001e-06,2.163023888280576e-09
9.120000000000001e-06,2.163969215656627e-09
9.140000000000001e-06,2.164946846643602e-09
9.16e-06,2.165756018046617e-09
9.18e-06,2.166628657047695e-09
9.2e-06,2.167563530184068e-09
9.220000000000002e-06,2.168427316078965e-09
9.240000000000001e-06,2.169290569926367e-09
9.260000000000001e-06,2.17020120060697e-09
9.280000000000001e-06,2.171111388475298e-09
9.300000000000001e-06,2.171941768326754e-09
9.320000000000001e-06,2.172843327473071e-09
9.34e-06,2.173709317203344e-09
9.36e-06,2.17460667912384e-09
9.38e-06,2.175553623468821e-09
9.400000000000001e-06,2.176384682186607e-09
9.420000000000001e-06,2.177260357401535e-09
9.440000000000001e-06,2.178166682116383e-09
9.460000000000001e-06,2.178993872003118e-09
9.480000000000001e-06,2.179865855412784e-09
9.500000000000001e-06,2.175804509508363e-09
9.52e-06,2.176044384621161e-09
9.54e-06,2.176823054219973e-09
9.560000000000002e-06,2.177759114904466e-09
9.580000000000001e-06,2.178537052837245e-09
9.600000000000001e-06,2.179442824999647e-09
9.620000000000001e-06,2.180310134828514e-09
9.640000000000001e-06,2.181218348222594e-09
9.660000000000001e-06,2.182090656641125e-09
9.68e-06,2.183015080133685e-09
9.7e-06,2.183923825514549e-09
9.72e-06,2.184794369019489e-09
9.740000000000002e-06,2.185717442104996e-09
9.760000000000001e-06,2.186931294238292e-09
9.780000000000001e-06,2.187508963502504e-09
9.800000000000001e-06,2.188382091085109e-09
9.820000000000001e-06,2.189391928738341e-09
9.840000000000001e-06,2.190210741304099e-09
9.86e-06,2.191057424433299e-09
9.88e-06,2.191972011449618e-09
9.9e-06,2.192885132542378e-09
9.920000000000002e-06,2.193658560633185e-09
9.940000000000001e-06,2.194575373684568e-09
9.960000000000001e-06,2.195447202717218e-09
9.980000000000001e-06,2.196336438205979e-09
1e-05,2.197247566886227e-09
1.002e-05,2.198174148512055e-09
1.004e-05,2.198988204996752e-09
1.006e-05,2.199862105449954e-09
1.008e-05,2.200781567341154e-09
1.01e-05,2.201638023494268e-09
1.012e-05,2.197235236923472e-09
1.014e-05,2.197412352125365e-09
1.016e-05,2.198235051213268e-09
1.018e-05,2.199107403548931e-09
1.02e-05,2.199952959914237e-09
1.022e-05,2.200658204972957e-09
1.024e-05,2.201714410684421e-09
1.026e-05,2.20261768978617e-09
1.028e-05,2.203507311343422e-09
1.03e-05,2.20441171175943e-09
1.032e-05,2.205333853339457e-09
1.034e-05,2.206239648408028e-09
1.036e-05,2.207115909691449e-09
1.038e-05,2.208039023849161e-09
1.04e-05,2.208956105667653e-09
1.042e-05,2.209806907720755e-09
1.044e-05,2.210716695300363e-09
1.046e-05,2.211423376751556e-09
1.048e-05,2.212523600220602e-09
1.05e-05,2.213365763686144e-09
1.052e-05,2.214250251374935e-09
1.054e-05,2.215154660136019e-09
1.056e-05,2.21611193858391e-09
1.058e-05,2.216947487539594e-09
1.06e-05,2.21786819376583e-09
1.062e-05,2.218476491284583e-09
1.064e-05,2.219552942172911e-09
1.066e-05,2.220437008625713e-09
1.068e-05,2.22128533866772e-09
1.07e-05,2.22199819317302e-09
1.072e-05,2.223083586044321e-09
1.074e-05,2.218737765348048e-09
1.076e-05,2.218895119504041e-09
1.078e-05,2.219917837497981e-09
1.08e-05,2.220588133777449e-09
1.082e-05,2.221363924036392e-09
1.084e-05,2.222360993276734e-09
1.086e-05,2.223229497834931e-09
1.088e-05,2.224149895214602e-09
1.09e-05,2.225060802270332e-09
1.092e-05,2.225779961218707e-09
1.094e-05,2.226825625275553e-09
1.096e-05,2.227740015493812e-09
1.098e-05,2.228802651888646e-09
1.1e-05,2.229531653705766e-09
1.102e-05,2.230434222059223e-09
1.104e-05,2.231511696974526e-09
1.106e-05,2.232229086387155e-09
1.108e-05,2.233097125114624e-09
1.11e-05,2.23397390645048e-09
1.112e-05,2.234916970262806e-09
1.114e-05,2.235607455900418e-09
1.116e-05,2.236662626635244e-09
1.118e-05,2.237517109954934e-09
1.12e-05,2.238443296262596e-09
1.122e-05,2.23928768557419e-09
1.124e-05,2.240354950662686e-09
1.126e-05,2.241014827483054e-09
1.128e-05,2.241945123593763e-09
1.13e-05,2.242873869835359e-09
1.132e-05,2.243761044019587e-09
1.134e-05,2.244410822721217e-09
1.136e-05,2.240056917333161e-09
1.138e-05,2.240339185741561e-09
1.14e-05,2.240985272743146e-09
1.142e-05,2.241917630265083e-09
1.144e-05,2.242887714402223e-09
1.146e-05,2.243742957813431e-09
1.148e-05,2.244635808239631e-09
1.15e-05,2.245540707202582e-09
1.152e-05,2.246276342288818e-09
1.154e-05,2.247370665179868e-09
1.156e-05,2.248161523838081e-09
1.158e-05,2.249135272911928e-09
1.16e-05,2.250072094181602e-09
1.162e-05,2.251232917188627e-09
1.164e-05,2.251795090479468e-09
1.166e-05,2.25257857597341e-09
1.168e-05,2.253633143236921e-09
1.17e-05,2.254320899284885e-09
1.172e-05,2.255315359524001e-09
1.174e-05,2.256333214047596e-09
1.176e-05,2.257195219873473e-09
1.178e-05,2.258071383162908e-09
1.18e-05,2.258975790802821e-09
1.182e-05,2.259659866038687e-09
1.184e-05,2.260741960311685e-09
1.186e-05,2.261589079684542e-09
1.188e-05,2.262486983020327e-09
1.19e-05,2.263370259893971e-09
1.192e-05,2.264201902326554e-09
1.194e-05,2.265131765360574e-09
1.196e-05,2.265851261324218e-09
1.198e-05,2.26169496780182e-09
1.2e-05,2.262056020807464e-09
1.202e-05,2.26267469858e-09
1.204e-05,2.263603306770044e-09
1.206e-05,2.264592713197104e-09
1.208e-05,2.26547426750354e-09
1.21e-05,2.266309013270088e-09
1.212e-05,2.26727154622654e-09
1.214e-05,2.268185611317458e-09
1.216e-05,2.269053743679208e-09
1.218e-05,2.269998231440078e-09
1.22e-05,2.27089492769691e-09
1.222e-05,2.271765900750676e-09
1.224e-05,2.272549744193344e-09
1.226e-05,2.273365715147367e-09
1.228e-05,2.27450059522122e-09
1.23e-05,2.275171136980092e-09
1.232e-05,2.276259262467805e-09
1.234e-05,2.277172859533818e-09
1.236e-05,2.278036395054824e-09
1.238e-05,2.278927353057268e-09
1.24e-05,2.279839930044018e-09
1.242e-05,2.280564917792261e-09
1.244e-05,2.2814464068054e-09
1.246e-05,2.2823303042527e-09
1.248e-05,2.283148239259443e-09
1.25e-05,2.284216071160782e-09
1.252e-05,2.284934359667417e-09
1.254e-05,2.285781390686163e-09
1.256e-05,2.286860392184406e-09
1.258e-05,2.287739224806663e-09
1.26e-05,2.283040889097917e-09
1.262e-05,2.283208225363097e-09
1.264e-05,2.284218811323028e-09
1.266e-05,2.285151809958975e-09
1.268e-05,2.285754961531329e-09
1.27e-05,2.286753065480769e-09
1.272e-05,2.287651555508488e-09
1.274e-05,2.288418979443014e-09
1.276e-05,2.289318952262468e-09
1.278e-05,2.290468729722807e-09
1.28e-05,2.291346753852698e-09
1.282e-05,2.292234755444579e-09
1.284e-05,2.293124551268761e-09
1.286e-05,2.294080999106864e-09
1.288e-05,2.294752041247299e-09
1.29e-05,2.295664435389163e-09
1.292e-05,2.296662457279594e-09
1.294e-05,2.297440112267634e-09
1.296e-05,2.298459560168847e-09
1.298e-05,2.299437263850691e-09
1.3e-05,2.300108414548164e-09
1.302e-05,2.301012496845318e-09
1.304e-05,2.302003686194735e-09
1.306e-05,2.3028779665744e-09
1.308e-05,2.303756954565781e-09
1.31e-05,2.304520553725023e-09
1.312e-05,2.305393433121632e-09
1.314e-05,2.306387099150101e-09
1.316e-05,2.307270469062056e-09
1.318e-05,2.30803343255354e-09
1.32e-05,2.308934188791833e-09
1.322e-05,2.304791334826104e-09
1.324e-05,2.304942788244052e-09
1.326e-05,2.305811354873276e-09
1.328e-05,2.306663793311187e-09
1.33e-05,2.307583916613312e-09
1.332e-05,2.308376927489296e-09
1.334e-05,2.309275364058853e-09
1.336e-05,2.310168161679419e-09
1.338e-05,2.311137313819914e-09
1.34e-05,2.31216527389165e-09
1.342e-05,2.312865491681294e-09
1.344e-05,2.313802014434984e-09
1.346e-05,2.314753314814145e-09
1.348e-05,2.31562482293014e-09
1.35e-05,2.316480306393331e-09
1.352e-05,2.317382921586491e-09
1.354e-05,2.318294379766794e-09
1.356e-05,2.319178498276868e-09
1.358e-05,2.320078723771824e-09
1.36e-05,2.3211469368348e-09
1.362e-05,2.322096899827295e-09
1.364e-05,2.322906012638125e-09
1.366e-05,2.323790295406924e-09
1.368e-05,2.324626051904149e-09
1.37e-05,2.325394377505724e-09
1.372e-05,2.326254052992634e-09
1.374e-05,2.327283995031763e-09
1.376e-05,2.328055210156768e-09
1.378e-05,2.329036844435098e-09
1.38e-05,2.329779281079376e-09
1.382e-05,2.330652663753275e-09
1.384e-05,2.326127841510413e-09
1.386e-05,2.326329692765248e-09
1.388e-05,2.327147714148874e-09
1.39e-05,2.328007316556798e-09
1.392e-05,2.328906599277923e-09
1.394e-05,2.329720346468905e-09
1.396e-05,2.330637851308977e-09
1.398e-05,2.33153892377855e-09
1.4e-05,2.332482658717711e-09
1.402e-05,2.333397602969733e-09
1.404e-05,2.334354236423079e-09
1.406e-05,2.335149582034091e-09
1.408e-05,2.336078388809784e-09
1.41e-05,2.336994078177999e-09
1.412e-05,2.337903864773493e-09
1.414e-05,2.338795399546348e-09
1.416e-05,2.339689876568957e-09
1.418e-05,2.340786824611081e-09
1.42e-05,2.341685941693663e-09
1.422e-05,2.342397066651178e-09
1.424e-05,2.343293152060743e-09
1.426e-05,2.344281437290785e-09
1.428e-05,2.345093935670315e-09
1.43e-05,2.345920382123144e-09
1.432e-05,2.346821313919684e-09
1.434e-05,2.347671692906955e-09
1.436e-05,2.348649797176585e-09
1.438e-05,2.349575819526257e-09
1.44e-05,2.350431062528545e-09
1.442e-05,2.351249019677714e-09
1.444e-05,2.352076656344862e-09
1.446e-05,2.347831794758272e-09
1.448e-05,2.348077803756585e-09
1.45e-05,2.348857174659681e-09
1.452e-05,2.349717481922189e-09
1.454e-05,2.35061706930525e-09
1.456e-05,2.351588146315744e-09
1.458e-05,2.352406853775723e-09
1.46e-05,2.353273218330849e-09
1.462e-05,2.354191613828426e-09
1.464e-05,2.35524935035203e-09
1.466e-05,2.355990305082676e-09
1.468e-05,2.356914270083853e-09
1.47e-05,2.357980572004489e-09
1.472e-05,2.358690378517955e-09
1.474e-05,2.359632940310014e-09
1.476e-05,2.360460887559687e-09
1.478e-05,2.361392298824411e-09
1.48e-05,2.362314070922267e-09
1.482e-05,2.363257789561458e-09
1.484e-05,2.364258673502538e-09
1.486e-05,2.364990763832033e-09
1.488e-05,2.365858095953012e-09
1.49e-05,2.366751200636138e-09
1.492e-05,2.367622137742886e-09
1.494e-05,2.368508799620325e-09
1.496e-05,2.36940865686665e-09
1.498e-05,2.370272009783772e-09
1.5e-05,2.371165239090935e-09
1.502e-05,2.372076859106274e-09
1.504e-05,2.372924479176171e-09
1.506e-05,2.373810069028353e-09
1.508e-05,2.36921791516062e-09
1.51e-05,2.369559710788894e-09
1.512e-05,2.37026400023109e-09
1.514e-05,2.371108803537036e-09
1.516e-05,2.37198563517291e-09
1.518e-05,2.372959900151662e-09
1.52e-05,2.373903461834222e-09
1.522e-05,2.374798051098594e-09
1.524e-05,2.375524065996268e-09
1.526e-05,2.376475935644549e-09
1.528e-05,2.377503139210783e-09
1.53e-05,2.3783979767141e-09
1.532e-05,2.379194930483024e-09
1.534e-05,2.380092472862681e-09
1.536e-05,2.381148237049906e-09
1.538e-05,2.381933383394069e-09
1.54e-05,2.382806083093194e-09
1.542e-05,2.383736125236234e-09
1.544e-05,2.384729310169383e-09
1.546e-05,2.385619577782389e-09
1.548e-05,2.386392097035698e-09
1.55e-05,2.387384198649596e-09
1.552e-05,2.388144244909208e-09
1.554e-05,2.389032009948135e-09
1.556e-05,2.38990021633557e-09
1.558e-05,2.390821093359611e-09
1.56e-05,2.391692161439664e-09
1.562e-05,2.392544288859019e-09
1.564e-05,2.393434969401743e-09
1.566e-05,2.394360175086801e-09
1.568e-05,2.395330965897959e-09
1.57e-05,2.391025663971275e-09
1.572e-05,2.391273372322638e-09
1.574e-05,2.392051456072013e-09
1.576e-05,2.39284576814892e-09
1.578e-05,2.393680907353585e-09
1.58e-05,2.394675051630937e-09
1.582e-05,2.395559182617571e-09
1.584e-05,2.396480089148563e-09
1.586e-05,2.397270529798157e-09
1.588e-05,2.398269887570153e-09
1.59e-05,2.399057299798679e-09
1.592e-05,2.39985878660941e-09
1.594e-05,2.400976984027939e-09
1.596e-05,2.401765301173144e-09
1.598e-05,2.402726031076088e-09
1.6e-05,2.40361749168963e-09
