P_DTC_t (MC0=60) X,P_DTC_t (MC0=60) Y
5.453399213869503e-07,0.0003328709857337278
5.453410060793129e-07,0.000320995788171206
5.453422136592867e-07,0.000305968089604413
5.453437247282541e-07,0.000287577216539317
5.453450077794638e-07,0.0002773914680158386
5.453464043099093e-07,0.0002813649756253775
5.4534818613757e-07,0.0003181937321007467
5.453504827572133e-07,0.0004057941027584913
5.453525407221755e-07,0.0004812707175765375
5.453542241980872e-07,0.000516962353682033
5.453561561460393e-07,0.0005251586295300596
5.453573652498709e-07,0.0005233289599331027
5.453585350260732e-07,0.0005230393079618879
5.453600755696461e-07,0.0005188261679949794
5.453615440147258e-07,0.0005070383133911447
5.453629825026731e-07,0.0004966473898525739
5.453646041177315e-07,0.0004859357700438108
5.453663341095488e-07,0.0004727823764776913
5.453678720600551e-07,0.0004600990362679034
5.453696323996795e-07,0.000445579809343718
5.453713455958185e-07,0.0004319946896575951
5.45373094221518e-07,0.0004189799969627537
5.453748974658197e-07,0.0004067139902329807
5.453767338732002e-07,0.0003956326915036435
5.453786411390431e-07,0.000385901083890624
5.453806356385871e-07,0.0003779560782124507
5.453827511544083e-07,0.000372446840665549
5.453850197790495e-07,0.0003704040722464515
5.453875075701291e-07,0.0003734823222196493
5.453902413936943e-07,0.0003841173846189066
5.453932930115347e-07,0.0004058382988244296
5.453965221232268e-07,0.0004407470044007377
5.453999331122614e-07,0.0004911340298588312
5.454035011489004e-07,0.000557876859608571
5.454072233697431e-07,0.0006391350025177274
5.454109643110369e-07,0.0007266358983236239
5.454149302595888e-07,0.0008190984481076132
5.454188700267399e-07,0.0009047876828976749
5.45422955743105e-07,0.0009821185886330363
5.454270869099783e-07,0.001044856484867984
5.454313036875478e-07,0.001091136506698363
5.454356219666333e-07,0.001119542712864183
5.454400061881249e-07,0.001129296721407046
5.454445420628562e-07,0.001120363230523465
5.454491792924025e-07,0.00109299317001055
5.454539949524218e-07,0.00104725540417496
5.454589886284898e-07,0.0009838961239286316
5.45464206655483e-07,0.0009034716639918544
5.4546972623844e-07,0.0008061638109164853
5.454755183690431e-07,0.0006947293958438395
5.454818206432459e-07,0.0005685164260149248
5.454884293934662e-07,0.0004379788449436628
5.454942146967332e-07,0.0003323633586728865
5.455e-07,0.0002429304451020415
5.45506899558058e-07,0.0001701699245136056
5.455129188182792e-07,0.0001216639291621351
5.455204582848356e-07,8.52940810891476e-05
5.455270684502606e-07,6.819846827241187e-05
5.455374579519531e-07,5.575475074122456e-05
5.45551250452595e-07,5.035490653541623e-05
5.455650336864004e-07,4.858373969145713e-05
5.455783343800366e-07,4.76351147610175e-05
5.45593580389239e-07,4.675435510528254e-05
5.456128892585426e-07,4.572864019764857e-05
5.456419800030997e-07,4.427891159986891e-05
5.456772786557341e-07,4.265182816446078e-05
5.457339841535848e-07,4.031967603555024e-05
5.458144496835303e-07,3.755212002697354e-05
5.459622987618049e-07,3.385625086598767e-05
5.461388716388327e-07,3.121109618590605e-05
5.463712559695243e-07,2.952030677152674e-05
5.467032048743409e-07,2.872838412577609e-05
5.471564030078275e-07,2.857667111115704e-05
5.476659865278104e-07,2.862746837966045e-05
5.482868228910879e-07,2.870407610746134e-05
5.491026933588167e-07,2.878403698839976e-05
5.5e-07,2.88483054049525e-05
5.500498018547658e-07,2.885123297212391e-05
5.501247624412731e-07,2.885557914473595e-05
5.501542679178702e-07,2.885725739504877e-05
5.502132788710643e-07,2.886055997093334e-05
5.502295323529387e-07,2.886145976498252e-05
5.502429751655893e-07,2.886219885227689e-05
5.502596673194736e-07,2.886311334546494e-05
5.502733853988375e-07,2.886386722974315e-05
5.502811369743609e-07,2.886599956778113e-05
5.502882112145114e-07,2.888387244162423e-05
5.502960049503131e-07,2.892729695984815e-05
5.503035737720564e-07,2.931973637266282e-05
5.503122143968854e-07,5.947915786459649e-05
5.503153482071949e-07,9.977072219075201e-05
5.503181291836211e-07,0.0001339852898960604
5.503208550718851e-07,0.0001499892226093555
5.503225814804948e-07,0.000177022530911494
5.50323932176342e-07,0.0002485589466451989
5.503254087392043e-07,0.0003760129729901011
5.503267990410583e-07,0.0005306884940743722
5.503284996558805e-07,0.000734905313486695
5.50330271270113e-07,0.0009097826922677513
5.50331637888775e-07,0.0009743734305610105
5.503328034311609e-07,0.0009730151137300969
5.503337807156487e-07,0.000942098800679566
5.50334605892608e-07,0.0009101219268949468
5.503352999142868e-07,0.000890981723729153
5.5033588842265e-07,0.0008868112082811844
5.503363930331341e-07,0.0008927579296600869
5.503368300446841e-07,0.0009021736980359327
5.503372156448901e-07,0.000910061240925938
5.503375579938694e-07,0.0009129361792568321
5.503378586771703e-07,0.000910846484182019
5.503381654944247e-07,0.0009035389342229393
5.503384774956196e-07,0.0008901806284416676
5.503387686972914e-07,0.0008717736313575169
5.503390173355438e-07,0.0008515312020122923
5.50339274127421e-07,0.0008263605955876581
5.503395307368184e-07,0.0007977929236407952
5.503397472217488e-07,0.000771833971198213
5.503399374870936e-07,0.0007483514065057916
5.5034010000414e-07,0.0007283656146758514
5.503402381160966e-07,0.0007118568526896203
5.503403582492944e-07,0.000698206083378424
5.503404672618704e-07,0.000686429527315257
5.503405802905682e-07,0.000675039551462293
5.503407157574422e-07,0.0006622325070921886
5.503408321829426e-07,0.0006518269118986796
5.503409307808386e-07,0.0006432272908854731
5.503410174575894e-07,0.0006356207127071707
5.50341095005858e-07,0.0006287750050396518
5.503411794012017e-07,0.0006210268355721771
5.50341256887971e-07,0.0006136378372338994
5.503413255444599e-07,0.0006068171880974078
5.503413851992657e-07,0.0006005701625558679
5.503414466077727e-07,0.0005939282147303827
5.503415048666322e-07,0.0005873465490922363
5.503415567859155e-07,0.0005812045200634186
5.503416048195141e-07,0.0005753838521728539
5.503416799921603e-07,0.0005658643944381715
5.503417343712333e-07,0.0005586623822934042
5.503417845888322e-07,0.0005518793739445268
5.503418509080919e-07,0.0005426102688388519
5.50341912961324e-07,0.0005336727757939663
5.503419628457967e-07,0.0005263913529387976
5.503420191515259e-07,0.0005179681435493942
5.503420693452062e-07,0.0005103285788755069
5.503421150964018e-07,0.0005033325312893659
5.503421625988537e-07,0.0004959422066227798
5.503422068981822e-07,0.0004889651936109904
5.503422478026212e-07,0.0004825304221257549
5.503422950388876e-07,0.0004750221991733942
5.503423442873337e-07,0.0004671077778813447
5.503423849062586e-07,0.0004606081320681234
5.503424511647654e-07,0.0004499664240008296
5.503424996006336e-07,0.000442153493231197
5.503425463609754e-07,0.00043470597080142
5.503426003793275e-07,0.0004261669484661924
5.503426476575743e-07,0.0004187396340534027
5.503426922704572e-07,0.0004118891934526924
5.50342740820291e-07,0.0004045716977745896
5.50342784260695e-07,0.0003981075763526339
5.503428280664842e-07,0.0003917776626753761
5.5034287107387e-07,0.0003857397404334017
5.50342910894178e-07,0.0003802380967538697
5.503429595680866e-07,0.0003737339881469797
5.50343006653501e-07,0.0003677053637670058
5.503430481844613e-07,0.0003625189773743431
5.503430959682154e-07,0.000356764902532149
5.503431386914201e-07,0.0003518693096909528
5.503431821822509e-07,0.0003470332767521063
5.503432252737853e-07,0.0003423994774421731
5.503432651368144e-07,0.0003383286651682811
5.503433164824948e-07,0.0003332891661577891
5.503433636531642e-07,0.0003288291289637739
5.503434066093449e-07,0.0003249960377229934
5.503434556166003e-07,0.0003208237862267669
5.5034349947168e-07,0.0003172111153154491
5.503435441490355e-07,0.0003137372160241022
5.503435888823361e-07,0.0003104402631486463
5.503436301705986e-07,0.0003074762964279034
5.503436800799951e-07,0.000304085640113748
5.50343730690071e-07,0.0003008680173414894
5.503437741011798e-07,0.0002981908594739584
5.503438450604739e-07,0.0002941018817037387
5.503438985827463e-07,0.0002912624642761741
5.503439496642724e-07,0.000288643402979863
5.503440270601196e-07,0.0002849879044532186
5.50344091878728e-07,0.0002821835552573611
5.503441486231742e-07,0.0002798302607562426
5.503442132787085e-07,0.0002773875378407107
5.503442771243165e-07,0.0002751426349505458
5.503443343052388e-07,0.0002732255077440594
5.503443892372261e-07,0.0002715647681238544
5.503444671896479e-07,0.0002693466462102967
5.503445341647619e-07,0.000267578677652712
5.503445926655272e-07,0.0002662089744796549
5.503446580504503e-07,0.0002647341752723361
5.503447269077533e-07,0.000263328344614094
5.503447877733346e-07,0.0002622305944842597
5.503448447734941e-07,0.000261221106891411
5.503449164615927e-07,0.0002601104246876435
5.503449923390763e-07,0.0002590643649618134
5.503450526189803e-07,0.0002582666312893211
5.503451162103744e-07,0.0002575708638108985
5.503452169538691e-07,0.0002565661934858045
5.503452952450318e-07,0.0002558911050238819
5.503453663224184e-07,0.0002554114647095855
5.503454392569389e-07,0.0002549230057860809
5.503455310568476e-07,0.0002544728713287825
5.503456240289441e-07,0.0002541191260809942
5.503456998600545e-07,0.0002538697366666954
5.503457743033323e-07,0.0002537516013851128
5.503458553993849e-07,0.0002536168228480781
5.503459451236017e-07,0.0002535736546327639
5.503460238732292e-07,0.0002536135115395243
5.503460951706779e-07,0.0002536382122341633
5.503461683987098e-07,0.0002537729122460134
5.503462760082414e-07,0.0002539758709208682
5.503463687481627e-07,0.0002542134576024752
5.503464497395152e-07,0.0002545009299574482
5.503465290997168e-07,0.0002547515044425143
5.503466136437968e-07,0.0002551210341346874
5.50346713755915e-07,0.000255556431923234
5.503468010895933e-07,0.0002559614942511943
5.503468795572856e-07,0.0002563976202337677
5.503469571588077e-07,0.0002567812705473811
5.503470489964234e-07,0.0002573236342008864
5.503471690189929e-07,0.0002580310008590617
5.503472580581532e-07,0.0002585610551923651
5.503473447630173e-07,0.0002591447462642333
5.503474306469486e-07,0.0002596660111427329
5.503475310384954e-07,0.0002603541944380481
5.503476645988737e-07,0.0002612429204149625
5.503477645948682e-07,0.0002619117429845632
5.503478611053713e-07,0.0002626031499793818
5.503479534478166e-07,0.0002632013283546831
5.503480498827445e-07,0.0002638944562346034
5.503481846507698e-07,0.0002647948884331214
5.503483014986004e-07,0.0002655865950793215
5.503484065621797e-07,0.0002663063665123292
5.503485053751231e-07,0.0002669231417230551
5.503485997181138e-07,0.000267567426298882
5.503487086296783e-07,0.000268225380825888
5.503488391489024e-07,0.0002690414350584916
5.50348953419178e-07,0.0002697193110954637
5.503490575926819e-07,0.000270290720801089
5.503491551241499e-07,0.0002708578050067124
5.503492509640282e-07,0.0002713266137428468
5.503493684681081e-07,0.0002719414427352397
5.503495354591197e-07,0.0002726975873612718
5.503496593795903e-07,0.0002732185030224927
5.503497804283347e-07,0.0002737028367930975
5.503498927727945e-07,0.0002740656390021847
5.503499985524414e-07,0.0002744335130527461
5.503501177023102e-07,0.000274731150203916
5.503503514914179e-07,0.0002752652535075873
5.503505235221645e-07,0.0002755010896743084
5.50350692811829e-07,0.0002756438805219001
5.503508518322238e-07,0.0002756887828465547
5.503509917296825e-07,0.0002756169140273708
5.503511251016072e-07,0.000275528671269145
5.503512571437733e-07,0.0002753040807307112
5.503514061626333e-07,0.0002750406616876241
5.503516953542645e-07,0.0002741732743877641
5.50351920019127e-07,0.000273296934506467
5.503521444569988e-07,0.0002721705682445391
5.503523588397826e-07,0.0002709024047374045
5.503525484564068e-07,0.0002696123256135956
5.503527243617982e-07,0.0002682481225455722
5.50352886638971e-07,0.0002669069476752508
5.503530414644311e-07,0.0002654542577887216
5.503532012106763e-07,0.0002639108277309469
5.50353393444415e-07,0.0002618213729698455
5.503537267208673e-07,0.0002578765040335688
5.503539993880264e-07,0.0002542173963825607
5.503542783493559e-07,0.0002501586587736424
5.503545471060467e-07,0.000245879159201075
5.503547890701622e-07,0.0002417630396166854
5.503550134229379e-07,0.0002377245433726947
5.503552176657916e-07,0.0002338605934636666
5.503554055099905e-07,0.0002302405306009912
5.503555840178524e-07,0.0002267069312441583
5.503557617474339e-07,0.000223304071556734
5.503559580158041e-07,0.0002196844233046925
5.503562268557284e-07,0.0002155284812011952
5.503566227718141e-07,0.0002118123397046486
5.503569586774898e-07,0.0002118961515769685
5.503573080800471e-07,0.0002156783190295006
5.503576478047973e-07,0.0002234092371236489
5.503579555515854e-07,0.0002337800445804109
5.50358244784832e-07,0.0002462410907240882
5.503585085165897e-07,0.0002595467408907336
5.503587486377506e-07,0.0002729263649629121
5.503589716324375e-07,0.0002862382257237492
5.503591799228137e-07,0.0002991155399271056
5.503593833745749e-07,0.0003121060877303114
5.503595925220535e-07,0.0003255054064431091
5.503598346456011e-07,0.0003411897453452062
5.503602005241044e-07,0.000364413203661609
5.503606483448183e-07,0.0003918558487713343
5.503610766861128e-07,0.0004162969044142121
5.503615153904002e-07,0.0004393244422872227
5.503619483907129e-07,0.000459624270974705
5.503623538814623e-07,0.0004765037877648049
5.503627393652898e-07,0.0004904958135964704
5.50363096137912e-07,0.0005017777731115445
5.503634244884653e-07,0.000510756572040396
5.503637264763201e-07,0.0005178697362251788
5.50364003237367e-07,0.0005235483455917672
5.503642596519175e-07,0.0005279991881754097
5.503645005793238e-07,0.0005317171320900663
5.503647342232693e-07,0.0005346499458034262
5.503649718928453e-07,0.0005373310134905399
5.503652350960508e-07,0.0005395748442323474
5.503655759922534e-07,0.0005419398346020118
5.503661464823653e-07,0.0005440123629682396
5.503667101576036e-07,0.000544511727767696
5.503673117161511e-07,0.0005433921951577885
5.503679524385891e-07,0.0005410540965754767
5.503685751655656e-07,0.0005376777139346551
5.503691991082565e-07,0.0005337258888214269
5.503697982931346e-07,0.000529350101106456
5.503703722752366e-07,0.0005249492155142866
5.50370913046444e-07,0.0005205396646842743
5.50371419291189e-07,0.0005163579351470431
5.503718883972219e-07,0.0005123875459837402
5.503723216379438e-07,0.0005087008402823316
5.503727200582688e-07,0.000505311845080177
5.503730868677894e-07,0.0005021489504706416
5.503734257791743e-07,0.0004992956990000288
5.503737417897064e-07,0.0004965504514849204
5.503740408264379e-07,0.0004940748591291183
5.503743304266181e-07,0.0004915504429085842
5.503746205839332e-07,0.0004891869165264339
5.50374926444417e-07,0.0004865356114202679
5.50375275178258e-07,0.0004837165136066815
5.503757325601079e-07,0.0004798455033947491
5.503764916888075e-07,0.0004737304879770524
5.503773814000993e-07,0.0004665139630245199
5.503783534956177e-07,0.0004589659847744884
5.503794513473931e-07,0.0004504876949508973
5.503806138955453e-07,0.0004419015537004377
5.503818353395601e-07,0.0004329915720271229
5.503831037350081e-07,0.0004241418188600102
5.503843971116126e-07,0.0004152541719718837
5.503857053402125e-07,0.0004066449004850677
5.503870149872188e-07,0.0003981595665642554
5.503883140708686e-07,0.0003900827082370121
5.503895932650392e-07,0.0003822447054445696
5.503908433340244e-07,0.0003748763979709716
5.503920570576135e-07,0.0003678137840034554
5.503932281415915e-07,0.000361240138184389
5.503943516784199e-07,0.0003550014512885035
5.503954237958403e-07,0.000349241235442869
5.503964418620891e-07,0.000343819921103506
5.503974041096177e-07,0.0003388452260987764
5.503983098008749e-07,0.0003341976930756828
5.503991590104156e-07,0.0003299504907872327
5.50399952620776e-07,0.0003260090301931473
5.50400692172047e-07,0.000322411701848931
5.504013798417536e-07,0.0003190942403044419
5.504020183402488e-07,0.0003160574950498281
5.504026108829982e-07,0.0003132736768929873
5.504031611369307e-07,0.000310701061170845
5.504036732187896e-07,0.0003083549426128233
5.504041517042865e-07,0.0003061444161135519
5.5040460169598e-07,0.0003041329388711175
5.504050289463899e-07,0.0003021747225247035
5.50405440094243e-07,0.0003003798088946772
5.504058430743092e-07,0.0002985461106397503
5.504062478607794e-07,0.0002968141681295887
5.504066678512798e-07,0.0002949249145430691
5.50407122685267e-07,0.0002930064068654655
5.504076444918565e-07,0.0002907064338107677
5.504082937967324e-07,0.0002879970190229449
5.504092122887366e-07,0.0002840838162969005
5.504109619613912e-07,0.0002769549497456844
5.504136662028763e-07,0.0002662138884993545
5.504168866018124e-07,0.000254160131399688
5.504212663713459e-07,0.0002386616166576157
5.504267846191561e-07,0.0002207845146004673
5.50433636840785e-07,0.0002006494947039016
5.504422034774453e-07,0.0001786017031152796
5.504527381205766e-07,0.0001554332690997644
5.504656238125819e-07,0.0001323611176336019
5.504813712836196e-07,0.0001104730767658258
5.505000000000001e-07,9.177881383403292e-05
5.505100381013019e-07,8.45457214725653e-05
5.505229692378048e-07,7.67230230064209e-05
5.505356210610673e-07,7.084827592940004e-05
5.505609247075923e-07,6.284109808866503e-05
5.506115320006422e-07,5.503657981276886e-05
5.506816400471121e-07,5.06628045705209e-05
5.507564137223834e-07,4.780718024333114e-05
5.508376073310106e-07,4.519999477033983e-05
5.509331999571726e-07,4.251319473951354e-05
5.510776059900089e-07,3.913136053712427e-05
5.51290857654005e-07,3.542438126429315e-05
5.517173609819973e-07,3.132648680435487e-05
5.524019308850698e-07,2.932390676169693e-05
5.531061126691201e-07,2.900609155460816e-05
5.538739902507997e-07,2.89745744446088e-05
5.547490458453859e-07,2.898143853830732e-05
5.550431327613985e-07,2.898431993936099e-05
5.551901762194048e-07,2.898568022692529e-05
5.552636979484079e-07,2.898633795468651e-05
5.552728881645333e-07,2.898641917098826e-05
5.552853317088721e-07,2.898655142994767e-05
5.55292446399172e-07,2.898660395054775e-05
5.553001243961694e-07,2.898668163119228e-05
5.553088869058607e-07,2.898675581266649e-05
5.553122362362906e-07,2.898804876685839e-05
5.55314502063118e-07,2.899486440459958e-05
5.553170518991586e-07,2.902384148178383e-05
5.553195372987531e-07,2.908927265007432e-05
5.553206096264461e-07,2.914074534184191e-05
5.553215254554976e-07,2.923176792850201e-05
5.553225622413301e-07,2.957918810175051e-05
5.553235558121157e-07,3.104192412216965e-05
5.55324551148601e-07,3.664191290162864e-05
5.553252905386529e-07,4.665736148052022e-05
5.553261733248056e-07,6.747603910082955e-05
5.5532722599598e-07,0.0001038772415994911
5.553282750430934e-07,0.0001485545159377945
5.553294857347601e-07,0.0002031008016144179
5.553309228789579e-07,0.0002605088834373908
5.553326827603932e-07,0.0003076957077144476
5.553343170922197e-07,0.0003515572582183821
5.553357102331011e-07,0.0004122781262492058
5.553372441150499e-07,0.0004780937673906403
5.553385720833045e-07,0.000510870964344789
5.553400400115682e-07,0.0005034416361165744
5.553411101340636e-07,0.000461800009409136
5.553422292950926e-07,0.0003907316032362477
5.553428823797237e-07,0.0003479981319756532
5.553435413934135e-07,0.0003082306560738189
5.553444378421139e-07,0.0002638659552250641
5.553454317878894e-07,0.0002271355748837702
5.553465523818609e-07,0.0001945732066172707
5.55347768993312e-07,0.0001634814585562335
5.553489626700715e-07,0.0001357907498118881
5.553503107798817e-07,0.0001077858334966631
5.553518400811364e-07,8.091230743462504e-05
5.553535370850279e-07,6.007677212758042e-05
5.553554068910132e-07,4.646463675375671e-05
5.553572219765941e-07,3.810893052890578e-05
5.553590105815211e-07,3.329604526210659e-05
5.553606191960944e-07,3.102506984287974e-05
5.553623109436642e-07,2.986260614517871e-05
5.553641663403972e-07,2.931791349540557e-05
5.5536619845791e-07,2.910068141951029e-05
5.553682239360014e-07,2.904304140920626e-05
5.553706100421932e-07,2.967611959636144e-05
5.553732177119825e-07,4.672469063130514e-05
5.553757314039901e-07,0.0001145444549379072
5.553785324448663e-07,0.0002308200897320116
5.553816280066515e-07,0.0003316058050690844
5.553840331896797e-07,0.0003689538063649166
5.553869269082261e-07,0.000378276431785933
5.553905032515291e-07,0.0003675791074692471
5.553933803122036e-07,0.00035952104229385
5.553967755997e-07,0.0003650275391664747
5.554014279845382e-07,0.0004164274502317628
5.554068779886931e-07,0.0005522171900376733
5.554126399760232e-07,0.0007679076158513093
5.554202754773187e-07,0.001101651438879536
5.554266261655481e-07,0.001341355464668234
5.554322791328395e-07,0.00148329801103414
5.554400144834495e-07,0.001556517552468281
5.554469862807589e-07,0.001520326181097392
5.554559546619703e-07,0.00137624811201756
5.554661486110187e-07,0.00113501960638204
5.554761880773533e-07,0.0008659972063588928
5.554890699834789e-07,0.0005437910358212811
5.555006819810229e-07,0.0003212831606338371
5.555095725275647e-07,0.0002070611123588134
5.555187940533912e-07,0.0001326039597806978
5.555295216762162e-07,8.391616185266746e-05
5.555394641551379e-07,6.001753278378688e-05
5.555526188717753e-07,4.393570977609299e-05
5.555687436995212e-07,3.529211615318999e-05
5.555819933098034e-07,3.213625117218094e-05
5.55603482415097e-07,2.999981662682896e-05
5.556197929109001e-07,2.941750258780459e-05
5.556438836567635e-07,2.910785592054458e-05
5.55665712268609e-07,2.9026134253588e-05
5.556926981901418e-07,2.899855168791007e-05
5.557208981223236e-07,2.899194581005399e-05
5.557531908823153e-07,2.899078508563619e-05
5.557883159970356e-07,2.899076026230265e-05
5.558277946611723e-07,2.899102869060525e-05
5.558712451410633e-07,2.899133821287941e-05
5.559196930972095e-07,2.89916857076695e-05
5.559733753948651e-07,2.899206292612911e-05
5.560330155371389e-07,2.89924729159083e-05
5.560992543470748e-07,2.899291828448659e-05
5.561728194445011e-07,2.899339967417962e-05
5.562545515667158e-07,2.899391997107764e-05
5.56345359582436e-07,2.899447932365807e-05
5.564462642986853e-07,2.899507987989755e-05
5.56558402947964e-07,2.899572099440829e-05
5.566830360228234e-07,2.899640372473029e-05
5.568215690337384e-07,2.899712607961306e-05
5.569755646096703e-07,2.899788753861895e-05
5.57146760788884e-07,2.89986842320168e-05
5.573370917050445e-07,2.89995135176995e-05
5.575487086326101e-07,2.900036916322753e-05
5.577840048722815e-07,2.900124599165833e-05
5.580456429331387e-07,2.900213513738186e-05
5.583365846609218e-07,2.900302882176848e-05
5.58660125020303e-07,2.900391575197633e-05
5.59019929499839e-07,2.900478609578222e-05
5.594200757725842e-07,2.900562708404879e-05
5.597100378862921e-07,2.900616334636353e-05
5.6e-07,2.90066445903846e-05
5.600292422743329e-07,2.900668892494689e-05
5.600818048609716e-07,2.900676974965078e-05
5.601404343151416e-07,2.900685820470917e-05
5.601641309535233e-07,2.900689289117671e-05
5.602115242302865e-07,2.900695651054024e-05
5.602275743000259e-07,2.900697272918655e-05
5.602413042217054e-07,2.900696685204104e-05
5.602549192408032e-07,2.900697324785888e-05
5.602617267503521e-07,2.900725618417529e-05
5.602685938538427e-07,2.901168144561762e-05
5.602765198491432e-07,2.905616466732646e-05
5.602831567471251e-07,3.080027032451452e-05
5.602881753919806e-07,6.262185222080643e-05
5.602909864929995e-07,0.0001382433189950709
5.602935707690661e-07,0.0002597497026841554
5.602962821042892e-07,0.0004144077526489684
5.602990249141027e-07,0.0005571010626361153
5.603025789349995e-07,0.0007374223557329244
5.60305532753896e-07,0.0009062744923677899
5.603078420486214e-07,0.0009741953204474674
5.603099163192535e-07,0.000955543547329135
5.603114547656185e-07,0.0009103237979342314
5.603133369888784e-07,0.0008383495444174868
5.60314829753406e-07,0.0007716144208840087
5.603165256805555e-07,0.0006847493954931888
5.603181310925232e-07,0.0006116704282563333
5.603193477491171e-07,0.0005687269534401557
5.603207049411895e-07,0.0005328128808746221
5.603219551494432e-07,0.0005076758948837979
5.6032316350191e-07,0.0004864838190154833
5.603243532941265e-07,0.0004660556297393523
5.60325499134913e-07,0.0004459433908742008
5.603266254108439e-07,0.0004252269557674746
5.603277285864418e-07,0.0004036474398976692
5.603288176681569e-07,0.0003807387925403722
5.603298983220383e-07,0.0003563514695466479
5.60330976924209e-07,0.0003305296977929982
5.603320592848815e-07,0.0003038309811905549
5.603331593241478e-07,0.0002769749291929006
5.6033425120783e-07,0.0002518957133495393
5.603353174676665e-07,0.0002298412682700937
5.60336389856575e-07,0.0002105614179229196
5.603374549895827e-07,0.0001942513671700787
5.603385550071444e-07,0.0001800927875729326
5.603397220308674e-07,0.0001675323511419535
5.603409854929218e-07,0.0001561972221918707
5.603423387817518e-07,0.0001459756798828554
5.603438367039984e-07,0.0001363418347289425
5.603454670905699e-07,0.0001273639180184671
5.603473172909845e-07,0.0001188818868292498
5.603493785863401e-07,0.0001115497303990544
5.603517332230293e-07,0.0001056687132179974
5.603543103942257e-07,0.0001016036792877236
5.60357077408144e-07,9.91421882382888e-05
5.603599790870458e-07,9.781110373697641e-05
5.603630188379924e-07,9.713917597342029e-05
5.603661403375856e-07,9.679346410859786e-05
5.603693436873149e-07,9.660174695708121e-05
5.603725976514276e-07,9.646382649664813e-05
5.603758929696385e-07,9.636225314910396e-05
5.60379215085769e-07,9.626904860378819e-05
5.603825560198107e-07,9.619630679725915e-05
5.603859094623351e-07,9.612505701028676e-05
5.603892728752233e-07,9.607047924975118e-05
5.603926459551826e-07,9.601381173234862e-05
5.603960319691743e-07,9.597085533423117e-05
5.603994365635784e-07,9.592266562667148e-05
5.604028688861776e-07,9.588590190983879e-05
5.604063409667506e-07,9.584160081746463e-05
5.604098686237328e-07,9.580721239875673e-05
5.60413471362259e-07,9.576371292620184e-05
5.604171732662201e-07,9.5729107608361e-05
5.604210034097366e-07,9.568418212857642e-05
5.604249970337378e-07,9.564728668265501e-05
5.604291965727601e-07,9.559890606399776e-05
5.604336533593829e-07,9.555754095840094e-05
5.604384295740473e-07,9.550333698551111e-05
5.604436008913581e-07,9.545474143642915e-05
5.604492596895882e-07,9.539148680696983e-05
5.604555192212482e-07,9.533175392757301e-05
5.604625187571884e-07,9.525471635068331e-05
5.604704300921685e-07,9.517803842077863e-05
5.604794656294929e-07,9.508011901568577e-05
5.604898884607492e-07,9.497770350409411e-05
5.605000000000001e-07,9.48688557672797e-05
5.605075827169225e-07,9.479217879686461e-05
5.60517036453822e-07,9.469662914631896e-05
5.605263803063986e-07,9.460086347521059e-05
5.605450680115517e-07,9.440854885117547e-05
5.60582443421858e-07,9.402658106272391e-05
5.606571942424706e-07,9.32644259062808e-05
5.608066958836958e-07,9.175493673453601e-05
5.611024917346608e-07,8.881060893724362e-05
5.616940834365908e-07,8.307830049843762e-05
5.628772668404508e-07,7.208032168849038e-05
5.634688585423808e-07,6.680736901929999e-05
5.637646543933458e-07,6.442353717128677e-05
5.639876416665465e-07,6.320419061821311e-05
5.641712968622017e-07,6.321722311019926e-05
5.644162096463315e-07,6.533624236606605e-05
5.645947884366078e-07,6.694082900187952e-05
5.647701239424284e-07,8.340528420418618e-05
5.647816785051786e-07,8.917561379803436e-05
5.648047876306791e-07,0.0001022844200476357
5.648240886416998e-07,0.0001086981178326168
5.648429980965605e-07,0.000104415468937733
5.648498543062469e-07,0.0001016677302128775
5.648588465325721e-07,9.846882612795442e-05
5.648633015067604e-07,9.714416873849024e-05
5.648672637793045e-07,9.610748663284606e-05
5.64871602639788e-07,9.507410482245518e-05
5.648756682486562e-07,9.415465809616615e-05
5.648809286113631e-07,9.296748634187444e-05
5.648851981596004e-07,9.197987340346938e-05
5.648889912313238e-07,9.108246809377345e-05
5.648917433449712e-07,9.043808873190276e-05
5.64894735153325e-07,8.975292625153504e-05
5.648977983220803e-07,8.904960370890765e-05
5.649007930306909e-07,8.834408679006062e-05
5.64905195244953e-07,8.725755003166387e-05
5.649139996734773e-07,8.481618945931096e-05
5.649285425464688e-07,7.88815404073327e-05
5.649430925730695e-07,7.033096783495572e-05
5.649485555351331e-07,6.695748917192212e-05
5.649594814592604e-07,6.08835932173651e-05
5.649716014448209e-07,5.507281329314917e-05
5.64995841415942e-07,4.622974092469835e-05
5.650275412995549e-07,3.901084711478749e-05
5.650702866634346e-07,3.401942048866065e-05
5.651297144372486e-07,3.119387051987816e-05
5.652179261447674e-07,2.968499184352019e-05
5.652493210859676e-07,2.939633327115189e-05
5.652650185565676e-07,2.927536371733338e-05
5.652715628025255e-07,2.9228678138138e-05
5.652806687206666e-07,2.916697109398489e-05
5.652884938048318e-07,2.911676738588595e-05
5.65293717907473e-07,2.908610779840886e-05
5.65294940537821e-07,2.908073332846261e-05
5.652964025543462e-07,2.90762573925637e-05
5.652976034219552e-07,2.907446902942892e-05
5.652993258879172e-07,2.907425336398092e-05
5.653009069975848e-07,2.907665346645307e-05
5.653020426695401e-07,2.907963679453517e-05
5.653028802885065e-07,2.908303427697958e-05
5.653037179074729e-07,2.908710270477499e-05
