delay X,delay Y
6.14E-06,5.0205331631E-09
6.16E-06,5.0160406467E-09
6.18E-06,5.0119489403E-09
6.20E-06,5.0042728339E-09
6.22E-06,5.0030018280E-09
6.24E-06,4.9950010321E-09
6.26E-06,4.9942388605E-09
6.28E-06,4.9899076330E-09
6.30E-06,4.9851916131E-09
6.32E-06,4.9805530098E-09
6.34E-06,4.9762630472E-09
6.36E-06,4.9721181355E-09
6.38E-06,4.9676718174E-09
6.40E-06,4.9634103432E-09
6.42E-06,4.9677450618E-09
6.44E-06,5.0787367916E-09
6.46E-06,5.0742609253E-09
6.48E-06,5.0697405206E-09
6.50E-06,5.0650742940E-09
6.52E-06,5.0602134054E-09
6.54E-06,5.0515151850E-09
6.56E-06,5.0514987331E-09
6.58E-06,5.0471512818E-09
6.60E-06,5.0425737629E-09
6.62E-06,5.0383743806E-09
6.64E-06,5.0334102651E-09
6.66E-06,5.0290325265E-09
6.68E-06,5.0246124612E-09
6.70E-06,5.0201867398E-09
6.72E-06,5.0158456647E-09
6.74E-06,5.0114217346E-09
6.76E-06,5.0068889134E-09
6.78E-06,5.0024417162E-09
6.80E-06,4.9976430167E-09
6.82E-06,4.9937168683E-09
6.84E-06,4.9892455814E-09
6.86E-06,4.9850815354E-09
6.88E-06,4.9807799286E-09
6.90E-06,4.9764512964E-09
6.92E-06,4.9715960545E-09
6.94E-06,4.9671644473E-09
6.96E-06,4.9626187628E-09
6.98E-06,4.9548110853E-09
7.00E-06,4.9539297141E-09
7.02E-06,4.9492616077E-09
7.04E-06,4.9404733491E-09
7.06E-06,4.9440488937E-09
7.08E-06,4.9410247611E-09
7.10E-06,4.9364545330E-09
7.12E-06,4.9314705251E-09
7.14E-06,4.9269921238E-09
7.16E-06,4.9216247603E-09
7.18E-06,4.9182095461E-09
7.20E-06,4.9139346324E-09
7.22E-06,4.9089550972E-09
7.24E-06,4.9045398286E-09
7.26E-06,4.9001144849E-09
7.28E-06,4.8956714383E-09
7.30E-06,4.8912947683E-09
7.32E-06,4.8867615098E-09
7.34E-06,4.8819596352E-09
7.36E-06,4.8780035479E-09
7.38E-06,4.8735953032E-09
7.40E-06,4.8691072532E-09
7.42E-06,4.8646397434E-09
7.44E-06,4.8601723839E-09
7.46E-06,4.8558614878E-09
7.48E-06,4.8513604321E-09
7.50E-06,4.8469740750E-09
7.52E-06,4.8420608021E-09
7.54E-06,4.8381744472E-09
7.56E-06,4.8338278191E-09
7.58E-06,4.8294638414E-09
7.60E-06,4.8251490876E-09
7.62E-06,4.8209234426E-09
7.64E-06,4.8161558324E-09
7.66E-06,4.8116869842E-09
7.68E-06,4.8069487190E-09
7.70E-06,4.8120235103E-09
7.72E-06,4.9227773460E-09
7.74E-06,4.9185758962E-09
7.76E-06,4.9140381963E-09
7.78E-06,4.9105954381E-09
7.80E-06,4.9059674400E-09
7.82E-06,4.8997405060E-09
7.84E-06,4.8969777126E-09
7.86E-06,4.8924215973E-09
7.88E-06,4.8873160463E-09
7.90E-06,4.8834266276E-09
7.92E-06,4.8789115934E-09
7.94E-06,4.8742429506E-09
7.96E-06,4.8692389371E-09
7.98E-06,4.8645319851E-09
8.00E-06,4.8609986816E-09
8.02E-06,4.8563583362E-09
8.04E-06,4.8512070990E-09
8.06E-06,4.8475946677E-09
8.08E-06,4.8430312623E-09
8.10E-06,4.8387468990E-09
8.12E-06,4.8343258781E-09
8.14E-06,4.8299372916E-09
8.16E-06,4.8255162559E-09
8.18E-06,4.8210310565E-09
8.20E-06,4.8180231547E-09
8.22E-06,4.8121626534E-09
8.24E-06,4.8079761238E-09
8.26E-06,4.8038444113E-09
8.28E-06,4.7991485546E-09
8.30E-06,4.7949308259E-09
8.32E-06,4.7915763007E-09
8.34E-06,4.7913391523E-09
8.36E-06,4.7851002821E-09
8.38E-06,4.7806387405E-09
8.40E-06,4.7774143375E-09
8.42E-06,4.7732322073E-09
8.44E-06,4.7689361664E-09
8.46E-06,4.7645662962E-09
8.48E-06,4.7596823534E-09
8.50E-06,4.7553450871E-09
8.52E-06,4.7507509003E-09
8.54E-06,4.7464929779E-09
8.56E-06,4.7421537844E-09
8.58E-06,4.7372978356E-09
8.60E-06,4.7322988351E-09
8.62E-06,4.7286300693E-09
8.64E-06,4.7240413171E-09
8.66E-06,4.7190153052E-09
8.68E-06,4.7148331181E-09
8.70E-06,4.7107705432E-09
8.72E-06,4.7065408189E-09
8.74E-06,4.7016801570E-09
8.76E-06,4.6975897171E-09
8.78E-06,4.6929311991E-09
8.80E-06,4.6885881232E-09
8.82E-06,4.6832455863E-09
8.84E-06,4.6778924891E-09
8.86E-06,4.6762000711E-09
8.88E-06,4.6701230337E-09
8.90E-06,4.6663767342E-09
8.92E-06,4.6617670190E-09
8.94E-06,4.6574409355E-09
8.96E-06,4.6529031823E-09
8.98E-06,4.6570948121E-09
9.00E-06,4.7722591006E-09
9.02E-06,4.7680564393E-09
9.04E-06,4.7618945625E-09
9.06E-06,4.7574969651E-09
9.08E-06,4.7528053951E-09
9.10E-06,4.7480925781E-09
9.12E-06,4.7433963252E-09
9.14E-06,4.7388419918E-09
9.16E-06,4.7343006348E-09
9.18E-06,4.7290364758E-09
9.20E-06,4.7264071317E-09
9.22E-06,4.7218862900E-09
9.24E-06,4.7163534925E-09
9.26E-06,4.7134327557E-09
9.28E-06,4.7073316795E-09
9.30E-06,4.7053261802E-09
9.32E-06,4.7003492401E-09
9.34E-06,4.6952891524E-09
9.36E-06,4.6912297596E-09
9.38E-06,4.6852043236E-09
9.40E-06,4.6806373684E-09
9.42E-06,4.6764443673E-09
9.44E-06,4.6737666276E-09
9.46E-06,4.6680562349E-09
9.48E-06,4.6632087159E-09
9.50E-06,4.6590962410E-09
9.52E-06,4.6541029848E-09
9.54E-06,4.6498497447E-09
9.56E-06,4.6475882516E-09
9.58E-06,4.6430948804E-09
9.60E-06,4.6381267424E-09
9.62E-06,4.6368950397E-09
9.64E-06,4.6343901017E-09
9.66E-06,4.6275400137E-09
9.68E-06,4.6258614154E-09
9.70E-06,4.6207175632E-09
9.72E-06,4.6149207084E-09
9.74E-06,4.6118251421E-09
9.76E-06,4.6058006060E-09
9.78E-06,4.6011294056E-09
9.80E-06,4.5978621983E-09
9.82E-06,4.5923319526E-09
9.84E-06,4.5879737172E-09
9.86E-06,4.5835471873E-09
9.88E-06,4.5792303076E-09
9.90E-06,4.5752590005E-09
9.92E-06,4.5724427276E-09
9.94E-06,4.5665324453E-09
9.96E-06,4.5613138256E-09
9.98E-06,4.5574243047E-09
1.00E-05,4.5530906986E-09
1.00E-05,4.5486587904E-09
1.00E-05,4.5438185120E-09
1.01E-05,4.5409593716E-09
1.01E-05,4.5344979487E-09
1.01E-05,4.5301305298E-09
1.01E-05,4.5264153527E-09
1.01E-05,4.5224835372E-09
1.02E-05,4.5188995874E-09
1.02E-05,4.5135198380E-09
1.02E-05,4.5082217980E-09
1.02E-05,4.5039848351E-09
1.02E-05,4.5013046472E-09
1.03E-05,4.5040560423E-09
1.03E-05,4.6168232569E-09
1.03E-05,4.6167489717E-09
1.03E-05,4.6071202237E-09
1.03E-05,4.6025895961E-09
1.04E-05,4.5990459796E-09
1.04E-05,4.5938837143E-09
1.04E-05,4.5893253025E-09
1.04E-05,4.5847909432E-09
1.04E-05,4.5810499630E-09
1.05E-05,4.5755768081E-09
1.05E-05,4.5710937720E-09
1.05E-05,4.5665475079E-09
1.05E-05,4.5621457327E-09
1.05E-05,4.5584865170E-09
1.06E-05,4.5531000547E-09
1.06E-05,4.5490530133E-09
1.06E-05,4.5492307580E-09
1.06E-05,4.5399743419E-09
1.06E-05,4.5366901612E-09
1.07E-05,4.5310599795E-09
1.07E-05,4.5267342408E-09
1.07E-05,4.5234942122E-09
1.07E-05,4.5181484724E-09
1.07E-05,4.5160367392E-09
1.08E-05,4.5093751164E-09
1.08E-05,4.5051637431E-09
1.08E-05,4.5047453563E-09
1.08E-05,4.5006856670E-09
1.08E-05,4.4963443142E-09
1.09E-05,4.4917790919E-09
1.09E-05,4.4828294901E-09
1.09E-05,4.4870372194E-09
1.09E-05,4.4781376615E-09
1.09E-05,4.4747691709E-09
1.10E-05,4.4693703592E-09
1.10E-05,4.4660164017E-09
1.10E-05,4.4617279638E-09
1.10E-05,4.4564012799E-09
1.10E-05,4.4526369291E-09
1.11E-05,4.4513943845E-09
1.11E-05,4.4428620838E-09
1.11E-05,4.4387963289E-09
1.11E-05,4.4364044126E-09
1.11E-05,4.4338259804E-09
1.12E-05,4.4261809852E-09
1.12E-05,4.4210023465E-09
1.12E-05,4.4168013381E-09
1.12E-05,4.4160655784E-09
1.12E-05,4.4072836265E-09
1.13E-05,4.4029795023E-09
1.13E-05,4.4026298345E-09
1.13E-05,4.3941270960E-09
1.13E-05,4.3907417734E-09
1.13E-05,4.3855335017E-09
1.14E-05,4.3806022596E-09
1.14E-05,4.3761644937E-09
1.14E-05,4.3719526167E-09
1.14E-05,4.3718811483E-09
1.14E-05,4.3632633930E-09
1.15E-05,4.3589437156E-09
1.15E-05,4.3540470838E-09
1.15E-05,4.3499004097E-09
1.15E-05,4.3499069451E-09
1.15E-05,4.3502829541E-09
1.16E-05,4.4725460095E-09
1.16E-05,4.4696433209E-09
1.16E-05,4.4650005939E-09
1.16E-05,4.4605494034E-09
1.16E-05,4.4557026535E-09
1.17E-05,4.4511491003E-09
1.17E-05,4.4465686337E-09
1.17E-05,4.4418565098E-09
1.17E-05,4.4375046770E-09
1.17E-05,4.4328518284E-09
1.18E-05,4.4262944448E-09
1.18E-05,4.4238219174E-09
1.18E-05,4.4193422934E-09
1.18E-05,4.4148555522E-09
1.18E-05,4.4104569194E-09
1.19E-05,4.4059613583E-09
1.19E-05,4.4013897112E-09
1.19E-05,4.3970693494E-09
1.19E-05,4.3925580060E-09
1.19E-05,4.3881382677E-09
1.20E-05,4.3839641258E-09
1.20E-05,4.3779798444E-09
1.20E-05,4.3753139625E-09
1.20E-05,4.3687800368E-09
1.20E-05,4.3666416157E-09
1.21E-05,4.3618530583E-09
1.21E-05,4.3576817209E-09
1.21E-05,4.3532446671E-09
1.21E-05,4.3485687038E-09
1.21E-05,4.3441401071E-09
1.22E-05,4.3378543368E-09
1.22E-05,4.3393603817E-09
1.22E-05,4.3351042347E-09
1.22E-05,4.3308684749E-09
1.22E-05,4.3263407035E-09
1.23E-05,4.3218996832E-09
1.23E-05,4.3174701272E-09
1.23E-05,4.3112843712E-09
1.23E-05,4.3086475716E-09
1.23E-05,4.3046757985E-09
1.24E-05,4.3003376674E-09
1.24E-05,4.2958224058E-09
1.24E-05,4.2914411720E-09
1.24E-05,4.2870968246E-09
1.24E-05,4.2822343915E-09
1.25E-05,4.2780700490E-09
1.25E-05,4.2732371993E-09
1.25E-05,4.2689377990E-09
1.25E-05,4.2648157550E-09
1.25E-05,4.2598170068E-09
1.26E-05,4.2554578227E-09
1.26E-05,4.2509858941E-09
1.26E-05,4.2442747490E-09
1.26E-05,4.2424403865E-09
1.26E-05,4.2358922577E-09
1.27E-05,4.2314124803E-09
1.27E-05,4.2287012163E-09
1.27E-05,4.2241398292E-09
1.27E-05,4.2181384319E-09
1.27E-05,4.2156320395E-09
1.28E-05,4.2091952752E-09
1.28E-05,4.2068738520E-09
1.28E-05,4.2008525773E-09
1.28E-05,4.2074334838E-09
1.28E-05,4.3243455790E-09
1.29E-05,4.3193532072E-09
1.29E-05,4.3144730749E-09
1.29E-05,4.3096175312E-09
1.29E-05,4.3055069482E-09
1.29E-05,4.3020135904E-09
1.30E-05,4.2960415382E-09
1.30E-05,4.2925081475E-09
1.30E-05,4.2879994846E-09
1.30E-05,4.2834909251E-09
1.30E-05,4.2790186727E-09
1.31E-05,4.2745218267E-09
1.31E-05,4.2698986714E-09
1.31E-05,4.2655183096E-09
1.31E-05,4.2612017189E-09
1.31E-05,4.2570233973E-09
1.32E-05,4.2520463468E-09
1.32E-05,4.2476207273E-09
1.32E-05,4.2432704379E-09
1.32E-05,4.2387863566E-09
1.32E-05,4.2342993121E-09
1.33E-05,4.2300267529E-09
1.33E-05,4.2255005533E-09
1.33E-05,4.2211547514E-09
1.33E-05,4.2166585437E-09
1.33E-05,4.2122629684E-09
1.34E-05,4.2077695449E-09
1.34E-05,4.2034863125E-09
1.34E-05,4.1990495972E-09
1.34E-05,4.1951068025E-09
1.34E-05,4.1906705503E-09
1.35E-05,4.1906068201E-09
1.35E-05,4.1858961433E-09
1.35E-05,4.1815514445E-09
1.35E-05,4.1771247655E-09
1.35E-05,4.1727449908E-09
1.36E-05,4.1684643629E-09
1.36E-05,4.1637820476E-09
1.36E-05,4.1597422161E-09
1.36E-05,4.1550084190E-09
1.36E-05,4.1509163042E-09
1.37E-05,4.1460262762E-09
1.37E-05,4.1415173819E-09
1.37E-05,4.1373499884E-09
1.37E-05,4.1330503144E-09
1.37E-05,4.1285178103E-09
1.38E-05,4.1240821798E-09
1.38E-05,4.1196747031E-09
1.38E-05,4.1153088348E-09
1.38E-05,4.1109974205E-09
1.38E-05,4.1061851025E-09
1.39E-05,4.1016828557E-09
1.39E-05,4.0974226751E-09
1.39E-05,4.0931832542E-09
1.39E-05,4.0882535861E-09
1.39E-05,4.0838646604E-09
1.40E-05,4.0794729022E-09
1.40E-05,4.0752325084E-09
1.40E-05,4.0709246728E-09
1.40E-05,4.0665292489E-09
1.40E-05,4.0617260811E-09
1.41E-05,4.0573034346E-09
1.41E-05,4.0530682968E-09
1.41E-05,4.0577347334E-09
